room_id,recipe,bounds,parent,host,depth,entry,deep,air,solid,legacy,reward,static_success,plan_digest
"SV5_INFILL_ROOM_035798141bd571f529ac","EMPTY_ROOM","332,384,16,12","SV5_INFILL_ROOM_0186b28fa0b2a39be20e","SV5_OPTIONAL_00","2","347,387","335,387","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0385fb7a684e6007e3c3","LANDING","168,112,16,16","SV5_INFILL_ROOM_033678ff7e9c05d21528","SV5_OPTIONAL_09","2","168,115","180,117","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_039382eb9614b75fd49c","SMALL_CAVE","132,272,20,12","SV5_OPTIONAL_15","SV5_OPTIONAL_15","1","132,275","148,275","91","149","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_03bff8d63e21cbc62be9","LANDING","224,48,16,16","SV5_OPTIONAL_06","SV5_OPTIONAL_06","1","224,51","236,53","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_03e009d59a50bdf34915","DEAD_END","288,324,16,12","SV5_INFILL_ROOM_0226d4b2d11164e9e339","SV5_OPTIONAL_01","2","303,327","291,327","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_03e607e34238c975c8c8","SMALL_CAVE","76,164,20,12","SV5_INFILL_ROOM_01ba3c3a3c17419084a1","SV5_OPTIONAL_09","2","95,167","79,167","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_03e9854a823531fd8709","DEAD_END","328,304,16,12","SV5_OPTIONAL_01","SV5_OPTIONAL_01","1","343,307","331,307","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_03eb84acec7e9db8f52e","EMPTY_ROOM","52,216,16,12","SV5_INFILL_ROOM_015c9cef18a476102e65","SV5_OPTIONAL_10","4","67,219","55,219","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_03f794e9844c481d8faa","SMALL_CAVE","168,28,20,12","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1","SV5_OPTIONAL_06","2","187,31","171,31","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_03ffbc2c3bc5f015a247","EMPTY_ROOM","228,168,16,12","SV5_INFILL_ROOM_046d6d59228be1a29d93","SV5_OPTIONAL_09","4","228,171","240,171","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_041cc40ca34ac9669c39","DEAD_END","40,80,16,12","SV5_INFILL_ROOM_02c9b2d6e7ba5ded15f4","SV5_OPTIONAL_08","3","55,83","43,83","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_042225214705273a5475","DEAD_END","436,28,16,12","SV5_INFILL_ROOM_0740dfaa546673a8b5c1","SV5_OPTIONAL_04","4","451,31","439,31","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04258432ab0f33139931","SMALL_CAVE","212,360,20,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","231,363","215,363","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04306d96a9442be86a73","EMPTY_ROOM","208,208,16,12","SV5_INFILL_ROOM_0033f24aa202678fd527","SV5_OPTIONAL_10","2","208,211","220,211","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_044025be775aa1c9b4b9","DEAD_END","92,300,16,12","SV5_INFILL_ROOM_0302951adf56016fc5e5","SV5_OPTIONAL_14","2","92,303","104,303","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04458846b0c9a081817d","SMALL_CAVE","188,84,20,12","SV5_OPTIONAL_07","SV5_OPTIONAL_07","1","188,87","204,87","91","149","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04563627f2f464bd550e","DEAD_END","196,328,16,12","SV5_INFILL_ROOM_059f0ce534524d850551","SV5_OPTIONAL_12","2","211,331","199,331","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04683155dc682c4ccd05","EMPTY_ROOM","488,384,16,12","SV5_INFILL_ROOM_009ef3f64388d61dce55","SV5_OPTIONAL_01","3","488,387","500,387","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_046863d4c69cd86e081e","EMPTY_ROOM","520,72,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","535,75","523,75","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_046d6d59228be1a29d93","EMPTY_ROOM","196,168,16,12","SV5_INFILL_ROOM_04aa6c25103dea14b6e1","SV5_OPTIONAL_09","3","196,171","208,171","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0478d2bded42dc4c9dba","DEAD_END","492,352,16,12","SV5_OPTIONAL_02","SV5_OPTIONAL_02","1","507,355","495,355","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0478ddb1471ef6cceb90","EMPTY_ROOM","304,384,16,12","SV5_INFILL_ROOM_035798141bd571f529ac","SV5_OPTIONAL_00","3","319,387","307,387","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0496c8692f6450167db1","LANDING","80,356,16,16","SV5_OPTIONAL_14","SV5_OPTIONAL_14","1","80,359","92,361","98","158","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04a09a81b1cf9f7b40f0","EMPTY_ROOM","144,360,16,12","SV5_INFILL_ROOM_01ed7b7c5925bf37dc1e","SV5_OPTIONAL_12","3","159,363","147,363","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04a89a1ea13d228de7cf","SMALL_CAVE","16,40,20,12","SV5_INFILL_ROOM_1021773e205f6254b33f","SV5_OPTIONAL_06","7","35,43","19,43","91","149","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04aa6c25103dea14b6e1","LANDING","172,160,16,16","SV5_INFILL_ROOM_0172fae7eed3ae487f8f","SV5_OPTIONAL_09","2","172,163","184,165","98","158","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04ad25dcb101169f2db9","SMALL_CAVE","216,376,20,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","235,379","219,379","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04b3ee2d2f798b163c8e","EMPTY_ROOM","524,20,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","539,23","527,23","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04e7f66dbff892010bd0","EMPTY_ROOM","360,248,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","360,251","372,251","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_04ed135bc0ea044996b2","EMPTY_ROOM","220,292,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","235,295","223,295","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_050904725fdcd82ff28e","SMALL_CAVE","572,72,20,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","572,75","588,75","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_050dc7e3b0d32cf22249","EMPTY_ROOM","16,20,16,12","SV5_INFILL_ROOM_071e519de6c295adb1fe","SV5_OPTIONAL_06","7","31,23","19,23","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_05128c4f61465444fbf3","SMALL_CAVE","120,392,20,12","SV5_INFILL_ROOM_011090d282560d8c79a1","SV5_OPTIONAL_12","4","139,395","123,395","91","149","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_05300313b23b3b52092c","LANDING","436,348,16,16","SV5_INFILL_ROOM_002847beba22c27fafc7","SV5_OPTIONAL_00","2","436,351","448,353","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0555f7159cc5807eccd0","LANDING","140,208,16,16","SV5_OPTIONAL_10","SV5_OPTIONAL_10","1","155,211","143,213","98","158","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_055856717f4139baf16b","LANDING","68,124,16,16","SV5_INFILL_ROOM_005a04bda9ede05b1190","SV5_OPTIONAL_09","2","83,127","71,129","98","158","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0573f914122762e2eb87","EMPTY_ROOM","416,248,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","431,251","419,251","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_057bf90d15626a0398cb","DEAD_END","308,300,16,12","SV5_INFILL_ROOM_03e9854a823531fd8709","SV5_OPTIONAL_01","2","323,303","311,303","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0584c23697100b09d0ae","SMALL_CAVE","164,48,20,12","SV5_INFILL_ROOM_0211dda6690845617294","SV5_OPTIONAL_06","2","183,51","167,51","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_05885ce148e473a135b3","DEAD_END","536,152,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,155","539,155","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0591ab8eb2a9227b48a9","DEAD_END","584,292,16,12","SV5_OPTIONAL_03","SV5_OPTIONAL_03","1","584,295","596,295","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_059f0ce534524d850551","DEAD_END","220,324,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","235,327","223,327","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_05c86cf090f60cb83689","SMALL_CAVE","44,60,20,12","SV5_INFILL_ROOM_01fd763216564c4ab82e","SV5_OPTIONAL_06","6","63,63","47,63","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_05ca1ce41aa5fccf5e3e","SMALL_CAVE","96,80,20,12","SV5_OPTIONAL_08","SV5_OPTIONAL_08","1","115,83","99,83","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_05e0339d990ed8f50723","SMALL_CAVE","120,324,20,12","SV5_INFILL_ROOM_0ca00de1852445b16dcc","SV5_OPTIONAL_14","3","120,327","136,327","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_06221a856d3548df6440","EMPTY_ROOM","536,44,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,47","539,47","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_062bdedbace97bb71fc4","LANDING","568,388,16,16","SV5_INFILL_ROOM_0038cd07afe0acfefffa","SV5_OPTIONAL_01","6","568,391","580,393","98","158","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_06398b49b858f203e93f","SMALL_CAVE","104,352,20,12","SV5_INFILL_ROOM_0496c8692f6450167db1","SV5_OPTIONAL_14","2","104,355","120,355","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_066d680be4ccb704b181","DEAD_END","132,256,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","147,259","135,259","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_068aa4ee0963a83e4586","EMPTY_ROOM","24,240,16,12","SV5_OPTIONAL_15","SV5_OPTIONAL_15","1","39,243","27,243","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_071e519de6c295adb1fe","LANDING","52,16,16,16","SV5_INFILL_ROOM_0b37330b20cc0a7ce9c9","SV5_OPTIONAL_06","6","67,19","55,21","98","158","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0740dfaa546673a8b5c1","DEAD_END","456,24,16,12","SV5_INFILL_ROOM_012515d71cbb8a4aa159","SV5_OPTIONAL_04","3","471,27","459,27","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_07ae130cd11db41e86f7","DEAD_END","224,128,16,12","SV5_INFILL_ROOM_01c1477b3c55cfc6e110","SV5_OPTIONAL_09","4","224,131","236,131","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_07af10cb4acde894de2d","SMALL_CAVE","132,48,20,12","SV5_INFILL_ROOM_0584c23697100b09d0ae","SV5_OPTIONAL_06","3","151,51","135,51","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_07e007d06ec3f751ba08","EMPTY_ROOM","604,64,16,12","SV5_INFILL_ROOM_050904725fdcd82ff28e","SV5_OPTIONAL_04","2","604,67","616,67","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_07fb3ac254e765673737","SMALL_CAVE","576,124,20,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","576,127","592,127","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_080cbfaf4cd9064064d3","LANDING","16,384,16,16","SV5_OPTIONAL_13","SV5_OPTIONAL_13","1","31,387","19,389","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_085ccdd2aab522478401","EMPTY_ROOM","604,116,16,12","SV5_INFILL_ROOM_07fb3ac254e765673737","SV5_OPTIONAL_04","2","604,119","616,119","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_08841863b709bc42cfdb","DEAD_END","444,396,16,12","SV5_OPTIONAL_01","SV5_OPTIONAL_01","1","444,399","456,399","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_088f25cbc663d6d3b7a4","DEAD_END","364,364,16,12","SV5_OPTIONAL_00","SV5_OPTIONAL_00","1","379,367","367,367","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_090a609dee25321d7a17","DEAD_END","4,256,16,12","SV5_INFILL_ROOM_00567d25c8515283ea43","SV5_OPTIONAL_15","2","19,259","7,259","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_090d026d03e4c895fe2f","SMALL_CAVE","60,152,20,12","SV5_INFILL_ROOM_0274815fcd6818f05a6a","SV5_OPTIONAL_09","2","79,155","63,155","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0975974720d7a7ab44f2","EMPTY_ROOM","436,100,16,12","SV5_INFILL_ROOM_0c69ae74af31ab21da75","SV5_OPTIONAL_04","5","451,103","439,103","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_09857e406b1f72017408","LANDING","316,244,16,16","SV5_INFILL_ROOM_0126187edf0338c47579","SV5_OPTIONAL_TO_VILLAGE","2","316,247","328,249","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_09beaf6f785387326af3","EMPTY_ROOM","112,232,16,12","SV5_INFILL_ROOM_01436909100db22b451e","SV5_OPTIONAL_10","2","127,235","115,235","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_09cb99c9abddc7fd396e","SMALL_CAVE","592,228,20,12","SV5_OPTIONAL_03","SV5_OPTIONAL_03","1","592,231","608,231","91","149","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_09edbb024af8e2bb536d","DEAD_END","44,196,16,12","SV5_INFILL_ROOM_0e316ce78212c7a7aa18","SV5_OPTIONAL_09","3","59,199","47,199","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0a36c81afd9dafbde939","SMALL_CAVE","504,36,20,12","SV5_INFILL_ROOM_06221a856d3548df6440","SV5_OPTIONAL_04","2","523,39","507,39","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0a4e21aecf9c9f3a7057","DEAD_END","4,300,16,12","SV5_INFILL_ROOM_0a96510a05956c16451a","SV5_OPTIONAL_14","2","19,303","7,303","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0a876125fd11905b88fc","DEAD_END","228,196,16,12","SV5_INFILL_ROOM_02515634e73d42bbbebe","SV5_OPTIONAL_10","3","228,199","240,199","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0a96510a05956c16451a","EMPTY_ROOM","28,292,16,12","SV5_OPTIONAL_14","SV5_OPTIONAL_14","1","43,295","31,295","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0ae6927cb63168de9a09","EMPTY_ROOM","132,172,16,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","132,175","144,175","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0b37330b20cc0a7ce9c9","DEAD_END","76,12,16,12","SV5_INFILL_ROOM_0348461d960659e46de4","SV5_OPTIONAL_06","5","91,15","79,15","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0c69ae74af31ab21da75","DEAD_END","456,100,16,12","SV5_INFILL_ROOM_02ae7414022cdad35012","SV5_OPTIONAL_04","4","471,103","459,103","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0c74848c713648c23e1f","EMPTY_ROOM","416,32,16,12","SV5_INFILL_ROOM_042225214705273a5475","SV5_OPTIONAL_04","5","431,35","419,35","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0c97bc8d682a1b5e9ce0","LANDING","108,208,16,16","SV5_INFILL_ROOM_0555f7159cc5807eccd0","SV5_OPTIONAL_10","2","123,211","111,213","98","158","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0ca00de1852445b16dcc","SMALL_CAVE","92,332,20,12","SV5_INFILL_ROOM_0009256b2ee54633b586","SV5_OPTIONAL_14","2","92,335","108,335","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0cbd9840d4ac1034b3bf","LANDING","176,332,16,16","SV5_INFILL_ROOM_124ad82e5ac8eaa42c0f","SV5_OPTIONAL_14","5","176,335","188,337","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0cf3150abb2be197bdc3","SMALL_CAVE","76,108,20,12","SV5_INFILL_ROOM_00cf93b8e5daaa4b04e1","SV5_OPTIONAL_09","2","95,111","79,111","97","143","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0d63595f6cd949c1a932","DEAD_END","596,4,16,12","SV5_OPTIONAL_05","SV5_OPTIONAL_05","1","596,7","608,7","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0d6757c798ece8ef8ef4","EMPTY_ROOM","500,76,16,12","SV5_INFILL_ROOM_046863d4c69cd86e081e","SV5_OPTIONAL_04","2","515,79","503,79","72","120","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0dab25b86c4a80f558fb","LANDING","596,40,16,16","SV5_INFILL_ROOM_00b4a4fe56b192880b8c","SV5_OPTIONAL_04","2","596,43","608,45","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0dbd53f17d6303f0e39e","LANDING","416,100,16,16","SV5_INFILL_ROOM_0975974720d7a7ab44f2","SV5_OPTIONAL_04","6","431,103","419,105","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0e03c89fc44cb27c66ab","DEAD_END","536,184,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,187","539,187","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0e1d0458b0d793642356","EMPTY_ROOM","420,68,16,12","SV5_INFILL_ROOM_0193b889fad304bdfe2d","SV5_OPTIONAL_04","5","435,71","423,71","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0e316ce78212c7a7aa18","DEAD_END","64,196,16,12","SV5_INFILL_ROOM_014ff8b35cb7a06ee610","SV5_OPTIONAL_09","2","79,199","67,199","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0eaf7a838d77541f94b1","DEAD_END","4,168,16,12","SV5_INFILL_ROOM_03457115457eb0b59c96","SV5_OPTIONAL_09","5","19,171","7,171","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0eec20aa3a5b45e6fa41","LANDING","416,48,16,16","SV5_INFILL_ROOM_11ea6749b4a84e4590a4","SV5_OPTIONAL_04","5","431,51","419,53","92","164","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0f10462cbb3bfe892933","EMPTY_ROOM","276,388,16,12","SV5_INFILL_ROOM_0478ddb1471ef6cceb90","SV5_OPTIONAL_00","4","291,391","279,391","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0f17f69a0304b7b0be0e","EMPTY_ROOM","392,324,16,12","SV5_OPTIONAL_RETURN_TO_START","SV5_OPTIONAL_RETURN_TO_START","1","392,327","404,327","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_0f5736599d7acc3ea0a8","DEAD_END","536,120,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,123","539,123","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_1021773e205f6254b33f","DEAD_END","48,36,16,12","SV5_INFILL_ROOM_12b7e28ceac0decd5997","SV5_OPTIONAL_06","6","63,39","51,39","69","123","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_10723a60cc9b706bf1c1","EMPTY_ROOM","564,344,16,12","SV5_INFILL_ROOM_016e566fdda939779b86","SV5_OPTIONAL_03","2","579,347","567,347","66","126","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
"SV5_INFILL_ROOM_10889819727ae935e66a","DEAD_END","416,268,16,12","SV5_OPTIONAL_01","SV5_OPTIONAL_01","1","431,271","419,271","63","129","False","NONE","True","06d95903a803eda03751fbbb3bd47d50da79388f740e7ca6ae8b22832795f5ea"
