variant_id,x,y,pattern_x,pattern_y,is_open,main_route,branch_route,split_rejoin_route,start,exit
MP_RUN_02_A_BRANCHING_LOWLAND,43,53,10,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,44,53,11,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,45,53,11,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,46,53,11,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,47,53,11,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,48,53,12,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,49,53,12,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,50,53,12,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,51,53,12,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,52,53,13,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,53,53,13,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,54,53,13,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,55,53,13,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,56,53,14,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,57,53,14,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,58,53,14,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,59,53,14,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,60,53,15,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,61,53,15,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,62,53,15,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,63,53,15,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,64,53,16,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,65,53,16,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,66,53,16,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,67,53,16,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,68,53,17,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,69,53,17,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,70,53,17,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,71,53,17,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,72,53,18,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,73,53,18,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,74,53,18,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,75,53,18,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,76,53,19,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,77,53,19,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,78,53,19,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,79,53,19,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,80,53,20,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,81,53,20,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,82,53,20,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,83,53,20,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,84,53,21,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,85,53,21,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,86,53,21,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,87,53,21,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,88,53,22,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,89,53,22,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,90,53,22,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,91,53,22,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,92,53,23,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,93,53,23,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,94,53,23,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,95,53,23,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,96,53,24,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,97,53,24,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,98,53,24,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,99,53,24,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,100,53,25,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,101,53,25,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,102,53,25,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,103,53,25,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,104,53,26,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,105,53,26,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,106,53,26,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,107,53,26,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,108,53,27,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,109,53,27,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,110,53,27,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,111,53,27,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,112,53,28,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,113,53,28,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,114,53,28,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,115,53,28,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,116,53,29,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,117,53,29,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,118,53,29,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,119,53,29,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,120,53,30,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,121,53,30,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,122,53,30,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,123,53,30,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,124,53,31,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,125,53,31,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,126,53,31,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,127,53,31,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,128,53,32,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,129,53,32,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,130,53,32,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,131,53,32,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,132,53,33,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,133,53,33,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,134,53,33,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,135,53,33,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,136,53,34,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,137,53,34,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,138,53,34,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,139,53,34,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,140,53,35,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,141,53,35,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,142,53,35,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,143,53,35,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,144,53,36,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,145,53,36,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,146,53,36,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,147,53,36,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,148,53,37,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,149,53,37,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,150,53,37,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,151,53,37,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,152,53,38,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,153,53,38,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,154,53,38,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,155,53,38,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,156,53,39,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,157,53,39,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,158,53,39,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,159,53,39,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,160,53,40,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,161,53,40,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,162,53,40,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,163,53,40,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,164,53,41,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,165,53,41,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,166,53,41,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,167,53,41,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,168,53,42,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,169,53,42,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,170,53,42,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,171,53,42,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,172,53,43,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,173,53,43,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,174,53,43,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,175,53,43,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,176,53,44,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,177,53,44,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,178,53,44,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,179,53,44,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,180,53,45,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,181,53,45,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,182,53,45,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,183,53,45,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,184,53,46,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,185,53,46,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,186,53,46,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,187,53,46,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,188,53,47,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,189,53,47,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,190,53,47,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,191,53,47,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,0,54,0,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,1,54,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,2,54,0,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,3,54,0,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,4,54,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,5,54,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,6,54,1,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,7,54,1,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,8,54,2,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,9,54,2,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,10,54,2,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,11,54,2,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,12,54,3,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,13,54,3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,14,54,3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,15,54,3,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,16,54,4,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,17,54,4,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,18,54,4,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,19,54,4,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,20,54,5,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,21,54,5,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,22,54,5,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,23,54,5,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,24,54,6,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,25,54,6,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,26,54,6,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,27,54,6,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,28,54,7,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,29,54,7,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,30,54,7,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,31,54,7,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,32,54,8,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,33,54,8,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,34,54,8,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,35,54,8,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,36,54,9,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,37,54,9,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,38,54,9,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,39,54,9,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,40,54,10,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,41,54,10,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,42,54,10,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,43,54,10,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,44,54,11,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,45,54,11,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,46,54,11,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,47,54,11,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,48,54,12,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,49,54,12,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,50,54,12,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,51,54,12,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,52,54,13,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,53,54,13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,54,54,13,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,55,54,13,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,56,54,14,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,57,54,14,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,58,54,14,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,59,54,14,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,60,54,15,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,61,54,15,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,62,54,15,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,63,54,15,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,64,54,16,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,65,54,16,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,66,54,16,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,67,54,16,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,68,54,17,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,69,54,17,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,70,54,17,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MP_RUN_02_A_BRANCHING_LOWLAND,71,54,17,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
