variant_id,slot_index,pattern_x,pattern_y,candidate_id,mask_u16_hex,socket_signature,transform,selection_reason,attempt_count,main_route,branch_route,split_rejoin_route,map21_02_presentation_family_link
MP_RUN_02_A_BRANCHING_LOWLAND,319,31,6,VIS01_MP_A000,0xA000,N5-SF-WF-E7,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,4,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,320,32,6,VIS01_MP_4200,0x4200,NB-SF-WF-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,1,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,321,33,6,VIS01_MP_4200,0x4200,NB-SF-WF-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,3,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,322,34,6,VIS01_MP_3607,0x3607,NC-S8-W6-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,5,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,323,35,6,VIS01_MP_3607,0x3607,NC-S8-W6-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,3,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,324,36,6,VIS01_MP_3000,0x3000,NC-SF-W7-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,2,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,325,37,6,VIS01_MP_3204,0x3204,NC-SB-W7-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,2,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,326,38,6,VIS01_MP_3204,0x3204,NC-SB-W7-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,4,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,327,39,6,VIS01_MP_1904,0x1904,NE-SB-W3-EB,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,53,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,328,40,6,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,8,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,329,41,6,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,2,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,330,42,6,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,2,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,331,43,6,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,1,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,332,44,6,VIS01_MP_2400,0x2400,ND-SF-WF-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,2,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,333,45,6,VIS01_MP_2641,0x2641,ND-SE-WE-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,1,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,334,46,6,VIS01_MP_2040,0x2040,ND-SF-WF-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,1,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,335,47,6,VIS01_MP_2040,0x2040,ND-SF-WF-EF,IDENTITY_NO_ROTATION,MAIN_ROUTE_SOCKET_FILTERED,4,TRUE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,336,0,7,VIS01_MP_5191,0x5191,NA-SE-W0-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,337,1,7,VIS01_MP_5105,0x5105,NA-SA-W2-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,338,2,7,VIS01_MP_54F0,0x54F0,NA-SF-W5-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,339,3,7,VIS01_MP_546F,0x546F,NA-S0-W6-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,340,4,7,VIS01_MP_5501,0x5501,NA-SE-W2-EF,IDENTITY_NO_ROTATION,BRANCH_ROUTE_SOCKET_FILTERED,1,FALSE,TRUE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,341,5,7,VIS01_MP_5105,0x5105,NA-SA-W2-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,342,6,7,VIS01_MP_50F0,0x50F0,NA-SF-W5-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,343,7,7,VIS01_MP_4400,0x4400,NB-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,344,8,7,VIS01_MP_44FF,0x44FF,NB-S0-WC-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,345,9,7,VIS01_MP_47C0,0x47C0,NB-SF-WB-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,346,10,7,VIS01_MP_4100,0x4100,NB-SF-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,347,11,7,VIS01_MP_4200,0x4200,NB-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,348,12,7,VIS01_MP_4455,0x4455,NB-SA-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,349,13,7,VIS01_MP_44FF,0x44FF,NB-S0-WC-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,350,14,7,VIS01_MP_4400,0x4400,NB-SF-WF-EF,IDENTITY_NO_ROTATION,BRANCH_ROUTE_SOCKET_FILTERED,9,FALSE,TRUE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,351,15,7,VIS01_MP_408C,0x408C,NB-S3-WF-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,352,16,7,VIS01_MP_1B8A,0x1B8A,NE-S5-W3-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,353,17,7,VIS01_MP_0542,0x0542,NF-SD-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,354,18,7,VIS01_MP_07F3,0x07F3,NF-SC-W8-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,355,19,7,VIS01_MP_00EF,0x00EF,NF-S0-WE-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,356,20,7,VIS01_MP_0273,0x0273,NF-SC-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,357,21,7,VIS01_MP_037F,0x037F,NF-S0-W8-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,358,22,7,VIS01_MP_0D01,0x0D01,NF-SE-WA-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,359,23,7,VIS01_MP_0E8F,0x0E8F,NF-S0-WE-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,360,24,7,VIS01_MP_0820,0x0820,NF-SF-WF-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,361,25,7,VIS01_MP_0990,0x0990,NF-SF-W9-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,362,26,7,VIS01_MP_0B0F,0x0B0F,NF-S0-WA-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,363,27,7,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,BRANCH_ROUTE_SOCKET_FILTERED,69,FALSE,TRUE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,364,28,7,VIS01_MP_F60A,0xF60A,N0-S5-W7-E6,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,365,29,7,VIS01_MP_F037,0xF037,N0-S8-W4-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,366,30,7,VIS01_MP_F1DF,0xF1DF,N0-S0-W0-E4,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,367,31,7,VIS01_MP_F344,0xF344,N0-SB-W3-E7,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,368,32,7,VIS01_MP_2271,0x2271,ND-SE-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,369,33,7,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,370,34,7,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,371,35,7,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,372,36,7,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,373,37,7,VIS01_MP_2ACE,0x2ACE,ND-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,374,38,7,VIS01_MP_1537,0x1537,NE-S8-W0-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,375,39,7,VIS01_MP_171C,0x171C,NE-S3-W1-EE,IDENTITY_NO_ROTATION,BRANCH_ROUTE_SOCKET_FILTERED,3,FALSE,TRUE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,376,40,7,VIS01_MP_17CF,0x17CF,NE-S0-W2-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,377,41,7,VIS01_MP_1100,0x1100,NE-SF-W3-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,378,42,7,VIS01_MP_128E,0x128E,NE-S1-W7-EC,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,379,43,7,VIS01_MP_1D77,0x1D77,NE-S8-W0-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,380,44,7,VIS01_MP_1D9D,0x1D9D,NE-S2-W0-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,381,45,7,VIS01_MP_1F03,0x1F03,NE-SC-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,382,46,7,VIS01_MP_18E2,0x18E2,NE-SD-W7-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,383,47,7,VIS01_MP_1A08,0x1A08,NE-S7-W7-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,384,0,8,VIS01_MP_1D77,0x1D77,NE-S8-W0-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,385,1,8,VIS01_MP_1DCF,0x1DCF,NE-S0-W2-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,386,2,8,VIS01_MP_1F03,0x1F03,NE-SC-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,387,3,8,VIS01_MP_18E2,0x18E2,NE-SD-W7-E9,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,388,4,8,VIS01_MP_1A08,0x1A08,NE-S7-W7-EA,IDENTITY_NO_ROTATION,BRANCH_ROUTE_SOCKET_FILTERED,1,FALSE,TRUE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,389,5,8,VIS01_MP_1B8A,0x1B8A,NE-S5-W3-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,390,6,8,VIS01_MP_0526,0x0526,NF-S9-WB-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,391,7,8,VIS01_MP_06E3,0x06E3,NF-SC-WE-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,392,8,8,VIS01_MP_00C0,0x00C0,NF-SF-WF-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,393,9,8,VIS01_MP_0240,0x0240,NF-SF-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,394,10,8,VIS01_MP_037F,0x037F,NF-S0-W8-EE,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,395,11,8,VIS01_MP_0D77,0x0D77,NF-S8-W8-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,396,12,8,VIS01_MP_0ECE,0x0ECE,NF-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,397,13,8,VIS01_MP_0801,0x0801,NF-SE-WE-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,398,14,8,VIS01_MP_0990,0x0990,NF-SF-W9-E9,IDENTITY_NO_ROTATION,BRANCH_ROUTE_SOCKET_FILTERED,1,FALSE,TRUE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,399,15,8,VIS01_MP_0B0F,0x0B0F,NF-S0-WA-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,400,16,8,VIS01_MP_3B01,0x3B01,NC-SE-W2-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,401,17,8,VIS01_MP_2413,0x2413,ND-SC-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,402,18,8,VIS01_MP_2622,0x2622,ND-SD-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,403,19,8,VIS01_MP_2622,0x2622,ND-SD-WF-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,404,20,8,VIS01_MP_20D1,0x20D1,ND-SE-WC-ED,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,405,21,8,VIS01_MP_2271,0x2271,ND-SE-WC-EF,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,406,22,8,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,407,23,8,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,408,24,8,VIS01_MP_2E0E,0x2E0E,ND-S1-WF-EA,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,409,25,8,VIS01_MP_2800,0x2800,ND-SF-WF-EB,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,410,26,8,VIS01_MP_2ACE,0x2ACE,ND-S1-WF-E8,IDENTITY_NO_ROTATION,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1,FALSE,FALSE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
MP_RUN_02_A_BRANCHING_LOWLAND,411,27,8,VIS01_MP_15D0,0x15D0,NE-SF-W1-ED,IDENTITY_NO_ROTATION,BRANCH_ROUTE_SOCKET_FILTERED,3,FALSE,TRUE,FALSE,MAP21_02_READ_ONLY_PRESENTATION_FAMILY
