variant_id,node_kind,pattern_x,pattern_y,main_path,branch_index,room_region
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,3,9,FALSE,1,ENTRY_GALLERY
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,10,9,FALSE,3,ENTRY_GALLERY
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,17,9,FALSE,5,ENTRY_GALLERY
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,18,9,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,24,9,FALSE,7,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,30,9,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,33,9,FALSE,9,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,37,9,FALSE,-2,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,49,9,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,53,9,FALSE,12,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,18,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,19,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,20,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,21,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,22,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,23,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,24,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,25,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,26,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,27,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,28,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,29,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,MAIN,30,10,TRUE,0,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,37,10,FALSE,-2,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,49,10,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,20,11,FALSE,6,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,28,11,FALSE,8,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,37,11,FALSE,-2,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,38,11,FALSE,-2,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,39,11,FALSE,-2,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,40,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,41,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,42,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,43,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,44,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,45,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,46,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,47,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,48,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,49,11,FALSE,-2,EXIT_CHAMBERS
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,20,12,FALSE,6,SPLIT_SANCTUM
MP_RUN_02_C_MULTI_ROOM_SPLIT,BRANCH,28,12,FALSE,8,SPLIT_SANCTUM
