candidate_id,local_x,local_y,tile_code,tile_role,source_biome,material_token,canonical_digest
BND_CRATER_MILL_V_01,7,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,0b57c30e3aaac22deacde548cff9ccc32b0a7a2d140564b23c4881a3b23e0101
BND_CRATER_MILL_V_01,8,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,eadac20d382e3bcb93e88cb00b33e6f00e73671506783b8b0bb79d3884b00b96
BND_CRATER_MILL_V_01,9,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,f9b8a1ed893c6b9b340521145d88d9a2d2c311d298f99e416d6a4b546b5bcce7
BND_CRATER_MILL_V_01,10,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,67230af9281fb1678aa31889c8a35b3b3d4a0dbd7847b2902ba79284cd86ef48
BND_CRATER_MILL_V_01,11,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,ae2f968bbc6975cc350a1f2a3a61ca88c17977a033e30b3a385543f9c8243fb0
BND_CRATER_MILL_V_01,0,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,b7bb6c1b25d07a8a9e5b3e78f131bddb034782e071c26fdbb5cec372b880fdd3
BND_CRATER_MILL_V_01,1,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,0237289a1221b61795ec6a517b0591a13a1e0e5378271304c3f424b993a09379
BND_CRATER_MILL_V_01,2,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,449912faa56e34023a03380c48761b7ed738b069776e9b6afd1b6a64a94f09d1
BND_CRATER_MILL_V_01,3,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,1f8b54868db789314668cff3e628d5c7399d0dd08ede9e158c09d959d072786d
BND_CRATER_MILL_V_01,4,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,3dcd538d6f87ea3758c13f2981e1bdd270af7dbf3ca5788dc04d753bb70c4ae8
BND_CRATER_MILL_V_01,5,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,4d138c1fe53af0b86a7cb0b5cc1ca4dd4dbb40892babd91ec901f11ddac48170
BND_CRATER_MILL_V_01,6,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,1298535d9cf562a276b4a1d9ce10c42f571d4d3451a0aa9b5a819a6903badee8
BND_CRATER_MILL_V_01,7,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,21249ddd45aacd5196958b4e89afc7aec4913d61e30a0394becdff352d65ca13
BND_CRATER_MILL_V_01,8,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,70bcf08f443e9a54bb77988d4f1c0a22b4b4366b02c46da3b54b1afc86e61e4d
BND_CRATER_MILL_V_01,9,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,af5f4d1f1a9396047d4cfbb7291a196ba319e777150d2fa7e124e50c35ae0be6
BND_CRATER_MILL_V_01,10,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,148da89853af3ebbf97dc03474ae3e9bef8c64ea6cfee19b7cf92f655858249b
BND_CRATER_MILL_V_01,11,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,f8c865370c3b7d7e5ace70816583764d8384c147eb1eec75f62cd0e8937d2969
BND_CRATER_MILL_V_01,0,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,41959c44640fde3ba85e8c71a7e4bdd31c8e1c38e7854cf3c5e737a161e7bcba
BND_CRATER_MILL_V_01,1,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,ff9387b737d0c32b41a5e95d351bdd1c66b8c6ea15849c2c73971a40546e226b
BND_CRATER_MILL_V_01,2,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,35fc04710fa5a50d2095e32d752864e4f1c9f9a01f32f5f3d6481426e25ada69
BND_CRATER_MILL_V_01,3,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,c3e944f98bef863e9cda4a75673bce9922049108db4f238e2f0466e5807744f8
BND_CRATER_MILL_V_01,4,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,bbb564c4b8aa4825c4e776194a7cbc4108bace97c6deb09544c9d8c19d0cb0bb
BND_CRATER_MILL_V_01,5,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,03e7eac613a7340e4d64c7ded9bba7c042284dd2cc6f32d23332d7150a986f28
BND_CRATER_MILL_V_01,6,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,3a2bcb30f0da0c7503907418cb9b690a71a4028607fea0a23f3751d8fc2d370c
BND_CRATER_MILL_V_01,7,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,5eb0fbd32cd87f40a728a90928b8b4162dd3083691b04d8e56ee8fa9ca42bbbe
BND_CRATER_MILL_V_01,8,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,75408c2aa4f21f7f60b575a246e9cb05ba74a48807e7b379481100925016f47a
BND_CRATER_MILL_V_01,9,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,aa15c7cb46f074a56e0b64d8e78881291bdf0365747fd0c9319bc37be8a3cfa7
BND_CRATER_MILL_V_01,10,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,e59dcb9ca06af2151f875bb10c443a26f89c226f077deecd52c813adc4f6274d
BND_CRATER_MILL_V_01,11,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,0346fdec4546925fc21d3eda19d5483065eec0e52b44c928301dd508d8351654
BND_CRATER_MILL_V_01,0,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,cbaaf0a10a4ac3d380727b814efabf9cff6815c643c7f57d4bcdb25f5e30d186
BND_CRATER_MILL_V_01,1,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,e31ee16ca0a969ddc9ef27cf61bdc7543932b931f48b00fa953c4bcfc11260a8
BND_CRATER_MILL_V_01,2,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,37488c5a8b4493201d951e9b6b38a1e1fdc8dc191c6514a31507b60b9cdeacfb
BND_CRATER_MILL_V_01,3,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,23d533359f4231572625f3d984a2ccbb182f44b29f82c4f9026fc8a24ce45277
BND_CRATER_MILL_V_01,4,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,3bed2de4400981ff98cbe7da0f87f20dcb0719822df08993951e04f08c12e776
BND_CRATER_MILL_V_01,5,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,cbf4afb50810b4057c14bf6e51570172fb589bb5bf7bb2fa811ce8a914bf78db
BND_CRATER_MILL_V_01,6,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,81db51849e23ca0f6d4ce7d825325bd21a7ab52c057ca5bed4c130accbef9e94
BND_CRATER_MILL_V_01,7,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,6d9878319bf669c2a89f91557783b22aa7005a9228e2f730170e3e346a286224
BND_CRATER_MILL_V_01,8,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,90501367394a61fc4bcc802d9432214cbfd63a15b022adcdb82dc051cf013e80
BND_CRATER_MILL_V_01,9,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,97d48d0a2cd7cabc04899f5294d39ffbf01b5ea6c6e6cb5e9c81b27e516bebae
BND_CRATER_MILL_V_01,10,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,4a3906f2e67e7d15179c55a3e90850789350aba97de239525f88b0b2d10f6664
BND_CRATER_MILL_V_01,11,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,53fadc02a2e7be7080338db2161d26ccdf9dea2ab18741a4b0c92046a06b1834
BND_CRATER_MILL_V_01,0,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,dd37bc3cd1630e4530eb5a34d00a54491ba12186998776b33cfc6a7652dd554a
BND_CRATER_MILL_V_01,1,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,704b611bcb74c5537328dc1c4353d76667897036509f5bd031b7a9da4b16e669
BND_CRATER_MILL_V_01,2,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,fa3294bde057dbe7bebd62099c71eb9faa1163da1b9127e302cf57c685d137ec
BND_CRATER_MILL_V_01,3,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,72e8b4ed95029535bba6be694f7960ac504182abe579f3762e40e1f4b1994467
BND_CRATER_MILL_V_01,4,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,77f1f2262eae9a553c614c19cf8b53140ad13d9c2439c5c9ba1367700829fa7f
BND_CRATER_MILL_V_01,5,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,3db1f437ae677e97b71fde5a8db1312cd786180147f4ee00164f81f8873a22ea
BND_CRATER_MILL_V_01,6,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,39aa789bac2d0822c941c230783ff7c3230df1a17aa8125584a1fa291f683094
BND_CRATER_MILL_V_01,7,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,d4a1b9891a283de222fcec6fa6be0cbd4b728f3ce647d1a4b0f5b7d9ab8116db
BND_CRATER_MILL_V_01,8,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,fabe60f3d70380e9d472619a036050a7eed4e71b2f1910d724b9da68469c367e
BND_CRATER_MILL_V_01,9,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,7d958720b914658153b39c01322e916f418715bb7199e75582b2dbf38bcb6380
BND_CRATER_MILL_V_01,10,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,f57a90bd3daa9018b883801d0c16908b6c3b15ad3ec05373a6199e34c7e9c5f4
BND_CRATER_MILL_V_01,11,5,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,cee849b24b5f7b306dc4b42473a5faa82ecca0fc51943ee6faaea4dc54e773cd
BND_CRATER_MILL_V_01,0,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,6257d7100a29a7326b97142b03950e0a45213fec157ae224c3d8c697a6f33db2
BND_CRATER_MILL_V_01,1,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,dd9d845daf28c8195207a96fc0f19aa27fa7c96a4dd66607acbbc22353de4a14
BND_CRATER_MILL_V_01,2,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,6d1c8522e47e216d5f739f8a16bc5bfa9ef653f8cdebcf5e7a6e4b39e64fe4d5
BND_CRATER_MILL_V_01,3,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,c963a20c048ad842b98af2884a33a412b2933da81a698b09f1a3696c5a284e7b
BND_CRATER_MILL_V_01,4,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,0a7b17222abd924a82d0c7c4ea29d2f596cc1391e1d996789f5295da8923583e
BND_CRATER_MILL_V_01,5,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,1dd776b14900f3edc7f2e59e1f680a7454965788b4f7b92e9f1e56934d92cbcf
BND_CRATER_MILL_V_01,6,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,664b36a7234cab4fe049df96114b22936fcdd4e25269016b053c44a4857cf93c
BND_CRATER_MILL_V_01,7,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,72e2fd0aba7a3f7b7f2d03c9c8e2d2c9e08055f32e2ff8d361cb962f5c614deb
BND_CRATER_MILL_V_01,8,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,273d54c1d21fbc56116c0aad8bee8d8d614e99aa51bb60f698d7fbf39a262e0c
BND_CRATER_MILL_V_01,9,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,62ce0b7149ea874b86019f74aa5ea5c2a0d6c6f3c9500f047697d2624460e1f2
BND_CRATER_MILL_V_01,10,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,8338e83b64f0e96a07a8f4e4175961bec2dd2f2fdcd379f442f57ecdd2287978
BND_CRATER_MILL_V_01,11,6,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,b691edcee5ec3186e82f4c53736a06c94e4cbf59f0ef5a60f7407aa97f6000fb
BND_CRATER_MILL_V_01,0,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,662361b20c65102c2600e06cb03c0acf3bd516f07eda85b0ee11068324d1ecd9
BND_CRATER_MILL_V_01,1,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,97b7f9a08f7b7c55dd398a2871f05bc9efda58c9ee62e151c883edc1f917525a
BND_CRATER_MILL_V_01,2,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,adb5c89d7b2185c58a3c20dd4c2ff39acbf19e5091074c725a48c3631e8c2f69
BND_CRATER_MILL_V_01,3,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,79ed184644049aa7f42bb64d9a5fca28b9e0863aea8fceceaa4bcc864f26186d
BND_CRATER_MILL_V_01,4,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,c15414050c1828865f8b4f92e4b7722c7f3b441a53ef73dd7277b3b3606a966b
BND_CRATER_MILL_V_01,5,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,efcf3e2e431ed8a1de823ce70d36e6ef4b8fd525d9d13a51b96a05ae483f5074
BND_CRATER_MILL_V_01,6,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,6c405a44fd79d702baf5a36e371a8960e567da011e2da7112e290760e220aa08
BND_CRATER_MILL_V_01,7,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,971e6cf2fc7780ddd9c6012efb1945d887a809632d81afb285b10de6030bde3b
BND_CRATER_MILL_V_01,8,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,040f44d7f342a6c3391ed4f9947748d90c678a8e0fd382dcad5529bde4c0f6d7
BND_CRATER_MILL_V_01,9,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,74867d7d4064b08311d353a135473baff517b3a67af63fe0f3bc69346d13ebb9
BND_CRATER_MILL_V_01,10,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,1452765b9be1e8a7206395cdffed06aefd0d10989d0cd7ad416c03757d2aa2be
BND_CRATER_MILL_V_01,11,7,MP_BACKGROUND_CORE,BackgroundShell,AbandonedMill,MAT_MILLSTONE,d2d99019940dd9ee1f0d5786cbef3c1a42738c5df977dc78a0af1d034ff83419
BND_CRATER_MILL_V_02,0,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,bdfe2d23844295f2400f6ab81d30c7a9e6e631129050e12f25dcebd085bd1da4
BND_CRATER_MILL_V_02,1,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,7232ee3949c03245c3ff3b8216b35686a797e1a597f5c1b957e0b6b10721a475
BND_CRATER_MILL_V_02,2,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,06f6af1c441c5d34bcaa66d16da34741bb33a3d965882e34f17830474ac0fa29
BND_CRATER_MILL_V_02,3,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,73cc2e1b85c7e4ad205262ea68ee7a7ac4160083759027032e2bec3ccfd1d22f
BND_CRATER_MILL_V_02,4,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,8a249f135a17c22e1c4cf8c879ad55bfd80f2a4ce87d9c362b58db9895405613
BND_CRATER_MILL_V_02,5,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,e834d336c3a5ac1c5d4b6f6fe644fc2c84c07f07905a28fae4e7163f2cd4e67d
BND_CRATER_MILL_V_02,6,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,87a968dc22a9722bf8f0499d5518fc629589c4ec2a31bf1c3c038cec8bf34921
BND_CRATER_MILL_V_02,7,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,a30caab7bcc4aaa603df40fd86e55d6d1f5bed14e833a85ae2e7e0a56d14e0bb
BND_CRATER_MILL_V_02,8,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,91018cfca63a499a67baa0aacdca98b66a4b36b2b7573d9cabe175a9f52144b7
BND_CRATER_MILL_V_02,9,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,8b88cf9f88ed128e899aba931c6b760e7a909965a48b5bb7bda664e9c30cf5a7
BND_CRATER_MILL_V_02,10,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,da96c654da811e11fb2cc8ba442312171e458931dc955c44c66a67d064c12024
BND_CRATER_MILL_V_02,11,0,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,afd8e0ef40c1eb4b536f2ca34fe4889fcd796a1b3f15f08474ce37452456b0ae
BND_CRATER_MILL_V_02,0,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,06c722ee33d41de1715cc1e70db12533318ef77c91cf7a5ead4e991fbf08f573
BND_CRATER_MILL_V_02,1,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,0ddc0da8acaca4b5a47ac6385ba287b149ea3c22352c641a95bd02cafb5caf99
BND_CRATER_MILL_V_02,2,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,738a93c6a19ceda157f6c2fc3ff13d948e05c09ff07adc02fe774c6b8a871e4f
BND_CRATER_MILL_V_02,3,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,1a2c9927471da82453139e7f8b21849c809c2ff7559ec35688457c8d10f36df0
BND_CRATER_MILL_V_02,4,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,2696edb6e39938335ed971136065cac106afda86bd9bd575d4ca7d700b2b74c5
BND_CRATER_MILL_V_02,5,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,366bb6694f186ca1457e62f369d2632672122de1886b8f6c58a4892b58c7ead6
BND_CRATER_MILL_V_02,6,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,86e9dc20556f7d61dc15d27d2e4a1524674e9089622a0e646832d3b1964106a9
BND_CRATER_MILL_V_02,7,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,0f7a3765f52c68ac9836ac6abd488b06c7b809bf4b2d632f8d57c6cfc9180092
BND_CRATER_MILL_V_02,8,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,b5fd2b1193ca1a25ccb0e0318b49da518c3324112e88d90b9f75fefe13b76684
BND_CRATER_MILL_V_02,9,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,b51343c2be5a7302331324051261463a5b7db05e67991a79711822c879c45bd4
BND_CRATER_MILL_V_02,10,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,928354d7113de11b9dbe6ed675e88c1a906d5673ece521114068e25acb698b39
BND_CRATER_MILL_V_02,11,1,MP_GROUND_CORE,TerrainShell,MoonCrater,MAT_MOONSTONE,553630325ebee515d835efde9529247e488ef30af1c896286a342a3ee8afe423
BND_CRATER_MILL_V_02,0,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,29a322d87bdaefef47823fa48c80803eac224a8aceb43ec0ddd2dc19722e8bfa
BND_CRATER_MILL_V_02,1,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,ccf5736eb609fa00012dd8b8357aec28c18419e72268a7e91d50e6c95518e873
BND_CRATER_MILL_V_02,2,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,bafcfb1c12ad5acf46e58e2a44f6028bd6a1a4f244483f2ada279ecbe4f65a91
BND_CRATER_MILL_V_02,3,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,81e7f205bf25df4b6b2a999537c40ca42a759c684553259449047bab518aed8e
BND_CRATER_MILL_V_02,4,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,1043ca29085ecdc91da97a65e2765d41542f662a85f79483d1e37a8a0568be2a
BND_CRATER_MILL_V_02,5,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,3d26aa061ebc2010ba443535358336616e05fa42ef6b75645e4cf272e35dc860
BND_CRATER_MILL_V_02,6,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,205c99eaf99726f8631344e2db9dae1ea5b63fa8201dbf56f6e77209c5c45c7c
BND_CRATER_MILL_V_02,7,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,2cc712e4b31e5cf62a35a131515449d6f46912d19b846f3a5de2578e76c31166
BND_CRATER_MILL_V_02,8,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,243e9fdcbd818e7ee7d7471927967010c31b1c5a1e21a6f55ee694c1ed400a70
BND_CRATER_MILL_V_02,9,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,60113e8ea213e4108e4c4a6f1ab344fbfa17c6654d965d3ac386859d66c92624
BND_CRATER_MILL_V_02,10,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,7bffe3960a7ad8e3038c2f6bf8c9a66db1be4a2a6bc85680144e373489e1e362
BND_CRATER_MILL_V_02,11,2,MP_BACKGROUND_CORE,BackgroundShell,MoonCrater,MAT_MOONSTONE,5e158517d305ee73192908248a24aa268c4e1f941f9ec8888fbfa524bcb26a2a
BND_CRATER_MILL_V_02,0,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,85413fc82408146de23c2e298ad377f2bf3cf639ac933aa3d0e441218d2aecd2
BND_CRATER_MILL_V_02,1,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,a64418a2d5cde67cf9a00593c95bae2617d495559bf7ded31bb9f6ec97e7751b
BND_CRATER_MILL_V_02,2,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,43051da05174b25786a2f7a2fde9590b70b9e3487c7f545e1eb6e66eedf86d35
BND_CRATER_MILL_V_02,3,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,056fcd84bfb9a71ee92dba2fcc25cfe7f5457c6a31420b1263d0ecc21685e7fd
BND_CRATER_MILL_V_02,4,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,2aeb273c5517ec11e5468a82db79e01e7de0cad8790f6f7649d69e5863c86d39
BND_CRATER_MILL_V_02,5,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,6de9d48adc9d54d9a7ba2c0354e961593a99556d314a6b5efcd52d44d9abf205
BND_CRATER_MILL_V_02,6,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,b4bd55afbc69b86f5ae9fedf366125a9b897a2089d8491f7f95595b088717892
BND_CRATER_MILL_V_02,7,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,de1ab2b31a754b0e91a4ff0dc7eb2063c9d8e3527547cd150821bbe7a61798bc
BND_CRATER_MILL_V_02,8,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,d43ba32e516d3da7f7645a3411d99453dc7fc4196dd7272625c4fc8f1b2eb56c
BND_CRATER_MILL_V_02,9,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,06ba60c4ef6ca09a953008f8e615adf16747e1582ad355f8ddbb589104ef0b20
BND_CRATER_MILL_V_02,10,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,27c08ab84417b84d5a77939d4b4424e920db7c9afc7044b5daa226ea42370acd
BND_CRATER_MILL_V_02,11,3,MP_BOUNDARY_BLEND,BoundarySeam,MoonCrater,MAT_MOONSTONE,a1fabfcd3b49284c302e2a1f5f51cd7b77237eb3d892f890b9bed25d15e82850
BND_CRATER_MILL_V_02,0,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,f8299e6f5b27d12fc5165d01f194e103780f4d415b466bc25888b72af98aa55b
BND_CRATER_MILL_V_02,1,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,bfe039c8ead6bf339854f39866087616bafc1c4f5dbe73f931f0953182465d5a
BND_CRATER_MILL_V_02,2,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,3c44118e6e53ccca0f3176f54cc7779e5385ace638107d4e1256d7225a5cf1bf
BND_CRATER_MILL_V_02,3,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,757437ac03884507dda088cd29a2aff329ed8ddd674c43149133cda7bb635389
BND_CRATER_MILL_V_02,4,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,1b9ff407fc39447210afc5fb0dc7451707fa8501a4f6e5dd69149c3c65f57f2e
BND_CRATER_MILL_V_02,5,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,4db0082a94b7581610fc0f67b3ed1749d179f8dc6e066d22683b6f7c1f7de206
BND_CRATER_MILL_V_02,6,4,MP_BOUNDARY_BLEND,BoundarySeam,AbandonedMill,MAT_MILLSTONE,d6e1f7f2dbfe4179e63b583e4ff10ec9d96ffafef4e95091ad708f85c99425ff
