x,y,role,collision_type,before_value,final_value,owner,body_clear,head_clear,support_value,top_only,grab_enabled,movement_enabled,visual_only,plan_digest
547,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
548,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
549,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
550,259,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
551,259,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
544,260,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
545,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
546,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
548,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
549,260,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
550,260,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
544,261,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
545,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
546,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
547,261,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,false,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
548,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
549,261,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,false,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
551,261,BRANCH_PLATFORM,BRANCH_PLATFORM,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,true,false,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
544,262,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
545,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
546,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
547,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
548,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
549,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
550,262,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
551,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
544,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
545,263,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
547,263,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,SOLID,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
548,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
549,263,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,SOLID,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
550,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
551,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
544,264,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
546,264,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
548,264,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,SOLID,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
550,264,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
545,265,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
547,265,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
549,265,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
551,265,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,ad466bbfcba88aa015c47f35871656d2dc90a10b4453c948ef34a10f3e3af919
