endpoint_id,room_id,space_group_id,connection_id,port_id,micro_pattern_owner,x,y,exit_x,stable_hash,plan_digest
EP_5236e7db12e9335c7f12f609,SV5_INFILL_ROOM_0093829c5033366c54f2,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0093829c5033366c54f2_LINK:CONNECTOR,57,332,1,8f8499c76de9c70e59cca7122af15008c605ecf11c524372808d77f2e7ee0023,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_d6847862a8c0b1a24e486586,SV5_INFILL_ROOM_19964c61275fdbcb2d6a,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_19964c61275fdbcb2d6a_LINK:CONNECTOR,58,153,1,3125578ff9870e3f3f7ccd868fd5603155614a473f2605e4b5a46d34a08e18e0,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_66f650a0db8891aaeb3a6875,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce_LINK:CONNECTOR,58,280,-1,5468044d2957c16522a7a66ba8c113a1d6e2b1f44dc4044d4b0fd5d8b05ddbf7,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_dd9ae4af92ab92ee3aa272c1,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce_LINK:CONNECTOR,58,280,1,af8513ef474cb92eed295e9392cbedd23bf70d9f0014f748d6e60ab6c124382f,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_7df3f60f6090f26528749cf9,SV5_INFILL_ROOM_0a96510a05956c16451a,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0a96510a05956c16451a_LINK:CONNECTOR,58,291,1,447d580ae5380c56ba713f13b80f6eb2b50d1f823979bb38dfa2467aa22b63ce,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_8a1bb249fe5a5058ee044d30,SV5_INFILL_ROOM_0a96510a05956c16451a,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0a96510a05956c16451a_LINK:CONNECTOR,58,291,-1,915c5d924e30c4360586026355b21008cd5e240884dea49184614096a56ffda3,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_137544b3aaea126a56056795,SV5_INFILL_ROOM_0093829c5033366c54f2,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0093829c5033366c54f2_LINK:CONNECTOR,58,331,1,2484f5a00c2032208049c7949111828f4c7347b6ef48e74bbdd0c06b70c2368a,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_2f97cbe737ff9f5aa4077d09,SV5_INFILL_ROOM_0093829c5033366c54f2,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0093829c5033366c54f2_LINK:CONNECTOR,58,331,-1,01b09d3b9c6fb6b303471a418b69cd185c94b23b84db89a12875c054966445d6,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_66d4871188be4898bad080e8,SV5_INFILL_ROOM_008612738e348fea12fd,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_04_CB2B17D440D58981_PORT_OUT,SV5_INFILL_ROOM_008612738e348fea12fd_LINK:CONNECTOR,58,367,-1,4a194d0573cf537b42c45f6038b8ed87280f0ffcfa94faf166b7a97d787af156,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_a9135473436d8adf613b1723,SV5_INFILL_ROOM_008612738e348fea12fd,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_04_CB2B17D440D58981_PORT_OUT,SV5_INFILL_ROOM_008612738e348fea12fd_LINK:CONNECTOR,58,367,1,14d2283b7ee82e847cd5a17489f8d7508eccfe72c19e7e92150a212bf1c0ac1b,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_8b06cac7418691a49a30286d,SV5_INFILL_ROOM_19964c61275fdbcb2d6a,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_19964c61275fdbcb2d6a_LINK:CONNECTOR,59,154,-1,4451b0091593bfe8925f3c245f65299e7882f7c29cad7deca0cbebf5a80822fe,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_c320004dc6b36fdfe19df399,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce_LINK:CONNECTOR,59,281,-1,48ce1001ee9bf425ea03c9f7e41068a8799bef2c9097fce713f1a470fa2b6da2,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_e83613ae3d8b77a1d72a886d,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce_LINK:CONNECTOR,59,281,1,3bf38a3470595fc2de2c68c9222f23c3e3b77864350e4527ca91a221c33ddf7e,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_bb63d3a260f652aec3e50d2a,SV5_INFILL_ROOM_0093829c5033366c54f2,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0093829c5033366c54f2_LINK:CONNECTOR,59,332,-1,61d4536090ee00037fefecf32c3df75567fd4d5518bfa263ecba638e7d011b93,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_f96d31e4cb7b189c60708635,SV5_INFILL_ROOM_090d026d03e4c895fe2f,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_090d026d03e4c895fe2f:SMALL_CAVE,60,155,-1,c18166c6c68e20f0ec80e1cb7ca803489934e2d367fa8f14d400c10206f2f6ed,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_e32a24337725f4fcf8e2871e,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce_LINK:CONNECTOR,60,283,-1,9273897e490f0aa8f94a388a81bb2cdff655b9a6af8c6b5e6985fa355ecc85b9,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_5856ae89935e30bbfde983eb,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01d0bc2f676c3532c7ce_LINK:CONNECTOR,61,283,1,e0b0ab9a3ec62c5e2b3bc40f5a9988a545a7dc73e627f6cc62f438f91a9fa556,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_3c45944c0d61977348ede29c,SV5_INFILL_ROOM_0009256b2ee54633b586,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0009256b2ee54633b586_LINK:CONNECTOR,62,335,1,05e1241ca330a751f67a457d9bc0ffd0f6bf4d8eb72ff7d45c6f59ddad8d61bd,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_c4ff442fb7f13c5632db0b84,SV5_INFILL_ROOM_0009256b2ee54633b586,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0009256b2ee54633b586_LINK:CONNECTOR,62,335,-1,d1e928415acb74514e052bca21945ff04b8eb150770752fe30e486103b36b223,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_b9ef89056cb986b15270353a,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f:DEAD_END,63,39,1,47cdaee40a688045041f7b2fe187eb50e316c624e1e64921a5a131c9cd87d9d8,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_416e771a4d2a90ad2577e4df,SV5_INFILL_ROOM_05c86cf090f60cb83689,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_05c86cf090f60cb83689:SMALL_CAVE,63,63,1,80b6ba29a43237f6ea219704a0c86f75ff5ee95e4f854b2b01af9fc36d781fc6,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_b3dff0b4d2890078566778fa,SV5_INFILL_ROOM_0302951adf56016fc5e5,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0302951adf56016fc5e5_LINK:CONNECTOR,63,311,-1,788c87ffed061f17e2beb63313535d1e0f15c4661301a8d22f8857c1a5d283d7,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_4934414449b54071ccb44653,SV5_INFILL_ROOM_0009256b2ee54633b586,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0009256b2ee54633b586_LINK:CONNECTOR,63,336,-1,64a8c02631b4bee5e4aa410bdbef0e319d1d5e441948108a7516133211c6a1cb,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_1f2f327e8d6d26e531dae807,SV5_INFILL_ROOM_0496c8692f6450167db1,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_04_CB2B17D440D58981_PORT_OUT,SV5_INFILL_ROOM_0496c8692f6450167db1_LINK:CONNECTOR,63,359,-1,a6d63b88b7e3f47986292a6c4cbc6c62504623d5ed333a6b85b8045f82c68301,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_9a8a77fce91a17f6ee2b84ad,SV5_INFILL_ROOM_0009256b2ee54633b586,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0009256b2ee54633b586_LINK:CONNECTOR,64,337,1,912d5f52d20e7c4698ab797e89b3527668846cd983283be4b8351fece8c08c78,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_bd328b5aa4111747edd9793c,SV5_INFILL_ROOM_0009256b2ee54633b586,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0009256b2ee54633b586_LINK:CONNECTOR,64,337,-1,0525433295b184bfd3b5c1fc02c2d504f51f6636de73e64faae1a972bf80abc0,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_4104eebff43b9be84a1b253d,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,65,38,1,054eabd5eeeb4cd7e1d1fc4696651ea206c43c06132b95195c3353ac80410ab3,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_be051923fffc685ae293ef38,SV5_INFILL_ROOM_0009256b2ee54633b586,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0009256b2ee54633b586_LINK:CONNECTOR,65,338,-1,8c8a06977b5dabe5705a5230cc3707fcddcd3820035b3a4daa13797a01fbf37d,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_5d437bade31ea1a009953c0e,SV5_INFILL_ROOM_071e519de6c295adb1fe,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_071e519de6c295adb1fe:LANDING,67,19,1,c7466101278e27115d72e997ac8cc3545f4bde560a2317f02df703c9c79f779d,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_a8f69a7dabb8a0e0823a334d,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,67,36,-1,07e8fc742891fa46cef5c3529caf6a7b7d61ad8c2c8139287ce0843d3ef6d2b9,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_e4efb6d8ac0676baa127262b,SV5_INFILL_ROOM_029b432f4140a9c49192,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_08_3479F08218885852_PORT_OUT,SV5_INFILL_ROOM_029b432f4140a9c49192_LINK:CONNECTOR,67,130,1,4a6b7c1e84f0f388e89915301adbd18d8c5f34369681bf22c2fcc215c18cd88a,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_cd49b9b180c43fa801f568ea,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,68,35,-1,39e8bbb6b2be8f3b29403fb62c7e3483776070e787d7167bc852f393884e7df9,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_b5ad4af227c5cf8bdd951558,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,68,83,1,0d38c68021f30f5d07df35544989586b1fb7b9ade6a9c52251868e897dfc63cb,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_b4a703e3c2c40d622dff4b89,SV5_INFILL_ROOM_055856717f4139baf16b,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_08_3479F08218885852_PORT_OUT,SV5_INFILL_ROOM_055856717f4139baf16b:LANDING,68,129,-1,1b4f00cd9db0069757f2adcee4028b45f789371e58dfd25f449b9098375d0130,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_293bcce6240e9ec71d17ef74,SV5_INFILL_ROOM_0009256b2ee54633b586,SV5_OPTIONAL_14,SV5_OPTIONAL_14,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0009256b2ee54633b586:DEAD_END,68,339,-1,45ff04de3e2665947dcecf2f90c234ebc82188a69265958aca9f598f64b63fa8,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_1fc4da97e7ed23198989bdc6,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,69,34,-1,1b07f5f035d41122c1a228a97fa466f28a72ea072a77cfb01de0ea07120f6a66,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_2552d64b60aa2b7ea1c73d80,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,69,84,1,f8a12df8351ae5e8b44beef495ed628473d558476402559ac84fef9b870d4ac9,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_6743adc100c54df07d91392c,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,69,84,-1,133b67b3cbdc66f3246e92d0da51d61527f360a3f4368e5a860908bfc0ee5e23,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_6ec63a62a6ef319f519bb7aa,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,70,33,1,6b5b42419b91c4c20a1b538cb2c8498dd376cfbc100f5932b3dbc6276ab3f6b7,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_19dd8ddd96a411e952ab43bc,SV5_INFILL_ROOM_05c86cf090f60cb83689,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_05c86cf090f60cb83689_LINK:CONNECTOR,70,61,1,965810bbccc0c14a77b26b7eb874e9eb6d2b74340f9b6de43a648642bb4259fa,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_f14aa4dd65c42804c0ecc263,SV5_INFILL_ROOM_05c86cf090f60cb83689,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_05c86cf090f60cb83689_LINK:CONNECTOR,70,61,-1,93929ebf65794a9dc683a33ce379a15c31a09a833b75b3a0cc0a35da7e6a30eb,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_190b5d257c80460e432e10bb,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,70,85,-1,3257e297c13248cbd82fc47e0663192b36493e2d8b5224c0ddaf341b7549bdc1,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_85dccf78ce1878f1bed5f24e,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,70,85,1,ea0890724eb94f2d0a6af7e0ceed48d1159b4e654ab6225cd25d0fb3d0c7b58b,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_6ff803abd1c3a362a586cfcc,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,71,32,-1,70c40322cd18cb520a88d177e4e5bb058a44abc4ee1c8ebf6aaf63dcb94d3e40,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_b8443a946b48ae178f8f0f5a,SV5_INFILL_ROOM_05c86cf090f60cb83689,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_05c86cf090f60cb83689_LINK:CONNECTOR,71,60,1,42d9d675a774dbe4cd77d4d8b9c963c2785a35fb8a1065362e9fe6175fedc9aa,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_6414922a63d717d25cf9a104,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,71,86,1,c38e59a5f5bcad639facdfc055f9978ab860a4cf7950d493432fc90a8c656e9f,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_abc4afb196164f494d5e922a,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,71,86,-1,03ff7123cbda205c8774d0327f3eccb9f2a608d6b65402fa40cf282f73a72110,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_a950f552099ef320172c6c52,SV5_INFILL_ROOM_021b4048fa47706aeaf6,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_021b4048fa47706aeaf6:EMPTY_ROOM,71,171,1,4ee0dfd8bbb53e70d007ba1104d09a301e90cd1236da9781c6d1b82bbe54a924,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_98f55f55ff5d55befd0ae59e,SV5_INFILL_ROOM_12b7e28ceac0decd5997,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_12b7e28ceac0decd5997:SMALL_CAVE,72,31,-1,33c096ebfe510ba669c2159512a5489df7e45ddf03a5bcc0a5491134dfe99411,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_8708b566bb6213ddb94b7e90,SV5_INFILL_ROOM_05c86cf090f60cb83689,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_05c86cf090f60cb83689_LINK:CONNECTOR,72,59,-1,616c74466638ea6a439d010e5290df92b8f4f96194c8f1f2575e2e64afe2bc66,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_99c63eddd3531a268e3496e4,SV5_INFILL_ROOM_05c86cf090f60cb83689,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_05c86cf090f60cb83689_LINK:CONNECTOR,72,59,1,76742029b0154d921dc5dec05f1d0db7c2d70556632530238f7b2773755533f8,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_2d945cd929eccb5d74468e26,SV5_INFILL_ROOM_02c9b2d6e7ba5ded15f4,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_02c9b2d6e7ba5ded15f4:SMALL_CAVE,72,87,-1,6d85358ac730e87264b4415eecd937045160243f44f482affa622e61bd90f19d,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_ada26f7c76bcef68d9bf24a1,SV5_INFILL_ROOM_015e047734bb1781d7ff,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_08_3479F08218885852_PORT_OUT,SV5_INFILL_ROOM_015e047734bb1781d7ff_LINK:CONNECTOR,72,107,1,f17686225d8fab4ad81c62779e4189c748536f6b716c71e98a2d078c8b1e7910,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_ff5b168236b469ca0ed99f9f,SV5_INFILL_ROOM_071e519de6c295adb1fe,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_071e519de6c295adb1fe_LINK:CONNECTOR,73,18,1,81714d80d21f6ac450f0a7123ffd6406bb2291a258f4df0e28d8949303c7326b,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_76368f09c8fdad72b160a7ba,SV5_INFILL_ROOM_05c86cf090f60cb83689,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_05c86cf090f60cb83689_LINK:CONNECTOR,73,58,1,0a09334044ab78c7dfbbf1eeaa242fa56d7038efed69597acd2e740c8a1d2a3b,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_575603b093f35e3f537aa3da,SV5_INFILL_ROOM_015e047734bb1781d7ff,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_08_3479F08218885852_PORT_OUT,SV5_INFILL_ROOM_015e047734bb1781d7ff_LINK:CONNECTOR,73,108,-1,9a998b8bff60ead7904773e43d230aeba5230885988c4ce46085733a594e443c,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_9e4519b00cbb4200f241f9db,SV5_INFILL_ROOM_015e047734bb1781d7ff,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_08_3479F08218885852_PORT_OUT,SV5_INFILL_ROOM_015e047734bb1781d7ff_LINK:CONNECTOR,73,108,1,c41ef3cccc91d171c016b87d4583087058cf77ae97a1fab071820b1d8b05a656,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_2174f12128c2abaf20cbd94c,SV5_INFILL_ROOM_021b4048fa47706aeaf6,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_021b4048fa47706aeaf6_LINK:CONNECTOR,73,170,1,5bf1e76ca18a33ffd5569c4c5d9be0eb2033c97ff309cb453fcfd04481081f2b,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_0e45dd69aaea365d4518f625,SV5_INFILL_ROOM_071e519de6c295adb1fe,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_071e519de6c295adb1fe_LINK:CONNECTOR,74,17,1,b95360ea16b41d8fedc18a5ed19b7a8d373ca8e7745fa2eee55ce5ab7e3524a9,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
EP_852de5b6fc4d46161f95f101,SV5_INFILL_ROOM_071e519de6c295adb1fe,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_071e519de6c295adb1fe_LINK:CONNECTOR,74,17,-1,75361aca57661df74eb2bd83912f60e82367ab3dd8b6ff1782f7f92fe329c8c2,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
