sidepath_id,x,y,source_value,final_value,role,plan_digest
SV5_SIDE_07772d0888b7fc3a77c0,518,366,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_07772d0888b7fc3a77c0,519,366,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,150,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,151,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,152,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,153,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,157,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,158,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,159,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,160,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,161,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,162,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,166,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,167,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,168,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,169,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,170,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,171,101,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,150,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,151,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,152,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,153,102,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,154,102,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,155,102,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,156,102,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,157,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,158,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,159,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,160,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,161,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,162,102,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,163,102,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,164,102,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,165,102,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,166,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_1495e09068e8c426e9e6,167,102,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,196,235,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,197,235,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,198,235,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,205,235,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,206,235,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,207,235,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,192,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,193,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,194,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,195,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,196,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,197,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,198,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,199,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,200,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,201,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,202,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,203,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,204,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,205,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,206,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,207,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,208,236,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,209,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,210,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,211,236,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,192,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,193,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,194,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,195,237,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,196,237,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,197,237,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,198,237,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,199,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,200,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,201,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,202,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,203,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,204,237,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,205,237,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,206,237,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,207,237,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,208,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,209,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,210,237,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,211,237,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,212,237,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,213,237,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,192,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,193,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,194,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,195,238,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,199,238,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,200,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,201,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,202,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,203,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,204,238,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,208,238,UNKNOWN,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,209,238,UNKNOWN,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,210,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,211,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,212,238,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_18c3a1a9d94f6a42f627,208,239,UNKNOWN,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,282,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,283,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,284,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,290,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,291,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,292,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,293,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,299,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,300,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,301,386,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,282,387,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,283,387,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,284,387,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,285,387,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,286,387,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,287,387,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,288,387,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,289,387,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,290,387,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,291,387,UNKNOWN,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,292,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,293,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,294,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,298,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,299,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,300,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,301,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,302,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,303,387,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,282,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,283,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,284,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,285,388,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,286,388,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,287,388,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,288,388,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,289,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,290,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,291,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,292,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,293,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,294,388,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,295,388,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,296,388,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,297,388,SOLID,AIR,AIR,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,298,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,299,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,300,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,301,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,302,388,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,285,389,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,286,389,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,287,389,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,288,389,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,289,389,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,292,389,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,293,389,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,294,389,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,295,389,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,296,389,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,297,389,SOLID,AIR,HEADROOM,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,298,389,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,285,390,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_225676b17c6342912b56,289,390,SOLID,AIR,CHAMBERCLEARANCE,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_31a75146ffcc4dc21d78,66,165,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_31a75146ffcc4dc21d78,67,165,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
SV5_SIDE_31a75146ffcc4dc21d78,68,165,UNKNOWN,SOLID,SOLIDSUPPORT,c4047b78601928383e81fd84b2ad56c4a065fede00be8b56e40c56760296cd21
