contact_id,kind,first_x,first_y,second_x,second_y,direction,route_a,route_a_x,route_a_y,route_a_kinds,route_b,route_b_x,route_b_y,route_b_kinds,first_kinds,second_kinds,split_node_id,crossing,predicate,boundary_id,coverage_checked,logical_state_transition_checked,geometry_state,player_state,detail,plan_digest
FACE_361_345_362_345_967d16668860,FACE,361,345,362,345,RIGHT,SV5_OPTIONAL_01,361,345,Passage,SV5_OPTIONAL_TO_VILLAGE,362,345,Clearance,Passage,Clearance,SV5_CONTACT_NODE_3C3FDFDC48BDB2212A06,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_346_361_347_967d16668860,FACE,361,346,361,347,UP,SV5_OPTIONAL_01,361,346,Passage,SV5_OPTIONAL_TO_VILLAGE,361,347,Passage,Passage,Passage,SV5_CONTACT_NODE_9729EACAC1DC8BF53BAE,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_346_362_346_967d16668860,FACE,361,346,362,346,RIGHT,SV5_OPTIONAL_01,361,346,Passage,SV5_OPTIONAL_TO_VILLAGE,362,346,Clearance,Passage,Clearance,SV5_CONTACT_NODE_DE94BCB4F0F25E07A8BF,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_347_361_348_967d16668860,FACE,361,347,361,348,UP,SV5_OPTIONAL_01,361,347,Passage,SV5_OPTIONAL_TO_VILLAGE,361,348,Passage,Passage,Passage,SV5_CONTACT_NODE_A91332671B374D0AFA38,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_347_362_347_967d16668860,FACE,361,347,362,347,RIGHT,SV5_OPTIONAL_01,361,347,Passage,SV5_OPTIONAL_TO_VILLAGE,362,347,Clearance,Passage,Clearance,SV5_CONTACT_NODE_9F4A1C2CFED30E268ED8,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_348_361_349_967d16668860,FACE,361,348,361,349,UP,SV5_OPTIONAL_01,361,348,Passage,SV5_OPTIONAL_TO_VILLAGE,361,349,Passage,Passage,Passage,SV5_CONTACT_NODE_3890780EDE1E66478EB0,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_348_362_348_967d16668860,FACE,361,348,362,348,RIGHT,SV5_OPTIONAL_01,361,348,Passage,SV5_OPTIONAL_TO_VILLAGE,362,348,Clearance,Passage,Clearance,SV5_CONTACT_NODE_B38E90412290ABCE6D04,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_349_361_350_967d16668860,FACE,361,349,361,350,UP,SV5_OPTIONAL_01,361,349,Passage,SV5_OPTIONAL_TO_VILLAGE,361,350,Passage,Passage,Passage,SV5_CONTACT_NODE_E54ACE4BE2849B9C9BDD,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_349_362_349_967d16668860,FACE,361,349,362,349,RIGHT,SV5_OPTIONAL_01,361,349,Passage,SV5_OPTIONAL_TO_VILLAGE,362,349,Clearance,Passage,Clearance,SV5_CONTACT_NODE_F7408674B3C664162582,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_350_361_351_967d16668860,FACE,361,350,361,351,UP,SV5_OPTIONAL_01,361,350,Passage,SV5_OPTIONAL_TO_VILLAGE,361,351,Passage,Passage,Passage,SV5_CONTACT_NODE_9E78E55F433CC240528E,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_350_362_350_967d16668860,FACE,361,350,362,350,RIGHT,SV5_OPTIONAL_01,361,350,Passage,SV5_OPTIONAL_TO_VILLAGE,362,350,Clearance,Passage,Clearance,SV5_CONTACT_NODE_464AE50E7A43B35583B5,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_351_361_352_967d16668860,FACE,361,351,361,352,UP,SV5_OPTIONAL_01,361,351,Passage,SV5_OPTIONAL_TO_VILLAGE,361,352,Passage,Passage,Passage,SV5_CONTACT_NODE_25495A61EAFFF6A1BB89,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_351_362_351_967d16668860,FACE,361,351,362,351,RIGHT,SV5_OPTIONAL_01,361,351,Passage,SV5_OPTIONAL_TO_VILLAGE,362,351,Clearance,Passage,Clearance,SV5_CONTACT_NODE_69E273395C6758FA99BF,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_352_361_353_967d16668860,FACE,361,352,361,353,UP,SV5_OPTIONAL_01,361,352,Passage,SV5_OPTIONAL_TO_VILLAGE,361,353,Passage,Passage,Passage,SV5_CONTACT_NODE_C0ECDAC81455999F8BD6,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_352_362_352_967d16668860,FACE,361,352,362,352,RIGHT,SV5_OPTIONAL_01,361,352,Passage,SV5_OPTIONAL_TO_VILLAGE,362,352,Clearance,Passage,Clearance,SV5_CONTACT_NODE_B38A361D4FD459D7CA05,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_353_361_354_967d16668860,FACE,361,353,361,354,UP,SV5_OPTIONAL_01,361,353,Passage,SV5_OPTIONAL_TO_VILLAGE,361,354,Passage,Passage,Passage,SV5_CONTACT_NODE_9692F5011C18603E3BC2,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_353_362_353_967d16668860,FACE,361,353,362,353,RIGHT,SV5_OPTIONAL_01,361,353,Passage,SV5_OPTIONAL_TO_VILLAGE,362,353,Clearance,Passage,Clearance,SV5_CONTACT_NODE_D276221CAE27B3EA3055,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_354_361_355_967d16668860,FACE,361,354,361,355,UP,SV5_OPTIONAL_01,361,354,Passage,SV5_OPTIONAL_TO_VILLAGE,361,355,Passage,Passage,Passage,SV5_CONTACT_NODE_9F8C9F62F96BDE134812,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_354_362_354_967d16668860,FACE,361,354,362,354,RIGHT,SV5_OPTIONAL_01,361,354,Passage,SV5_OPTIONAL_TO_VILLAGE,362,354,Clearance,Passage,Clearance,SV5_CONTACT_NODE_C336C8ED47288848D717,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_355_361_356_967d16668860,FACE,361,355,361,356,UP,SV5_OPTIONAL_01,361,355,Passage,SV5_OPTIONAL_TO_VILLAGE,361,356,Passage,Passage,Passage,SV5_CONTACT_NODE_CAC467921A2815DDF349,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_355_362_355_967d16668860,FACE,361,355,362,355,RIGHT,SV5_OPTIONAL_01,361,355,Passage,SV5_OPTIONAL_TO_VILLAGE,362,355,Clearance,Passage,Clearance,SV5_CONTACT_NODE_FC63FB5690CECCA89CD3,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_356_361_357_967d16668860,FACE,361,356,361,357,UP,SV5_OPTIONAL_01,361,356,Passage,SV5_OPTIONAL_TO_VILLAGE,361,357,Passage,Passage,Passage,SV5_CONTACT_NODE_405317CACA25FCBAA67B,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_356_362_356_967d16668860,FACE,361,356,362,356,RIGHT,SV5_OPTIONAL_01,361,356,Passage,SV5_OPTIONAL_TO_VILLAGE,362,356,Clearance,Passage,Clearance,SV5_CONTACT_NODE_4E85F642233914A0008D,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_357_361_358_967d16668860,FACE,361,357,361,358,UP,SV5_OPTIONAL_01,361,357,Passage,SV5_OPTIONAL_TO_VILLAGE,361,358,Passage,Passage,Passage,SV5_CONTACT_NODE_E257CAC321AB01264BFF,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_357_362_357_967d16668860,FACE,361,357,362,357,RIGHT,SV5_OPTIONAL_01,361,357,Passage,SV5_OPTIONAL_TO_VILLAGE,362,357,Clearance,Passage,Clearance,SV5_CONTACT_NODE_4F330952A1619DEAE1D2,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_358_361_359_967d16668860,FACE,361,358,361,359,UP,SV5_OPTIONAL_01,361,358,Passage,SV5_OPTIONAL_TO_VILLAGE,361,359,Passage,Passage,Passage,SV5_CONTACT_NODE_D63B991A12FB71F1A4DF,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_358_362_358_967d16668860,FACE,361,358,362,358,RIGHT,SV5_OPTIONAL_01,361,358,Passage,SV5_OPTIONAL_TO_VILLAGE,362,358,Clearance,Passage,Clearance,SV5_CONTACT_NODE_C8F3FFFCD7D3081B6E85,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_359_361_360_967d16668860,FACE,361,359,361,360,UP,SV5_OPTIONAL_01,361,359,Passage,SV5_OPTIONAL_TO_VILLAGE,361,360,Passage,Passage,Passage,SV5_CONTACT_NODE_DFBFD35CB996200EF06E,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_359_362_359_967d16668860,FACE,361,359,362,359,RIGHT,SV5_OPTIONAL_01,361,359,Passage,SV5_OPTIONAL_TO_VILLAGE,362,359,Clearance,Passage,Clearance,SV5_CONTACT_NODE_2477F6F04BB5A24255D4,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_360_361_361_967d16668860,FACE,361,360,361,361,UP,SV5_OPTIONAL_01,361,360,Passage,SV5_OPTIONAL_TO_VILLAGE,361,361,Passage,Passage,Passage,SV5_CONTACT_NODE_CFBDD997328E0C0AA708,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_360_362_360_967d16668860,FACE,361,360,362,360,RIGHT,SV5_OPTIONAL_01,361,360,Passage,SV5_OPTIONAL_TO_VILLAGE,362,360,Clearance,Passage,Clearance,SV5_CONTACT_NODE_659E2FAD1311CD6F8E30,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_361_361_362_967d16668860,FACE,361,361,361,362,UP,SV5_OPTIONAL_01,361,361,Passage,SV5_OPTIONAL_TO_VILLAGE,361,362,Passage,Passage,Passage,SV5_CONTACT_NODE_6DC8A850262D413B07CF,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_361_362_361_967d16668860,FACE,361,361,362,361,RIGHT,SV5_OPTIONAL_01,361,361,Passage,SV5_OPTIONAL_TO_VILLAGE,362,361,Clearance,Passage,Clearance,SV5_CONTACT_NODE_2F41F4D1CACD8D0C928C,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_362_361_363_967d16668860,FACE,361,362,361,363,UP,SV5_OPTIONAL_01,361,362,Passage,SV5_OPTIONAL_TO_VILLAGE,361,363,Passage,Passage,Passage,SV5_CONTACT_NODE_1A3A2F23AE233B0FFCF0,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_362_362_362_967d16668860,FACE,361,362,362,362,RIGHT,SV5_OPTIONAL_01,361,362,Passage,SV5_OPTIONAL_TO_VILLAGE,362,362,Clearance,Passage,Clearance,SV5_CONTACT_NODE_AC7CD61709D8701F49B3,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_363_361_364_967d16668860,FACE,361,363,361,364,UP,SV5_OPTIONAL_01,361,363,Passage,SV5_OPTIONAL_TO_VILLAGE,361,364,Passage,Passage,Passage,SV5_CONTACT_NODE_50CB4B869AE73A6508DB,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_363_362_363_967d16668860,FACE,361,363,362,363,RIGHT,SV5_OPTIONAL_01,361,363,Passage,SV5_OPTIONAL_TO_VILLAGE,362,363,Clearance,Passage,Clearance,SV5_CONTACT_NODE_957228B58ABE85A13968,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_364_361_365_967d16668860,FACE,361,364,361,365,UP,SV5_OPTIONAL_01,361,364,Passage,SV5_OPTIONAL_TO_VILLAGE,361,365,Passage,Passage,Passage,SV5_CONTACT_NODE_BD868F8E2D3C74179F02,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_364_362_364_967d16668860,FACE,361,364,362,364,RIGHT,SV5_OPTIONAL_01,361,364,Passage,SV5_OPTIONAL_TO_VILLAGE,362,364,Clearance,Passage,Clearance,SV5_CONTACT_NODE_2CF862E0472F56AC7AFD,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_365_361_366_967d16668860,FACE,361,365,361,366,UP,SV5_OPTIONAL_01,361,365,Passage,SV5_OPTIONAL_TO_VILLAGE,361,366,Passage,Passage,Passage,SV5_CONTACT_NODE_410FCE4A78A606C26BFF,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_365_362_365_967d16668860,FACE,361,365,362,365,RIGHT,SV5_OPTIONAL_01,361,365,Passage,SV5_OPTIONAL_TO_VILLAGE,362,365,Clearance,Passage,Clearance,SV5_CONTACT_NODE_DF6A9B7EBB346A8B8E01,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_366_361_367_967d16668860,FACE,361,366,361,367,UP,SV5_OPTIONAL_01,361,366,Passage,SV5_OPTIONAL_TO_VILLAGE,361,367,Passage,Passage,Passage,SV5_CONTACT_NODE_52F4315655380D094338,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_366_362_366_967d16668860,FACE,361,366,362,366,RIGHT,SV5_OPTIONAL_01,361,366,Passage,SV5_OPTIONAL_TO_VILLAGE,362,366,Clearance,Passage,Clearance,SV5_CONTACT_NODE_24ACDC7C15F5EA411D4C,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_367_361_368_967d16668860,FACE,361,367,361,368,UP,SV5_OPTIONAL_01,361,367,Passage,SV5_OPTIONAL_TO_VILLAGE,361,368,Passage,Passage,Passage,SV5_CONTACT_NODE_FDA3C7FDEFD4C547FAC5,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_367_362_367_967d16668860,FACE,361,367,362,367,RIGHT,SV5_OPTIONAL_01,361,367,Passage,SV5_OPTIONAL_TO_VILLAGE,362,367,Clearance,Passage,Clearance,SV5_CONTACT_NODE_8DE92504E6190D03DB14,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_368_361_369_967d16668860,FACE,361,368,361,369,UP,SV5_OPTIONAL_01,361,368,Passage,SV5_OPTIONAL_TO_VILLAGE,361,369,Passage,Passage,Passage,SV5_CONTACT_NODE_2449901061DBA7613655,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_368_362_368_967d16668860,FACE,361,368,362,368,RIGHT,SV5_OPTIONAL_01,361,368,Passage,SV5_OPTIONAL_TO_VILLAGE,362,368,Clearance,Passage,Clearance,SV5_CONTACT_NODE_743E850CD9D19446581E,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_369_361_370_967d16668860,FACE,361,369,361,370,UP,SV5_OPTIONAL_01,361,369,Passage,SV5_OPTIONAL_TO_VILLAGE,361,370,Passage,Passage,Passage,SV5_CONTACT_NODE_8D7686DCF9AA0FAB5179,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
FACE_361_369_362_369_967d16668860,FACE,361,369,362,369,RIGHT,SV5_OPTIONAL_01,361,369,Passage,SV5_OPTIONAL_TO_VILLAGE,362,369,Clearance,Passage,Clearance,SV5_CONTACT_NODE_3652F7EF03ED2200A997,Join,ACTIONLESS|ACTIONLESS,,true,true,PLANNED_RESERVATION,PENDING,GLOBAL_COORDINATE_JOIN;PREDICATE_APPLIES_AT_PORTAL_ONLY;CLEARANCE_IS_NOT_PASSAGE,a51a5b66818d2195c9dceb3d6ae9c50550802d9bef95db3cb9d03bfe86afd22c
