contact_id,kind,world_x,world_y,route_ids,classification,required_predicate,logical_state_transition_checked,detail,geometry_state,player_state
"FACE_334_342_335_342_9df9696f99b8","FACE","334","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_335_341_335_342_9df9696f99b8","FACE","335","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_335_341_336_341_9df9696f99b8","FACE","335","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_335_342_336_342_9df9696f99b8","FACE","335","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_336_341_336_342_9df9696f99b8","FACE","336","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_336_341_337_341_9df9696f99b8","FACE","336","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_336_342_337_342_9df9696f99b8","FACE","336","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_337_341_337_342_9df9696f99b8","FACE","337","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_337_341_338_341_9df9696f99b8","FACE","337","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_337_342_338_342_9df9696f99b8","FACE","337","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_338_341_338_342_9df9696f99b8","FACE","338","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_338_341_339_341_9df9696f99b8","FACE","338","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_338_342_339_342_9df9696f99b8","FACE","338","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_339_341_339_342_9df9696f99b8","FACE","339","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_339_341_340_341_9df9696f99b8","FACE","339","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_339_342_340_342_9df9696f99b8","FACE","339","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_340_341_340_342_9df9696f99b8","FACE","340","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_340_341_341_341_9df9696f99b8","FACE","340","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_340_342_341_342_9df9696f99b8","FACE","340","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_341_341_341_342_9df9696f99b8","FACE","341","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_341_341_342_341_9df9696f99b8","FACE","341","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_341_342_342_342_9df9696f99b8","FACE","341","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_342_341_342_342_9df9696f99b8","FACE","342","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_342_341_343_341_9df9696f99b8","FACE","342","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_342_342_343_342_9df9696f99b8","FACE","342","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_343_341_343_342_9df9696f99b8","FACE","343","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_343_341_344_341_9df9696f99b8","FACE","343","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_343_342_344_342_9df9696f99b8","FACE","343","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_344_341_344_342_9df9696f99b8","FACE","344","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_344_341_345_341_9df9696f99b8","FACE","344","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_344_342_345_342_9df9696f99b8","FACE","344","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_345_341_345_342_9df9696f99b8","FACE","345","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_345_341_346_341_9df9696f99b8","FACE","345","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_345_342_346_342_9df9696f99b8","FACE","345","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_346_341_346_342_9df9696f99b8","FACE","346","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_346_341_347_341_9df9696f99b8","FACE","346","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_346_342_347_342_9df9696f99b8","FACE","346","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_347_341_347_342_9df9696f99b8","FACE","347","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_347_341_348_341_9df9696f99b8","FACE","347","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_347_342_348_342_9df9696f99b8","FACE","347","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_348_341_348_342_9df9696f99b8","FACE","348","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_348_341_349_341_9df9696f99b8","FACE","348","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_348_342_349_342_9df9696f99b8","FACE","348","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_349_341_349_342_9df9696f99b8","FACE","349","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_349_341_350_341_9df9696f99b8","FACE","349","341","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
"FACE_349_342_350_342_9df9696f99b8","FACE","349","342","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b|fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2","SAME_STAGE_MERGE_GEOMETRY_PENDING","b7862f4e818afdb3c6c2b8d27942bbf40c3a9aa2cfa146360ab9ab3fe2e29b0b:0/-/-/- && fec566f68036a383c202d5789b32adf6291c3329d4ef7c871c4d6c22a16238b2:0/-/-/-","False","Pair was completely enumerated; a split-node transition still requires the shared FSM evaluation.","Pending","PENDING"
