file_name,column_order,column_name,data_type,required,primary_key_order,default_value,allowed_values,foreign_key,description
prefab_registry.csv,3,content_type,ENUM,1,,,TILE|MICROCHUNK_VISUAL|MAP_ELEMENT|RESOURCE_PICKUP|NPC|FACILITY|UI_SPRITE|BATTERY_DEVICE,,
prefab_registry.csv,4,expected_component,STRING,0,,,,,
prefab_registry.csv,5,placeholder_allowed,BOOL,1,,,,,
prefab_registry.csv,6,active,BOOL,1,,1,,,
prefab_registry.csv,7,notes,STRING,0,,,,,
resource_definitions.csv,1,resource_id,ID,1,1,,,,
resource_definitions.csv,2,display_name_ko,STRING,1,,,,,
resource_definitions.csv,3,resource_category,ENUM,1,,,GOLD|HEALTH|ROPE|FUEL|BATTERY|TOOL|CORE_RESOURCE|FORGE_PART|BLUEPRINT_FRAGMENT|SPECIAL_ITEM|WORLD_OBJECT,,
resource_definitions.csv,4,hud_destination,ENUM,1,,,GOLD_COUNTER|HEALTH|ROPE_COUNTER|FUEL_GAUGE|BATTERY_COUNTER|TOOL_SLOT|CORE_SLOT|BLUEPRINT_PROGRESS|SPECIAL_SLOT|WORLD_ONLY,,
resource_definitions.csv,5,unique_per_world,BOOL,1,,,,,
resource_definitions.csv,6,max_quantity,INT,1,,,,,
resource_definitions.csv,7,pickup_prefab_id,ID,0,,,,prefab_registry.csv.prefab_id,
resource_definitions.csv,8,active,BOOL,1,,1,,,
resource_definitions.csv,9,notes,STRING,0,,,,,
resource_spawn_rules.csv,1,spawn_rule_id,ID,1,1,,,,
resource_spawn_rules.csv,2,resource_id,ID,1,,,,resource_definitions.csv.resource_id,
resource_spawn_rules.csv,3,biome_ids,ID_LIST,0,,,,biome_types.csv.biome_id,
resource_spawn_rules.csv,4,patch_roles,ENUM_LIST,0,,,CORE|SATELLITE|INTRUSION,,
resource_spawn_rules.csv,5,sector_route_types,INT_LIST,0,,,,,
resource_spawn_rules.csv,6,allowed_slot_pool_ids,ID_LIST,1,,,,,
resource_spawn_rules.csv,7,world_min,INT,1,,,,,
resource_spawn_rules.csv,8,world_max,INT,1,,,,,
resource_spawn_rules.csv,9,patch_min,INT,1,,,,,
resource_spawn_rules.csv,10,patch_max,INT,1,,,,,
resource_spawn_rules.csv,11,spawn_weight,INT,1,,,,,
resource_spawn_rules.csv,12,min_distance_from_same_resource_tiles,INT,1,,,,,
resource_spawn_rules.csv,13,mandatory_site_id,ID,0,,,,special_map_catalog.csv.special_map_id,
resource_spawn_rules.csv,14,active,BOOL,1,,1,,,
resource_spawn_rules.csv,15,notes,STRING,0,,,,,
rng_streams.csv,1,rng_stream_id,ID,1,1,,,,
rng_streams.csv,2,salt_hex,HEX,1,,,,,
rng_streams.csv,3,reset_scope,ENUM,1,,,WORLD|PASS|SECTOR|PATCH|SITE|SPAWN,,
rng_streams.csv,4,description_ko,STRING,1,,,,,
rng_streams.csv,5,active,BOOL,1,,1,,,
sector_external_sockets.csv,1,sector_recipe_id,ID,1,1,,,sector_recipe_catalog.csv.sector_recipe_id,
sector_external_sockets.csv,2,socket_id,ID,1,2,,,,
sector_external_sockets.csv,3,side,ENUM,1,,,L|R|U|D,,
sector_external_sockets.csv,4,edge_chunk_index,INT,1,,,,,
sector_external_sockets.csv,5,band_id,ID,1,,,,socket_band_definitions.csv.band_id,
sector_external_sockets.csv,6,traversal_kind,ENUM,1,,,WALK|DROP|CLIMB|OPTIONAL_BREAK|HIDDEN,,
sector_external_sockets.csv,7,mandatory_allowed,BOOL,1,,,,,
sector_external_sockets.csv,8,edge_signature_id,ID,1,,,,edge_signatures.csv.edge_signature_id,
sector_external_sockets.csv,9,notes,STRING,0,,,,,
sector_recipe_catalog.csv,1,sector_recipe_id,ID,1,1,,,,
sector_recipe_catalog.csv,2,display_name_ko,STRING,1,,,,,
sector_recipe_catalog.csv,3,route_type,INT,1,,,,,
sector_recipe_catalog.csv,4,route_mask_id,ID,1,,,,sector_route_masks.csv.route_mask_id,
sector_recipe_catalog.csv,5,primary_biome_id,ID,0,,,,biome_types.csv.biome_id,
sector_recipe_catalog.csv,6,secondary_biome_id,ID,0,,,,biome_types.csv.biome_id,
sector_recipe_catalog.csv,7,boundary_profile_id,ID,0,,,,biome_boundary_profiles.csv.boundary_profile_id,
sector_recipe_catalog.csv,8,recipe_kind,ENUM,1,,,GENERAL|BOUNDARY|SPECIAL|VILLAGE|OPTIONAL,,
sector_recipe_catalog.csv,9,microchunk_budget_profile_id,ID,0,,,,content_budget_profiles.csv.budget_profile_id,
sector_recipe_catalog.csv,10,selection_weight,INT,1,,,,,
sector_recipe_catalog.csv,11,supports_special_entry,BOOL,1,,,,,
sector_recipe_catalog.csv,12,supports_village_entry,BOOL,1,,,,,
sector_recipe_catalog.csv,13,active,BOOL,1,,1,,,
sector_recipe_catalog.csv,14,notes,STRING,0,,,,,
sector_recipe_cells.csv,1,sector_recipe_id,ID,1,1,,,sector_recipe_catalog.csv.sector_recipe_id,
sector_recipe_cells.csv,2,chunk_x,INT,1,2,,,,
sector_recipe_cells.csv,3,chunk_y,INT,1,3,,,,
sector_recipe_cells.csv,4,cell_role,ENUM,1,,,MANDATORY_PATH|OPTIONAL_PATH|BOUNDARY|SPECIAL_ANCHOR|VILLAGE_FACILITY|VILLAGE_ROAD|FILLER,,
sector_recipe_cells.csv,5,fixed_microchunk_id,ID,0,,,,microchunk_catalog.csv.microchunk_id,
sector_recipe_cells.csv,6,microchunk_pool_id,ID,0,,,,,
sector_recipe_cells.csv,7,required_usage_class,ENUM_LIST,0,,,,,
sector_recipe_cells.csv,8,required_route_roles,ID_LIST,0,,,,,
sector_recipe_cells.csv,9,required_biome_ids,ID_LIST,0,,,,biome_types.csv.biome_id,
sector_recipe_cells.csv,10,required_signature_l,ID,0,,,,edge_signatures.csv.edge_signature_id,
sector_recipe_cells.csv,11,required_signature_r,ID,0,,,,edge_signatures.csv.edge_signature_id,
sector_recipe_cells.csv,12,required_signature_u,ID,0,,,,edge_signatures.csv.edge_signature_id,
sector_recipe_cells.csv,13,required_signature_d,ID,0,,,,edge_signatures.csv.edge_signature_id,
sector_recipe_cells.csv,14,transform_policy,ENUM_LIST,1,,,R0|MIRROR_X|MIRROR_Y|R180,,
sector_recipe_cells.csv,15,notes,STRING,0,,,,,
sector_recipe_paths.csv,1,sector_recipe_id,ID,1,1,,,sector_recipe_catalog.csv.sector_recipe_id,
sector_recipe_paths.csv,2,path_id,ID,1,2,,,,
sector_recipe_paths.csv,3,path_order,INT,1,3,,,,
sector_recipe_paths.csv,4,chunk_x,INT,1,,,,,
sector_recipe_paths.csv,5,chunk_y,INT,1,,,,,
sector_recipe_paths.csv,6,enter_side,ENUM,1,,,L|R|U|D|START,,
sector_recipe_paths.csv,7,exit_side,ENUM,1,,,L|R|U|D|END,,
sector_recipe_paths.csv,8,mandatory,BOOL,1,,,,,
sector_recipe_paths.csv,9,traversal_kind,ENUM,1,,,WALK|DROP|CLIMB|OPTIONAL_BREAK|HIDDEN,,
sector_recipe_paths.csv,10,max_jump_tiles,INT,1,,,,,
sector_recipe_paths.csv,11,notes,STRING,0,,,,,
sector_recipe_pool_entries.csv,1,sector_recipe_pool_id,ID,1,1,,,,
sector_recipe_pool_entries.csv,2,entry_order,INT,1,2,,,,
sector_recipe_pool_entries.csv,3,sector_recipe_id,ID,1,,,,sector_recipe_catalog.csv.sector_recipe_id,
sector_recipe_pool_entries.csv,4,weight,INT,1,,,,,
sector_recipe_pool_entries.csv,5,min_repeat_distance_sectors,INT,1,,,,,
sector_recipe_pool_entries.csv,6,required_patch_role,ENUM,0,,,CORE|SATELLITE|INTRUSION,,
sector_recipe_pool_entries.csv,7,active,BOOL,1,,1,,,
sector_route_masks.csv,1,route_mask_id,ID,1,1,,,,
sector_route_masks.csv,2,route_type,INT,1,,,,,
sector_route_masks.csv,3,open_l,BOOL,1,,,,,
sector_route_masks.csv,4,open_r,BOOL,1,,,,,
sector_route_masks.csv,5,open_u,BOOL,1,,,,,
sector_route_masks.csv,6,open_d,BOOL,1,,,,,
sector_route_masks.csv,7,mandatory_allowed,BOOL,1,,,,,
sector_route_masks.csv,8,description_ko,STRING,1,,,,,
sector_route_masks.csv,9,active,BOOL,1,,1,,,
seed_manifest.csv,1,world_profile_id,ID,1,1,,,,
seed_manifest.csv,2,seed,ULONG,1,2,,,,
seed_manifest.csv,3,content_version_hash,HEX,1,,,,,
seed_manifest.csv,4,generation_profile_id,ID,1,,,,,
seed_manifest.csv,5,generator_build_id,STRING,1,,,,,
seed_manifest.csv,6,approved,BOOL,1,,,,,
seed_manifest.csv,7,generation_started_utc,DATETIME,1,,,,,
seed_manifest.csv,8,generation_duration_ms,INT,1,,,,,
seed_manifest.csv,9,retry_count_total,INT,1,,,,,
seed_manifest.csv,10,failure_rule_ids,ID_LIST,0,,,,,
seed_manifest.csv,11,notes,STRING,0,,,,,
shop_archetypes.csv,1,shop_archetype_id,ID,1,1,,,,
shop_archetypes.csv,2,display_name_ko,STRING,1,,,,,
shop_archetypes.csv,3,shop_type,ENUM,1,,,FOOD|GENERAL|REPAIR|FUEL|BATTERY|SPECIAL|CLINIC|INFO,,
shop_archetypes.csv,4,item_slot_count_min,INT,1,,,,,
shop_archetypes.csv,5,item_slot_count_max,INT,1,,,,,
shop_archetypes.csv,6,base_price_multiplier,FLOAT,1,,,,,
shop_archetypes.csv,7,allows_reputation_reward,BOOL,1,,,,,
shop_archetypes.csv,8,active,BOOL,1,,1,,,
shop_archetypes.csv,9,notes,STRING,0,,,,,
shop_inventory_rules.csv,1,shop_archetype_id,ID,1,1,,,shop_archetypes.csv.shop_archetype_id,
shop_inventory_rules.csv,2,slot_index,INT,1,2,,,,
shop_inventory_rules.csv,3,spawn_pool_id,ID,1,,,,,
shop_inventory_rules.csv,4,guaranteed,BOOL,1,,,,,
shop_inventory_rules.csv,5,quantity_min,INT,1,,,,,
shop_inventory_rules.csv,6,quantity_max,INT,1,,,,,
shop_inventory_rules.csv,7,price_min_gold,INT,1,,,,,
shop_inventory_rules.csv,8,price_max_gold,INT,1,,,,,
shop_inventory_rules.csv,9,required_favor_tier,INT,1,,,,,
shop_inventory_rules.csv,10,active,BOOL,1,,1,,,
shop_inventory_rules.csv,11,notes,STRING,0,,,,,
shopkeeper_species.csv,1,species_id,ID,1,1,,,,
shopkeeper_species.csv,2,display_name_ko,STRING,1,,,,,
shopkeeper_species.csv,3,prefab_id,ID,1,,,,prefab_registry.csv.prefab_id,
shopkeeper_species.csv,4,dialogue_style_id,ID,1,,,,,
shopkeeper_species.csv,5,animation_set_id,ID,1,,,,,
shopkeeper_species.csv,6,selection_weight,INT,1,,,,,
shopkeeper_species.csv,7,allowed_biome_ids,ID_LIST,0,,,,biome_types.csv.biome_id,
shopkeeper_species.csv,8,active,BOOL,1,,1,,,
shopkeeper_species.csv,9,notes,STRING,0,,,,,
socket_band_definitions.csv,1,band_id,ID,1,1,,,,
socket_band_definitions.csv,2,axis,ENUM,1,,,HORIZONTAL_EDGE|VERTICAL_EDGE,,
socket_band_definitions.csv,3,min_local_coord,INT,1,,,,,
socket_band_definitions.csv,4,max_local_coord,INT,1,,,,,
socket_band_definitions.csv,5,recommended_center,FLOAT,1,,,,,
socket_band_definitions.csv,6,minimum_clearance_tiles,INT,1,,,,,
socket_band_definitions.csv,7,description_ko,STRING,1,,,,,
spawn_pool_entries.csv,1,spawn_pool_id,ID,1,1,,,,
spawn_pool_entries.csv,2,entry_order,INT,1,2,,,,
spawn_pool_entries.csv,3,entry_kind,ENUM,1,,,RESOURCE|MAP_ELEMENT|ENEMY|NPC|SHOP_ITEM|REWARD|DECORATION,,
spawn_pool_entries.csv,4,entry_id,ID,1,,,,,
spawn_pool_entries.csv,5,weight,INT,1,,,,,
spawn_pool_entries.csv,6,quantity_min,INT,1,,,,,
spawn_pool_entries.csv,7,quantity_max,INT,1,,,,,
spawn_pool_entries.csv,8,required_tags,ID_LIST,0,,,,,
spawn_pool_entries.csv,9,forbidden_tags,ID_LIST,0,,,,,
spawn_pool_entries.csv,10,active,BOOL,1,,1,,,
spawn_pool_entries.csv,11,notes,STRING,0,,,,,
special_item_slots.csv,1,special_item_slot_id,ID,1,1,,,,
special_item_slots.csv,2,display_name_ko,STRING,1,,,,,
special_item_slots.csv,3,unknown_sprite_prefab_id,ID,1,,,,prefab_registry.csv.prefab_id,
special_item_slots.csv,4,revealed_sprite_prefab_id,ID,1,,,,prefab_registry.csv.prefab_id,
special_item_slots.csv,5,starts_revealed,BOOL,1,,,,,
special_item_slots.csv,6,maximum_per_world,INT,1,,,,,
special_item_slots.csv,7,effect_id,ID,1,,,,,
special_item_slots.csv,8,active,BOOL,1,,1,,,
special_item_slots.csv,9,notes,STRING,0,,,,,
special_map_catalog.csv,1,special_map_id,ID,1,1,,,,
special_map_catalog.csv,2,display_name_ko,STRING,1,,,,,
special_map_catalog.csv,3,site_role,ENUM,1,,,CORE_RESOURCE|FORGE|BOSS|VILLAGE|STORY|OPTIONAL,,
special_map_catalog.csv,4,primary_biome_id,ID,0,,,,biome_types.csv.biome_id,
special_map_catalog.csv,5,footprint_width_sectors,INT,1,,,,,
special_map_catalog.csv,6,footprint_height_sectors,INT,1,,,,,
special_map_catalog.csv,7,required_count,INT,1,,,,,
special_map_catalog.csv,8,min_graph_distance_from_start,INT,1,,,,,
special_map_catalog.csv,9,min_graph_distance_to_other_core_sites,INT,1,,,,,
special_map_catalog.csv,10,allowed_entry_route_types,INT_LIST,1,,,,,
special_map_catalog.csv,11,requires_tool,BOOL,1,,,,,
special_map_catalog.csv,12,mandatory_reward_id,ID,0,,,,resource_definitions.csv.resource_id,
special_map_catalog.csv,13,generation_mode,ENUM,1,,,FIXED_RECIPE_GRID|VILLAGE_LAYOUT|CUSTOM_BOSS,,
special_map_catalog.csv,14,active,BOOL,1,,1,,,
special_map_catalog.csv,15,notes,STRING,0,,,,,
special_map_entry_sockets.csv,1,special_map_id,ID,1,1,,,special_map_catalog.csv.special_map_id,
special_map_entry_sockets.csv,2,entry_socket_id,ID,1,2,,,,
special_map_entry_sockets.csv,3,local_sector_x,INT,1,,,,,
special_map_entry_sockets.csv,4,local_sector_y,INT,1,,,,,
special_map_entry_sockets.csv,5,side,ENUM,1,,,L|R|U|D,,
special_map_entry_sockets.csv,6,allowed_route_types,INT_LIST,1,,,,,
special_map_entry_sockets.csv,7,required,BOOL,1,,,,,
special_map_entry_sockets.csv,8,return_path_required,BOOL,1,,,,,
special_map_entry_sockets.csv,9,notes,STRING,0,,,,,
special_map_footprint_cells.csv,1,special_map_id,ID,1,1,,,special_map_catalog.csv.special_map_id,
special_map_footprint_cells.csv,2,local_sector_x,INT,1,2,,,,
special_map_footprint_cells.csv,3,local_sector_y,INT,1,3,,,,
special_map_footprint_cells.csv,4,local_role,ENUM,1,,,ENTRY|CORE|SUPPORT|EXIT|ARENA|BUFFER,,
special_map_footprint_cells.csv,5,required_primary_biome_id,ID,0,,,,biome_types.csv.biome_id,
special_map_footprint_cells.csv,6,fixed_sector_recipe_id,ID,0,,,,sector_recipe_catalog.csv.sector_recipe_id,
special_map_footprint_cells.csv,7,required_open_sides,ENUM_LIST,0,,,L|R|U|D,,
special_map_footprint_cells.csv,8,notes,STRING,0,,,,,
special_map_rewards.csv,1,special_map_id,ID,1,1,,,special_map_catalog.csv.special_map_id,
special_map_rewards.csv,2,reward_order,INT,1,2,,,,
special_map_rewards.csv,3,reward_id,ID,1,,,,,
special_map_rewards.csv,4,reward_kind,ENUM,1,,,CORE_RESOURCE|GOLD|SPECIAL_ITEM|BLUEPRINT_FRAGMENT|TOOL|SERVICE,,
special_map_rewards.csv,5,mandatory,BOOL,1,,,,,
special_map_rewards.csv,6,slot_id,ID,1,,,,,
special_map_rewards.csv,7,quantity_min,INT,1,,,,,
special_map_rewards.csv,8,quantity_max,INT,1,,,,,
special_map_rewards.csv,9,notes,STRING,0,,,,,
tile_code_dictionary.csv,1,tile_code,ID,1,1,,,,
tile_code_dictionary.csv,2,layer,ENUM,1,,,ANY|GROUND_SOLID|ONE_WAY|BREAKABLE|HAZARD|LIQUID|DECOR_BACK|DECOR_FRONT|MARKER,,
tile_code_dictionary.csv,3,semantic,STRING,1,,,,,
tile_code_dictionary.csv,4,collision_kind,ENUM,1,,,NONE|SOLID|ONE_WAY|TRIGGER|DAMAGE|LIQUID,,
tile_code_dictionary.csv,5,destructible,BOOL,1,,,,,
tile_code_dictionary.csv,6,tile_asset_prefab_id,ID,0,,,,prefab_registry.csv.prefab_id,
tile_code_dictionary.csv,7,runtime_tag,ID,0,,,,,
tile_code_dictionary.csv,8,debug_glyph,STRING,1,,,,,
tile_code_dictionary.csv,9,active,BOOL,1,,1,,,
tool_upgrade_definitions.csv,1,tool_id,ID,1,1,,,,
tool_upgrade_definitions.csv,2,upgrade_level,INT,1,2,,,,
tool_upgrade_definitions.csv,3,required_blueprint_fragments,INT,1,,,,,
tool_upgrade_definitions.csv,4,gold_cost,INT,1,,,,,
tool_upgrade_definitions.csv,5,max_durability_multiplier,FLOAT,1,,,,,
tool_upgrade_definitions.csv,6,work_speed_multiplier,FLOAT,1,,,,,
tool_upgrade_definitions.csv,7,special_effect_id,ID,0,,,,,
tool_upgrade_definitions.csv,8,active,BOOL,1,,1,,,
tool_upgrade_definitions.csv,9,notes,STRING,0,,,,,
validation_rules.csv,1,validation_rule_id,ID,1,1,,,,
validation_rules.csv,2,scope,ENUM,1,,,STATIC_CSV|WORLD|PATCH|SITE|ROUTE|SECTOR|MICROCHUNK|POPULATION|RUNTIME_STATE,,
validation_rules.csv,3,severity,ENUM,1,,,ERROR|WARNING|INFO,,
validation_rules.csv,4,class_name,STRING,1,,,,,
validation_rules.csv,5,enabled,BOOL,1,,,,,
validation_rules.csv,6,failure_action,ENUM,1,,,REJECT_CONTENT|RETRY_PASS|RETRY_SCOPE|REJECT_SEED|REPORT_ONLY,,
validation_rules.csv,7,message_template_ko,STRING,1,,,,,
validation_rules.csv,8,notes,STRING,0,,,,,
village_facilities.csv,1,facility_id,ID,1,1,,,,
village_facilities.csv,2,display_name_ko,STRING,1,,,,,
village_facilities.csv,3,facility_group,ENUM,1,,,FOOD|REPAIR|SHOP|HEAL|INFO|FUEL|BATTERY|TRANSPORT|STEALTH|SPECIAL|REST|STORAGE,,
village_facilities.csv,4,fixed,BOOL,1,,,,,
village_facilities.csv,5,selection_weight,INT,1,,,,,
village_facilities.csv,6,prefab_id,ID,1,,,,prefab_registry.csv.prefab_id,
village_facilities.csv,7,shop_archetype_id,ID,0,,,,shop_archetypes.csv.shop_archetype_id,
village_facilities.csv,8,evacuated_prefab_id,ID,0,,,,prefab_registry.csv.prefab_id,
village_facilities.csv,9,active,BOOL,1,,1,,,
village_facilities.csv,10,notes,STRING,0,,,,,
village_layout_catalog.csv,1,village_layout_id,ID,1,1,,,,
village_layout_catalog.csv,2,display_name_ko,STRING,1,,,,,
village_layout_catalog.csv,3,footprint_width_sectors,INT,1,,,,,
village_layout_catalog.csv,4,footprint_height_sectors,INT,1,,,,,
village_layout_catalog.csv,5,target_facility_count,INT,1,,,,,
village_layout_catalog.csv,6,entry_sides,ENUM_LIST,1,,,L|R|U|D,,
village_layout_catalog.csv,7,selection_weight,INT,1,,,,,
village_layout_catalog.csv,8,active,BOOL,1,,1,,,
village_layout_catalog.csv,9,notes,STRING,0,,,,,
village_layout_cells.csv,1,village_layout_id,ID,1,1,,,village_layout_catalog.csv.village_layout_id,
village_layout_cells.csv,2,local_chunk_x,INT,1,2,,,,
village_layout_cells.csv,3,local_chunk_y,INT,1,3,,,,
village_layout_cells.csv,4,cell_role,ENUM,1,,,PLAZA|ROAD|FACILITY_SLOT|ENTRY|FILLER,,
village_layout_cells.csv,5,facility_slot_id,ID,0,,,,,
village_layout_cells.csv,6,fixed_microchunk_id,ID,0,,,,microchunk_catalog.csv.microchunk_id,
village_layout_cells.csv,7,microchunk_pool_id,ID,0,,,,,
village_layout_cells.csv,8,required_entry_side,ENUM,0,,,L|R|U|D,,
village_layout_cells.csv,9,notes,STRING,0,,,,,
village_profiles.csv,1,village_profile_id,ID,1,1,,,,
village_profiles.csv,2,display_name_ko,STRING,1,,,,,
village_profiles.csv,3,world_profile_id,ID,1,,,,world_profiles.csv.world_profile_id,
village_profiles.csv,4,facility_count_min,INT,1,,,,,
village_profiles.csv,5,facility_count_max,INT,1,,,,,
village_profiles.csv,6,fixed_facility_ids,ID_LIST,1,,,,village_facilities.csv.facility_id,
village_profiles.csv,7,optional_facility_ids,ID_LIST,1,,,,village_facilities.csv.facility_id,
village_profiles.csv,8,allowed_layout_ids,ID_LIST,1,,,,village_layout_catalog.csv.village_layout_id,
village_profiles.csv,9,start_distance_buckets,STRING,1,,,,,
village_profiles.csv,10,maximum_sector_count,INT,1,,,,,
village_profiles.csv,11,active,BOOL,1,,1,,,
village_profiles.csv,12,notes,STRING,0,,,,,
world_profiles.csv,1,world_profile_id,ID,1,1,,,,월드 프로필 고유 ID
world_profiles.csv,2,display_name_ko,STRING,1,,,,,
world_profiles.csv,3,width_tiles,INT,1,,,,,
world_profiles.csv,4,height_tiles,INT,1,,,,,
world_profiles.csv,5,sector_width_tiles,INT,1,,,,,
world_profiles.csv,6,sector_height_tiles,INT,1,,,,,
world_profiles.csv,7,sector_cols,INT,1,,,,,
world_profiles.csv,8,sector_rows,INT,1,,,,,
world_profiles.csv,9,micro_width_tiles,INT,1,,,,,
world_profiles.csv,10,micro_height_tiles,INT,1,,,,,
world_profiles.csv,11,micro_cols_per_sector,INT,1,,,,,
world_profiles.csv,12,micro_rows_per_sector,INT,1,,,,,
world_profiles.csv,13,min_completion_distance_tiles,INT,1,,,,,
world_profiles.csv,14,max_shortest_completion_distance_tiles,INT,1,,,,,
world_profiles.csv,15,normal_completion_min_tiles,INT,1,,,,,
world_profiles.csv,16,normal_completion_max_tiles,INT,1,,,,,
world_profiles.csv,17,optional_completion_max_tiles,INT,1,,,,,
world_profiles.csv,18,max_revisit_ratio,FLOAT,1,,,,,
world_profiles.csv,19,required_village_count,INT,1,,,,,
world_profiles.csv,20,active,BOOL,1,,1,,,
world_profiles.csv,21,notes,STRING,0,,,,,
