endpoint_id,room_id,space_group_id,connection_id,port_id,micro_pattern_owner,x,y,exit_x,stable_hash,plan_digest
EP_1cba54c0508a7df91064b455,SV5_INFILL_ROOM_01122f644626dea695c0,SV5_OPTIONAL_11,SV5_OPTIONAL_11,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01122f644626dea695c0_LINK:CONNECTOR,57,268,1,0b05b04aacfa15bffc4322cc723e0f600e6c3fb5d8f19000977ba5f857f0f47e,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_2014d783ba05014144d673e4,SV5_INFILL_ROOM_01122f644626dea695c0,SV5_OPTIONAL_11,SV5_OPTIONAL_11,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01122f644626dea695c0_LINK:CONNECTOR,57,268,-1,710c0df4413f9e673399f3bc3afa6aa1a867d63f685509054bf200eea20caf7b,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_d6847862a8c0b1a24e486586,SV5_INFILL_ROOM_19964c61275fdbcb2d6a,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_19964c61275fdbcb2d6a_LINK:CONNECTOR,58,153,1,3125578ff9870e3f3f7ccd868fd5603155614a473f2605e4b5a46d34a08e18e0,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_c6288daa971a7fbfad48161d,SV5_INFILL_ROOM_0eed68767be005747705,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_0eed68767be005747705_LINK:CONNECTOR,58,205,1,7de708ebc5f441b956b7e07c37849226aa022f1b3a6a83fde5ce12c598b30fce,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_ddee293036b05410cc05bf47,SV5_INFILL_ROOM_00a7e77543f9bf76279e,SV5_OPTIONAL_10,SV5_OPTIONAL_10,SV5_PLACE_12_391D0CF7A4422180_PORT_OUT,SV5_INFILL_ROOM_00a7e77543f9bf76279e_LINK:CONNECTOR,58,233,1,020f89c6a3427c371eb3b7854ced4b537977442903d31afa3d7c8f2dcc765114,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_e764453b228b0ee1ebca318a,SV5_INFILL_ROOM_00a7e77543f9bf76279e,SV5_OPTIONAL_10,SV5_OPTIONAL_10,SV5_PLACE_12_391D0CF7A4422180_PORT_OUT,SV5_INFILL_ROOM_00a7e77543f9bf76279e_LINK:CONNECTOR,58,233,-1,10dd89c19f5fd3d5f0c8a8f9dda1810c3d1846427164ada6a88f17717808f518,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_2215872b7f653a84b51dd8b4,SV5_INFILL_ROOM_01122f644626dea695c0,SV5_OPTIONAL_11,SV5_OPTIONAL_11,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01122f644626dea695c0_LINK:CONNECTOR,58,267,-1,58406d7f4559099dac4f29b2a864160d20f2b726c1dc9d13a1c76fcc47f27597,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_b255f10cb6a326784652c796,SV5_INFILL_ROOM_01122f644626dea695c0,SV5_OPTIONAL_11,SV5_OPTIONAL_11,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_01122f644626dea695c0_LINK:CONNECTOR,58,267,1,32c807cf51cd68431aac9b7b15dfbb6c924ecc15aabb87c5c3d095f88c6fc3da,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_8b06cac7418691a49a30286d,SV5_INFILL_ROOM_19964c61275fdbcb2d6a,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_19964c61275fdbcb2d6a_LINK:CONNECTOR,59,154,-1,4451b0091593bfe8925f3c245f65299e7882f7c29cad7deca0cbebf5a80822fe,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_0328035142522b4dcfd0d4e1,SV5_INFILL_ROOM_0eed68767be005747705,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_0eed68767be005747705_LINK:CONNECTOR,59,204,1,73396f4d4ba50e612d4c17a1d06bcebc12e173ee1bc6ccacf8b8da3cf20a0a76,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_4b17997e0ecf5bb20af56e63,SV5_INFILL_ROOM_00a7e77543f9bf76279e,SV5_OPTIONAL_10,SV5_OPTIONAL_10,SV5_PLACE_12_391D0CF7A4422180_PORT_OUT,SV5_INFILL_ROOM_00a7e77543f9bf76279e_LINK:CONNECTOR,59,234,1,1a444fd23607391a55dc87e4d2fd8cace18c5e41c9620cd9db4334a6f132a916,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_b17c3c94732dabb7476eb324,SV5_INFILL_ROOM_00a7e77543f9bf76279e,SV5_OPTIONAL_10,SV5_OPTIONAL_10,SV5_PLACE_12_391D0CF7A4422180_PORT_OUT,SV5_INFILL_ROOM_00a7e77543f9bf76279e_LINK:CONNECTOR,59,234,-1,b17ed2277cc2616b95e0257a98c5d1751a56484a7c1aded599374be00725a904,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_5d7ea08e11f607821dae8df2,SV5_INFILL_ROOM_02284733d117494c6d27,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_02284733d117494c6d27:DEAD_END,59,351,1,aec67569c634c04674a63091a6bbf3bcac06c6f1f277e8247f00b6dc3bb9d782,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_f96d31e4cb7b189c60708635,SV5_INFILL_ROOM_090d026d03e4c895fe2f,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_090d026d03e4c895fe2f:SMALL_CAVE,60,155,-1,c18166c6c68e20f0ec80e1cb7ca803489934e2d367fa8f14d400c10206f2f6ed,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_ca8b668e7ed624fe68ee0a73,SV5_INFILL_ROOM_00935d046d479aecb80d,SV5_OPTIONAL_10,SV5_OPTIONAL_10,SV5_PLACE_01_90434AD281C2436C_PORT_IN,SV5_INFILL_ROOM_00935d046d479aecb80d:EMPTY_ROOM,60,235,-1,7ce4d5644e374e1b5a1fc1c3b28f1e255829ad5bdec598f9527cc61354332c45,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_624811c27511117cbc44f991,SV5_INFILL_ROOM_1b1a069b5675bac4c797,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_1b1a069b5675bac4c797_LINK:CONNECTOR,60,350,1,73c69d6665c0b4471cb95fcfe4442aceceb445f8782c8ddba9806ffc44158414,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_42ffa96c15603dfb6041fc52,SV5_INFILL_ROOM_0eed68767be005747705,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_0eed68767be005747705_LINK:CONNECTOR,61,202,-1,3857dffff41664eff52c83eb3999afd65d76d8b32a83946688e3cecb9f7c5066,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_847f92ea7f63790c87df3b90,SV5_INFILL_ROOM_1b1a069b5675bac4c797,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_1b1a069b5675bac4c797_LINK:CONNECTOR,61,349,1,370b785f88331e5cd6e2a6b64d7a4902531001f53c3972cdd11dc7d04d68096f,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_8ca7c835ff5f094cf0b14103,SV5_INFILL_ROOM_0eed68767be005747705,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_0eed68767be005747705_LINK:CONNECTOR,62,201,1,20a226557be884476a61a58551d41525e1fced694229609aa2513d097a4aa78c,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_963ff89e3389ec2da3dc5446,SV5_INFILL_ROOM_1b1a069b5675bac4c797,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_1b1a069b5675bac4c797_LINK:CONNECTOR,62,348,-1,1056590dcbe074508ef50b694eaaad763b00b401d35ba376da15dc53d6539d51,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_b9ef89056cb986b15270353a,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f:DEAD_END,63,39,1,47cdaee40a688045041f7b2fe187eb50e316c624e1e64921a5a131c9cd87d9d8,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_416e771a4d2a90ad2577e4df,SV5_INFILL_ROOM_05c86cf090f60cb83689,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_05c86cf090f60cb83689:SMALL_CAVE,63,63,1,80b6ba29a43237f6ea219704a0c86f75ff5ee95e4f854b2b01af9fc36d781fc6,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_4423959a2a5b1b836d62be9a,SV5_INFILL_ROOM_0eed68767be005747705,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_0eed68767be005747705_LINK:CONNECTOR,63,200,1,56c10deb3b407e6a7a701151387fba9fc57504506ab98f465301379a15348eca,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_95ee96cc05139ea9de49af44,SV5_INFILL_ROOM_0eed68767be005747705,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_0eed68767be005747705_LINK:CONNECTOR,63,200,-1,56b510ed483cd063762e547d047ab0958ef31d4356486164eb834a99e4bbed7b,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_70283ef6d19f8b2901edd285,SV5_INFILL_ROOM_0074c7f66d6a87c31d5f,SV5_OPTIONAL_11,SV5_OPTIONAL_11,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0074c7f66d6a87c31d5f:DEAD_END,63,251,1,0f4b6b270c5380f6701c6fd343e11fa26dbc7912bdb8f5cb4b887e382bf3f33a,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_704a20b7118f076a708d5b92,SV5_INFILL_ROOM_1b1a069b5675bac4c797,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_1b1a069b5675bac4c797_LINK:CONNECTOR,63,347,1,6c21a077edf2b465ee86700a7bc6090c0ca0082e5469a503b821ff4e54ec7397,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_4fd0a469e506bf8904247d0c,SV5_INFILL_ROOM_033878718f1e33807663,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_033878718f1e33807663:SMALL_CAVE,63,371,1,46577ba80535644a857e3527e26ba40eb72260fc9d94e4c10b0d2bf3e2cd1bf6,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_98394cb705935e2526c718d5,SV5_INFILL_ROOM_0e316ce78212c7a7aa18,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_12_391D0CF7A4422180_PORT_IN,SV5_INFILL_ROOM_0e316ce78212c7a7aa18:DEAD_END,64,199,-1,1a400557739828b49fb72ce058ff94a4bdd234218de805c58c57e1797503b812,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_17fdd0c6387637ca277da7d5,SV5_INFILL_ROOM_0074c7f66d6a87c31d5f,SV5_OPTIONAL_11,SV5_OPTIONAL_11,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0074c7f66d6a87c31d5f_LINK:CONNECTOR,64,252,1,4aef6f24c1bc725d54d4fdcaffb65cddd898abf8d9026fdf17a4905cde6c4ae4,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_e73ba0db9d38729b8f8f9bfc,SV5_INFILL_ROOM_1b1a069b5675bac4c797,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_1b1a069b5675bac4c797_LINK:CONNECTOR,64,346,1,5cb6213d84bfd1ee8f5babd167cad3967c1fafdc47a6b3b17fc9469b8befcdd0,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_718834c95b004936027c7447,SV5_INFILL_ROOM_01bb1b07c551a2aea448,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_01bb1b07c551a2aea448_LINK:CONNECTOR,64,370,-1,45a2028b26fa16f5b2e7adad0111a05821f14260e5b19bf9cff2ec73ab1d55b5,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_4104eebff43b9be84a1b253d,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,65,38,1,054eabd5eeeb4cd7e1d1fc4696651ea206c43c06132b95195c3353ac80410ab3,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_7404ffec625c9ac3a6cea523,SV5_INFILL_ROOM_1b1a069b5675bac4c797,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_1b1a069b5675bac4c797_LINK:CONNECTOR,65,345,1,22769f79e374527dfc0968e1cd620279c30d48166da12e06e3050d561237346c,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_582a1f225d7f9b0b44ea0ade,SV5_INFILL_ROOM_01bb1b07c551a2aea448,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_01bb1b07c551a2aea448_LINK:CONNECTOR,65,369,-1,27b147bb7293ccf0e3d1904b66a71d1f345b1a01d8bec8f35e5e80a5e3b78765,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_c249b426dc5024d739e8f146,SV5_INFILL_ROOM_01bb1b07c551a2aea448,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_01bb1b07c551a2aea448_LINK:CONNECTOR,65,369,1,025708c33abc4570509eaf8251af1a5cdfa0270e85e5da3376779c6c226e58c6,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_151ae7a24584f70ee57832ce,SV5_INFILL_ROOM_1b1a069b5675bac4c797,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_1b1a069b5675bac4c797_LINK:CONNECTOR,66,344,-1,7b8aabe5db10b62af4c0fc2fbf90087eb98e8db1fe5dbb753584659be2be8460,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_7fef4209a44e69088af00bb6,SV5_INFILL_ROOM_01bb1b07c551a2aea448,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_01bb1b07c551a2aea448_LINK:CONNECTOR,66,368,1,669785b11ae0b5a5b740d2c8ca96643e8dfbe5e1ba582fc73e036e052c2ce42f,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_5d437bade31ea1a009953c0e,SV5_INFILL_ROOM_071e519de6c295adb1fe,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_071e519de6c295adb1fe:LANDING,67,19,1,c7466101278e27115d72e997ac8cc3545f4bde560a2317f02df703c9c79f779d,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_a8f69a7dabb8a0e0823a334d,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,67,36,-1,07e8fc742891fa46cef5c3529caf6a7b7d61ad8c2c8139287ce0843d3ef6d2b9,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_e4efb6d8ac0676baa127262b,SV5_INFILL_ROOM_029b432f4140a9c49192,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_08_3479F08218885852_PORT_OUT,SV5_INFILL_ROOM_029b432f4140a9c49192_LINK:CONNECTOR,67,130,1,4a6b7c1e84f0f388e89915301adbd18d8c5f34369681bf22c2fcc215c18cd88a,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_5dc73af009ada16d6585604d,SV5_INFILL_ROOM_0074c7f66d6a87c31d5f,SV5_OPTIONAL_11,SV5_OPTIONAL_11,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0074c7f66d6a87c31d5f_LINK:CONNECTOR,67,255,1,570108de52a546361b52759e8815e8d74626251a728c653d910f6a7b4a841124,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_488d227d8a5c8f9d819c08c7,SV5_INFILL_ROOM_020c68eab2640b2d5781,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_00_CD742119708C091F_PORT_OUT,SV5_INFILL_ROOM_020c68eab2640b2d5781:SMALL_CAVE,67,323,1,fb893ebf274085afa0bc4b3a82a4d17530d228872e2ea33f12fafbaaba7b24c2,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_b0a327843ac9426e565f54c4,SV5_INFILL_ROOM_01bb1b07c551a2aea448,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_01bb1b07c551a2aea448_LINK:CONNECTOR,67,367,-1,0e5f16d14ab9473692a5a05327ee3942d35a5120de423a128b8d8f35ecdad786,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_cd49b9b180c43fa801f568ea,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,68,35,-1,39e8bbb6b2be8f3b29403fb62c7e3483776070e787d7167bc852f393884e7df9,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_b5ad4af227c5cf8bdd951558,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,68,83,1,0d38c68021f30f5d07df35544989586b1fb7b9ade6a9c52251868e897dfc63cb,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_b4a703e3c2c40d622dff4b89,SV5_INFILL_ROOM_055856717f4139baf16b,SV5_OPTIONAL_09,SV5_OPTIONAL_09,SV5_PLACE_08_3479F08218885852_PORT_OUT,SV5_INFILL_ROOM_055856717f4139baf16b:LANDING,68,129,-1,1b4f00cd9db0069757f2adcee4028b45f789371e58dfd25f449b9098375d0130,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_077c98aae9cf1ae927162f39,SV5_INFILL_ROOM_0074c7f66d6a87c31d5f,SV5_OPTIONAL_11,SV5_OPTIONAL_11,SV5_PLACE_00_CD742119708C091F_PORT_IN,SV5_INFILL_ROOM_0074c7f66d6a87c31d5f_LINK:CONNECTOR,68,256,1,18b17413fc013287923b5fcf7e15c5026a65b015a49b8be8434ae406a9f03a32,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_38f7816fc3eda0189401c206,SV5_INFILL_ROOM_0101a927b6208b1c30a1,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_00_CD742119708C091F_PORT_OUT,SV5_INFILL_ROOM_0101a927b6208b1c30a1_LINK:CONNECTOR,68,322,-1,15f680fd9568e2a9834a65aae7d9500e226e3f8bc3da00ff2e4fef3f9adb792d,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_c6717c5de34f36f5ce9fae0a,SV5_INFILL_ROOM_0101a927b6208b1c30a1,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_00_CD742119708C091F_PORT_OUT,SV5_INFILL_ROOM_0101a927b6208b1c30a1_LINK:CONNECTOR,68,322,1,fa432086fedc3caa2bc32ddc8acc7c9c1b1d9e45d030d9f7fae3a5c11ff159dd,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_7ec2b9758b8e657b10ec7d92,SV5_INFILL_ROOM_1b1a069b5675bac4c797,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_1b1a069b5675bac4c797:SMALL_CAVE,68,343,-1,1b5d6d03e196794bad06f194724bdad40ba751508fe433aa116e41978d72686c,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_483888d697ff34cd236fbdbe,SV5_INFILL_ROOM_01bb1b07c551a2aea448,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_01bb1b07c551a2aea448_LINK:CONNECTOR,68,366,-1,58c5d264e957612e16cf102ef81fd9c967befdadc1d6daf5a07fa8298c669f7f,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_e0e71cfd0383ff9eeae9da86,SV5_INFILL_ROOM_01bb1b07c551a2aea448,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_01bb1b07c551a2aea448_LINK:CONNECTOR,68,366,1,305677ddb927e644f9a558aab79c65bc6d2e077de3328b7cb55c32a9713de46c,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_1fc4da97e7ed23198989bdc6,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,69,34,-1,1b07f5f035d41122c1a228a97fa466f28a72ea072a77cfb01de0ea07120f6a66,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_2552d64b60aa2b7ea1c73d80,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,69,84,1,f8a12df8351ae5e8b44beef495ed628473d558476402559ac84fef9b870d4ac9,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_6743adc100c54df07d91392c,SV5_INFILL_ROOM_041cc40ca34ac9669c39,SV5_OPTIONAL_08,SV5_OPTIONAL_08,SV5_PLACE_08_3479F08218885852_PORT_IN,SV5_INFILL_ROOM_041cc40ca34ac9669c39_LINK:CONNECTOR,69,84,-1,133b67b3cbdc66f3246e92d0da51d61527f360a3f4368e5a860908bfc0ee5e23,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_c88b04b6ed86627ffa4cf0fa,SV5_INFILL_ROOM_0101a927b6208b1c30a1,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_00_CD742119708C091F_PORT_OUT,SV5_INFILL_ROOM_0101a927b6208b1c30a1_LINK:CONNECTOR,69,321,1,a6bfb4a71d756bc9730d47703cd4e160c22758290d7dfdf1b4882e24875f6413,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_fb56f40801ffd68bac72bf15,SV5_INFILL_ROOM_0101a927b6208b1c30a1,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_00_CD742119708C091F_PORT_OUT,SV5_INFILL_ROOM_0101a927b6208b1c30a1_LINK:CONNECTOR,69,321,-1,6c0e80d2f5a9aa8c7ec0023701cc5557de178f89f4e8e782a503f9f3784efc66,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_f0e71cdf4d066200c5285b68,SV5_INFILL_ROOM_01bb1b07c551a2aea448,SV5_OPTIONAL_12,SV5_OPTIONAL_12,SV5_PLACE_04_CB2B17D440D58981_PORT_IN,SV5_INFILL_ROOM_01bb1b07c551a2aea448_LINK:CONNECTOR,69,365,1,929d0ab641859bfeb139c66a3050ca4846a3a8195a0ac062dd09cc4ca23f5b3a,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
EP_6ec63a62a6ef319f519bb7aa,SV5_INFILL_ROOM_1021773e205f6254b33f,SV5_OPTIONAL_06,SV5_OPTIONAL_06,SV5_PLACE_13_97A1D09E3197EA92_PORT_IN,SV5_INFILL_ROOM_1021773e205f6254b33f_LINK:CONNECTOR,70,33,1,6b5b42419b91c4c20a1b538cb2c8498dd376cfbc100f5932b3dbc6276ab3f6b7,03502fb599d4b513036ade56d0eac06e8cbd5ade6a2adbf028d5e2e588a11bcd
