boundary_id,source_micro_x,source_micro_y,target_micro_x,target_micro_y,direction,source_patch_id,target_patch_id,canonical_pair,orientation,source_contract,pair_rule_id,edge_signature_id,authoring_candidate_ids,authoring_profile_ids,tool_requirement,mandatory_route_allowed
"1dbfc2422690c36471275a1df85065d2ac7b61a019af5143363b7f2188d7751e","38","5","39","5","Right","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","CassiaRoot<->AbandonedMill","Horizontal","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_H_MID_WALK","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"1de8f4897e73826d09c2e44f8ef9ccdf5f6f103a7d130ae3608f7e92f21b482c","38","32","39","32","Right","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater<->CassiaRoot","Horizontal","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_H_MID_WALK","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"1decb38709406557c043aa7bf8bb5716984aeeb13d41a120684fa4f04dd20e19","38","40","39","40","Right","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonCrater<->MoonDough","Horizontal","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_H_MID_WALK","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"1df0166df419a21cdbbb3751e5d3bb0f064790c7d4eaa53e8bd70b3fa75dd15f","25","20","26","20","Right","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","CassiaRoot<->MoonDough","Horizontal","MoonpalaceRootDoughBoundaryAuthoringContract","PAIR_ROOT_DOUGH","EDGE_H_MID_WALK","BCH_ROOT_DOUGH_H_SOFT_01|BCH_ROOT_DOUGH_H_TUNNEL_01|BCH_ROOT_DOUGH_V_LAYER_01|BCH_ROOT_DOUGH_V_SOFT_01|BCH_ROOT_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"1e5c981f7ff7c8ea1fa7e1c70ba993d34befba6ec97cbf2aeffa44797fe00be0","38","34","39","34","Right","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater<->CassiaRoot","Horizontal","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_H_MID_WALK","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"1f5040f159094fe1a147b2fe44790e281235275fefc802327920644fd83824fd","35","12","35","13","Up","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","AbandonedMill<->MoonDough","Vertical","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_V_CENTER_CLIMB","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"2089e510377d16f1f2c23b32fd4a0e3a87bc5e75efb9139a1c0534cfd9d53bc6","0","12","0","13","Up","5e82aa367ab79c2f5eef7cdec4c5c77717125efd17c3f201d721034e7fcd5c45","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"23135894944a5ea5809968d1db8b6b93e89c62d830d8795a1d2544a155200ee0","20","12","20","13","Up","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","MoonCrater<->CassiaRoot","Vertical","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_V_CENTER_CLIMB","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"23535cd8d354a2148321d5385afb2a2b148be8096fcefda475f911c3fbcad9bc","12","39","13","39","Right","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","CassiaRoot<->AbandonedMill","Horizontal","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_H_MID_WALK","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"2450dfec502b4423a8dfd64cfc900115778599ec157637fcfa25567ab8494e1f","7","38","7","39","Up","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot<->AbandonedMill","Vertical","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_V_CENTER_CLIMB","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"251d8393a90bdd7a7b2631b8d29cb00d887edbf89dbc7d3cf7c3e66e2954c2e8","12","2","13","2","Right","5e82aa367ab79c2f5eef7cdec4c5c77717125efd17c3f201d721034e7fcd5c45","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","MoonCrater<->MoonDough","Horizontal","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_H_MID_WALK","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"295649c2400d88d20b838882262d45cb5a0692214ce162f02f035cd7fe29dfa2","25","4","26","4","Right","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"29b162895ee9e5c8d20ca7898387eec700c5474bb2f782bb324aa9d4b1c79c88","15","38","15","39","Up","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill<->MoonDough","Vertical","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_V_CENTER_CLIMB","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"2ad56f37313e0c89898d30cde055e9a5c43481efdea6397904d54d89a241155a","42","12","42","13","Up","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","CassiaRoot<->AbandonedMill","Vertical","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_V_CENTER_CLIMB","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"2b0a5a6aa624fc49eef6ec67c632b45e4976ec3eaeb47b2e6729f5962e2ea96b","25","6","26","6","Right","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"2d39b3b41f164ae4d78025979fa89cdd38c8a1a6d705854c2a9a475a32741b81","20","38","20","39","Up","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","AbandonedMill<->MoonDough","Vertical","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_V_CENTER_CLIMB","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"30f64d36a704a976056c003e2f2739059ea32e5430d65d5d2c9159a33ce0340e","25","32","26","32","Right","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot<->MoonDough","Horizontal","MoonpalaceRootDoughBoundaryAuthoringContract","PAIR_ROOT_DOUGH","EDGE_H_MID_WALK","BCH_ROOT_DOUGH_H_SOFT_01|BCH_ROOT_DOUGH_H_TUNNEL_01|BCH_ROOT_DOUGH_V_LAYER_01|BCH_ROOT_DOUGH_V_SOFT_01|BCH_ROOT_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"3212a27a1df234b3fddba219b0f75cd9798bb1edaf47821deeeaaad66d166303","38","25","39","25","Right","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill<->MoonDough","Horizontal","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_H_MID_WALK","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"33b97811f655f757d03cd331162a242175642db027afa69edd9a19abf23e6863","37","38","37","39","Up","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater<->CassiaRoot","Vertical","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_V_CENTER_CLIMB","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"340500717986285b1c38303ca1708cac6ef543d152811799cd08f77aff10584b","46","12","46","13","Up","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","CassiaRoot<->AbandonedMill","Vertical","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_V_CENTER_CLIMB","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"348eba5d2b996f994a4df89d3f7974c2dbd44462fe80a6774bbfbdcd0a0d4159","10","12","10","13","Up","5e82aa367ab79c2f5eef7cdec4c5c77717125efd17c3f201d721034e7fcd5c45","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","MoonCrater<->MoonDough","Vertical","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_V_CENTER_CLIMB","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"36bcf48354694ae0a58d81f5c93673216bb439940fc8b5fdabc426e4246e81b5","12","32","13","32","Right","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","d22d857df17c751bc8be4ab4bb78a267fe7cbd82f1678f94b13a9fcf296d7946","AbandonedMill<->MoonDough","Horizontal","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_H_MID_WALK","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"373198012a49cce9744e7593df09cb509971867e7ccb970121a3ef98157dc634","38","48","39","48","Right","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonCrater<->MoonDough","Horizontal","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_H_MID_WALK","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"375284da91b72a634df18977b266802e3b92b769ec1a66aaddd5e509e1d87cd1","38","23","39","23","Right","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","AbandonedMill<->MoonDough","Horizontal","MoonpalaceMillDoughBoundaryAuthoringContract","PAIR_MILL_DOUGH","EDGE_H_MID_WALK","BCH_MILL_DOUGH_H_RUIN_01|BCH_MILL_DOUGH_H_TUNNEL_01|BCH_MILL_DOUGH_V_LAYER_01|BCH_MILL_DOUGH_V_RUIN_01|BCH_MILL_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_RUIN|BOUND_TUNNEL","NONE","True"
"37d4d3180829a31100d30ba00dafe26357c71809b86c46ab88ff9c9837b1e5ab","38","25","38","26","Up","23d29e0c365aefa4c3ccbad0fec904f289687f582e7a50b0748662ab32ef4999","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","CassiaRoot<->MoonDough","Vertical","MoonpalaceRootDoughBoundaryAuthoringContract","PAIR_ROOT_DOUGH","EDGE_V_CENTER_CLIMB","BCH_ROOT_DOUGH_H_SOFT_01|BCH_ROOT_DOUGH_H_TUNNEL_01|BCH_ROOT_DOUGH_V_LAYER_01|BCH_ROOT_DOUGH_V_SOFT_01|BCH_ROOT_DOUGH_V_TUNNEL_01","BOUND_LAYER|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"3858ae9f16eb91c17997d852371caf9e2dc6c66327100fb740ba0b7660d3f61f","25","8","26","8","Right","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"399c12031f4a58b0e931a6253049faff576dc97dafd06fc4fc611e893054a683","25","45","26","45","Right","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","MoonCrater<->AbandonedMill","Horizontal","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_H_MID_WALK","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"39ecdb29987d2a73adaea555e204e4b3137a3b26c933e4a02a3d75980d9c1434","38","42","39","42","Right","a6aedb9044d7971ffd60fe690d6964d5947e9f255ae0b054866bce96f121e552","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","MoonCrater<->MoonDough","Horizontal","MoonpalaceCraterDoughBoundaryAuthoringContract","PAIR_CRATER_DOUGH","EDGE_H_MID_WALK","BCH_CRATER_DOUGH_H_CLIFF_01|BCH_CRATER_DOUGH_H_SOFT_01|BCH_CRATER_DOUGH_V_CLIFF_01|BCH_CRATER_DOUGH_V_LAYER_01|BCH_CRATER_DOUGH_V_SOFT_01","BOUND_CLIFF|BOUND_LAYER|BOUND_SOFT_BLEND","NONE","True"
"3afab10e18cf1277b46c55a8e9f3ad081f4619c69907f3511cfe5c5cdb8367c7","38","27","39","27","Right","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","47d1cee661078f986e21200ecea44a3e33e3e67c859f816d659c0ea3420af719","MoonCrater<->CassiaRoot","Horizontal","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_H_MID_WALK","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"3afc615f76dd8709ad7645098a91810e67616382c214ee63c699fe149f7323b9","38","0","39","0","Right","84d336cda898a3e5b69ed7a0a2a5afc9717c612e57d8bf9ed6c8b74ba9b306c6","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","CassiaRoot<->AbandonedMill","Horizontal","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_H_MID_WALK","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"3c824f438c411bd4e2eb4784680e438c711495abb7afd60c2ced0e31209d490e","19","12","19","13","Up","2d4a1882ef7b3cee9a4474fbb276b5758d3aa83e7860cf7b4de075fd17d01601","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","MoonCrater<->CassiaRoot","Vertical","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_V_CENTER_CLIMB","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"3d35313239faffdc4a0cb00e09da268924466959466c626ea468ea968af227b7","50","12","50","13","Up","d297e28101bdd0b92cbfe29d186dbee33d13f26d05cfe35b71ae16a99a24dd53","95a07b08649ad4e7f5208153569b8d2281ac6efdb1ac2e9bb0d70cb915bedc78","CassiaRoot<->AbandonedMill","Vertical","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_V_CENTER_CLIMB","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"3efd6e34695abadbc42ca49732c01096e1e5136b759bf45f5896b308a4f42602","12","23","13","23","Right","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","6701dc81871b62aa0e5cbe19099af6e97e8b94ba3e6b184e5ff9ac4e0097c603","MoonCrater<->CassiaRoot","Horizontal","MoonpalaceCraterRootBoundaryAuthoringContract","PAIR_CRATER_ROOT","EDGE_H_MID_WALK","BCH_CRATER_ROOT_H_CLIFF_01|BCH_CRATER_ROOT_H_SOFT_01|BCH_CRATER_ROOT_H_TUNNEL_01|BCH_CRATER_ROOT_V_CLIFF_01|BCH_CRATER_ROOT_V_SOFT_01|BCH_CRATER_ROOT_V_TUNNEL_01","BOUND_CLIFF|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"3ff5ee6bc5ec04cd8576aadd5797772455cb85d2b192a55fa7acf5ddeb3282a7","12","49","13","49","Right","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","07bb62dd35e02986ca9c7adc054ed7e498b77120a5c335122ff756ce09c5ed09","CassiaRoot<->AbandonedMill","Horizontal","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_H_MID_WALK","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
"416488b0061cbdcaca463bccb5d3b3477396ce78d39e61885427e4144eb83d40","3","25","3","26","Up","9921da5faaece9064d0725530c9060f304a6135090dc121f7530c70e4b473b0d","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","MoonCrater<->AbandonedMill","Vertical","MoonpalaceCraterMillBoundaryAuthoringContract","PAIR_CRATER_MILL","EDGE_V_CENTER_CLIMB","BCH_CRATER_MILL_H_RUIN_01|BCH_CRATER_MILL_H_SOFT_01|BCH_CRATER_MILL_V_RUIN_01|BCH_CRATER_MILL_V_SOFT_01","BOUND_RUIN|BOUND_SOFT_BLEND","NONE","True"
"417027f30740efeeec89d4e69dc23ef913a6ed6a4d86ae7a3bf6a32d4c52f6a5","12","38","12","39","Up","5ae1d578e6708bdf2e7c66ca68b7e766a66d55d50df9aaef5041b46130d9b211","8621267aa85d8ec6e58a226ec4fed239684352c23d920e956688e3be4a8b604d","CassiaRoot<->AbandonedMill","Vertical","MoonpalaceRootMillBoundaryAuthoringContract","PAIR_ROOT_MILL","EDGE_V_CENTER_CLIMB","BCH_ROOT_MILL_H_RUIN_01|BCH_ROOT_MILL_H_SOFT_01|BCH_ROOT_MILL_H_TUNNEL_01|BCH_ROOT_MILL_V_RUIN_01|BCH_ROOT_MILL_V_SOFT_01|BCH_ROOT_MILL_V_TUNNEL_01","BOUND_RUIN|BOUND_SOFT_BLEND|BOUND_TUNNEL","NONE","True"
