pattern_id,x,y,source_operation,tile_code,tile_role,collision_kind,material_token,fallback_tile_code,asset_reference_kind,missing_reason,protected_mask_policy,canonical_digest
MP_CRATER_ROCK_SHELF,3,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,6266414adaacef3894620e2f35bbb6af12eca6c958ce610025cd7bd6e8180785
MP_CRATER_ROCK_SHELF,0,1,ADD_SOLID,MP_ONEWAY_CORE,OneWayPlatform,OneWay,MAT_MOONWOOD,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,13924ff3fee8c6fd6bcf2d9923e03b53cf95deae78c9e66ecd40841cf219d682
MP_CRATER_ROCK_SHELF,1,1,ADD_SOLID,MP_ONEWAY_CORE,OneWayPlatform,OneWay,MAT_MOONWOOD,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,c1ab788940061e44eb2e32d76d3bc2dd21d6e254567f5537903eea0458465438
MP_CRATER_ROCK_SHELF,2,1,ADD_SOLID,MP_ONEWAY_CORE,OneWayPlatform,OneWay,MAT_MOONWOOD,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,f922c8e6b5f6f419f7b5c03671453c5918dc104d930a795e43bd64521242095f
MP_CRATER_ROCK_SHELF,3,1,ADD_SOLID,MP_ONEWAY_CORE,OneWayPlatform,OneWay,MAT_MOONWOOD,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,9b815563dd4748d8157cf5c0c163d755b96c04f1aa805f4035a0161e1c80454b
MP_CRATER_ROCK_SHELF,0,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,3d2cc157bedbd98b83249d7f823e52417df5d206ffc1e29307f339cf7bbf9bd4
MP_CRATER_ROCK_SHELF,1,2,ADD_SOLID,MP_ONEWAY_CORE,OneWayPlatform,OneWay,MAT_MOONWOOD,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,ea9eb7564414a494ce5a631729f2ee1f1eeba17a2da5bfdb69674d36b980b6c5
MP_CRATER_ROCK_SHELF,2,2,ADD_SOLID,MP_ONEWAY_CORE,OneWayPlatform,OneWay,MAT_MOONWOOD,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,0e10a4f906e8d6223be265ddcc7ddd3c71af9c20e4ec0455a3d44e209a06338c
MP_CRATER_ROCK_SHELF,3,2,ADD_SOLID,MP_ONEWAY_CORE,OneWayPlatform,OneWay,MAT_MOONWOOD,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,f62bef2c4c87d19c29f4937acfbcf70e5398dc01750aca978280246a4dbc149b
MP_CRATER_ROCK_SHELF,0,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,47570e6fb30cd48ba10876b08fe800e7738d3653d47f7ebb13fd1d8a3b4915bc
MP_CRATER_ROCK_SHELF,1,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,50e7056795690edc5db49f0a84bce9d40c2654e9b6a600d0a8430c0ad79931bd
MP_CRATER_ROCK_SHELF,2,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,a8565e8f72c6657095917d64585646168b56aaf5182a3eac0e1731bc86c70f0e
MP_CRATER_ROCK_SHELF,3,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,e8708077b79483ff0b248eb85ea3027a837e662b40bd6dce879ef1de54d720c6
MP_DOUGH_BOUNCE_CUP,0,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,d9d913ed0c09e605b04501465b568963e8c4f701dc47e20592636b5cf6ef7b17
MP_DOUGH_BOUNCE_CUP,1,0,ADD_SOLID,MP_GROUND_CORE,Ground,Solid,MAT_MOONSTONE,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,bd0f45f9eff286f095b7c7c3351f4eb0850d34318b06a38b23c0675bb13d53a1
MP_DOUGH_BOUNCE_CUP,2,0,ADD_SOLID,MP_GROUND_CORE,Ground,Solid,MAT_MOONSTONE,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,58760c989f4fd2ba28178feeb6bf766d9f13bc77197d662c929e197ae0d57215
MP_DOUGH_BOUNCE_CUP,3,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,5fc9cc9600aba2f8d71cc48f9484a0fba2d7f5d751a8d39b15c854bbc8e2369a
MP_DOUGH_BOUNCE_CUP,0,1,ADD_SOLID,MP_GROUND_CORE,Ground,Solid,MAT_MOONSTONE,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,378eda7b08e7d2c715e45ba269189f76f5e522e6420e8d39ca6c7b41237597a9
MP_DOUGH_BOUNCE_CUP,1,1,CARVE_AIR,MP_BACKGROUND_CORE,Background,Background,MAT_BACKGROUND_NONE,MP_DEBUG_MISSING,MissingData,Background not imported in MAP21_01,REJECT_CANDIDATE,f61d1714c79c27a2676a748ac252c6d12b56894d4921c2051ba8b39776647910
MP_DOUGH_BOUNCE_CUP,2,1,CARVE_AIR,MP_BACKGROUND_CORE,Background,Background,MAT_BACKGROUND_NONE,MP_DEBUG_MISSING,MissingData,Background not imported in MAP21_01,REJECT_CANDIDATE,96022a4dd1ed32baa9e3d7b4ab5aa159e98a7969ef29209b5aa07acfd015310b
MP_DOUGH_BOUNCE_CUP,3,1,ADD_SOLID,MP_GROUND_CORE,Ground,Solid,MAT_MOONSTONE,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,d4595eaa13515691191a8d0f34ddda3d281b9eb8543adb6201dfc850e1ada1b4
MP_DOUGH_BOUNCE_CUP,0,2,ADD_SOLID,MP_GROUND_CORE,Ground,Solid,MAT_MOONSTONE,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,52284463b81fb81f7dc05b97bb1c3cfcd50e7a1332bd2ee4d0e25ca7d8dad798
MP_DOUGH_BOUNCE_CUP,1,2,CARVE_AIR,MP_BACKGROUND_CORE,Background,Background,MAT_BACKGROUND_NONE,MP_DEBUG_MISSING,MissingData,Background not imported in MAP21_01,REJECT_CANDIDATE,78c36ab12d3376c003b0b1c94fa8de31b156e2fa57447c095d4271e5f61e2323
MP_DOUGH_BOUNCE_CUP,2,2,CARVE_AIR,MP_BACKGROUND_CORE,Background,Background,MAT_BACKGROUND_NONE,MP_DEBUG_MISSING,MissingData,Background not imported in MAP21_01,REJECT_CANDIDATE,fdb8bdd1a6ededc6bc2b20a9b3102e020a69f9bf30e4166cfc07348c846c842c
MP_DOUGH_BOUNCE_CUP,3,2,ADD_SOLID,MP_GROUND_CORE,Ground,Solid,MAT_MOONSTONE,MP_DEBUG_MISSING,MissingData,Sprite not imported in MAP21_01,REJECT_CANDIDATE,33b726c45419409f9f0b295abac2c9a45e272fe6c188ca17454b20df4fad8bbf
MP_DOUGH_BOUNCE_CUP,0,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,dd2b7cca162fcbb7ed7cc484e0a889089723caa30df17e15cc704bf7aa66a4e0
MP_DOUGH_BOUNCE_CUP,1,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,0f9c85faf4876f3388c3587b2d5cfa31d00ee84e4f07930b2308d356c49e9e8b
MP_DOUGH_BOUNCE_CUP,2,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,999bab010d08f2215168ff02921f73323c3ca42ec3f27f5ae2cfae3d19689f98
MP_DOUGH_BOUNCE_CUP,3,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,491ff8bf817dbd5225a08dd959aac8689a4439564256debf3b2ddce97f276774
MP_DOUGH_BOUNCE_STRIP,0,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,3290ea621272e6b21c0af27105fb9ee5ae3b12ca5d47781ceaab38c344578219
MP_DOUGH_BOUNCE_STRIP,1,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,6945e21a0ae2c2ccae54a6cc7cb2184a81845174a18d2764a67ad7c57738a931
MP_DOUGH_BOUNCE_STRIP,2,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,c417ab246ffcfd1d9cc6768d625f7fa26b0214229a77e4b2b4f64df4e0f7aadb
MP_DOUGH_BOUNCE_STRIP,3,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,fe0a78bfb05589cfe5663e466501f3be42845c2801ee0add4427efe694ff9bc9
MP_DOUGH_BOUNCE_STRIP,0,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,72c545547cd6e9bc2054202786d82f87092cbb79ab4cd337eb9b70ee1f4cef08
MP_DOUGH_BOUNCE_STRIP,1,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,585d010b7f7d4abafcfdf06e440e0fe6fbdd372e6369bc49af1f23f1932642d0
MP_DOUGH_BOUNCE_STRIP,2,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,87b9a0060a238f7611fbf281bcded66078e6f1afed4b9d3dabd6dc0468a3f8f5
MP_DOUGH_BOUNCE_STRIP,3,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,3a61076c5b9a99e9212a9299c4eb863951d078df8c71f1d05fa0d1e820024108
MP_DOUGH_BOUNCE_STRIP,0,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,e6cc60bbcc3a7c2619f02e896efbbe7d88d9aa0badda8a4664269a2414663b90
MP_DOUGH_BOUNCE_STRIP,1,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,0edff2140c931008900f565fe69ebedccc3bf3a40ddd194cc4bd9ea042e4f688
MP_DOUGH_BOUNCE_STRIP,2,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,9232a8a0dd90c36e56c4a6cabd5e26bc7bfd4df91e9cbd52b09df4ceee250f7c
MP_DOUGH_BOUNCE_STRIP,3,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,036c9affc5adf54c0665242cafbf34e81f4362aa7b1e0c0748f6df699293f2be
MP_DOUGH_BOUNCE_STRIP,0,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,90733359cd711fe3ae94c5d619b1b24c5f048f803db996d04f6506f399cf9784
MP_DOUGH_BOUNCE_STRIP,1,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,a8bda07d1ce4f03eaeb5191e9e565243d32d98b21476e5b960eb873b7690bce5
MP_DOUGH_BOUNCE_STRIP,2,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,2d511a7fd4b3fc7028a57ab82676cd1b492a64b29d82497089c121e6b10f6c9a
MP_DOUGH_BOUNCE_STRIP,3,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,acb4c541c1ec477b4730e4054cd5823980ec975d5ab8d535fffb9f0913b0c566
MP_DOUGH_FERMENT_PATCH,0,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,c12f59150bfa4dd2b222d14fbd602d4a5699778edc323174022944e93cbbfcf9
MP_DOUGH_FERMENT_PATCH,1,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,e9c3701be9486178922d144d6d0ee2742df531ec63bc416034ff1186a0e2ff3e
MP_DOUGH_FERMENT_PATCH,2,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,cb8631e348cb4d593f9af565059310055953ba36c7d06f628d7af44ee92bfabc
MP_DOUGH_FERMENT_PATCH,3,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,e116c95237aa7d68fe055bce85fb7fbf42f3e1e1065f8fbe5e51f45573b6a040
MP_DOUGH_FERMENT_PATCH,0,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,018c8feec69fab1065c08bcf1b6e5a5b3c9ec0026d3230288789d5e731a17d51
MP_DOUGH_FERMENT_PATCH,1,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,8940dd23a34c54eb631bb8c7bc8449736166ec7376a7d68370123d6687a38ada
MP_DOUGH_FERMENT_PATCH,2,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,7c02938e762b94b1333f965ec80689f32b831fd63c0544762640431db02bddb5
MP_DOUGH_FERMENT_PATCH,3,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,07440c7325b869101cdd6d59f0b2a3df7cdafb4f9ae5d19e7a10d186dcab9428
MP_DOUGH_FERMENT_PATCH,0,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,7e125f3340d36eca480b999a3f680256f91d39dbc541c9a2a567425057d84c90
MP_DOUGH_FERMENT_PATCH,1,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,4491a47dbe10ca709c1cc4107f61a82d536848840cde960618928c1ced58a9d9
MP_DOUGH_FERMENT_PATCH,2,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,32c9e23294a97564a37f8d87795073b88a3213a6689e212617a2c9e11087091d
MP_DOUGH_FERMENT_PATCH,3,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,9ebc06b1689c2c2e6c36c394e40dca8639e8e97adea4ac76cc72000815e87af0
MP_DOUGH_FERMENT_PATCH,0,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,8bbdc9af4ad0e28582d3bb355a1444d2114b7d36e9c9bfd2b6ff8fb6baac0fab
MP_DOUGH_FERMENT_PATCH,1,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,dcb18a739f989a12e4e44f833130182e50db8663f3c9ce1b0ca123c428f0ce57
MP_DOUGH_FERMENT_PATCH,2,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,5564f76cfdfee42d62b1e5920f54e9e41ea50dbe18d74ca5b1a2fa5933333ac2
MP_DOUGH_FERMENT_PATCH,3,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,0e19942da5114c7335b5ca37ef185320a0dbf47fbbae3d92468dbd44424f53fa
MP_DOUGH_RECOVERY_PAD,0,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,0630ab426ff78a937defa7e670889f6e53c417109c76b8e721fbab341f7fa497
MP_DOUGH_RECOVERY_PAD,1,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,dc0f46c57252778cd5b1576f181ae9e7d4fc16a0e3492aefb1b3b67d2ffa736b
MP_DOUGH_RECOVERY_PAD,2,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,a08a4a6b0b4d1be1302ebbaf3275cd1ba5789df3cc41f6dd232bd63cd7f8d539
MP_DOUGH_RECOVERY_PAD,3,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,3ebf40b26a71be7a76810c4bd0939426719a9f17e15632e593d36a0bd46c0aa6
MP_DOUGH_RECOVERY_PAD,0,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,d4ac5a9e1bd234337e2f35fdbfefe45176c4b8ec313e4d9d1f07b3128486d929
MP_DOUGH_RECOVERY_PAD,1,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,c70392f42702b234a3451c56c1606b0e26d040d9950dc8084b31bf5900f06944
MP_DOUGH_RECOVERY_PAD,2,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,73c38a406958608742fbf1f2c22774070122ce2d13285cbd970f0d2bccfb4521
MP_DOUGH_RECOVERY_PAD,3,1,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,b71b6d700515339e6fcd55e1ba369da81aab41b6852341f935bdc90f84688d9d
MP_DOUGH_RECOVERY_PAD,0,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,f9d6e7892a717aa310fb87c727eaf87d9d3c5cdab20cbb7d658548f6257e4852
MP_DOUGH_RECOVERY_PAD,1,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,5317f285bcaccdf454afcd306d808247f39f0ddbf9c0d63f2d4996b43e5f490c
MP_DOUGH_RECOVERY_PAD,2,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,c7ca3b917aad1e972b30ce074342465ac4fd719df656be0450c6209dd8dafae0
MP_DOUGH_RECOVERY_PAD,3,2,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,6af4d1a599c99a2dbd222e15b9db7a29514b9f8b7a496ba51bfdebf70d4038f5
MP_DOUGH_RECOVERY_PAD,0,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,dfc718684c83605e73650a074d339dd9903b5ef54d2c92784539f453dd0b419e
MP_DOUGH_RECOVERY_PAD,1,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,1d7748150a88b7c9834969028c7280b9f611e757abcda5cdeb2ee6f5eb975d93
MP_DOUGH_RECOVERY_PAD,2,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,eb333f763f6b8236fe2dda12d8dcfed5ee3fded60cc493c6d95d6e7393c0a0bc
MP_DOUGH_RECOVERY_PAD,3,3,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,FORCE_NO_CHANGE,18fa241c6d8bfd92f5eb0bc9457a5506288cc60330ede15f71a6f0d02044e345
MP_DOUGH_SOFT_POCKET,0,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,ff1a41a045f0a82387e5e99cafae5fcaf5910e52b3d9cf3486125b2eed5903df
MP_DOUGH_SOFT_POCKET,1,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,cd5407fe7322aa69e74a6cd64d0075f2ede5a7101f426f2359ee0c0258fcf5d3
MP_DOUGH_SOFT_POCKET,2,0,CARVE_AIR,MP_BACKGROUND_CORE,Background,Background,MAT_BACKGROUND_NONE,MP_DEBUG_MISSING,MissingData,Background not imported in MAP21_01,REJECT_CANDIDATE,48e9311a46a5df7e66aa957db47ba6004d190f0c89b84309e0d5cd14ccd89949
MP_DOUGH_SOFT_POCKET,3,0,NO_CHANGE,MP_BOUNDARY_BLEND,BoundaryBlend,PassThrough,MAT_BOUNDARY_BLEND,MP_DEBUG_MISSING,MissingData,Boundary art not imported in MAP21_01,REJECT_CANDIDATE,946b47d6cf529f9374281ececaa0ea2e4785b3b8d6059341daf3441f80fa20fb
