pattern_id,origin_x,origin_y,loop_id,recipe,host,mirror,write_mask,actual_cell_digest,plan_digest
"INFILL_91d2595d3afc0345156f47f1aef2190dd8df38bc35661f0c67ffd47e13a05b8f","176","88","SV5_LOOP_5087dc04c4155454233c","LOOP_SCALLOP","SV5_OPTIONAL_07","False","15","b8bc08a036d015e9110eb66e446fea26bf7eebd452c88f62aba4d4885866e08b","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","180","88","SV5_LOOP_5087dc04c4155454233c","LOOP_SCALLOP","SV5_OPTIONAL_07","False","3","77529cf101e76d41a965352a9fbb4ee7efc7e7512fdc1c869fe301eecd8949ef","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_36978e0dc065c5f10face042fe9717c59e00144dd368f06ed2d50ceeb80dfb65","128","156","SV5_LOOP_688eb14711cd245fc9d9","LOOP_SHELF","SV5_OPTIONAL_09","False","30208","568330b7fc8fb3374fe63ec32b66e8c0c683720f83a8c4b2e9c2d2514919bc72","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","124","160","SV5_LOOP_688eb14711cd245fc9d9","LOOP_SHELF","SV5_OPTIONAL_09","False","32748","4b139909dd12fd600049f4ff2f511001d5b80e38238bc45dcfa9dc59194e5c87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","128","160","SV5_LOOP_688eb14711cd245fc9d9","LOOP_SHELF","SV5_OPTIONAL_09","False","311","61fd152ce94909bca308a92455f1020624d5f1a77d1e94fecade449a018745e6","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","124","164","SV5_LOOP_688eb14711cd245fc9d9","LOOP_SHELF","SV5_OPTIONAL_09","False","3","9aa980f6937050d9ae522314c9c7bcfccd71b27d60957fea17a3bc3b88e27c23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","380","344","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","52224","11a33c08b0e7916469715d46a1ff0b73170ddcf5b39a8c9bd1b22926750c18c6","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","384","344","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","4096","ee3ea450fba2a019575c847977effc6c1ff17123192f2b788ba6165e814d771a","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","380","348","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","140","25fe6327859406c8895bdb0ca4ae1758fdf6bbe3e1e26d2840bad5bc23b5df44","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_14c466c091124bbba0a93a03fede5adb2b87808429e39e5a8972a378b35c8e74","384","348","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","53239","53eee8e694aabe50b12bb1ebd5ffeaf08a67b1d3586361ce692e399e66ddd407","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_20651d3a0283dc120f2ccced3c825131ad662038b5511455a5dd48ad573183bb","388","348","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","29440","dd2cc73c277a563dcad5283ef8cfa6cbaabdc5cf377c3c98544adf0c0f512cc2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","384","352","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","8","55da0fe76d6ba146c441fc9836acb7b5e2b930dcdace7d552ff357ae9d17c971","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_84a9af85732e176e94c3492afadccb0ca06cbe70250e08f9202dec8bf3470c8b","388","352","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","3311","232237705db49c2665d25a5c924286c6b2a3de28ef0e82844d7a7e5ab5feef2f","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_6634d0244e945ca85fbbc9320ec24e27713fa8a727c2f40474261b80b8670504","392","352","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","30513","bf746a0d331e575c6e91ae43a24305b58305c4c2b9ce467cfdac27bd90067cab","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_3448a24c1fad72cc815561fd8de3c9b68d38c2590e4c6f44addb43b186bfe1ba","392","356","SV5_LOOP_6d45e3e449d542f6b593","LOOP_SCALLOP","SV5_OPTIONAL_00","False","6","c737ca6fabfe475d16a3713ca3814859f387527c0ae2ccccc7c7ee0d39328dfd","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","216","20","SV5_LOOP_829a25f2c266d036ed76","LOOP_SHELF","SV5_OPTIONAL_06","False","52224","5b9bcf611bf5ba3cf48109b83ff0983b2ba6823b6fcd63c12b26108ff2afb9ed","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_e186cc2427b7c6001b9e8d7f09f2dbafb6526a9d450e0b7adb906ecfaa0785a5","220","20","SV5_LOOP_829a25f2c266d036ed76","LOOP_SHELF","SV5_OPTIONAL_06","False","65280","74ab3cf0340d1a7e15bddefcd8f604649fba4b5e73d4be703b998f50bbfdedf0","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","216","24","SV5_LOOP_829a25f2c266d036ed76","LOOP_SHELF","SV5_OPTIONAL_06","False","12","0b1b9786ca285d02ac7211759d0facd00674c4a5ec9bc4c07b9fbe42b18daef9","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_91d2595d3afc0345156f47f1aef2190dd8df38bc35661f0c67ffd47e13a05b8f","220","24","SV5_LOOP_829a25f2c266d036ed76","LOOP_SHELF","SV5_OPTIONAL_06","False","15","87f83580522e754af0b4f70a4ea47e7e48335d05d8ac4039ff81bb1512755fc4","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_a067a75b4a15890d60cf4f68438025be0639bc703426eacedaea8d0f3d780c5b","380","364","SV5_LOOP_9682f0b30efd51933ef5","LOOP_SCALLOP","SV5_OPTIONAL_00","False","60928","8b64b705937f454c941cf1df96e58989bd0eeee6084759ed67a335abf566b572","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_cf9f6ef10dc9309dbe6cd9a78b89da52064671cc60e99a185279a93285f856a9","384","364","SV5_LOOP_9682f0b30efd51933ef5","LOOP_SCALLOP","SV5_OPTIONAL_00","False","30464","437ffe420c561fd435808cbbc5fc7cfaac818eb5199bcb1236b013ab3f7c0989","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_7a894dadcca7ad58ffa33571f5eaa386ef45137da55a54ae941c05485c9e10f3","380","368","SV5_LOOP_9682f0b30efd51933ef5","LOOP_SCALLOP","SV5_OPTIONAL_00","False","14","2a9d34590e90404b3c21357132b5681c73c6109d9ebce414fc51594eb64d00e8","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_aa3d5bcb526e1e3a6077242c4dcb7c79021437c2eea82f2e88d67078fea54f7b","384","368","SV5_LOOP_9682f0b30efd51933ef5","LOOP_SCALLOP","SV5_OPTIONAL_00","False","7","b584d81d95ad49c022356780db9aa14636457d1f6cf5381854ea7713363ef8d4","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_36978e0dc065c5f10face042fe9717c59e00144dd368f06ed2d50ceeb80dfb65","556","40","SV5_LOOP_e283d93ae148f2930ce9","LOOP_SHELF","SV5_OPTIONAL_04","False","30208","414b9a457c49dd18aba8b776d8430952fa81b97533a87975e01fcbaae6e5e634","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_20ecb2556e8547d321d37cb1edbed49b7440bbc146287fb9dbb309304c000b1b","552","44","SV5_LOOP_e283d93ae148f2930ce9","LOOP_SHELF","SV5_OPTIONAL_04","False","61128","14c100866074dffab727d1e1d6a55e267ba4c15f655f54feaf9979055f4a86aa","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","556","44","SV5_LOOP_e283d93ae148f2930ce9","LOOP_SHELF","SV5_OPTIONAL_04","False","311","e242647f4e665a480ef1baacc7466f862d8508b1c83a7a169f0b0528b57d988e","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_3448a24c1fad72cc815561fd8de3c9b68d38c2590e4c6f44addb43b186bfe1ba","552","48","SV5_LOOP_e283d93ae148f2930ce9","LOOP_SHELF","SV5_OPTIONAL_04","False","6","b12bb7597183f09675efa059c89d5d7cab371cc3616d3a8612f9a305e66cd3b2","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_36978e0dc065c5f10face042fe9717c59e00144dd368f06ed2d50ceeb80dfb65","556","84","SV5_LOOP_eabee6083b6154fa81b5","LOOP_SCALLOP","SV5_OPTIONAL_04","False","30208","f4fbb5eb9c95a2b4214144a3a12fdbd7f67df4155b7eb2da0c7c3306ca97e1a3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","552","88","SV5_LOOP_eabee6083b6154fa81b5","LOOP_SCALLOP","SV5_OPTIONAL_04","False","32748","4517e89500b8355f6e704df85c599b5e7366d3439819022222e10cc43ed6d7f4","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","556","88","SV5_LOOP_eabee6083b6154fa81b5","LOOP_SCALLOP","SV5_OPTIONAL_04","False","311","9dc74d777ed19ac92d1fadd37c6f686bfd2b65eba2d9cca6eb6630fc7e0ee605","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","552","92","SV5_LOOP_eabee6083b6154fa81b5","LOOP_SCALLOP","SV5_OPTIONAL_04","False","3","3d3e0c6cf04bcd7000ea66b9e675fa0b5a4c12a4a5202188457d08ae7808bbf3","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_36978e0dc065c5f10face042fe9717c59e00144dd368f06ed2d50ceeb80dfb65","40","316","SV5_LOOP_f5cf140825efa61b8433","LOOP_SCALLOP","SV5_OPTIONAL_12","False","30208","445f55e89895d147ed5cc65612d2b9533157e66190d5b8a9d6b5b576f4f62e5b","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_54e19eb01b33ea812bca45a636d61ed095ac232417ae6b94e338732fd03519c4","36","320","SV5_LOOP_f5cf140825efa61b8433","LOOP_SCALLOP","SV5_OPTIONAL_12","False","65224","8f8c6278d3eff53da5f37e6ba12856bfd32b30ab3b8eb4cc0deeccf571e791b8","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","40","320","SV5_LOOP_f5cf140825efa61b8433","LOOP_SCALLOP","SV5_OPTIONAL_12","False","311","5bface8a17e1730186907a0d76a2a6e2ba4cb91f88a2a31f7973abbb44a9d60b","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_54e19eb01b33ea812bca45a636d61ed095ac232417ae6b94e338732fd03519c4","32","324","SV5_LOOP_f5cf140825efa61b8433","LOOP_SCALLOP","SV5_OPTIONAL_12","False","65224","7d38b708bba9b34f0709f791244552f0e3e91dfd0a29037c690f0ff156ea6f02","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","36","324","SV5_LOOP_f5cf140825efa61b8433","LOOP_SCALLOP","SV5_OPTIONAL_12","False","311","a5658dc355cce3da507bbc50826dc15ebcd1f68fe55f1ad3d4cff70f09131919","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_864cc70f812510809ad48cd93c9f755baeb45cb87e20af7757d7e3c8e3958d3e","28","328","SV5_LOOP_f5cf140825efa61b8433","LOOP_SCALLOP","SV5_OPTIONAL_12","False","52424","be91e762cf6e5eba5d1bdde4b6342e1f45b9411965e23226a1270ff7330ce8a9","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","32","328","SV5_LOOP_f5cf140825efa61b8433","LOOP_SCALLOP","SV5_OPTIONAL_12","False","311","9cfb4f42f896077b0ce918d4e23cd28b7f3ffef8fdf8c3b41de2fcebc1b61f61","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
