village_layout_id,road_cell_id,order,local_x,local_y,central_road,access_class,canonical_digest
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_026,26,26,16,true,MandatoryNoTool,b1a3a46b2ea69def6bb98dff7fd6aa840639e283aee3c3aec02bec0c48f7f4f0
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_027,27,27,16,true,MandatoryNoTool,9ffd638a91bcac973fdae72c6035ee457461250f8a4b87e5353dfb719cfbbb93
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_028,28,28,16,true,MandatoryNoTool,c920a1011053eb0deb5683155c471deda80a593eb61678424fccca3107ca3f51
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_029,29,29,16,true,MandatoryNoTool,9dbb97b0a0f32e62f8f6d90bd740602f0baadd4daff7a02737a08c23b2668d33
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_030,30,30,16,true,MandatoryNoTool,f7e2a41323b4cdaa2d5d1e9ad63ec5affcccd041058cd74ec13254e6e55798a0
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_031,31,31,16,true,MandatoryNoTool,b50ffc12202c2d7e7b643575073ba2fc7fd168f503a6a090e3165aa8ed528eca
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_032,32,32,16,true,MandatoryNoTool,83de17198057693c40c494e4f10c81c3bebd20f67d75a4f4af477beae9daaa6e
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_033,33,33,16,true,MandatoryNoTool,b405ae040f88728543fd83ef71821c2416cfc44fe11d43e8e04836edd9f01c50
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_034,34,34,16,true,MandatoryNoTool,97717ee3cd8aa1acc689cfcd76ac0cf4ff76fc6ebd04622465df64ede08247bc
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_035,35,35,16,true,MandatoryNoTool,1ddd0eaed7b9284dcee09a481f86438aa5addb23902e7b9e3521f4a4e4f13515
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_036,36,36,16,true,MandatoryNoTool,c5ce57f7034373ed5270f7946f8df35d9eafe6abe2db2f602efc9ff05e5f4223
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_037,37,37,16,true,MandatoryNoTool,dd0c207c8a722264891788def5fdf42cb92f67a1ec4de7d6589ca15f482dac65
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_038,38,38,16,true,MandatoryNoTool,2ae64fd6471ccd68fa43d35db431bfe0de188b35f762936fda1f8d54421c2c1f
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_039,39,39,16,true,MandatoryNoTool,3aef3bddbc13d510c4c13ed1936ff2dc5381ebec7e04ab7a5572d9b89c2cf2e2
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_040,40,40,16,true,MandatoryNoTool,11011e9af87c8e40015c3c1caadd4d6b2fa664c38541f9000688568fe7f10a2e
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_041,41,41,16,true,MandatoryNoTool,e889717d3f716508833814649239c07e87b96d39e9d54c3d5913b7255b3b33b5
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_042,42,42,16,true,MandatoryNoTool,b45d0eab35c3f214392141a4ecae86dd98403437976d4b546347b96a64be959a
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_043,43,43,16,true,MandatoryNoTool,f898c79124b0cd0b830b0189990b6006c8c0a549a4eeefcd2d76ba2fc8ff70bf
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_044,44,44,16,true,MandatoryNoTool,8bbc67db2034c55a7fc2bc2bf013d25d35d390c31b9c9d390f081f7462c81295
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_045,45,45,16,true,MandatoryNoTool,09b617d041fe7a04530c687e944e81eacf1881b51187ebb77c6d79b57e576f1b
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_046,46,46,16,true,MandatoryNoTool,f37d7086906f20cd9786c40e8dcc756ef05646ef79d336fd52cd59dbd443114f
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_047,47,47,16,true,MandatoryNoTool,e507ffff1d1b99d5f5b6648a365d6054f0e82c229c310e3249de0dde2775bbc0
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_048,48,48,16,true,MandatoryNoTool,3d923d1371141045e7dd10e25765ca554f7ed89646582fbc30bc9c9d1b678123
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_049,49,49,16,true,MandatoryNoTool,84528932201735904f81ac066f484cd9f1405ba0e500855428288686f710dd75
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_050,50,50,16,true,MandatoryNoTool,2452c61dd615a017e57f479652db41ed9fe82a62e3105ed3714622b3fdb9091c
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_051,51,51,16,true,MandatoryNoTool,4d57456a0b56f21921a83ae3aaa291e3f9cf07eb8fb32ea6707a042b57a75b0d
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_052,52,52,16,true,MandatoryNoTool,83685a92bfed5d0cc96612378307e94a7eeda91476343ff44a8284850e778a55
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_053,53,53,16,true,MandatoryNoTool,18eab4d028e999fbddeb2418074c6f2f4fa8e4df1e41a06a947b98cb48ab6f6b
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_054,54,54,16,true,MandatoryNoTool,bbfe93b37213cdb4887c6a96035b5f776c57f3d6ac561303cbd0e739ed6868b9
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_055,55,55,16,true,MandatoryNoTool,d8b95955ed8fc05f2678dcbfcd93ad4babcc3d1be8d7d606627c709998955e47
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_056,56,56,16,true,MandatoryNoTool,44c872e745942fb05199acb321d527e067dc3f0f8fa8ce51d275e9f7a17978bf
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_057,57,57,16,true,MandatoryNoTool,ebffb64b57852948640f20bc182560aaa89577491c6f2ee0bcad34746c3c8f20
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_058,58,58,16,true,MandatoryNoTool,c5b48addb90b0f108d1efdc66b033cb896fbb9bda6910e0d8d5fa02602433fd3
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_059,59,59,16,true,MandatoryNoTool,4457998da3438aeb8980af547077732872bf9667c3dbbbe94431d928f06bfe64
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_060,60,60,16,true,MandatoryNoTool,4bb2fc90792cc53a3212f4d8c9143f7ded8565d156e0a8a6b15b836e93fa9b0f
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_061,61,61,16,true,MandatoryNoTool,bdcd74fb4d931da0c3b45cf50c1a48bb3b1dd887519772f2be82838a9d10e9d5
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_062,62,62,16,true,MandatoryNoTool,50142798b9a7c6e7df79996b5a00043f1509964a6fe8b2473a7715b3a4f40e3c
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_063,63,63,16,true,MandatoryNoTool,422ce434079afd7ee14e017d10af00518ebdaf7b1bf6390d7a4878a56ab2b30e
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_064,64,64,16,true,MandatoryNoTool,641533d26b3634f72dc9959a0c7713e331728bf9c725e22a62ea007c294d4302
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_065,65,65,16,true,MandatoryNoTool,f3c6278e66cc82a26713cb28412165bc6dfbb6b1a42d0d7f3f71432a9e0dc2aa
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_066,66,66,16,true,MandatoryNoTool,105cfa71a9230d722f4374199011a325323cd402fd3f3fb678e185686479e651
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_067,67,67,16,true,MandatoryNoTool,e1e4f012003553b8c40d10481a9c75f5e7d6ad74deb21704eb299ea6a0adcc1c
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_068,68,68,16,true,MandatoryNoTool,4631f566b848bda3fabc62fabfbd874fed52ea11fe23055b18aebea78927a922
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_069,69,69,16,true,MandatoryNoTool,47c22bc5864b1c8d8a8620c6ee65bd0c3140a8bd4feaa6de06eb37099fa10b8c
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_070,70,70,16,true,MandatoryNoTool,866bb45802b4848f936dd3e8dfcfc7b7f8ff27414252ff412828afc45fb8824e
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_071,71,71,16,true,MandatoryNoTool,75900e07ce31e5d2fd244cb591dcd68753cfc06f71bd75327a670cb87202d617
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_072,72,72,16,true,MandatoryNoTool,d421b36b50e4d0b76c63d8414b27ec8fe8d2768b74725f670a0f3e522cfe0f0b
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_073,73,73,16,true,MandatoryNoTool,c1ade3834e397316e83a6e3032b21b35cbac8b9d9629f546e469da3717c6c6f0
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_074,74,74,16,true,MandatoryNoTool,470594e28fe9c25e748e1a78678a38e85b61e07d8faf17b29e18cfe03459035d
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_075,75,75,16,true,MandatoryNoTool,dc18f7a77b42d67690c5883e7a098c19c57a0d028ff7b0823e1dcd94839690e0
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_076,76,76,16,true,MandatoryNoTool,3301f831c02d6eb6d8411e23667e1ceb89b2359aba2668c50ebf17194ef34c01
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_077,77,77,16,true,MandatoryNoTool,a55787ebd3889d51e0a4548835587b369a92800de1ca91c976e8fb0948baa94c
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_078,78,78,16,true,MandatoryNoTool,947593175310244774c8fad87aeb4b2349693c2fd039fa9bd6d22dfc7a58fa7c
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_079,79,79,16,true,MandatoryNoTool,71287a8a19147b220ce223d4f52633bb7e9c1ea911e332cf2a7346eddf47f028
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_080,80,80,16,true,MandatoryNoTool,12440b6f8f516435c5218ec80cc2894316173bf72e6608226088d9b6fc695dcd
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_081,81,81,16,true,MandatoryNoTool,844abe8fe4081a0be2edace6d433a14d555f0ce42ea8fb2af8d35c734ccd6864
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_082,82,82,16,true,MandatoryNoTool,e251ed37e8d5dd2bcd72d53a0eebd07078434f32564d190e84ef04e6838e4eb0
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_083,83,83,16,true,MandatoryNoTool,6d6680484a5661b4c7b33d7ee0580d1006b57bf336eaa0140e3f2f77277a59d2
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_084,84,84,16,true,MandatoryNoTool,4bd5168c85c09860d2bd8d987049e55a5dbcb1bade2f31d8ac071053f6e5ee1f
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_085,85,85,16,true,MandatoryNoTool,ec016788a54b01d023d39f1a65dab959153aabaaa43f64c0a7f3df9987b5f2c6
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_086,86,86,16,true,MandatoryNoTool,a3db9a1f73c13d02f76af36fedd679576e26efca5dbf8563e39f947004c7b585
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_087,87,87,16,true,MandatoryNoTool,f54b725cd0c304b07ae792e49542935e51df4df6eed5f4b00b647091ce6e3cea
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_088,88,88,16,true,MandatoryNoTool,a5da36a2ea626e9c47600effc335020db7445f07b2d4c910c81cfcf20565a2c7
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_089,89,89,16,true,MandatoryNoTool,a0423ca21976d0805f57be86688b0595595a0d82c2be655683450014c8356139
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_090,90,90,16,true,MandatoryNoTool,8f3f5dc88795fcbf023a56f19930982b84b9d8d2d841d6c6d8eeb13588906103
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_091,91,91,16,true,MandatoryNoTool,fe45071ceba3457f86210d63fe895e69eace371ccaf94a3747ed377857c62aa6
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_092,92,92,16,true,MandatoryNoTool,6235c0f9af41dd972065e5f86b38f9b7fc09c32c59ae9c1c7615d59af4b92904
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_093,93,93,16,true,MandatoryNoTool,20036b51e828d9047383cc458c86dec97f2032247e8a07820e53c0a56d0e5186
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_094,94,94,16,true,MandatoryNoTool,4b48cbc076834fcc9f67682f6ae45031c553fc62581caf59cdc95be894882359
VLG_MOONPALACE_2X1_MARKET,2X1_MARKET_ROAD_095,95,95,16,true,MandatoryNoTool,81516f284468ab0decb4065bbd7e80967c0edcb3705a91ccab4b704fdc336444
