overlay_id,kind,world_x,world_y,owner_id,condition
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_257","LADDER","415","301","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_258","LADDER","415","302","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_259","LADDER","415","303","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_260","LADDER","415","304","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_261","LADDER","415","305","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_262","LADDER","415","306","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_263","LADDER","415","307","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_264","LADDER","415","308","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_265","LADDER","415","309","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_266","LADDER","415","310","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_267","LADDER","415","311","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_268","LADDER","415","312","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_269","LADDER","415","313","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_270","LADDER","415","314","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_271","LADDER","415","315","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_272","LADDER","415","316","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_273","LADDER","415","317","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_274","LADDER","415","318","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_275","LADDER","415","319","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_276","LADDER","415","320","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_277","LADDER","415","321","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_278","LADDER","415","322","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_279","LADDER","415","323","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_280","LADDER","415","324","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_281","LADDER","415","325","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_282","LADDER","415","326","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_283","LADDER","415","327","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_284","LADDER","415","328","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_285","LADDER","415","329","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_286","LADDER","415","330","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_287","LADDER","415","331","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_288","LADDER","415","332","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_289","LADDER","415","333","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_290","LADDER","415","334","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_291","LADDER","415","335","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_292","LADDER","415","336","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_293","LADDER","415","337","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_294","LADDER","415","338","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_295","LADDER","415","339","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_296","LADDER","415","340","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998_CLIMB_297","LADDER","415","341","16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_151","LADDER","415","32","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_152","LADDER","415","33","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_153","LADDER","415","34","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_154","LADDER","415","35","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_155","LADDER","415","36","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_156","LADDER","415","37","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_157","LADDER","415","38","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_158","LADDER","415","39","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_159","LADDER","415","40","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_160","LADDER","415","41","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_161","LADDER","415","42","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_162","LADDER","415","43","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_163","LADDER","415","44","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_164","LADDER","415","45","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_165","LADDER","415","46","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_166","LADDER","415","47","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_167","LADDER","415","48","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_168","LADDER","415","49","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_169","LADDER","415","50","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_170","LADDER","415","51","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_171","LADDER","415","52","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_172","LADDER","415","53","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_173","LADDER","415","54","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_174","LADDER","415","55","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_175","LADDER","415","56","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_176","LADDER","415","57","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_177","LADDER","415","58","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_178","LADDER","415","59","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_179","LADDER","415","60","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_180","LADDER","415","61","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_181","LADDER","415","62","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_182","LADDER","415","63","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_183","LADDER","415","64","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_184","LADDER","415","65","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_185","LADDER","415","66","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_186","LADDER","415","67","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_187","LADDER","415","68","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_188","LADDER","415","69","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_189","LADDER","415","70","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_190","LADDER","415","71","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_191","LADDER","415","72","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_192","LADDER","415","73","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_193","LADDER","415","74","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_194","LADDER","415","75","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_195","LADDER","415","76","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_196","LADDER","415","77","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_197","LADDER","415","78","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_198","LADDER","415","79","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_199","LADDER","415","80","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_200","LADDER","415","81","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_201","LADDER","415","82","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_202","LADDER","415","83","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_203","LADDER","415","84","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_204","LADDER","415","85","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_205","LADDER","415","86","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_206","LADDER","415","87","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_207","LADDER","415","88","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_208","LADDER","415","89","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_209","LADDER","415","90","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_210","LADDER","415","91","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_211","LADDER","415","92","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_212","LADDER","415","93","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
"21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0_CLIMB_213","LADDER","415","94","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0","CharacterLiveClimbSurface.StaticSafe"
