pattern_id,origin_x,origin_y,loop_id,recipe,host,mirror,write_mask,actual_cell_digest,plan_digest
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","128","160","SV5_LOOP_688eb14711cd245fc9d9","LOOP_SCALLOP","SV5_OPTIONAL_09","False","311","9a2129a7b129f89a3a203b2f37f29b15feb16c3780bdec28c78c082ee5693436","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","124","164","SV5_LOOP_688eb14711cd245fc9d9","LOOP_SCALLOP","SV5_OPTIONAL_09","False","3","92f96da2b2df1a0386880b09d881739cb9ce28234ed1c6a6acd8bd19e99c63b0","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","216","20","SV5_LOOP_829a25f2c266d036ed76","LOOP_SHELF","SV5_OPTIONAL_06","False","52224","5b9bcf611bf5ba3cf48109b83ff0983b2ba6823b6fcd63c12b26108ff2afb9ed","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_e186cc2427b7c6001b9e8d7f09f2dbafb6526a9d450e0b7adb906ecfaa0785a5","220","20","SV5_LOOP_829a25f2c266d036ed76","LOOP_SHELF","SV5_OPTIONAL_06","False","65280","74ab3cf0340d1a7e15bddefcd8f604649fba4b5e73d4be703b998f50bbfdedf0","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_310bedad7a44f66ad15986d2540d55c08138f5985a2d900243d5b00ff9c87722","216","24","SV5_LOOP_829a25f2c266d036ed76","LOOP_SHELF","SV5_OPTIONAL_06","False","12","0b1b9786ca285d02ac7211759d0facd00674c4a5ec9bc4c07b9fbe42b18daef9","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_91d2595d3afc0345156f47f1aef2190dd8df38bc35661f0c67ffd47e13a05b8f","220","24","SV5_LOOP_829a25f2c266d036ed76","LOOP_SHELF","SV5_OPTIONAL_06","False","15","87f83580522e754af0b4f70a4ea47e7e48335d05d8ac4039ff81bb1512755fc4","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_a067a75b4a15890d60cf4f68438025be0639bc703426eacedaea8d0f3d780c5b","380","364","SV5_LOOP_9682f0b30efd51933ef5","LOOP_SCALLOP","SV5_OPTIONAL_00","False","60928","8b64b705937f454c941cf1df96e58989bd0eeee6084759ed67a335abf566b572","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_cf9f6ef10dc9309dbe6cd9a78b89da52064671cc60e99a185279a93285f856a9","384","364","SV5_LOOP_9682f0b30efd51933ef5","LOOP_SCALLOP","SV5_OPTIONAL_00","False","30464","437ffe420c561fd435808cbbc5fc7cfaac818eb5199bcb1236b013ab3f7c0989","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_7a894dadcca7ad58ffa33571f5eaa386ef45137da55a54ae941c05485c9e10f3","380","368","SV5_LOOP_9682f0b30efd51933ef5","LOOP_SCALLOP","SV5_OPTIONAL_00","False","14","2a9d34590e90404b3c21357132b5681c73c6109d9ebce414fc51594eb64d00e8","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_aa3d5bcb526e1e3a6077242c4dcb7c79021437c2eea82f2e88d67078fea54f7b","384","368","SV5_LOOP_9682f0b30efd51933ef5","LOOP_SCALLOP","SV5_OPTIONAL_00","False","7","b584d81d95ad49c022356780db9aa14636457d1f6cf5381854ea7713363ef8d4","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","240","352","SV5_LOOP_bfe5efe6c58f8898d212","LOOP_SHELF","SV5_OPTIONAL_12","False","52224","aacd0b4f5b5558275c1fbb2f899d6978109cb250ce546cd405e3166430b37bd9","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","244","352","SV5_LOOP_bfe5efe6c58f8898d212","LOOP_SHELF","SV5_OPTIONAL_12","False","4096","54234a1fe6c10a13b5c7d0b7541737ce30761d8ad6f7a87dbb32cfffaa72e38b","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","240","356","SV5_LOOP_bfe5efe6c58f8898d212","LOOP_SHELF","SV5_OPTIONAL_12","False","140","19bf64945cc871092f2d2ce669af501e37595e5e7daba0da1f5c002684137a66","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_95b823976eae6bf077d1d75cf3cc7d6c65449d888d448aea6debe656bd40795f","244","356","SV5_LOOP_bfe5efe6c58f8898d212","LOOP_SHELF","SV5_OPTIONAL_12","False","61299","55ff536d4d694645713126159e565448c90fc20f6df506b2e78f10a6bb326300","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","248","356","SV5_LOOP_bfe5efe6c58f8898d212","LOOP_SHELF","SV5_OPTIONAL_12","False","4096","c1d269a7d3ebfb75a7064cdd26fe4a868f35ed5ecf9c405117b86aa9e5c0d785","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","244","360","SV5_LOOP_bfe5efe6c58f8898d212","LOOP_SHELF","SV5_OPTIONAL_12","False","140","c075c7f736b84f7dea2091a35556c04415ef26c40abf3a8f1eab2b42c1da4728","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_a05485471eb21c7249bd72985e930f86f59cd09c539bd1c313bbce3329b3d94a","248","360","SV5_LOOP_bfe5efe6c58f8898d212","LOOP_SHELF","SV5_OPTIONAL_12","False","26483","6a9125264b68ea6263f133d25ac95ca81463bf16d9cb35d80cccac5c5cc47127","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_df412e390b45860f56c7d70378768101f6318a86aa45d2f77982bad689b87410","56","328","SV5_LOOP_c13d11ec2a90eee0b0f0","LOOP_SCALLOP","SV5_OPTIONAL_14","False","52224","ade511d29fac52f34a12f2e7f2ac28d68d475df7c52c758ce1fbe0bdd9a20379","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_83b424097a8ba926c2f48b0d05f68fbf31b6c5dcd0b75fc874d4f24e1d87acdd","60","328","SV5_LOOP_c13d11ec2a90eee0b0f0","LOOP_SCALLOP","SV5_OPTIONAL_14","False","4096","1e38ec1c6a7d478583ed9b11f683e1cad89484b9e76bba38b1a3784075bbd478","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_94e9562c0d11c0cc1e09ab3208124dc37c8a7b74016af3c8ddf7a494b44774b3","56","332","SV5_LOOP_c13d11ec2a90eee0b0f0","LOOP_SCALLOP","SV5_OPTIONAL_14","False","140","8cd859b58d3d553e361f77f9d701e7b5346071e10c64c4d49e5287e6412d63fd","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_0c3dfdfed4547280023a7fe6e2bd42d62042ba17827a884fe2c405a68849d091","60","332","SV5_LOOP_c13d11ec2a90eee0b0f0","LOOP_SCALLOP","SV5_OPTIONAL_14","False","61427","614cd292bf7633d483c1f70c8125a81034b58fafd79ceed3edba97a45e47a60a","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_8ec01a813750083bdd5233ab9ea4c275eef07164a5bd835d0a6c3bb2602293ac","64","332","SV5_LOOP_c13d11ec2a90eee0b0f0","LOOP_SCALLOP","SV5_OPTIONAL_14","False","12544","d63784faf61b5284161a28fd9e0324d10c9b9d1fa32cd861dbd8491b8f1a8412","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_3d9da09739a55284aa1a9bbfd578f645631baed738dac23dd328837fa43b1138","60","336","SV5_LOOP_c13d11ec2a90eee0b0f0","LOOP_SCALLOP","SV5_OPTIONAL_14","False","8","a02dadc7dd83274223b688470166a028790e8649e55ab00a8f3a7985489850ae","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_69b9cb6655307f1b1f7e67b7f97740064c78616dad182c5cc20653bfcb97efcd","64","336","SV5_LOOP_c13d11ec2a90eee0b0f0","LOOP_SCALLOP","SV5_OPTIONAL_14","False","52983","8b9e70fdc5f37935d562282687cf493386f485a29b074d3b3c6c2fbffa4283bc","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_36978e0dc065c5f10face042fe9717c59e00144dd368f06ed2d50ceeb80dfb65","556","40","SV5_LOOP_e283d93ae148f2930ce9","LOOP_SHELF","SV5_OPTIONAL_04","False","30208","414b9a457c49dd18aba8b776d8430952fa81b97533a87975e01fcbaae6e5e634","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_20ecb2556e8547d321d37cb1edbed49b7440bbc146287fb9dbb309304c000b1b","552","44","SV5_LOOP_e283d93ae148f2930ce9","LOOP_SHELF","SV5_OPTIONAL_04","False","61128","14c100866074dffab727d1e1d6a55e267ba4c15f655f54feaf9979055f4a86aa","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","556","44","SV5_LOOP_e283d93ae148f2930ce9","LOOP_SHELF","SV5_OPTIONAL_04","False","311","e242647f4e665a480ef1baacc7466f862d8508b1c83a7a169f0b0528b57d988e","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_3448a24c1fad72cc815561fd8de3c9b68d38c2590e4c6f44addb43b186bfe1ba","552","48","SV5_LOOP_e283d93ae148f2930ce9","LOOP_SHELF","SV5_OPTIONAL_04","False","6","b12bb7597183f09675efa059c89d5d7cab371cc3616d3a8612f9a305e66cd3b2","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_36978e0dc065c5f10face042fe9717c59e00144dd368f06ed2d50ceeb80dfb65","556","84","SV5_LOOP_eabee6083b6154fa81b5","LOOP_SHELF","SV5_OPTIONAL_04","False","30208","521ea62766a203490c7d8a390911c1c0205296a25eb3b106914aa7ebc8a02780","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_954ea4995cd76beb2b9686419aa8bafb1b100c1eb2129cbbd2cbd99f3cd7c66b","552","88","SV5_LOOP_eabee6083b6154fa81b5","LOOP_SHELF","SV5_OPTIONAL_04","False","32748","de8a62665977f305199f4a0cb5019b053c3425bda887a0d334b7a974c519426b","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_ba510bc98021ad7b23aa9507f7d04890e7226324779d565ddca69873fd2fff33","556","88","SV5_LOOP_eabee6083b6154fa81b5","LOOP_SHELF","SV5_OPTIONAL_04","False","311","96335e6859b4c640214e181ba68b2652afa31808cbd2a01c4b60f12ee8d6ce25","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"INFILL_5dc75e889cc946cb000344c25dbda1f39635c9818e4a434ce7592a7a827099c8","552","92","SV5_LOOP_eabee6083b6154fa81b5","LOOP_SHELF","SV5_OPTIONAL_04","False","3","b6b8dc4ef8ebb0fd0633e7835290a6124e89e42e9cf79b00e126dc4f7e3e9063","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
