candidate_id,stable_rank,stable_hash,status,reason,eligible,from_room,to_room,host,sector_id,baseline_cost,new_cost,ordered_path,plan_digest
"SV5_LOOP_CAND_3f4b72f1f77bbe084801","4560865431207525896","3f4b72f1f77bbe084801fffc7a1a4f08dda933ba8dab7031c4b4adc11864d570","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","21","21","52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359|68,359|69,359|70,359|71,359|72,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_406f311a6d582147a980","4642983730415673671","406f311a6d582147a980dd8406d1df42ae39545d04635f22af96c5558df26766","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SV5_OPTIONAL_06","S00_04","7","7","217,24|218,24|218,23|219,23|220,23|221,23|222,23","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_41c35c133468e37b461e","4738732470477316987","41c35c133468e37b461e821a501d61fb1246ab38ad6feb6080693cc194c8bc21","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","19","19","116,151|117,151|117,150|118,150|119,150|120,150|120,149|121,149|122,149|123,149|124,149|124,148|125,148|126,148|127,148|127,147|128,147|129,147|130,147","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_421abf4e26ef5a9eeabb","4763329898279295646","421abf4e26ef5a9eeabb843f9b8da42e575ec6971f739c4ffc3821496e42c671","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","10","10","58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_435c42b5789eebc58239","4853827845578746821","435c42b5789eebc5823921dc4ffe34c958cf4edc9438f44f81cea2d1d9de67fe","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","17","17","126,131|127,131|128,131|128,132|129,132|130,132|131,132|131,133|132,133|133,133|134,133|134,134|135,134|136,134|137,134|137,135|138,135","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_439b54f6a2a509dcd944","4871580840198736348","439b54f6a2a509dcd944acb5b92924a0655c56751b8299aa745e73eb2a1e67d6","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","22","22","57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359|68,359|69,359|70,359|71,359|72,359|73,359|74,359|75,359|76,359|77,359|78,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4428c2e7ea52ccc672bf","4911389694972054726","4428c2e7ea52ccc672bfb1a67e4873f5cdc5812812e857473e1651b2afc63ec1","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","15","15","563,127|562,127|562,126|561,126|560,126|560,125|559,125|558,125|557,125|557,124|556,124|555,124|555,123|554,123|553,123","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_445496793c0815f00d54","4923725740065166832","445496793c0815f00d5496f98103874c9f674c7c47037e2642f64c3a8438502a","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","20","20","569,127|568,127|568,126|567,126|566,126|565,126|565,125|564,125|563,125|562,125|561,125|561,124|560,124|559,124|558,124|557,124|557,123|556,123|555,123|554,123","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4526541734adb98e9c2d","4982762496376813966","4526541734adb98e9c2ddc28220d22debc4145f823c9f731bb69c668bf8c1b90","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0211dda6690845617294_LINK","SV5_INFILL_ROOM_03bff8d63e21cbc62be9_LINK","SV5_OPTIONAL_06","S01_04","5","5","218,51|219,51|220,51|221,51|222,51","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_454869ef4f3269e89eaa","4992356663486999016","454869ef4f3269e89eaa7bc0d935048b1c168fcaf5f6b951b64c974876c23ccb","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","20","20","124,131|125,131|126,131|127,131|127,132|128,132|129,132|130,132|131,132|131,133|132,133|133,133|134,133|135,133|135,134|136,134|137,134|138,134|138,135|139,135","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_461573a476f1574439c0","5050069707373238084","461573a476f1574439c0e76ad035506a525ee1b0c21d00b1334a8dd1098cc1ad","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","17","17","49,359|50,359|51,359|52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_46434dd6713f91a4d85a","5062975989512901028","46434dd6713f91a4d85a606873d262c23985d412d39f7fd1882626c86a0dc402","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","21","21","57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359|68,359|69,359|70,359|71,359|72,359|73,359|74,359|75,359|76,359|77,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_465f0781986dc2094431","5070779958631973385","465f0781986dc20944314ec67f53c25af1b4e9271c0fa0c37e656f5a6fed4141","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","9","9","55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_46c38e83622feeb04e02","5099075898052701872","46c38e83622feeb04e027d81303575400e6f4e886397afcfd52db0014d6adbce","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","23","23","540,75|541,75|541,74|542,74|543,74|544,74|545,74|545,73|546,73|547,73|548,73|549,73|550,73|550,72|551,72|552,72|553,72|554,72|554,71|555,71|556,71|557,71|558,71","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_46f919442b98110df4b9","5114146632435765517","46f919442b98110df4b965948983f0a938d812e6f8643eb5c96e5918d4c6ef97","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","23","23","44,359|45,359|46,359|47,359|48,359|49,359|50,359|51,359|52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4765d43ee402173fd3a6","5144751515919062847","4765d43ee402173fd3a6d1dc998f69a585bb74d4045dab87322801c082f2a38a","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","18","18","117,151|118,151|118,150|119,150|120,150|121,150|121,149|122,149|123,149|124,149|124,148|125,148|126,148|127,148|127,147|128,147|129,147|130,147","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_477d0572159e69051c91","5151279536328829189","477d0572159e69051c91872c9eca3098b6a5e730c7e183a0b710b60c563127a6","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","16","16","50,359|51,359|52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4872a89e604e024eb73a","5220420316249850446","4872a89e604e024eb73abbfb2965e1809b0581f7b2f66adf8648347d0a0abc09","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","18","18","124,131|125,131|126,131|127,131|127,132|128,132|129,132|130,132|130,133|131,133|132,133|133,133|133,134|134,134|135,134|136,134|136,135|137,135","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4b6630a1c98ac7255f0f","5433083471898265381","4b6630a1c98ac7255f0f76db89fe1abca21d9fed48cb081c3e4b8145549d2dd3","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","11","11","559,23|558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4bbc7c3fe210182cb187","5457373462283687980","4bbc7c3fe210182cb18796d01c046b89e5c9e9a762e7755424b6d7f5a061d841","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","24","24","41,359|42,359|43,359|44,359|45,359|46,359|47,359|48,359|49,359|50,359|51,359|52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4c14b0a7ebe049c067ee","5482200881680107968","4c14b0a7ebe049c067ee0be25c14c30dd3d5d5c91b433e179aa42b1a9e70ce4c","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","8","8","558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4cba581ccf845a4c2478","5528828373314591308","4cba581ccf845a4c24789274451952593ad008f3a4602dc502aedf454eca7cf7","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","23","23","125,131|126,131|127,131|128,131|129,131|129,132|130,132|131,132|132,132|133,132|133,133|134,133|135,133|136,133|137,133|138,133|138,134|139,134|140,134|141,134|142,134|142,135|143,135","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4cc93750f9556d0ec60f","5533014438121401614","4cc93750f9556d0ec60fd25b68c82f3340eec92e9998675ea7ddd7236fb2cece","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","18","18","565,127|564,127|564,126|563,126|562,126|561,126|561,125|560,125|559,125|558,125|558,124|557,124|556,124|555,124|555,123|554,123|553,123|552,123","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4d16eecfaae5d6cd9d48","5554889766100915917","4d16eecfaae5d6cd9d48749ad28bd13873870192c843ea01d46551d591032100","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","13","13","56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359|68,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4d7ed0029f0871333548","5584129297662636339","4d7ed0029f0871333548cc2336f388bbc225239ed24951943d60a17cf0362b43","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SV5_OPTIONAL_06","S00_04","5","5","218,23|219,23|220,23|221,23|222,23","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4ebe3281be51a58015b5","5674028113358595456","4ebe3281be51a58015b5e299b536384bc2d719f123e3c224ce7b364ccdc181e5","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","24","24","125,131|126,131|127,131|128,131|129,131|129,132|130,132|131,132|132,132|133,132|134,132|134,133|135,133|136,133|137,133|138,133|139,133|139,134|140,134|141,134|142,134|143,134|143,135|144,135","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4eeaaa03aa02b427150a","5686544412222600231","4eeaaa03aa02b427150a5032e63d8e8a423e6648776129ab9dfc84f86606d55c","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","22","22","43,359|44,359|45,359|46,359|47,359|48,359|49,359|50,359|51,359|52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_4f4d074ddf53b2ca0904","5714231533243708106","4f4d074ddf53b2ca090496c7f49c8cb0630b3d0274e385cdbbc49b0aa13ceab1","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","10","10","553,75|554,75|554,74|555,74|555,73|556,73|556,72|557,72|557,71|558,71","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_506d997c86e4fccd2e2a","5795457055613844685","506d997c86e4fccd2e2a62fb985d04b0a387cf3fdcb8b61a1ad933911e048a26","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","21","21","54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359|68,359|69,359|70,359|71,359|72,359|73,359|74,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_507409a11e361b0e7a19","5797269207933917966","507409a11e361b0e7a19e4eb93bfdef8d7fd619b34b262606438e9e679df6b87","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0211dda6690845617294_LINK","SV5_INFILL_ROOM_03bff8d63e21cbc62be9_LINK","SV5_OPTIONAL_06","S01_04","19","19","207,54|208,54|208,53|209,53|210,53|211,53|212,53|213,53|213,52|214,52|215,52|216,52|217,52|218,52|218,51|219,51|220,51|221,51|222,51","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_5085dc6f47a2814c9858","5802286065438064972","5085dc6f47a2814c98584cb75537db3160a657d6ecdd0fec8e4f7280a86d82cf","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_16de283f3026f06e031f_LINK","SV5_INFILL_ROOM_1ea3a9898e39ffe90dff_LINK","SV5_OPTIONAL_04","S03_11","22","22","571,110|570,110|570,109|569,109|568,109|567,109|566,109|565,109|564,109|564,108|563,108|562,108|561,108|560,108|559,108|558,108|558,107|557,107|556,107|555,107|554,107|553,107","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_5087dc04c4155454233c","5802848557917885524","5087dc04c4155454233ce1f317bcd5acdd54930c9ad9098fb9050ec27fc60393","ACCEPTED","PASS","True","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SV5_OPTIONAL_07","S02_03","8","8","181,87|180,87|179,87|178,87|177,87|176,87|175,87|174,87","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_52a44dd82f901b699c87","5954970198196886377","52a44dd82f901b699c875622e87a68258b64f113bad8fd1b9e9d92c5c1194b26","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_088f25cbc663d6d3b7a4_LINK","SV5_INFILL_ROOM_1a82971bf4756de9b6e1_LINK","SV5_OPTIONAL_00","S11_07","7","7","380,367|381,367|382,367|383,367|384,367|385,367|386,367","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_53209ab40dfba88f5ad3","5989957602522146959","53209ab40dfba88f5ad3cf6dca35bf446492b673bb57499c207d2fc97dbae38d","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","19","19","53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359|68,359|69,359|70,359|71,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_544e39a84796d294a22c","6074856342287733396","544e39a84796d294a22c86cfff47296cb6a8089f54d93494f0e64c7724c69c17","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","17","17","55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359|68,359|69,359|70,359|71,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_547f3847f73f8c875dc4","6088647102970170503","547f3847f73f8c875dc47d56e460f777ad101bba29c9bf3bd535301d1a4643c1","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","17","17","558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23|548,23|547,23|546,23|545,23|544,23|543,23|542,23","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_548bbccce770bb6e01c1","6092170509191002990","548bbccce770bb6e01c16ad814211a7d878ec4681807a7201d565dcc9264f274","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","9","9","56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_54b5582bfd0b5ae7df48","6103881815922793191","54b5582bfd0b5ae7df488106e209afa2d5a93c0bd55aaa599f55049a0b9abade","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","19","19","126,131|127,131|128,131|129,131|129,132|130,132|131,132|132,132|132,133|133,133|134,133|135,133|136,133|136,134|137,134|138,134|139,134|139,135|140,135","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_565776f1da2fabda77ee","6221572191355382746","565776f1da2fabda77ee58fe7ac88c7c0b7d8eb4be47a27596f4186c65d27f20","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","16","16","58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359|67,359|68,359|69,359|70,359|71,359|72,359|73,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_56636bab330777867125","6224937492995864454","56636bab330777867125b7030e5be5eddfc76fc5ad0839baaefe1d401d1d98ab","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","11","11","52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_56e0547002ce977efd66","6260096322105153406","56e0547002ce977efd66dbd8802c1cfdb426a529adda3b19cc6091f5a4241d8a","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","22","22","45,359|46,359|47,359|48,359|49,359|50,359|51,359|52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359|66,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_580cfe7703d9f645f754","6344725762177365573","580cfe7703d9f645f754c036533b350fe867ff960308eb4aac0d1bfc53f9d8c2","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0336ae99bc580abe01f7_LINK","SV5_INFILL_ROOM_0496c8692f6450167db1_LINK","SV5_OPTIONAL_14","S11_01","22","22","44,359|45,359|46,359|47,359|48,359|49,359|50,359|51,359|52,359|53,359|54,359|55,359|56,359|57,359|58,359|59,359|60,359|61,359|62,359|63,359|64,359|65,359","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_5988cc629784969a69db","6451631190029145754","5988cc629784969a69dbbfb1b17afe7087551bfba2e023b9d137b814351c2f52","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","19","19","558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23|548,23|547,23|546,23|545,23|544,23|543,23|542,23|541,23|540,23","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_5a84b6c25c577d782fea","6522539106228469112","5a84b6c25c577d782fea04a309fa9ce6f26356697b2a5b39e94378f86a113e5e","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","23","23","572,127|571,127|571,126|570,126|569,126|568,126|567,126|567,125|566,125|565,125|564,125|563,125|562,125|562,124|561,124|560,124|559,124|558,124|558,123|557,123|556,123|555,123|554,123","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_5b7b697d6f543bb518b4","6591978467046472629","5b7b697d6f543bb518b4691bfb2e0530ec36c71438d33e5f12d6a03e7e02ed20","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","20","20","543,75|544,75|544,74|545,74|546,74|547,74|547,73|548,73|549,73|550,73|551,73|551,72|552,72|553,72|554,72|555,72|555,71|556,71|557,71|558,71","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
"SV5_LOOP_CAND_5cd512ebd98d3601b476","6689273625705264641","5cd512ebd98d3601b476488ebc674db89751bde1285aea378f58f6f887be4b16","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","17","17","546,75|547,75|547,74|548,74|549,74|550,74|550,73|551,73|552,73|553,73|553,72|554,72|555,72|556,72|556,71|557,71|558,71","1e6b72cdd899037faa6eca523eb247245b83a2238d7e72a8406e27f2fad5c603"
