x,y,is_open,tile_code,biome_id,chunk_id,candidate_id,production_pattern_family_id,required_route,recovery_route,protected,marker_kind,marker_source_id,boundary_candidate_id
20,7,true,MP_BACKGROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0000,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_ROOT_MILL_V_03
21,7,true,MP_DEBUG_MISSING,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0000,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_ROOT_MILL_V_03
22,7,true,MP_BACKGROUND_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0000,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_ROOT_MILL_V_03
23,7,true,MP_ONEWAY_CORE,MoonCrater,VIS01_CHUNK_01,VIS01_MP_0000,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_ROOT_MILL_V_03
24,7,false,MP_ONEWAY_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_3380,MP_MILL_BEAM_GRIP,false,false,false,,,BND_MILL_DOUGH_H_02
25,7,false,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_3380,MP_MILL_BEAM_GRIP,false,false,false,,,BND_MILL_DOUGH_H_02
26,7,true,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_3380,MP_MILL_BEAM_GRIP,false,false,false,,,BND_MILL_DOUGH_H_02
27,7,true,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_3380,MP_MILL_BEAM_GRIP,false,false,false,,,BND_MILL_DOUGH_H_02
28,7,true,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0090,MP_CRATER_ROCK_SHELF,false,false,false,,,BND_MILL_DOUGH_H_02
29,7,true,MP_ONEWAY_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0090,MP_CRATER_ROCK_SHELF,true,false,true,,,BND_MILL_DOUGH_H_02
30,7,true,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0090,MP_CRATER_ROCK_SHELF,false,false,false,,,BND_MILL_DOUGH_H_02
31,7,true,MP_ONEWAY_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0090,MP_CRATER_ROCK_SHELF,false,false,false,,,BND_MILL_DOUGH_H_02
32,7,true,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0120,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_MILL_DOUGH_H_02
33,7,true,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0120,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_MILL_DOUGH_H_02
34,7,true,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0120,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_MILL_DOUGH_H_02
35,7,true,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_02,VIS01_MP_0120,MP_DOUGH_SOFT_POCKET,false,false,false,,,BND_MILL_DOUGH_H_02
36,7,false,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_F300,MP_CRATER_GRIP_RIDGE,false,false,false,,,BND_CRATER_DOUGH_H_01
37,7,false,MP_DECOR_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_F300,MP_CRATER_GRIP_RIDGE,false,false,false,,,BND_CRATER_DOUGH_H_01
38,7,false,MP_BOUNDARY_BLEND,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_F300,MP_CRATER_GRIP_RIDGE,false,false,false,,,BND_CRATER_DOUGH_H_01
39,7,false,MP_DECOR_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_F300,MP_CRATER_GRIP_RIDGE,false,false,false,,,BND_CRATER_DOUGH_H_01
40,7,true,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_C000,MP_MILL_ORTHOGONAL_CARVE,false,false,false,,,BND_CRATER_DOUGH_H_01
41,7,true,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_C000,MP_MILL_ORTHOGONAL_CARVE,true,false,true,,,BND_CRATER_DOUGH_H_01
42,7,false,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_C000,MP_MILL_ORTHOGONAL_CARVE,false,false,false,,,BND_CRATER_DOUGH_H_01
43,7,false,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_C000,MP_MILL_ORTHOGONAL_CARVE,false,false,false,,,BND_CRATER_DOUGH_H_01
44,7,true,MP_HAZARD_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_6020,MP_MILL_RUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_01
45,7,false,MP_DECOR_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_6020,MP_MILL_RUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_01
46,7,false,MP_BOUNDARY_BLEND,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_6020,MP_MILL_RUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_01
47,7,true,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_03,VIS01_MP_6020,MP_MILL_RUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_01
0,8,true,MP_DEBUG_MISSING,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
1,8,false,MP_GROUND_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
2,8,true,MP_ONEWAY_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
3,8,true,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
4,8,true,MP_BOUNDARY_BLEND,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
5,8,true,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,true,false,true,,,BND_ROOT_DOUGH_H_04
6,8,false,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
7,8,true,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
8,8,true,MP_DEBUG_MISSING,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
9,8,true,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
10,8,true,MP_BOUNDARY_BLEND,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
11,8,false,MP_BOUNDARY_BLEND,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
12,8,false,MP_BACKGROUND_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
13,8,true,MP_STEP_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,EVENT,EVT_EMPTY,BND_CRATER_DOUGH_H_03
14,8,false,MP_HAZARD_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
15,8,true,MP_STEP_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
16,8,true,MP_DEBUG_MISSING,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
17,8,true,MP_HAZARD_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,true,false,true,,,BND_CRATER_DOUGH_H_03
18,8,true,MP_DEBUG_MISSING,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
19,8,true,MP_BACKGROUND_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
20,8,true,MP_BOUNDARY_BLEND,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
21,8,true,MP_BACKGROUND_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
22,8,true,MP_WALL_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
23,8,true,MP_CEILING_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
24,8,true,MP_WALL_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0CE8,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_MILL_DOUGH_V_02
25,8,true,MP_CEILING_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0CE8,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_MILL_DOUGH_V_02
26,8,true,MP_ONEWAY_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0CE8,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_MILL_DOUGH_V_02
27,8,false,MP_ONEWAY_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0CE8,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_MILL_DOUGH_V_02
28,8,true,MP_GROUND_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_04C0,MP_DOUGH_RECOVERY_PAD,false,false,false,,,BND_MILL_DOUGH_V_02
29,8,true,MP_STEP_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_04C0,MP_DOUGH_RECOVERY_PAD,true,false,true,,,BND_MILL_DOUGH_V_02
30,8,true,MP_GROUND_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_04C0,MP_DOUGH_RECOVERY_PAD,false,false,false,,,BND_MILL_DOUGH_V_02
31,8,true,MP_STEP_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_04C0,MP_DOUGH_RECOVERY_PAD,false,false,false,,,BND_MILL_DOUGH_V_02
32,8,true,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0B88,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_V_02
33,8,true,MP_CEILING_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0B88,MP_DOUGH_BOUNCE_CUP,false,false,false,ACTIVITY,ACT_CRATER_BOULDER_CHAIN,BND_MILL_DOUGH_V_02
34,8,true,MP_DEBUG_MISSING,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0B88,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_V_02
35,8,false,MP_WALL_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0B88,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_V_02
36,8,true,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0280,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_V_01
37,8,true,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0280,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_V_01
38,8,true,MP_WALL_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0280,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_V_01
39,8,true,MP_STEP_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0280,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_V_01
40,8,false,MP_HAZARD_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_04C1,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_CRATER_DOUGH_V_01
41,8,true,MP_CEILING_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_04C1,MP_MILL_GEAR_SOCKET,true,false,true,,,BND_CRATER_DOUGH_V_01
42,8,true,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_04C1,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_CRATER_DOUGH_V_01
43,8,true,MP_HAZARD_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_04C1,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_CRATER_DOUGH_V_01
44,8,true,MP_BOUNDARY_BLEND,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0CD8,MP_ROOT_SAP_PATCH,false,false,false,,,BND_CRATER_DOUGH_V_01
45,8,true,MP_DECOR_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0CD8,MP_ROOT_SAP_PATCH,false,false,false,,,BND_CRATER_DOUGH_V_01
46,8,true,MP_GROUND_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0CD8,MP_ROOT_SAP_PATCH,false,false,false,,,BND_CRATER_DOUGH_V_01
47,8,false,MP_ONEWAY_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0CD8,MP_ROOT_SAP_PATCH,false,false,false,,,BND_CRATER_DOUGH_V_01
0,9,true,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
1,9,true,MP_GROUND_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,EVENT,EVT_RARE_CREATURE,BND_ROOT_DOUGH_H_04
2,9,true,MP_STEP_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
3,9,true,MP_DEBUG_MISSING,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
4,9,true,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
5,9,true,MP_DEBUG_MISSING,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,true,false,true,,,BND_ROOT_DOUGH_H_04
6,9,true,MP_BACKGROUND_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
7,9,true,MP_BOUNDARY_BLEND,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
8,9,true,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
9,9,true,MP_BOUNDARY_BLEND,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
10,9,false,MP_DEBUG_MISSING,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
11,9,true,MP_WALL_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
12,9,true,MP_HAZARD_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
13,9,true,MP_ONEWAY_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
14,9,true,MP_HAZARD_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
15,9,true,MP_ONEWAY_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
16,9,false,MP_ONEWAY_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
17,9,true,MP_GROUND_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,true,false,true,,,BND_CRATER_DOUGH_H_03
18,9,true,MP_DECOR_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
19,9,false,MP_HAZARD_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
20,9,true,MP_CEILING_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
21,9,true,MP_WALL_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
22,9,false,MP_BOUNDARY_BLEND,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
23,9,true,MP_BOUNDARY_BLEND,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
24,9,true,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0CE8,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_MILL_DOUGH_V_02
25,9,false,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0CE8,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_MILL_DOUGH_V_02
26,9,false,MP_WALL_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0CE8,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_MILL_DOUGH_V_02
27,9,false,MP_STEP_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0CE8,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_MILL_DOUGH_V_02
28,9,true,MP_HAZARD_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_04C0,MP_DOUGH_RECOVERY_PAD,false,false,false,,,BND_MILL_DOUGH_V_02
29,9,true,MP_ONEWAY_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_04C0,MP_DOUGH_RECOVERY_PAD,true,false,true,,,BND_MILL_DOUGH_V_02
30,9,false,MP_GROUND_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_04C0,MP_DOUGH_RECOVERY_PAD,false,false,false,,,BND_MILL_DOUGH_V_02
31,9,false,MP_DECOR_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_04C0,MP_DOUGH_RECOVERY_PAD,false,false,false,,,BND_MILL_DOUGH_V_02
32,9,true,MP_DECOR_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0B88,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_V_02
33,9,true,MP_BOUNDARY_BLEND,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0B88,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_V_02
34,9,true,MP_DECOR_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0B88,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_V_02
35,9,false,MP_BACKGROUND_CORE,CassiaRoot,VIS01_CHUNK_06,VIS01_MP_0B88,MP_DOUGH_BOUNCE_CUP,false,false,false,,,BND_MILL_DOUGH_V_02
36,9,true,MP_STEP_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0280,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_V_01
37,9,true,MP_WALL_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0280,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_V_01
38,9,true,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0280,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_V_01
39,9,false,MP_DECOR_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0280,MP_DOUGH_BOUNCE_STRIP,false,false,false,,,BND_CRATER_DOUGH_V_01
40,9,true,MP_BACKGROUND_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_04C1,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_CRATER_DOUGH_V_01
41,9,true,MP_BOUNDARY_BLEND,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_04C1,MP_MILL_GEAR_SOCKET,true,false,true,,,BND_CRATER_DOUGH_V_01
42,9,false,MP_DEBUG_MISSING,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_04C1,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_CRATER_DOUGH_V_01
43,9,false,MP_CEILING_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_04C1,MP_MILL_GEAR_SOCKET,false,false,false,,,BND_CRATER_DOUGH_V_01
44,9,false,MP_DEBUG_MISSING,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0CD8,MP_ROOT_SAP_PATCH,false,false,false,,,BND_CRATER_DOUGH_V_01
45,9,true,MP_DEBUG_MISSING,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0CD8,MP_ROOT_SAP_PATCH,false,false,false,,,BND_CRATER_DOUGH_V_01
46,9,false,MP_WALL_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0CD8,MP_ROOT_SAP_PATCH,false,false,false,,,BND_CRATER_DOUGH_V_01
47,9,false,MP_STEP_CORE,AbandonedMill,VIS01_CHUNK_07,VIS01_MP_0CD8,MP_ROOT_SAP_PATCH,false,false,false,,,BND_CRATER_DOUGH_V_01
0,10,true,MP_GROUND_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
1,10,true,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
2,10,true,MP_GROUND_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
3,10,false,MP_ONEWAY_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0802,MP_DOUGH_FERMENT_PATCH,false,false,false,,,BND_ROOT_DOUGH_H_04
4,10,true,MP_DEBUG_MISSING,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
5,10,true,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,true,false,true,,,BND_ROOT_DOUGH_H_04
6,10,false,MP_BACKGROUND_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
7,10,true,MP_DECOR_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0404,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_ROOT_DOUGH_H_04
8,10,true,MP_BOUNDARY_BLEND,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
9,10,false,MP_ONEWAY_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
10,10,false,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
11,10,true,MP_CEILING_CORE,MoonDough,VIS01_CHUNK_04,VIS01_MP_0648,MP_CRATER_METEOR_CUE,false,false,false,,,BND_ROOT_DOUGH_H_04
12,10,true,MP_ONEWAY_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
13,10,true,MP_HAZARD_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
14,10,true,MP_DEBUG_MISSING,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
15,10,true,MP_BACKGROUND_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0005,MP_ROOT_SPROUT_MARK,false,false,false,,,BND_CRATER_DOUGH_H_03
16,10,true,MP_GROUND_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
17,10,true,MP_DECOR_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,true,false,true,,,BND_CRATER_DOUGH_H_03
18,10,true,MP_BOUNDARY_BLEND,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
19,10,true,MP_CEILING_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0090,MP_CRATER_DUST_PATCH,false,false,false,,,BND_CRATER_DOUGH_H_03
20,10,false,MP_STEP_CORE,MoonCrater,VIS01_CHUNK_05,VIS01_MP_0540,MP_ROOT_CLIMB_VINES,false,false,false,,,BND_CRATER_DOUGH_H_03
