kind,id,source_path,owner_id
PRODUCTION_PATTERN_FAMILY,MP_CRATER_METEOR_CUE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0801
PRODUCTION_PATTERN_FAMILY,MP_CRATER_METEOR_CUE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0808
PRODUCTION_PATTERN_FAMILY,MP_CRATER_METEOR_CUE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_1020
PRODUCTION_PATTERN_FAMILY,MP_CRATER_ROCK_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0090
PRODUCTION_PATTERN_FAMILY,MP_CRATER_ROCK_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0180
PRODUCTION_PATTERN_FAMILY,MP_CRATER_ROCK_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0208
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_CUP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0022
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_CUP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0480
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_CUP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0B88
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_CUP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_4100
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_STRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0081
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_STRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0240
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_STRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0280
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_STRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0990
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_BOUNCE_STRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_CEC0
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_FERMENT_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0011
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_FERMENT_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0041
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_FERMENT_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0802
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_FERMENT_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0CE8
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_FERMENT_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_4040
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_FERMENT_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_8400
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_RECOVERY_PAD,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_00C0
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_RECOVERY_PAD,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_04C0
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_RECOVERY_PAD,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0540
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_RECOVERY_PAD,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0C00
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_RECOVERY_PAD,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_9200
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_SOFT_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0046
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_SOFT_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0120
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_SOFT_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0D01
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_SOFT_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0D80
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_SOFT_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_1080
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_SOFT_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_4200
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_STICKY_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_8040
PRODUCTION_PATTERN_FAMILY,MP_DOUGH_STICKY_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_AAA0
PRODUCTION_PATTERN_FAMILY,MP_MILL_BEAM_GRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0480
PRODUCTION_PATTERN_FAMILY,MP_MILL_BEAM_GRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0D01
PRODUCTION_PATTERN_FAMILY,MP_MILL_BEAM_GRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0D80
PRODUCTION_PATTERN_FAMILY,MP_MILL_BEAM_GRIP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_3380
PRODUCTION_PATTERN_FAMILY,MP_MILL_BEAM_OVERHANG,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0090
PRODUCTION_PATTERN_FAMILY,MP_MILL_BEAM_OVERHANG,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0880
PRODUCTION_PATTERN_FAMILY,MP_MILL_BROKEN_PILLAR,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_04C0
PRODUCTION_PATTERN_FAMILY,MP_MILL_BROKEN_PILLAR,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_8010
PRODUCTION_PATTERN_FAMILY,MP_MILL_GEAR_SOCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0000
PRODUCTION_PATTERN_FAMILY,MP_MILL_GEAR_SOCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0402
PRODUCTION_PATTERN_FAMILY,MP_MILL_GEAR_SOCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_04C1
PRODUCTION_PATTERN_FAMILY,MP_MILL_GEAR_SOCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0D80
PRODUCTION_PATTERN_FAMILY,MP_MILL_GEAR_SOCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_B130
PRODUCTION_PATTERN_FAMILY,MP_MILL_ORTHOGONAL_CARVE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0202
PRODUCTION_PATTERN_FAMILY,MP_MILL_ORTHOGONAL_CARVE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0402
PRODUCTION_PATTERN_FAMILY,MP_MILL_ORTHOGONAL_CARVE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_2400
PRODUCTION_PATTERN_FAMILY,MP_MILL_ORTHOGONAL_CARVE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_C000
PRODUCTION_PATTERN_FAMILY,MP_MILL_RUST_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0006
PRODUCTION_PATTERN_FAMILY,MP_MILL_RUST_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0C9D
PRODUCTION_PATTERN_FAMILY,MP_MILL_RUST_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_15D0
PRODUCTION_PATTERN_FAMILY,MP_MILL_RUST_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_6020
PRODUCTION_PATTERN_FAMILY,MP_ROOT_ARCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0424
PRODUCTION_PATTERN_FAMILY,MP_ROOT_ARCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0990
PRODUCTION_PATTERN_FAMILY,MP_ROOT_ARCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0C00
PRODUCTION_PATTERN_FAMILY,MP_ROOT_ARCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_2040
PRODUCTION_PATTERN_FAMILY,MP_ROOT_CLIMB_VINES,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0000
PRODUCTION_PATTERN_FAMILY,MP_ROOT_CLIMB_VINES,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0050
PRODUCTION_PATTERN_FAMILY,MP_ROOT_CLIMB_VINES,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0404
PRODUCTION_PATTERN_FAMILY,MP_ROOT_CLIMB_VINES,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0540
PRODUCTION_PATTERN_FAMILY,MP_ROOT_CLIMB_VINES,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_F300
PRODUCTION_PATTERN_FAMILY,MP_ROOT_HOLLOW_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0050
PRODUCTION_PATTERN_FAMILY,MP_ROOT_HOLLOW_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0108
PRODUCTION_PATTERN_FAMILY,MP_ROOT_HOLLOW_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_E8E0
PRODUCTION_PATTERN_FAMILY,MP_ROOT_SAP_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0060
PRODUCTION_PATTERN_FAMILY,MP_ROOT_SAP_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0500
PRODUCTION_PATTERN_FAMILY,MP_ROOT_SAP_PATCH,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0CD8
PRODUCTION_PATTERN_FAMILY,MP_ROOT_SPROUT_MARK,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0003
PRODUCTION_PATTERN_FAMILY,MP_ROOT_SPROUT_MARK,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0005
PRODUCTION_PATTERN_FAMILY,MP_ROOT_SPROUT_MARK,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0090
PRODUCTION_PATTERN_FAMILY,MP_ROOT_SPROUT_MARK,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0810
PRODUCTION_PATTERN_FAMILY,MP_ROOT_VERTICAL_TUNNEL,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_02/moonpalace_micropattern_catalog.csv,VIS01_MP_0240
SPINE_VARIANT,TC_CRATER_BUFFER_ENTRY_RAMP/TC_CRATER_BUFFER_ENTRY_RAMP_ALT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_13
SPINE_VARIANT,TC_CRATER_BUFFER_EXIT_LEDGE/TC_CRATER_BUFFER_EXIT_LEDGE_ALT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_11
SPINE_VARIANT,TC_CRATER_PROD_BROKEN_SLOPE/TC_CRATER_PROD_BROKEN_SLOPE_ALT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_05
SPINE_VARIANT,TC_CRATER_QUIET_SHALLOW_BOWL/TC_CRATER_QUIET_SHALLOW_BOWL_ALT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_07
SPINE_VARIANT,TC_DOUGH_QUIET_FERMENT_POCKET/TC_DOUGH_QUIET_FERMENT_POCKET_BASE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_14
SPINE_VARIANT,TC_MILL_PROD_BROKEN_PILLAR/TC_MILL_PROD_BROKEN_PILLAR_BASE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_08
SPINE_VARIANT,TC_MILL_PROD_GEAR_GALLERY/TC_MILL_PROD_GEAR_GALLERY_ALT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_01
SPINE_VARIANT,TC_MILL_PROD_GEAR_GALLERY/TC_MILL_PROD_GEAR_GALLERY_BASE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_04
SPINE_VARIANT,TC_MILL_PROD_ORTHOGONAL_SHAFT/TC_MILL_PROD_ORTHOGONAL_SHAFT_BASE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_10
SPINE_VARIANT,TC_MILL_PROD_RUST_LEDGE/TC_MILL_PROD_RUST_LEDGE_BASE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_00
SPINE_VARIANT,TC_MILL_QUIET_RUST_BALCONY/TC_MILL_QUIET_RUST_BALCONY_BASE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_02
SPINE_VARIANT,TC_ROOT_BUFFER_EXIT_TUNNEL/TC_ROOT_BUFFER_EXIT_TUNNEL_ALT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_03
SPINE_VARIANT,TC_ROOT_PROD_ARCH_FLOW/TC_ROOT_PROD_ARCH_FLOW_ALT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_15
SPINE_VARIANT,TC_ROOT_PROD_FORK_RECOVERY/TC_ROOT_PROD_FORK_RECOVERY_BASE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_06
SPINE_VARIANT,TC_ROOT_PROD_HOLLOW_POCKET/TC_ROOT_PROD_HOLLOW_POCKET_ALT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_09
SPINE_VARIANT,TC_ROOT_PROD_HOLLOW_POCKET/TC_ROOT_PROD_HOLLOW_POCKET_BASE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_12
TERRAIN_CLUSTER,TC_CRATER_BUFFER_ENTRY_RAMP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_07
TERRAIN_CLUSTER,TC_CRATER_PROD_BOWL_CROSS,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_08
TERRAIN_CLUSTER,TC_CRATER_QUIET_SHADOW_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_09
TERRAIN_CLUSTER,TC_DOUGH_BUFFER_ENTRY_CUP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_11
TERRAIN_CLUSTER,TC_DOUGH_BUFFER_EXIT_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_02
TERRAIN_CLUSTER,TC_DOUGH_PROD_BOUNCE_CUP,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_12
TERRAIN_CLUSTER,TC_DOUGH_PROD_RECOVERY_PAD_CHAIN,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_14
TERRAIN_CLUSTER,TC_DOUGH_PROD_SOFT_POCKET,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_01
TERRAIN_CLUSTER,TC_DOUGH_PROD_STICKY_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_03
TERRAIN_CLUSTER,TC_DOUGH_QUIET_RECOVERY_PAD,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_13
TERRAIN_CLUSTER,TC_DOUGH_QUIET_SOFT_SHELF,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_04
TERRAIN_CLUSTER,TC_MILL_BUFFER_EXIT_SHAFT,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_06
TERRAIN_CLUSTER,TC_ROOT_BUFFER_EXIT_TUNNEL,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_10
TERRAIN_CLUSTER,TC_ROOT_PROD_CANOPY_SWITCHBACK,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_15
TERRAIN_CLUSTER,TC_ROOT_PROD_SAP_LEDGE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_00
TERRAIN_CLUSTER,TC_ROOT_QUIET_ROOT_BRIDGE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_03|MAP21_04,VIS01_CHUNK_05
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0000
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0003
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0005
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0006
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_000C
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0011
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0022
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0024
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0041
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0046
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0060
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0090
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_00A0
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_00C0
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0108
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0120
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0180
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0208
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0240
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0280
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0402
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0404
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0424
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0440
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0480
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_04C0
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_04C1
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0500
TILE_CODE,MP_BACKGROUND_CORE,Assets/_Game/Map/Authoring/WorldGeneration/MoonPalace/MAP21_01/moonpalace_tile_shell.csv,VIS01_MP_0540
