pair_key,sector_a,sector_b,lower_bound,endpoint_pairs,plan_digest
S02_01|S03_02,S02_01,S03_02,2,10,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_01|S03_03,S02_01,S03_03,34,14,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_01|S04_01,S02_01,S04_01,49,7,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S02_02,S02_02,S02_02,0,256,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S02_03,S02_02,S02_03,1,192,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S02_04,S02_02,S02_04,33,176,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S03_00,S03_00,S02_02,34,320,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S03_01,S03_01,S02_02,2,96,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S03_02,S02_02,S03_02,1,160,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S03_03,S02_02,S03_03,2,224,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S03_04,S02_02,S03_04,34,176,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_02|S04_02,S02_02,S04_02,49,64,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S02_03,S02_03,S02_03,0,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S02_04,S02_03,S02_04,1,132,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S02_05,S02_03,S02_05,33,240,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S03_01,S03_01,S02_03,34,72,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S03_02,S03_02,S02_03,2,120,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S03_03,S02_03,S03_03,1,168,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S03_04,S02_03,S03_04,2,132,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S03_05,S02_03,S03_05,34,96,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_03|S04_03,S02_03,S04_03,49,60,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S02_04,S02_04,S02_04,0,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S02_05,S02_04,S02_05,1,220,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S02_06,S02_04,S02_06,33,154,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S03_02,S03_02,S02_04,34,110,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S03_03,S03_03,S02_04,2,154,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S03_04,S02_04,S03_04,1,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S03_05,S02_04,S03_05,2,88,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S03_06,S02_04,S03_06,34,154,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_04|S04_04,S02_04,S04_04,49,22,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S02_05,S02_05,S02_05,0,400,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S02_06,S02_05,S02_06,1,280,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S02_07,S02_05,S02_07,33,260,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S03_03,S03_03,S02_05,34,280,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S03_04,S03_04,S02_05,2,220,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S03_05,S02_05,S03_05,1,160,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S03_06,S02_05,S03_06,2,280,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S03_07,S02_05,S03_07,34,160,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_05|S04_05,S02_05,S04_05,49,40,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S02_06,S02_06,S02_06,0,196,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S02_07,S02_06,S02_07,1,182,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S02_08,S02_06,S02_08,33,98,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S03_04,S03_04,S02_06,34,154,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S03_05,S03_05,S02_06,2,112,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S03_06,S02_06,S03_06,1,196,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S03_07,S02_06,S03_07,2,112,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S03_08,S02_06,S03_08,34,154,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_06|S04_06,S02_06,S04_06,49,210,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S02_07,S02_07,S02_07,0,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S02_08,S02_07,S02_08,1,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S02_09,S02_07,S02_09,33,143,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S03_05,S03_05,S02_07,34,104,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S03_06,S03_06,S02_07,2,182,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S03_07,S02_07,S03_07,1,104,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S03_08,S02_07,S03_08,2,143,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S03_09,S02_07,S03_09,34,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_07|S04_07,S02_07,S04_07,49,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S02_08,S02_08,S02_08,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S02_09,S02_08,S02_09,1,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S02_10,S02_08,S02_10,33,63,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S03_06,S03_06,S02_08,34,98,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S03_07,S03_07,S02_08,2,56,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S03_08,S02_08,S03_08,1,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S03_09,S02_08,S03_09,2,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S03_10,S02_08,S03_10,34,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_08|S04_08,S02_08,S04_08,49,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_09|S02_09,S02_09,S02_09,0,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_09|S02_10,S02_09,S02_10,1,99,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_09|S03_07,S03_07,S02_09,34,88,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_09|S03_08,S03_08,S02_09,2,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_09|S03_09,S02_09,S03_09,1,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_09|S03_10,S02_09,S03_10,2,132,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_09|S03_11,S02_09,S03_11,34,143,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_09|S04_09,S02_09,S04_09,49,143,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_10|S02_10,S02_10,S02_10,0,81,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_10|S03_08,S03_08,S02_10,34,99,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_10|S03_09,S03_09,S02_10,2,63,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_10|S03_10,S02_10,S03_10,1,108,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_10|S03_11,S02_10,S03_11,2,117,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S02_10|S04_10,S02_10,S04_10,49,99,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_00|S03_00,S03_00,S03_00,0,400,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_00|S03_01,S03_00,S03_01,1,120,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_00|S03_02,S03_00,S03_02,33,200,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_00|S04_00,S03_00,S04_00,1,220,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_00|S04_01,S03_00,S04_01,2,140,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_00|S04_02,S03_00,S04_02,34,80,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_01|S03_01,S03_01,S03_01,0,36,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_01|S03_02,S03_01,S03_02,1,60,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_01|S03_03,S03_01,S03_03,33,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_01|S04_00,S04_00,S03_01,2,66,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_01|S04_01,S03_01,S04_01,1,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_01|S04_02,S03_01,S04_02,2,24,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_01|S04_03,S03_01,S04_03,34,30,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_02|S03_02,S03_02,S03_02,0,100,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_02|S03_03,S03_02,S03_03,1,140,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_02|S03_04,S03_02,S03_04,33,110,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_02|S04_00,S04_00,S03_02,34,110,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_02|S04_01,S04_01,S03_02,2,70,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_02|S04_02,S03_02,S04_02,1,40,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_02|S04_03,S03_02,S04_03,2,50,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_02|S04_04,S03_02,S04_04,34,20,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_03|S03_03,S03_03,S03_03,0,196,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_03|S03_04,S03_03,S03_04,1,154,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_03|S03_05,S03_03,S03_05,33,112,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_03|S04_01,S04_01,S03_03,34,98,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_03|S04_02,S04_02,S03_03,2,56,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_03|S04_03,S03_03,S04_03,1,70,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_03|S04_04,S03_03,S04_04,2,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_03|S04_05,S03_03,S04_05,34,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_04|S03_04,S03_04,S03_04,0,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_04|S03_05,S03_04,S03_05,1,88,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_04|S03_06,S03_04,S03_06,33,154,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_04|S04_02,S04_02,S03_04,34,44,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_04|S04_03,S04_03,S03_04,2,55,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_04|S04_04,S03_04,S04_04,1,22,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_04|S04_05,S03_04,S04_05,2,22,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_04|S04_06,S03_04,S04_06,34,165,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_05|S03_05,S03_05,S03_05,0,64,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_05|S03_06,S03_05,S03_06,1,112,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_05|S03_07,S03_05,S03_07,33,64,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_05|S04_03,S04_03,S03_05,34,40,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_05|S04_04,S04_04,S03_05,2,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_05|S04_05,S03_05,S04_05,1,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_05|S04_06,S03_05,S04_06,2,120,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_05|S04_07,S03_05,S04_07,34,56,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_06|S03_06,S03_06,S03_06,0,196,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_06|S03_07,S03_06,S03_07,1,112,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_06|S03_08,S03_06,S03_08,33,154,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_06|S04_04,S04_04,S03_06,34,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_06|S04_05,S04_05,S03_06,2,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_06|S04_06,S03_06,S04_06,1,210,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_06|S04_07,S03_06,S04_07,2,98,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_06|S04_08,S03_06,S04_08,34,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_07|S03_07,S03_07,S03_07,0,64,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_07|S03_08,S03_07,S03_08,1,88,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_07|S03_09,S03_07,S03_09,33,56,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_07|S04_05,S04_05,S03_07,34,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_07|S04_06,S04_06,S03_07,2,120,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_07|S04_07,S03_07,S04_07,1,56,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_07|S04_08,S03_07,S04_08,2,48,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_07|S04_09,S03_07,S04_09,34,104,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_08|S03_08,S03_08,S03_08,0,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_08|S03_09,S03_08,S03_09,1,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_08|S03_10,S03_08,S03_10,33,132,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_08|S04_06,S04_06,S03_08,34,165,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_08|S04_07,S04_07,S03_08,2,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_08|S04_08,S03_08,S04_08,1,66,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_08|S04_09,S03_08,S04_09,2,143,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_08|S04_10,S03_08,S04_10,34,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_09|S03_09,S03_09,S03_09,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_09|S03_10,S03_09,S03_10,1,84,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_09|S03_11,S03_09,S03_11,33,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_09|S04_07,S04_07,S03_09,34,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_09|S04_08,S04_08,S03_09,2,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_09|S04_09,S03_09,S04_09,1,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_09|S04_10,S03_09,S04_10,2,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_10|S03_10,S03_10,S03_10,0,144,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_10|S03_11,S03_10,S03_11,1,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_10|S04_08,S04_08,S03_10,34,72,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_10|S04_09,S04_09,S03_10,2,156,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_10|S04_10,S03_10,S04_10,1,132,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_10|S05_10,S03_10,S05_10,49,132,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_11|S03_11,S03_11,S03_11,0,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_11|S04_09,S04_09,S03_11,34,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_11|S04_10,S04_10,S03_11,2,143,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S03_11|S05_11,S03_11,S05_11,49,52,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_00|S04_00,S04_00,S04_00,0,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_00|S04_01,S04_00,S04_01,1,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_00|S04_02,S04_00,S04_02,33,44,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_01|S04_01,S04_01,S04_01,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_01|S04_02,S04_01,S04_02,1,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_01|S04_03,S04_01,S04_03,33,35,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_02|S04_02,S04_02,S04_02,0,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_02|S04_03,S04_02,S04_03,1,20,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_02|S04_04,S04_02,S04_04,33,8,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_03|S04_03,S04_03,S04_03,0,25,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_03|S04_04,S04_03,S04_04,1,10,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_03|S04_05,S04_03,S04_05,33,10,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_04|S04_04,S04_04,S04_04,0,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_04|S04_05,S04_04,S04_05,1,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_04|S04_06,S04_04,S04_06,33,30,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_05|S04_05,S04_05,S04_05,0,4,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_05|S04_06,S04_05,S04_06,1,30,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_05|S04_07,S04_05,S04_07,33,14,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_06|S04_06,S04_06,S04_06,0,225,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_06|S04_07,S04_06,S04_07,1,105,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_06|S04_08,S04_06,S04_08,33,90,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_07|S04_07,S04_07,S04_07,0,49,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_07|S04_08,S04_07,S04_08,1,42,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_07|S04_09,S04_07,S04_09,33,91,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_08|S04_08,S04_08,S04_08,0,36,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_08|S04_09,S04_08,S04_09,1,78,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_08|S04_10,S04_08,S04_10,33,66,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_08|S05_10,S04_08,S05_10,34,66,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_09|S04_09,S04_09,S04_09,0,169,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_09|S04_10,S04_09,S04_10,1,143,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_09|S05_10,S04_09,S05_10,2,143,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_09|S05_11,S04_09,S05_11,34,52,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_10|S04_10,S04_10,S04_10,0,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_10|S05_10,S04_10,S05_10,1,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_10|S05_11,S04_10,S05_11,2,44,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S04_10|S06_10,S04_10,S06_10,49,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_10|S05_10,S05_10,S05_10,0,121,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_10|S05_11,S05_10,S05_11,1,44,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_10|S06_10,S05_10,S06_10,1,77,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_10|S06_11,S05_10,S06_11,2,132,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_10|S07_10,S05_10,S07_10,49,44,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_11|S05_11,S05_11,S05_11,0,16,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_11|S06_10,S06_10,S05_11,2,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_11|S06_11,S05_11,S06_11,1,48,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
S05_11|S07_11,S05_11,S07_11,49,28,1e798ad29680791af17a09e8267e77a7dbb90010fa78f743eb1d57a81cd80d03
