x,y,pattern_x,pattern_y,is_open,main_route,branch_route,start,exit
85,7,21,1,FALSE,FALSE,FALSE,FALSE,FALSE
86,7,21,1,TRUE,FALSE,FALSE,FALSE,FALSE
87,7,21,1,TRUE,FALSE,FALSE,FALSE,FALSE
88,7,22,1,TRUE,FALSE,FALSE,FALSE,FALSE
89,7,22,1,FALSE,FALSE,FALSE,FALSE,FALSE
90,7,22,1,TRUE,FALSE,FALSE,FALSE,FALSE
91,7,22,1,TRUE,FALSE,FALSE,FALSE,FALSE
92,7,23,1,TRUE,FALSE,FALSE,FALSE,FALSE
93,7,23,1,FALSE,FALSE,FALSE,FALSE,FALSE
94,7,23,1,TRUE,FALSE,FALSE,FALSE,FALSE
95,7,23,1,TRUE,FALSE,FALSE,FALSE,FALSE
96,7,24,1,FALSE,FALSE,FALSE,FALSE,FALSE
97,7,24,1,FALSE,FALSE,FALSE,FALSE,FALSE
98,7,24,1,TRUE,FALSE,FALSE,FALSE,FALSE
99,7,24,1,FALSE,FALSE,FALSE,FALSE,FALSE
100,7,25,1,FALSE,FALSE,FALSE,FALSE,FALSE
101,7,25,1,FALSE,FALSE,FALSE,FALSE,FALSE
102,7,25,1,TRUE,FALSE,FALSE,FALSE,FALSE
103,7,25,1,FALSE,FALSE,FALSE,FALSE,FALSE
104,7,26,1,FALSE,FALSE,FALSE,FALSE,FALSE
105,7,26,1,FALSE,FALSE,FALSE,FALSE,FALSE
106,7,26,1,TRUE,FALSE,FALSE,FALSE,FALSE
107,7,26,1,FALSE,FALSE,FALSE,FALSE,FALSE
108,7,27,1,TRUE,FALSE,FALSE,FALSE,FALSE
109,7,27,1,FALSE,FALSE,FALSE,FALSE,FALSE
110,7,27,1,TRUE,FALSE,FALSE,FALSE,FALSE
111,7,27,1,FALSE,FALSE,FALSE,FALSE,FALSE
112,7,28,1,TRUE,FALSE,FALSE,FALSE,FALSE
113,7,28,1,FALSE,FALSE,FALSE,FALSE,FALSE
114,7,28,1,TRUE,FALSE,FALSE,FALSE,FALSE
115,7,28,1,FALSE,FALSE,FALSE,FALSE,FALSE
116,7,29,1,TRUE,FALSE,FALSE,FALSE,FALSE
117,7,29,1,FALSE,FALSE,FALSE,FALSE,FALSE
118,7,29,1,TRUE,FALSE,FALSE,FALSE,FALSE
119,7,29,1,FALSE,FALSE,FALSE,FALSE,FALSE
120,7,30,1,TRUE,FALSE,FALSE,FALSE,FALSE
121,7,30,1,FALSE,FALSE,FALSE,FALSE,FALSE
122,7,30,1,TRUE,FALSE,FALSE,FALSE,FALSE
123,7,30,1,FALSE,FALSE,FALSE,FALSE,FALSE
124,7,31,1,TRUE,FALSE,FALSE,FALSE,FALSE
125,7,31,1,FALSE,FALSE,FALSE,FALSE,FALSE
126,7,31,1,TRUE,FALSE,FALSE,FALSE,FALSE
127,7,31,1,FALSE,FALSE,FALSE,FALSE,FALSE
128,7,32,1,TRUE,FALSE,FALSE,FALSE,FALSE
129,7,32,1,FALSE,FALSE,FALSE,FALSE,FALSE
130,7,32,1,TRUE,FALSE,FALSE,FALSE,FALSE
131,7,32,1,FALSE,FALSE,FALSE,FALSE,FALSE
132,7,33,1,TRUE,FALSE,FALSE,FALSE,FALSE
133,7,33,1,FALSE,FALSE,FALSE,FALSE,FALSE
134,7,33,1,TRUE,FALSE,FALSE,FALSE,FALSE
135,7,33,1,FALSE,FALSE,FALSE,FALSE,FALSE
136,7,34,1,TRUE,FALSE,FALSE,FALSE,FALSE
137,7,34,1,FALSE,FALSE,FALSE,FALSE,FALSE
138,7,34,1,TRUE,FALSE,FALSE,FALSE,FALSE
139,7,34,1,FALSE,FALSE,FALSE,FALSE,FALSE
140,7,35,1,TRUE,FALSE,FALSE,FALSE,FALSE
141,7,35,1,FALSE,FALSE,FALSE,FALSE,FALSE
142,7,35,1,TRUE,FALSE,FALSE,FALSE,FALSE
143,7,35,1,FALSE,FALSE,FALSE,FALSE,FALSE
144,7,36,1,TRUE,FALSE,FALSE,FALSE,FALSE
145,7,36,1,FALSE,FALSE,FALSE,FALSE,FALSE
146,7,36,1,TRUE,FALSE,FALSE,FALSE,FALSE
147,7,36,1,FALSE,FALSE,FALSE,FALSE,FALSE
148,7,37,1,TRUE,FALSE,FALSE,FALSE,FALSE
149,7,37,1,FALSE,FALSE,FALSE,FALSE,FALSE
150,7,37,1,TRUE,FALSE,FALSE,FALSE,FALSE
151,7,37,1,FALSE,FALSE,FALSE,FALSE,FALSE
152,7,38,1,FALSE,FALSE,FALSE,FALSE,FALSE
153,7,38,1,TRUE,FALSE,FALSE,FALSE,FALSE
154,7,38,1,TRUE,FALSE,FALSE,FALSE,FALSE
155,7,38,1,FALSE,FALSE,FALSE,FALSE,FALSE
156,7,39,1,FALSE,FALSE,FALSE,FALSE,FALSE
157,7,39,1,TRUE,FALSE,FALSE,FALSE,FALSE
158,7,39,1,TRUE,FALSE,FALSE,FALSE,FALSE
159,7,39,1,FALSE,FALSE,FALSE,FALSE,FALSE
0,8,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,8,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
2,8,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
3,8,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
4,8,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
5,8,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,8,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
7,8,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
8,8,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
9,8,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
10,8,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
11,8,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
12,8,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
13,8,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
14,8,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
15,8,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
16,8,4,2,FALSE,FALSE,FALSE,FALSE,FALSE
17,8,4,2,TRUE,FALSE,FALSE,FALSE,FALSE
18,8,4,2,TRUE,FALSE,FALSE,FALSE,FALSE
19,8,4,2,FALSE,FALSE,FALSE,FALSE,FALSE
20,8,5,2,FALSE,FALSE,FALSE,FALSE,FALSE
21,8,5,2,TRUE,FALSE,FALSE,FALSE,FALSE
22,8,5,2,TRUE,FALSE,FALSE,FALSE,FALSE
23,8,5,2,TRUE,FALSE,FALSE,FALSE,FALSE
24,8,6,2,FALSE,FALSE,FALSE,FALSE,FALSE
25,8,6,2,TRUE,FALSE,FALSE,FALSE,FALSE
26,8,6,2,TRUE,FALSE,FALSE,FALSE,FALSE
27,8,6,2,FALSE,FALSE,FALSE,FALSE,FALSE
28,8,7,2,TRUE,FALSE,FALSE,FALSE,FALSE
29,8,7,2,FALSE,FALSE,FALSE,FALSE,FALSE
30,8,7,2,FALSE,FALSE,FALSE,FALSE,FALSE
31,8,7,2,FALSE,FALSE,FALSE,FALSE,FALSE
32,8,8,2,FALSE,FALSE,FALSE,FALSE,FALSE
33,8,8,2,FALSE,FALSE,FALSE,FALSE,FALSE
34,8,8,2,TRUE,FALSE,FALSE,FALSE,FALSE
35,8,8,2,TRUE,FALSE,FALSE,FALSE,FALSE
36,8,9,2,TRUE,FALSE,FALSE,FALSE,FALSE
37,8,9,2,FALSE,FALSE,FALSE,FALSE,FALSE
38,8,9,2,TRUE,FALSE,FALSE,FALSE,FALSE
39,8,9,2,TRUE,FALSE,FALSE,FALSE,FALSE
40,8,10,2,FALSE,FALSE,FALSE,FALSE,FALSE
41,8,10,2,TRUE,FALSE,FALSE,FALSE,FALSE
42,8,10,2,TRUE,FALSE,FALSE,FALSE,FALSE
43,8,10,2,TRUE,FALSE,FALSE,FALSE,FALSE
44,8,11,2,FALSE,FALSE,FALSE,FALSE,FALSE
45,8,11,2,TRUE,FALSE,FALSE,FALSE,FALSE
46,8,11,2,TRUE,FALSE,FALSE,FALSE,FALSE
47,8,11,2,TRUE,FALSE,FALSE,FALSE,FALSE
48,8,12,2,TRUE,FALSE,FALSE,FALSE,FALSE
49,8,12,2,TRUE,FALSE,FALSE,FALSE,FALSE
50,8,12,2,TRUE,FALSE,FALSE,FALSE,FALSE
51,8,12,2,TRUE,FALSE,FALSE,FALSE,FALSE
52,8,13,2,FALSE,FALSE,FALSE,FALSE,FALSE
53,8,13,2,FALSE,FALSE,FALSE,FALSE,FALSE
54,8,13,2,TRUE,FALSE,FALSE,FALSE,FALSE
55,8,13,2,FALSE,FALSE,FALSE,FALSE,FALSE
56,8,14,2,FALSE,FALSE,FALSE,FALSE,FALSE
57,8,14,2,FALSE,FALSE,FALSE,FALSE,FALSE
58,8,14,2,FALSE,FALSE,FALSE,FALSE,FALSE
59,8,14,2,TRUE,FALSE,FALSE,FALSE,FALSE
60,8,15,2,TRUE,FALSE,FALSE,FALSE,FALSE
61,8,15,2,TRUE,FALSE,FALSE,FALSE,FALSE
62,8,15,2,TRUE,FALSE,FALSE,FALSE,FALSE
63,8,15,2,TRUE,FALSE,FALSE,FALSE,FALSE
64,8,16,2,TRUE,FALSE,FALSE,FALSE,FALSE
65,8,16,2,TRUE,FALSE,FALSE,FALSE,FALSE
66,8,16,2,TRUE,FALSE,FALSE,FALSE,FALSE
67,8,16,2,TRUE,FALSE,FALSE,FALSE,FALSE
68,8,17,2,TRUE,FALSE,FALSE,FALSE,FALSE
69,8,17,2,TRUE,FALSE,FALSE,FALSE,FALSE
70,8,17,2,TRUE,FALSE,FALSE,FALSE,FALSE
71,8,17,2,FALSE,FALSE,FALSE,FALSE,FALSE
72,8,18,2,TRUE,FALSE,FALSE,FALSE,FALSE
73,8,18,2,TRUE,FALSE,FALSE,FALSE,FALSE
74,8,18,2,FALSE,FALSE,FALSE,FALSE,FALSE
75,8,18,2,FALSE,FALSE,FALSE,FALSE,FALSE
76,8,19,2,FALSE,FALSE,FALSE,FALSE,FALSE
77,8,19,2,TRUE,FALSE,FALSE,FALSE,FALSE
78,8,19,2,TRUE,FALSE,FALSE,FALSE,FALSE
79,8,19,2,FALSE,FALSE,FALSE,FALSE,FALSE
80,8,20,2,FALSE,FALSE,FALSE,FALSE,FALSE
81,8,20,2,FALSE,FALSE,FALSE,FALSE,FALSE
82,8,20,2,FALSE,FALSE,FALSE,FALSE,FALSE
83,8,20,2,TRUE,FALSE,FALSE,FALSE,FALSE
84,8,21,2,TRUE,FALSE,FALSE,FALSE,FALSE
85,8,21,2,TRUE,FALSE,FALSE,FALSE,FALSE
86,8,21,2,TRUE,FALSE,FALSE,FALSE,FALSE
87,8,21,2,TRUE,FALSE,FALSE,FALSE,FALSE
88,8,22,2,FALSE,FALSE,FALSE,FALSE,FALSE
89,8,22,2,FALSE,FALSE,FALSE,FALSE,FALSE
90,8,22,2,FALSE,FALSE,FALSE,FALSE,FALSE
91,8,22,2,FALSE,FALSE,FALSE,FALSE,FALSE
92,8,23,2,FALSE,FALSE,FALSE,FALSE,FALSE
93,8,23,2,FALSE,FALSE,FALSE,FALSE,FALSE
94,8,23,2,TRUE,FALSE,FALSE,FALSE,FALSE
95,8,23,2,FALSE,FALSE,FALSE,FALSE,FALSE
96,8,24,2,TRUE,FALSE,FALSE,FALSE,FALSE
97,8,24,2,TRUE,FALSE,FALSE,FALSE,FALSE
98,8,24,2,TRUE,FALSE,FALSE,FALSE,FALSE
99,8,24,2,FALSE,FALSE,FALSE,FALSE,FALSE
100,8,25,2,TRUE,FALSE,FALSE,FALSE,FALSE
101,8,25,2,TRUE,FALSE,FALSE,FALSE,FALSE
102,8,25,2,FALSE,FALSE,FALSE,FALSE,FALSE
103,8,25,2,FALSE,FALSE,FALSE,FALSE,FALSE
104,8,26,2,TRUE,FALSE,FALSE,FALSE,FALSE
105,8,26,2,TRUE,FALSE,FALSE,FALSE,FALSE
106,8,26,2,TRUE,FALSE,FALSE,FALSE,FALSE
107,8,26,2,TRUE,FALSE,FALSE,FALSE,FALSE
108,8,27,2,FALSE,FALSE,FALSE,FALSE,FALSE
109,8,27,2,FALSE,FALSE,FALSE,FALSE,FALSE
110,8,27,2,FALSE,FALSE,FALSE,FALSE,FALSE
111,8,27,2,FALSE,FALSE,FALSE,FALSE,FALSE
112,8,28,2,FALSE,FALSE,FALSE,FALSE,FALSE
113,8,28,2,FALSE,FALSE,FALSE,FALSE,FALSE
114,8,28,2,TRUE,FALSE,FALSE,FALSE,FALSE
115,8,28,2,FALSE,FALSE,FALSE,FALSE,FALSE
116,8,29,2,TRUE,FALSE,FALSE,FALSE,FALSE
117,8,29,2,TRUE,FALSE,FALSE,FALSE,FALSE
118,8,29,2,TRUE,FALSE,FALSE,FALSE,FALSE
119,8,29,2,FALSE,FALSE,FALSE,FALSE,FALSE
120,8,30,2,TRUE,FALSE,FALSE,FALSE,FALSE
121,8,30,2,TRUE,FALSE,FALSE,FALSE,FALSE
122,8,30,2,TRUE,FALSE,FALSE,FALSE,FALSE
123,8,30,2,TRUE,FALSE,FALSE,FALSE,FALSE
124,8,31,2,FALSE,FALSE,FALSE,FALSE,FALSE
125,8,31,2,TRUE,FALSE,FALSE,FALSE,FALSE
126,8,31,2,FALSE,FALSE,FALSE,FALSE,FALSE
127,8,31,2,FALSE,FALSE,FALSE,FALSE,FALSE
128,8,32,2,TRUE,FALSE,FALSE,FALSE,FALSE
129,8,32,2,TRUE,FALSE,FALSE,FALSE,FALSE
130,8,32,2,TRUE,FALSE,FALSE,FALSE,FALSE
131,8,32,2,TRUE,FALSE,FALSE,FALSE,FALSE
132,8,33,2,FALSE,FALSE,FALSE,FALSE,FALSE
133,8,33,2,TRUE,FALSE,FALSE,FALSE,FALSE
134,8,33,2,TRUE,FALSE,FALSE,FALSE,FALSE
135,8,33,2,FALSE,FALSE,FALSE,FALSE,FALSE
136,8,34,2,TRUE,FALSE,FALSE,FALSE,FALSE
137,8,34,2,TRUE,FALSE,FALSE,FALSE,FALSE
138,8,34,2,TRUE,FALSE,FALSE,FALSE,FALSE
139,8,34,2,TRUE,FALSE,FALSE,FALSE,FALSE
140,8,35,2,FALSE,FALSE,FALSE,FALSE,FALSE
141,8,35,2,TRUE,FALSE,FALSE,FALSE,FALSE
142,8,35,2,TRUE,FALSE,FALSE,FALSE,FALSE
143,8,35,2,TRUE,FALSE,FALSE,FALSE,FALSE
144,8,36,2,TRUE,FALSE,FALSE,FALSE,FALSE
145,8,36,2,TRUE,FALSE,FALSE,FALSE,FALSE
146,8,36,2,TRUE,FALSE,FALSE,FALSE,FALSE
147,8,36,2,TRUE,FALSE,FALSE,FALSE,FALSE
148,8,37,2,TRUE,FALSE,FALSE,FALSE,FALSE
149,8,37,2,TRUE,FALSE,FALSE,FALSE,FALSE
150,8,37,2,TRUE,FALSE,FALSE,FALSE,FALSE
151,8,37,2,TRUE,FALSE,FALSE,FALSE,FALSE
152,8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE
153,8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE
154,8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE
155,8,38,2,FALSE,FALSE,FALSE,FALSE,FALSE
156,8,39,2,FALSE,FALSE,FALSE,FALSE,FALSE
157,8,39,2,TRUE,FALSE,FALSE,FALSE,FALSE
158,8,39,2,TRUE,FALSE,FALSE,FALSE,FALSE
159,8,39,2,TRUE,FALSE,FALSE,FALSE,FALSE
0,9,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,9,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,9,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,9,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
4,9,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
5,9,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,9,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
7,9,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
8,9,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
9,9,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
10,9,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
11,9,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
12,9,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
13,9,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
14,9,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
15,9,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
16,9,4,2,TRUE,FALSE,FALSE,FALSE,FALSE
17,9,4,2,FALSE,FALSE,FALSE,FALSE,FALSE
18,9,4,2,FALSE,FALSE,FALSE,FALSE,FALSE
19,9,4,2,FALSE,FALSE,FALSE,FALSE,FALSE
20,9,5,2,FALSE,FALSE,FALSE,FALSE,FALSE
21,9,5,2,FALSE,FALSE,FALSE,FALSE,FALSE
22,9,5,2,FALSE,FALSE,FALSE,FALSE,FALSE
23,9,5,2,TRUE,FALSE,FALSE,FALSE,FALSE
24,9,6,2,TRUE,FALSE,FALSE,FALSE,FALSE
25,9,6,2,TRUE,FALSE,FALSE,FALSE,FALSE
26,9,6,2,TRUE,FALSE,FALSE,FALSE,FALSE
27,9,6,2,FALSE,FALSE,FALSE,FALSE,FALSE
28,9,7,2,TRUE,FALSE,FALSE,FALSE,FALSE
29,9,7,2,FALSE,FALSE,FALSE,FALSE,FALSE
30,9,7,2,TRUE,FALSE,FALSE,FALSE,FALSE
31,9,7,2,FALSE,FALSE,FALSE,FALSE,FALSE
32,9,8,2,FALSE,FALSE,FALSE,FALSE,FALSE
33,9,8,2,FALSE,FALSE,FALSE,FALSE,FALSE
34,9,8,2,TRUE,FALSE,FALSE,FALSE,FALSE
35,9,8,2,FALSE,FALSE,FALSE,FALSE,FALSE
36,9,9,2,TRUE,FALSE,FALSE,FALSE,FALSE
37,9,9,2,TRUE,FALSE,FALSE,FALSE,FALSE
38,9,9,2,TRUE,FALSE,FALSE,FALSE,FALSE
39,9,9,2,FALSE,FALSE,FALSE,FALSE,FALSE
40,9,10,2,FALSE,FALSE,FALSE,FALSE,FALSE
41,9,10,2,TRUE,FALSE,FALSE,FALSE,FALSE
42,9,10,2,TRUE,FALSE,FALSE,FALSE,FALSE
43,9,10,2,TRUE,FALSE,FALSE,FALSE,FALSE
44,9,11,2,FALSE,FALSE,FALSE,FALSE,FALSE
45,9,11,2,TRUE,FALSE,FALSE,FALSE,FALSE
46,9,11,2,TRUE,FALSE,FALSE,FALSE,FALSE
47,9,11,2,TRUE,FALSE,FALSE,FALSE,FALSE
48,9,12,2,FALSE,FALSE,FALSE,FALSE,FALSE
49,9,12,2,FALSE,FALSE,FALSE,FALSE,FALSE
50,9,12,2,TRUE,FALSE,FALSE,FALSE,FALSE
51,9,12,2,TRUE,FALSE,FALSE,FALSE,FALSE
52,9,13,2,FALSE,FALSE,FALSE,FALSE,FALSE
53,9,13,2,FALSE,FALSE,FALSE,FALSE,FALSE
54,9,13,2,TRUE,FALSE,FALSE,FALSE,FALSE
55,9,13,2,TRUE,FALSE,FALSE,FALSE,FALSE
56,9,14,2,FALSE,FALSE,FALSE,FALSE,FALSE
57,9,14,2,FALSE,FALSE,FALSE,FALSE,FALSE
58,9,14,2,TRUE,FALSE,FALSE,FALSE,FALSE
59,9,14,2,TRUE,FALSE,FALSE,FALSE,FALSE
60,9,15,2,FALSE,FALSE,FALSE,FALSE,FALSE
61,9,15,2,TRUE,FALSE,FALSE,FALSE,FALSE
62,9,15,2,FALSE,FALSE,FALSE,FALSE,FALSE
63,9,15,2,FALSE,FALSE,FALSE,FALSE,FALSE
64,9,16,2,TRUE,FALSE,FALSE,FALSE,FALSE
65,9,16,2,FALSE,FALSE,FALSE,FALSE,FALSE
66,9,16,2,TRUE,FALSE,FALSE,FALSE,FALSE
67,9,16,2,FALSE,FALSE,FALSE,FALSE,FALSE
68,9,17,2,TRUE,FALSE,FALSE,FALSE,FALSE
69,9,17,2,FALSE,FALSE,FALSE,FALSE,FALSE
70,9,17,2,FALSE,FALSE,FALSE,FALSE,FALSE
71,9,17,2,FALSE,FALSE,FALSE,FALSE,FALSE
72,9,18,2,TRUE,FALSE,FALSE,FALSE,FALSE
73,9,18,2,FALSE,FALSE,FALSE,FALSE,FALSE
74,9,18,2,FALSE,FALSE,FALSE,FALSE,FALSE
75,9,18,2,TRUE,FALSE,FALSE,FALSE,FALSE
76,9,19,2,FALSE,FALSE,FALSE,FALSE,FALSE
77,9,19,2,TRUE,FALSE,FALSE,FALSE,FALSE
78,9,19,2,TRUE,FALSE,FALSE,FALSE,FALSE
79,9,19,2,FALSE,FALSE,FALSE,FALSE,FALSE
80,9,20,2,FALSE,FALSE,FALSE,FALSE,FALSE
81,9,20,2,FALSE,FALSE,FALSE,FALSE,FALSE
82,9,20,2,TRUE,FALSE,FALSE,FALSE,FALSE
83,9,20,2,TRUE,FALSE,FALSE,FALSE,FALSE
84,9,21,2,FALSE,FALSE,FALSE,FALSE,FALSE
85,9,21,2,TRUE,FALSE,FALSE,FALSE,FALSE
86,9,21,2,FALSE,FALSE,FALSE,FALSE,FALSE
87,9,21,2,FALSE,FALSE,FALSE,FALSE,FALSE
88,9,22,2,TRUE,FALSE,FALSE,FALSE,FALSE
89,9,22,2,TRUE,FALSE,FALSE,FALSE,FALSE
90,9,22,2,TRUE,FALSE,FALSE,FALSE,FALSE
91,9,22,2,TRUE,FALSE,FALSE,FALSE,FALSE
92,9,23,2,FALSE,FALSE,FALSE,FALSE,FALSE
93,9,23,2,TRUE,FALSE,FALSE,FALSE,FALSE
94,9,23,2,TRUE,FALSE,FALSE,FALSE,FALSE
95,9,23,2,FALSE,FALSE,FALSE,FALSE,FALSE
96,9,24,2,FALSE,FALSE,FALSE,FALSE,FALSE
97,9,24,2,TRUE,FALSE,FALSE,FALSE,FALSE
98,9,24,2,TRUE,FALSE,FALSE,FALSE,FALSE
99,9,24,2,TRUE,FALSE,FALSE,FALSE,FALSE
100,9,25,2,TRUE,FALSE,FALSE,FALSE,FALSE
101,9,25,2,TRUE,FALSE,FALSE,FALSE,FALSE
102,9,25,2,TRUE,FALSE,FALSE,FALSE,FALSE
103,9,25,2,FALSE,FALSE,FALSE,FALSE,FALSE
104,9,26,2,FALSE,FALSE,FALSE,FALSE,FALSE
105,9,26,2,TRUE,FALSE,FALSE,FALSE,FALSE
106,9,26,2,FALSE,FALSE,FALSE,FALSE,FALSE
107,9,26,2,FALSE,FALSE,FALSE,FALSE,FALSE
108,9,27,2,TRUE,FALSE,FALSE,FALSE,FALSE
109,9,27,2,TRUE,FALSE,FALSE,FALSE,FALSE
110,9,27,2,TRUE,FALSE,FALSE,FALSE,FALSE
111,9,27,2,TRUE,FALSE,FALSE,FALSE,FALSE
112,9,28,2,FALSE,FALSE,FALSE,FALSE,FALSE
113,9,28,2,TRUE,FALSE,FALSE,FALSE,FALSE
114,9,28,2,TRUE,FALSE,FALSE,FALSE,FALSE
115,9,28,2,FALSE,FALSE,FALSE,FALSE,FALSE
116,9,29,2,TRUE,FALSE,FALSE,FALSE,FALSE
117,9,29,2,TRUE,FALSE,FALSE,FALSE,FALSE
118,9,29,2,FALSE,FALSE,FALSE,FALSE,FALSE
119,9,29,2,TRUE,FALSE,FALSE,FALSE,FALSE
120,9,30,2,FALSE,FALSE,FALSE,FALSE,FALSE
121,9,30,2,FALSE,FALSE,FALSE,FALSE,FALSE
122,9,30,2,FALSE,FALSE,FALSE,FALSE,FALSE
123,9,30,2,FALSE,FALSE,FALSE,FALSE,FALSE
124,9,31,2,TRUE,FALSE,FALSE,FALSE,FALSE
125,9,31,2,TRUE,FALSE,FALSE,FALSE,FALSE
126,9,31,2,FALSE,FALSE,FALSE,FALSE,FALSE
127,9,31,2,TRUE,FALSE,FALSE,FALSE,FALSE
128,9,32,2,TRUE,FALSE,FALSE,FALSE,FALSE
129,9,32,2,TRUE,FALSE,FALSE,FALSE,FALSE
130,9,32,2,TRUE,FALSE,FALSE,FALSE,FALSE
131,9,32,2,TRUE,FALSE,FALSE,FALSE,FALSE
132,9,33,2,FALSE,FALSE,FALSE,FALSE,FALSE
133,9,33,2,TRUE,FALSE,FALSE,FALSE,FALSE
134,9,33,2,FALSE,FALSE,FALSE,FALSE,FALSE
135,9,33,2,FALSE,FALSE,FALSE,FALSE,FALSE
136,9,34,2,TRUE,FALSE,FALSE,FALSE,FALSE
137,9,34,2,TRUE,FALSE,FALSE,FALSE,FALSE
138,9,34,2,TRUE,FALSE,FALSE,FALSE,FALSE
139,9,34,2,TRUE,FALSE,FALSE,FALSE,FALSE
140,9,35,2,FALSE,FALSE,FALSE,FALSE,FALSE
141,9,35,2,FALSE,FALSE,FALSE,FALSE,FALSE
142,9,35,2,FALSE,FALSE,FALSE,FALSE,FALSE
143,9,35,2,FALSE,FALSE,FALSE,FALSE,FALSE
144,9,36,2,TRUE,FALSE,FALSE,FALSE,FALSE
145,9,36,2,TRUE,FALSE,FALSE,FALSE,FALSE
146,9,36,2,FALSE,FALSE,FALSE,FALSE,FALSE
147,9,36,2,FALSE,FALSE,FALSE,FALSE,FALSE
148,9,37,2,TRUE,FALSE,FALSE,FALSE,FALSE
149,9,37,2,TRUE,FALSE,FALSE,FALSE,FALSE
150,9,37,2,FALSE,FALSE,FALSE,FALSE,FALSE
151,9,37,2,FALSE,FALSE,FALSE,FALSE,FALSE
152,9,38,2,FALSE,FALSE,FALSE,FALSE,FALSE
153,9,38,2,TRUE,FALSE,FALSE,FALSE,FALSE
154,9,38,2,TRUE,FALSE,FALSE,FALSE,FALSE
155,9,38,2,TRUE,FALSE,FALSE,FALSE,FALSE
156,9,39,2,TRUE,FALSE,FALSE,FALSE,FALSE
157,9,39,2,TRUE,FALSE,FALSE,FALSE,FALSE
158,9,39,2,TRUE,FALSE,FALSE,FALSE,FALSE
159,9,39,2,TRUE,FALSE,FALSE,FALSE,FALSE
0,10,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,10,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
2,10,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,10,0,2,TRUE,FALSE,FALSE,FALSE,FALSE
4,10,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
5,10,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,10,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
7,10,1,2,TRUE,FALSE,FALSE,FALSE,FALSE
8,10,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
9,10,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
10,10,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
11,10,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
12,10,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
13,10,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
14,10,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
15,10,3,2,TRUE,FALSE,FALSE,FALSE,FALSE
16,10,4,2,TRUE,FALSE,FALSE,FALSE,FALSE
17,10,4,2,TRUE,FALSE,FALSE,FALSE,FALSE
18,10,4,2,FALSE,FALSE,FALSE,FALSE,FALSE
19,10,4,2,FALSE,FALSE,FALSE,FALSE,FALSE
20,10,5,2,TRUE,FALSE,FALSE,FALSE,FALSE
21,10,5,2,FALSE,FALSE,FALSE,FALSE,FALSE
22,10,5,2,FALSE,FALSE,FALSE,FALSE,FALSE
23,10,5,2,FALSE,FALSE,FALSE,FALSE,FALSE
24,10,6,2,TRUE,FALSE,FALSE,FALSE,FALSE
25,10,6,2,FALSE,FALSE,FALSE,FALSE,FALSE
26,10,6,2,FALSE,FALSE,FALSE,FALSE,FALSE
27,10,6,2,FALSE,FALSE,FALSE,FALSE,FALSE
