room_id,recipe,bounds,parent,host,depth,entry,deep,air,solid,legacy,reward,static_success,plan_digest
"SV5_INFILL_ROOM_02acfc29539f9349ff17","LANDING","152,120,16,16","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","152,123","164,125","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_02b3ff92c2cf8349563c","EMPTY_ROOM","364,392,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","364,395","376,395","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_02bb145ab70126550c47","EMPTY_ROOM","216,232,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","216,235","228,235","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_02c450bd7f02577d51cc","SMALL_CAVE","16,96,20,12","SV5_INFILL_ROOM_015e047734bb1781d7ff","SV5_OPTIONAL_09","4","35,99","19,99","91","149","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_02ce24c34efdbef4d4c4","LANDING","48,20,16,16","SV5_INFILL_ROOM_00c61c875a4a1efe8fbd","SV5_OPTIONAL_06","6","63,23","51,25","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_02cee82ac322e9d0991e","LANDING","444,80,16,16","SV5_INFILL_ROOM_002d50d3e085b1033ac2","SV5_OPTIONAL_04","4","459,83","447,85","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_02eb9b0a05041388c2b0","DEAD_END","156,336,16,12","SV5_INFILL_ROOM_0005fbce5c22d57786f0","SV5_OPTIONAL_12","5","156,339","168,339","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_02fb116f7587649d3629","SMALL_CAVE","180,268,20,12","SV5_INFILL_ROOM_005b4b13106b052ccf79","SV5_OPTIONAL_12","2","180,271","196,271","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_030a02d7aa5a692e4bf7","DEAD_END","8,356,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","23,359","11,359","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0310fd33e5407eb0d4ef","DEAD_END","432,48,16,12","SV5_INFILL_ROOM_0056e97b4d1cbbcc6c74","SV5_OPTIONAL_04","4","447,51","435,51","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0315a5303806deccb68e","SMALL_CAVE","328,376,20,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","347,379","331,379","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_03377aa890c9dd228757","LANDING","416,72,16,16","SV5_INFILL_ROOM_02cee82ac322e9d0991e","SV5_OPTIONAL_04","5","431,75","419,77","92","164","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_033878718f1e33807663","SMALL_CAVE","44,368,20,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","44,371","60,371","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0338f39aba7496f3ee5e","EMPTY_ROOM","468,348,16,12","SV5_INFILL_ROOM_05300313b23b3b52092c","SV5_OPTIONAL_00","3","468,351","480,351","72","120","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_03478da32c0dc222502b","SMALL_CAVE","16,152,20,12","SV5_INFILL_ROOM_07a977e813d06841144e","SV5_OPTIONAL_09","3","35,155","19,155","91","149","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0348461d960659e46de4","SMALL_CAVE","100,4,20,12","SV5_INFILL_ROOM_02131663b956c4b63225","SV5_OPTIONAL_06","4","119,7","103,7","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0387c366e6d1242b2e98","LANDING","28,48,16,16","SV5_INFILL_ROOM_0412355c8a32b60e3576","SV5_OPTIONAL_08","4","43,51","31,53","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_038bab3afecb4ae774c8","LANDING","432,24,16,16","SV5_INFILL_ROOM_06032e7a69ef56e8fe45","SV5_OPTIONAL_04","4","447,27","435,29","92","164","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_03b08efc4624bc79bd40","EMPTY_ROOM","12,376,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","27,379","15,379","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_03b1094364501f71c581","EMPTY_ROOM","416,244,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","431,247","419,247","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_03bff8d63e21cbc62be9","LANDING","224,48,16,16","SV5_OPTIONAL_06","SV5_OPTIONAL_06","1","224,51","236,53","92","164","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_03d84283017b5d788d9b","LANDING","480,28,16,16","SV5_INFILL_ROOM_009f4a730f7066cbd39f","SV5_OPTIONAL_04","2","495,31","483,33","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_03f794e9844c481d8faa","SMALL_CAVE","168,28,20,12","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1","SV5_OPTIONAL_06","2","187,31","171,31","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_040e3874815fd7672a9f","SMALL_CAVE","580,124,20,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","580,127","596,127","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0412355c8a32b60e3576","EMPTY_ROOM","56,48,16,12","SV5_INFILL_ROOM_04837cbd081bd28af8a9","SV5_OPTIONAL_08","3","71,51","59,51","72","120","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_04293b0a047fb37a89b1","LANDING","492,364,16,16","SV5_OPTIONAL_02","SV5_OPTIONAL_02","1","507,367","495,369","92","164","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0429677801e88b2cb560","LANDING","92,80,16,16","SV5_OPTIONAL_08","SV5_OPTIONAL_08","1","107,83","95,85","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_04306d96a9442be86a73","EMPTY_ROOM","208,208,16,12","SV5_INFILL_ROOM_0033f24aa202678fd527","SV5_OPTIONAL_10","2","208,211","220,211","72","120","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_043a0302f0837f2031d5","DEAD_END","132,292,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","132,295","144,295","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_04458846b0c9a081817d","SMALL_CAVE","188,84,20,12","SV5_OPTIONAL_07","SV5_OPTIONAL_07","1","188,87","204,87","91","149","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0446d8ee63eecabdb00b","SMALL_CAVE","552,396,20,12","SV5_INFILL_ROOM_012c44d357554e3840ba","SV5_OPTIONAL_01","4","552,399","568,399","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_04837cbd081bd28af8a9","LANDING","84,56,16,16","SV5_INFILL_ROOM_0d7a2f9bda44b4a744bd","SV5_OPTIONAL_08","2","99,59","87,61","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_04ab8c0d70f9cbecd739","EMPTY_ROOM","152,352,16,12","SV5_INFILL_ROOM_0135e5d49412badcb887","SV5_OPTIONAL_TO_VILLAGE","7","167,355","155,355","72","120","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_04cc6f247c23444a21e8","DEAD_END","112,228,16,12","SV5_INFILL_ROOM_01436909100db22b451e","SV5_OPTIONAL_10","2","127,231","115,231","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_04d6f86161d9b5aaa275","LANDING","168,288,16,16","SV5_INFILL_ROOM_043a0302f0837f2031d5","SV5_OPTIONAL_12","2","168,291","180,293","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_050904725fdcd82ff28e","SMALL_CAVE","572,72,20,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","572,75","588,75","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_052760732a9dccb0cf4d","DEAD_END","232,352,16,12","SV5_INFILL_ROOM_010f2fd0f56af33945e9","SV5_OPTIONAL_TO_VILLAGE","4","247,355","235,355","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_05300313b23b3b52092c","LANDING","436,348,16,16","SV5_INFILL_ROOM_002847beba22c27fafc7","SV5_OPTIONAL_00","2","436,351","448,353","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0539838cc867d84a32b3","SMALL_CAVE","176,320,20,12","SV5_INFILL_ROOM_0d1c2fe7ad72515c1ae2","SV5_OPTIONAL_12","5","176,323","192,323","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_055856717f4139baf16b","LANDING","68,124,16,16","SV5_INFILL_ROOM_005a04bda9ede05b1190","SV5_OPTIONAL_09","2","83,127","71,129","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_057f4cde4560023e146d","EMPTY_ROOM","532,72,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","547,75","535,75","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0584c23697100b09d0ae","SMALL_CAVE","164,48,20,12","SV5_INFILL_ROOM_0211dda6690845617294","SV5_OPTIONAL_06","2","183,51","167,51","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_05885ce148e473a135b3","DEAD_END","536,152,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,155","539,155","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0591ab8eb2a9227b48a9","DEAD_END","584,292,16,12","SV5_OPTIONAL_03","SV5_OPTIONAL_03","1","584,295","596,295","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_06032e7a69ef56e8fe45","DEAD_END","452,24,16,12","SV5_INFILL_ROOM_03d84283017b5d788d9b","SV5_OPTIONAL_04","3","467,27","455,27","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_06221a856d3548df6440","EMPTY_ROOM","536,44,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,47","539,47","72","120","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0690d8f34c49b1acaa63","LANDING","12,216,16,16","SV5_INFILL_ROOM_003c9cd961edf9a22e5e","SV5_OPTIONAL_10","6","27,219","15,221","92","164","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_069bc950dfc606260497","DEAD_END","416,272,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","431,275","419,275","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_069f7a11e405cf664447","DEAD_END","456,64,16,12","SV5_INFILL_ROOM_3c9f6173f964136cea44","SV5_OPTIONAL_04","3","471,67","459,67","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_06b5e74710bf880c80b2","DEAD_END","120,248,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","120,251","132,251","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_06c80ac83ea67dd91f81","EMPTY_ROOM","212,144,16,12","SV5_INFILL_ROOM_00831d9bbdd634259e36","SV5_OPTIONAL_09","3","212,147","224,147","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_06d3793e6d9d4471c1cb","DEAD_END","128,380,16,12","SV5_OPTIONAL_13","SV5_OPTIONAL_13","1","143,383","131,383","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_071e3ab57f52e64890cf","EMPTY_ROOM","228,276,16,12","SV5_INFILL_ROOM_00d1be8b566d2388b0c5","SV5_OPTIONAL_12","4","228,279","240,279","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_07a977e813d06841144e","DEAD_END","48,148,16,12","SV5_INFILL_ROOM_0274815fcd6818f05a6a","SV5_OPTIONAL_09","2","63,151","51,151","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_07af10cb4acde894de2d","SMALL_CAVE","132,48,20,12","SV5_INFILL_ROOM_0584c23697100b09d0ae","SV5_OPTIONAL_06","3","151,51","135,51","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_07ca448c736bb40632f9","DEAD_END","200,284,16,12","SV5_INFILL_ROOM_04d6f86161d9b5aaa275","SV5_OPTIONAL_12","3","200,287","212,287","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_07d11fb40fa0ec3eaf40","SMALL_CAVE","240,372,20,12","SV5_INFILL_ROOM_00600427007be217fe94","SV5_OPTIONAL_13","2","240,375","256,375","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_088f25cbc663d6d3b7a4","DEAD_END","364,364,16,12","SV5_OPTIONAL_00","SV5_OPTIONAL_00","1","379,367","367,367","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_089f9112ea0c53db63a3","EMPTY_ROOM","468,368,16,12","SV5_INFILL_ROOM_0266989f5dfc6ff89371","SV5_OPTIONAL_01","2","468,371","480,371","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_08c45c1374d4937e1134","SMALL_CAVE","500,344,20,12","SV5_INFILL_ROOM_0338f39aba7496f3ee5e","SV5_OPTIONAL_00","4","500,347","516,347","91","149","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_08edcb78cbb3df629237","LANDING","180,336,16,16","SV5_INFILL_ROOM_02eb9b0a05041388c2b0","SV5_OPTIONAL_12","6","180,339","192,341","92","164","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_09f929c522f2c937978b","LANDING","48,204,16,16","SV5_INFILL_ROOM_12530c66b4cbc38d234f","SV5_OPTIONAL_10","4","63,207","51,209","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0a0176e55952a06363c6","DEAD_END","156,248,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","156,251","168,251","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0a20f3d538ba196a0885","DEAD_END","4,48,16,12","SV5_INFILL_ROOM_0387c366e6d1242b2e98","SV5_OPTIONAL_08","5","19,51","7,51","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0a2ed6e0e9217cca83a3","EMPTY_ROOM","272,16,16,12","SV5_INFILL_ROOM_2192769697c59dae3b85","SV5_OPTIONAL_05","2","287,19","275,19","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0a3edb35f0471f0ffe49","DEAD_END","504,48,16,12","SV5_INFILL_ROOM_06221a856d3548df6440","SV5_OPTIONAL_04","2","519,51","507,51","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0a6db9b614a8ee46ddda","DEAD_END","64,8,16,12","SV5_INFILL_ROOM_0348461d960659e46de4","SV5_OPTIONAL_06","5","79,11","67,11","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0a876125fd11905b88fc","DEAD_END","228,196,16,12","SV5_INFILL_ROOM_02515634e73d42bbbebe","SV5_OPTIONAL_10","3","228,199","240,199","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0aa6ab75286153925be6","DEAD_END","520,60,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","535,63","523,63","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0adf789bfe88833c5983","EMPTY_ROOM","28,204,16,12","SV5_INFILL_ROOM_09f929c522f2c937978b","SV5_OPTIONAL_10","5","43,207","31,207","72","120","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0ae6927cb63168de9a09","EMPTY_ROOM","132,172,16,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","132,175","144,175","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0b6214f7951ed58db4f7","DEAD_END","56,168,16,12","SV5_INFILL_ROOM_00a186247b0260f5cda2","SV5_OPTIONAL_09","2","71,171","59,171","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0b825bde62b1eee79257","LANDING","16,308,16,16","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","31,311","19,313","92","164","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0b85d1eedecd509a2a93","EMPTY_ROOM","444,244,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","459,247","447,247","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0cf3150abb2be197bdc3","SMALL_CAVE","76,108,20,12","SV5_INFILL_ROOM_00cf93b8e5daaa4b04e1","SV5_OPTIONAL_09","2","95,111","79,111","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0d1af28b4606e23f1943","EMPTY_ROOM","568,184,16,12","SV5_INFILL_ROOM_01bcc46b717772455d33","SV5_OPTIONAL_04","2","583,187","571,187","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0d1c2fe7ad72515c1ae2","LANDING","148,308,16,16","SV5_INFILL_ROOM_00bf1913a0684d23b5a6","SV5_OPTIONAL_12","4","148,311","160,313","98","158","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0d1d7372b1227651b240","DEAD_END","224,292,16,12","SV5_INFILL_ROOM_07ca448c736bb40632f9","SV5_OPTIONAL_12","4","224,295","236,295","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0d63595f6cd949c1a932","DEAD_END","596,4,16,12","SV5_OPTIONAL_05","SV5_OPTIONAL_05","1","596,7","608,7","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0d7a2f9bda44b4a744bd","EMPTY_ROOM","108,60,16,12","SV5_OPTIONAL_08","SV5_OPTIONAL_08","1","123,63","111,63","72","120","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0d8cf875280fe40a6142","SMALL_CAVE","48,304,20,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","48,307","64,307","91","149","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0dab25b86c4a80f558fb","LANDING","596,40,16,16","SV5_INFILL_ROOM_00b4a4fe56b192880b8c","SV5_OPTIONAL_04","2","596,43","608,45","92","164","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0e03c89fc44cb27c66ab","DEAD_END","536,184,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,187","539,187","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0e7232f551c998f79b45","EMPTY_ROOM","148,208,16,12","SV5_OPTIONAL_10","SV5_OPTIONAL_10","1","163,211","151,211","72","120","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0f17f69a0304b7b0be0e","EMPTY_ROOM","392,324,16,12","SV5_OPTIONAL_RETURN_TO_START","SV5_OPTIONAL_RETURN_TO_START","1","392,327","404,327","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_0f5736599d7acc3ea0a8","DEAD_END","536,120,16,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","551,123","539,123","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_104acf8bf04b37a8ad63","DEAD_END","60,188,16,12","SV5_INFILL_ROOM_014ff8b35cb7a06ee610","SV5_OPTIONAL_09","2","75,191","63,191","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_10723a60cc9b706bf1c1","EMPTY_ROOM","564,344,16,12","SV5_INFILL_ROOM_016e566fdda939779b86","SV5_OPTIONAL_03","2","579,347","567,347","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_1073f0f69e35494198ef","SMALL_CAVE","512,108,20,12","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","531,111","515,111","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_109ebb82edcd02c28605","DEAD_END","140,368,16,12","SV5_INFILL_ROOM_27d1f16ee8db74b16b01","SV5_OPTIONAL_13","2","155,371","143,371","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_10c3fb6870215244584a","DEAD_END","4,4,16,12","SV5_INFILL_ROOM_01f0cdc1039548013f6c","SV5_OPTIONAL_06","7","19,7","7,7","63","129","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_114c98f058f823fb3a25","SMALL_CAVE","64,88,20,12","SV5_INFILL_ROOM_0429677801e88b2cb560","SV5_OPTIONAL_08","2","83,91","67,91","97","143","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_12530c66b4cbc38d234f","DEAD_END","72,208,16,12","SV5_INFILL_ROOM_0042f49ea66c74b34fe7","SV5_OPTIONAL_10","3","87,211","75,211","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_136ff74ff913d769873e","EMPTY_ROOM","584,260,16,12","SV5_OPTIONAL_03","SV5_OPTIONAL_03","1","584,263","596,263","66","126","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
"SV5_INFILL_ROOM_14a24f0efe66d2903fe2","DEAD_END","64,336,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","64,339","76,339","69","123","False","NONE","True","ec2e35e4ffb165bdd113c03108582c40d55bf1104b554fc339a8a251385dc465"
