x,y,role,collision_type,before_value,final_value,owner,body_clear,head_clear,support_value,top_only,grab_enabled,movement_enabled,visual_only,plan_digest
560,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,257,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,257,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,257,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
558,258,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,258,LEAF_DECORATION,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,258,LEAF_DECORATION,NONE,AIR,AIR,,true,false,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,258,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
558,259,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,259,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,true,false,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,259,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,260,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,260,LEAF_DECORATION,NONE,AIR,AIR,,true,false,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,261,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,false,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,261,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,true,false,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,261,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
558,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
560,262,LEAF_DECORATION,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,262,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,true,false,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
562,262,LEAF_DECORATION,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
566,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,262,LEAF_DECORATION,NONE,AIR,AIR,,true,false,AIR,false,false,false,true,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
558,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
559,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
563,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
565,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
568,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
558,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
561,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
569,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
564,265,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
567,265,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,37ed7780209b0737e197d116ab313609544c48465e400be55da67a89566cb1b2
