cluster_id,spine_variant_id,edge_id,from_node_id,to_node_id,movement,start_x,start_y,end_x,end_y,mandatory,graph_kind,clearance_width,clearance_height,landing_width,landing_x,landing_y,recovery_width,recovery_x,recovery_y,estimated_duration_ms,timing_ruleset_id
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_01,NODE_DOUGH_QUIET_SHELF_BASE_BUILD_UP,NODE_DOUGH_QUIET_SHELF_BASE_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_02,NODE_DOUGH_QUIET_SHELF_BASE_CORE,NODE_DOUGH_QUIET_SHELF_BASE_RECOVERY,WALK,14,1,18,1,1,TRAVERSAL,1,2,1,18,1,1,18,1,3000,RULESET_ROUTE_V1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_03,NODE_DOUGH_QUIET_SHELF_BASE_RECOVERY,NODE_DOUGH_QUIET_SHELF_BASE_EXIT,WALK,18,1,23,1,1,TRAVERSAL,1,2,1,23,1,1,23,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_00,NODE_DOUGH_SOFT_POCKET_ALT_BUILD_UP,NODE_DOUGH_SOFT_POCKET_ALT_HIGH,WALK,4,1,8,6,0,TRAVERSAL,1,2,1,8,6,1,8,6,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_01,NODE_DOUGH_SOFT_POCKET_ALT_HIGH,NODE_DOUGH_SOFT_POCKET_ALT_CORE,WALK,8,6,14,1,0,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_00,NODE_DOUGH_SOFT_POCKET_ALT_ENTRY,NODE_DOUGH_SOFT_POCKET_ALT_BUILD_UP,WALK,1,7,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_01,NODE_DOUGH_SOFT_POCKET_ALT_BUILD_UP,NODE_DOUGH_SOFT_POCKET_ALT_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_02,NODE_DOUGH_SOFT_POCKET_ALT_CORE,NODE_DOUGH_SOFT_POCKET_ALT_TOUCH_2,WALK,14,1,26,1,1,TRAVERSAL,1,2,1,26,1,1,26,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_03,NODE_DOUGH_SOFT_POCKET_ALT_TOUCH_2,NODE_DOUGH_SOFT_POCKET_ALT_RECOVERY,WALK,26,1,42,1,1,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_04,NODE_DOUGH_SOFT_POCKET_ALT_RECOVERY,NODE_DOUGH_SOFT_POCKET_ALT_EXIT,WALK,42,1,46,0,1,TRAVERSAL,1,2,1,46,0,1,46,0,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_RECOVER,NODE_DOUGH_SOFT_POCKET_ALT_HIGH,NODE_DOUGH_SOFT_POCKET_ALT_RECOVERY,WALK,8,6,42,1,0,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_BASE,EDGE_DOUGH_SOFT_POCKET_BASE_PATH_00,NODE_DOUGH_SOFT_POCKET_BASE_ENTRY,NODE_DOUGH_SOFT_POCKET_BASE_BUILD_UP,WALK,1,7,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_BASE,EDGE_DOUGH_SOFT_POCKET_BASE_PATH_01,NODE_DOUGH_SOFT_POCKET_BASE_BUILD_UP,NODE_DOUGH_SOFT_POCKET_BASE_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_BASE,EDGE_DOUGH_SOFT_POCKET_BASE_PATH_02,NODE_DOUGH_SOFT_POCKET_BASE_CORE,NODE_DOUGH_SOFT_POCKET_BASE_TOUCH_2,WALK,14,1,26,1,1,TRAVERSAL,1,2,1,26,1,1,26,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_BASE,EDGE_DOUGH_SOFT_POCKET_BASE_PATH_03,NODE_DOUGH_SOFT_POCKET_BASE_TOUCH_2,NODE_DOUGH_SOFT_POCKET_BASE_RECOVERY,WALK,26,1,42,1,1,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_BASE,EDGE_DOUGH_SOFT_POCKET_BASE_PATH_04,NODE_DOUGH_SOFT_POCKET_BASE_RECOVERY,NODE_DOUGH_SOFT_POCKET_BASE_EXIT,WALK,42,1,46,0,1,TRAVERSAL,1,2,1,46,0,1,46,0,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_HIGH_00,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_BUILD_UP,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_HIGH,WALK,4,1,8,6,0,TRAVERSAL,1,2,1,8,6,1,8,6,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_HIGH_01,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_HIGH,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_CORE,WALK,8,6,14,9,0,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_PATH_00,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_ENTRY,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_PATH_01,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_BUILD_UP,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_TOUCH_1,WALK,4,1,2,9,1,TRAVERSAL,1,2,1,2,9,1,2,9,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_PATH_02,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_TOUCH_1,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_CORE,WALK,2,9,14,9,1,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_PATH_03,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_CORE,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_TOUCH_3,WALK,14,9,14,17,1,TRAVERSAL,1,2,1,14,17,1,14,17,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_PATH_04,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_TOUCH_3,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_RECOVERY,WALK,14,17,30,17,1,TRAVERSAL,1,2,1,30,17,1,30,17,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_PATH_05,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_RECOVERY,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_EXIT,WALK,30,17,34,16,1,TRAVERSAL,1,2,1,34,16,1,34,16,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_ALT,EDGE_DOUGH_STICKY_RISE_RECOVERY_ALT_RECOVER,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_HIGH,NODE_DOUGH_STICKY_RISE_RECOVERY_ALT_RECOVERY,WALK,8,6,30,17,0,TRAVERSAL,1,2,1,30,17,1,30,17,3500,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_BASE,EDGE_DOUGH_STICKY_RISE_RECOVERY_BASE_PATH_00,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_ENTRY,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_BASE,EDGE_DOUGH_STICKY_RISE_RECOVERY_BASE_PATH_01,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_BUILD_UP,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_TOUCH_1,WALK,4,1,2,9,1,TRAVERSAL,1,2,1,2,9,1,2,9,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_BASE,EDGE_DOUGH_STICKY_RISE_RECOVERY_BASE_PATH_02,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_TOUCH_1,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_CORE,WALK,2,9,14,9,1,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_BASE,EDGE_DOUGH_STICKY_RISE_RECOVERY_BASE_PATH_03,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_CORE,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_TOUCH_3,WALK,14,9,14,17,1,TRAVERSAL,1,2,1,14,17,1,14,17,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_BASE,EDGE_DOUGH_STICKY_RISE_RECOVERY_BASE_PATH_04,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_TOUCH_3,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_RECOVERY,WALK,14,17,30,17,1,TRAVERSAL,1,2,1,30,17,1,30,17,3000,RULESET_ROUTE_V1
TC_DOUGH_STICKY_RISE_RECOVERY,SPINE_DOUGH_STICKY_RISE_RECOVERY_BASE,EDGE_DOUGH_STICKY_RISE_RECOVERY_BASE_PATH_05,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_RECOVERY,NODE_DOUGH_STICKY_RISE_RECOVERY_BASE_EXIT,WALK,30,17,34,16,1,TRAVERSAL,1,2,1,34,16,1,34,16,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_ALT,EDGE_MILL_BEAM_OVERHANG_ALT_HIGH_00,NODE_MILL_BEAM_OVERHANG_ALT_BUILD_UP,NODE_MILL_BEAM_OVERHANG_ALT_HIGH,WALK,4,1,8,5,0,TRAVERSAL,1,2,1,8,5,1,8,5,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_ALT,EDGE_MILL_BEAM_OVERHANG_ALT_HIGH_01,NODE_MILL_BEAM_OVERHANG_ALT_HIGH,NODE_MILL_BEAM_OVERHANG_ALT_CORE,WALK,8,5,14,1,0,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_ALT,EDGE_MILL_BEAM_OVERHANG_ALT_PATH_00,NODE_MILL_BEAM_OVERHANG_ALT_ENTRY,NODE_MILL_BEAM_OVERHANG_ALT_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_ALT,EDGE_MILL_BEAM_OVERHANG_ALT_PATH_01,NODE_MILL_BEAM_OVERHANG_ALT_BUILD_UP,NODE_MILL_BEAM_OVERHANG_ALT_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_ALT,EDGE_MILL_BEAM_OVERHANG_ALT_PATH_02,NODE_MILL_BEAM_OVERHANG_ALT_CORE,NODE_MILL_BEAM_OVERHANG_ALT_RECOVERY,WALK,14,1,30,1,1,TRAVERSAL,1,2,1,30,1,1,30,1,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_ALT,EDGE_MILL_BEAM_OVERHANG_ALT_PATH_03,NODE_MILL_BEAM_OVERHANG_ALT_RECOVERY,NODE_MILL_BEAM_OVERHANG_ALT_EXIT,WALK,30,1,34,7,1,TRAVERSAL,1,2,1,34,7,1,34,7,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_ALT,EDGE_MILL_BEAM_OVERHANG_ALT_RECOVER,NODE_MILL_BEAM_OVERHANG_ALT_HIGH,NODE_MILL_BEAM_OVERHANG_ALT_RECOVERY,WALK,8,5,30,1,0,TRAVERSAL,1,2,1,30,1,1,30,1,2500,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_BASE,EDGE_MILL_BEAM_OVERHANG_BASE_PATH_00,NODE_MILL_BEAM_OVERHANG_BASE_ENTRY,NODE_MILL_BEAM_OVERHANG_BASE_BUILD_UP,WALK,0,1,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_BASE,EDGE_MILL_BEAM_OVERHANG_BASE_PATH_01,NODE_MILL_BEAM_OVERHANG_BASE_BUILD_UP,NODE_MILL_BEAM_OVERHANG_BASE_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_BASE,EDGE_MILL_BEAM_OVERHANG_BASE_PATH_02,NODE_MILL_BEAM_OVERHANG_BASE_CORE,NODE_MILL_BEAM_OVERHANG_BASE_RECOVERY,WALK,14,1,30,1,1,TRAVERSAL,1,2,1,30,1,1,30,1,3000,RULESET_ROUTE_V1
TC_MILL_BEAM_OVERHANG,SPINE_MILL_BEAM_OVERHANG_BASE,EDGE_MILL_BEAM_OVERHANG_BASE_PATH_03,NODE_MILL_BEAM_OVERHANG_BASE_RECOVERY,NODE_MILL_BEAM_OVERHANG_BASE_EXIT,WALK,30,1,34,7,1,TRAVERSAL,1,2,1,34,7,1,34,7,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_ALT,EDGE_MILL_BROKEN_PILLAR_ALT_HIGH_00,NODE_MILL_BROKEN_PILLAR_ALT_BUILD_UP,NODE_MILL_BROKEN_PILLAR_ALT_HIGH,WALK,4,1,8,5,0,TRAVERSAL,1,2,1,8,5,1,8,5,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_ALT,EDGE_MILL_BROKEN_PILLAR_ALT_HIGH_01,NODE_MILL_BROKEN_PILLAR_ALT_HIGH,NODE_MILL_BROKEN_PILLAR_ALT_CORE,WALK,8,5,14,1,0,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_ALT,EDGE_MILL_BROKEN_PILLAR_ALT_PATH_00,NODE_MILL_BROKEN_PILLAR_ALT_ENTRY,NODE_MILL_BROKEN_PILLAR_ALT_BUILD_UP,WALK,1,7,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_ALT,EDGE_MILL_BROKEN_PILLAR_ALT_PATH_01,NODE_MILL_BROKEN_PILLAR_ALT_BUILD_UP,NODE_MILL_BROKEN_PILLAR_ALT_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_ALT,EDGE_MILL_BROKEN_PILLAR_ALT_PATH_02,NODE_MILL_BROKEN_PILLAR_ALT_CORE,NODE_MILL_BROKEN_PILLAR_ALT_TOUCH_2,WALK,14,1,26,1,1,TRAVERSAL,1,2,1,26,1,1,26,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_ALT,EDGE_MILL_BROKEN_PILLAR_ALT_PATH_03,NODE_MILL_BROKEN_PILLAR_ALT_TOUCH_2,NODE_MILL_BROKEN_PILLAR_ALT_RECOVERY,WALK,26,1,42,1,1,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_ALT,EDGE_MILL_BROKEN_PILLAR_ALT_PATH_04,NODE_MILL_BROKEN_PILLAR_ALT_RECOVERY,NODE_MILL_BROKEN_PILLAR_ALT_EXIT,WALK,42,1,46,0,1,TRAVERSAL,1,2,1,46,0,1,46,0,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_ALT,EDGE_MILL_BROKEN_PILLAR_ALT_RECOVER,NODE_MILL_BROKEN_PILLAR_ALT_HIGH,NODE_MILL_BROKEN_PILLAR_ALT_RECOVERY,WALK,8,5,42,1,0,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_BASE,EDGE_MILL_BROKEN_PILLAR_BASE_PATH_00,NODE_MILL_BROKEN_PILLAR_BASE_ENTRY,NODE_MILL_BROKEN_PILLAR_BASE_BUILD_UP,WALK,1,7,4,1,1,TRAVERSAL,1,2,1,4,1,1,4,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_BASE,EDGE_MILL_BROKEN_PILLAR_BASE_PATH_01,NODE_MILL_BROKEN_PILLAR_BASE_BUILD_UP,NODE_MILL_BROKEN_PILLAR_BASE_CORE,WALK,4,1,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_BASE,EDGE_MILL_BROKEN_PILLAR_BASE_PATH_02,NODE_MILL_BROKEN_PILLAR_BASE_CORE,NODE_MILL_BROKEN_PILLAR_BASE_TOUCH_2,WALK,14,1,26,1,1,TRAVERSAL,1,2,1,26,1,1,26,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_BASE,EDGE_MILL_BROKEN_PILLAR_BASE_PATH_03,NODE_MILL_BROKEN_PILLAR_BASE_TOUCH_2,NODE_MILL_BROKEN_PILLAR_BASE_RECOVERY,WALK,26,1,42,1,1,TRAVERSAL,1,2,1,42,1,1,42,1,3000,RULESET_ROUTE_V1
TC_MILL_BROKEN_PILLAR,SPINE_MILL_BROKEN_PILLAR_BASE,EDGE_MILL_BROKEN_PILLAR_BASE_PATH_04,NODE_MILL_BROKEN_PILLAR_BASE_RECOVERY,NODE_MILL_BROKEN_PILLAR_BASE_EXIT,WALK,42,1,46,0,1,TRAVERSAL,1,2,1,46,0,1,46,0,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_HIGH_00,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_BUILD_UP,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_HIGH,WALK,4,17,8,21,0,TRAVERSAL,1,2,1,8,21,1,8,21,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_HIGH_01,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_HIGH,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_CORE,WALK,8,21,14,9,0,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_PATH_00,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_ENTRY,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_BUILD_UP,WALK,0,17,4,17,1,TRAVERSAL,1,2,1,4,17,1,4,17,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_PATH_01,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_BUILD_UP,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_TOUCH_1,WALK,4,17,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_PATH_02,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_TOUCH_1,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_CORE,WALK,14,1,14,9,1,TRAVERSAL,1,2,1,14,9,1,14,9,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_PATH_03,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_CORE,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_TOUCH_3,WALK,14,9,14,17,1,TRAVERSAL,1,2,1,14,17,1,14,17,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_PATH_04,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_TOUCH_3,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_RECOVERY,WALK,14,17,30,1,1,TRAVERSAL,1,2,1,30,1,1,30,1,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_PATH_05,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_RECOVERY,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_EXIT,WALK,30,1,34,0,1,TRAVERSAL,1,2,1,34,0,1,34,0,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_RECOVER,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_HIGH,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_ALT_RECOVERY,WALK,8,21,30,1,0,TRAVERSAL,1,2,1,30,1,1,30,1,3500,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_PATH_00,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_ENTRY,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_BUILD_UP,WALK,0,17,4,17,1,TRAVERSAL,1,2,1,4,17,1,4,17,3000,RULESET_ROUTE_V1
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE,EDGE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_PATH_01,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_BUILD_UP,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_TOUCH_1,WALK,4,17,14,1,1,TRAVERSAL,1,2,1,14,1,1,14,1,3000,RULESET_ROUTE_V1
