cluster_id,spine_variant_id,role_anchor_id,node_id
TC_MILL_ORTHOGONAL_SHAFT_RECOVERY,SPINE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE,ROLE_MILL_ORTHOGONAL_SHAFT_RECOVERY_REWARD,NODE_MILL_ORTHOGONAL_SHAFT_RECOVERY_BASE_REWARD
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,ROLE_MILL_QUIET_BEAM_BUILD_UP,NODE_MILL_QUIET_BEAM_ALT_BUILD_UP
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,ROLE_MILL_QUIET_BEAM_CORE,NODE_MILL_QUIET_BEAM_ALT_CORE
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,ROLE_MILL_QUIET_BEAM_ENTRY,NODE_MILL_QUIET_BEAM_ALT_ENTRY
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,ROLE_MILL_QUIET_BEAM_EXIT,NODE_MILL_QUIET_BEAM_ALT_EXIT
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,ROLE_MILL_QUIET_BEAM_RECOVERY,NODE_MILL_QUIET_BEAM_ALT_RECOVERY
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,ROLE_MILL_QUIET_BEAM_BUILD_UP,NODE_MILL_QUIET_BEAM_BASE_BUILD_UP
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,ROLE_MILL_QUIET_BEAM_CORE,NODE_MILL_QUIET_BEAM_BASE_CORE
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,ROLE_MILL_QUIET_BEAM_ENTRY,NODE_MILL_QUIET_BEAM_BASE_ENTRY
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,ROLE_MILL_QUIET_BEAM_EXIT,NODE_MILL_QUIET_BEAM_BASE_EXIT
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,ROLE_MILL_QUIET_BEAM_RECOVERY,NODE_MILL_QUIET_BEAM_BASE_RECOVERY
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,ROLE_ROOT_FORKED_CANOPY_RECOVERY_BUILD_UP,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_BUILD_UP
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,ROLE_ROOT_FORKED_CANOPY_RECOVERY_CORE,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_CORE
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,ROLE_ROOT_FORKED_CANOPY_RECOVERY_ENTRY,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_ENTRY
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,ROLE_ROOT_FORKED_CANOPY_RECOVERY_EXIT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_EXIT
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,ROLE_ROOT_FORKED_CANOPY_RECOVERY_RECOVERY,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_RECOVERY
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,ROLE_ROOT_FORKED_CANOPY_RECOVERY_REWARD,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_REWARD
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,ROLE_ROOT_FORKED_CANOPY_RECOVERY_BUILD_UP,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_BUILD_UP
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,ROLE_ROOT_FORKED_CANOPY_RECOVERY_CORE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_CORE
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,ROLE_ROOT_FORKED_CANOPY_RECOVERY_ENTRY,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_ENTRY
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,ROLE_ROOT_FORKED_CANOPY_RECOVERY_EXIT,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_EXIT
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,ROLE_ROOT_FORKED_CANOPY_RECOVERY_RECOVERY,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_RECOVERY
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,ROLE_ROOT_FORKED_CANOPY_RECOVERY_REWARD,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_REWARD
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,ROLE_ROOT_HOLLOW_POCKET_BUILD_UP,NODE_ROOT_HOLLOW_POCKET_ALT_BUILD_UP
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,ROLE_ROOT_HOLLOW_POCKET_CORE,NODE_ROOT_HOLLOW_POCKET_ALT_CORE
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,ROLE_ROOT_HOLLOW_POCKET_ENTRY,NODE_ROOT_HOLLOW_POCKET_ALT_ENTRY
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,ROLE_ROOT_HOLLOW_POCKET_EXIT,NODE_ROOT_HOLLOW_POCKET_ALT_EXIT
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,ROLE_ROOT_HOLLOW_POCKET_RECOVERY,NODE_ROOT_HOLLOW_POCKET_ALT_RECOVERY
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,ROLE_ROOT_HOLLOW_POCKET_REWARD,NODE_ROOT_HOLLOW_POCKET_ALT_REWARD
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,ROLE_ROOT_HOLLOW_POCKET_BUILD_UP,NODE_ROOT_HOLLOW_POCKET_BASE_BUILD_UP
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,ROLE_ROOT_HOLLOW_POCKET_CORE,NODE_ROOT_HOLLOW_POCKET_BASE_CORE
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,ROLE_ROOT_HOLLOW_POCKET_ENTRY,NODE_ROOT_HOLLOW_POCKET_BASE_ENTRY
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,ROLE_ROOT_HOLLOW_POCKET_EXIT,NODE_ROOT_HOLLOW_POCKET_BASE_EXIT
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,ROLE_ROOT_HOLLOW_POCKET_RECOVERY,NODE_ROOT_HOLLOW_POCKET_BASE_RECOVERY
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,ROLE_ROOT_HOLLOW_POCKET_REWARD,NODE_ROOT_HOLLOW_POCKET_BASE_REWARD
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,ROLE_ROOT_QUIET_ARCH_BUILD_UP,NODE_ROOT_QUIET_ARCH_ALT_BUILD_UP
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,ROLE_ROOT_QUIET_ARCH_CORE,NODE_ROOT_QUIET_ARCH_ALT_CORE
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,ROLE_ROOT_QUIET_ARCH_ENTRY,NODE_ROOT_QUIET_ARCH_ALT_ENTRY
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,ROLE_ROOT_QUIET_ARCH_EXIT,NODE_ROOT_QUIET_ARCH_ALT_EXIT
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,ROLE_ROOT_QUIET_ARCH_RECOVERY,NODE_ROOT_QUIET_ARCH_ALT_RECOVERY
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,ROLE_ROOT_QUIET_ARCH_BUILD_UP,NODE_ROOT_QUIET_ARCH_BASE_BUILD_UP
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,ROLE_ROOT_QUIET_ARCH_CORE,NODE_ROOT_QUIET_ARCH_BASE_CORE
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,ROLE_ROOT_QUIET_ARCH_ENTRY,NODE_ROOT_QUIET_ARCH_BASE_ENTRY
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,ROLE_ROOT_QUIET_ARCH_EXIT,NODE_ROOT_QUIET_ARCH_BASE_EXIT
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,ROLE_ROOT_QUIET_ARCH_RECOVERY,NODE_ROOT_QUIET_ARCH_BASE_RECOVERY
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,ROLE_ROOT_VERTICAL_TUNNEL_BUILD_UP,NODE_ROOT_VERTICAL_TUNNEL_ALT_BUILD_UP
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,ROLE_ROOT_VERTICAL_TUNNEL_CORE,NODE_ROOT_VERTICAL_TUNNEL_ALT_CORE
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,ROLE_ROOT_VERTICAL_TUNNEL_ENTRY,NODE_ROOT_VERTICAL_TUNNEL_ALT_ENTRY
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,ROLE_ROOT_VERTICAL_TUNNEL_EXIT,NODE_ROOT_VERTICAL_TUNNEL_ALT_EXIT
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,ROLE_ROOT_VERTICAL_TUNNEL_RECOVERY,NODE_ROOT_VERTICAL_TUNNEL_ALT_RECOVERY
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,ROLE_ROOT_VERTICAL_TUNNEL_REWARD,NODE_ROOT_VERTICAL_TUNNEL_ALT_REWARD
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,ROLE_ROOT_VERTICAL_TUNNEL_BUILD_UP,NODE_ROOT_VERTICAL_TUNNEL_BASE_BUILD_UP
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,ROLE_ROOT_VERTICAL_TUNNEL_CORE,NODE_ROOT_VERTICAL_TUNNEL_BASE_CORE
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,ROLE_ROOT_VERTICAL_TUNNEL_ENTRY,NODE_ROOT_VERTICAL_TUNNEL_BASE_ENTRY
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,ROLE_ROOT_VERTICAL_TUNNEL_EXIT,NODE_ROOT_VERTICAL_TUNNEL_BASE_EXIT
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,ROLE_ROOT_VERTICAL_TUNNEL_RECOVERY,NODE_ROOT_VERTICAL_TUNNEL_BASE_RECOVERY
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,ROLE_ROOT_VERTICAL_TUNNEL_REWARD,NODE_ROOT_VERTICAL_TUNNEL_BASE_REWARD
