cluster_id,spine_variant_id,node_id,local_x,local_y,mandatory
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,NODE_MILL_QUIET_BEAM_ALT_ENTRY,0,1,1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,NODE_MILL_QUIET_BEAM_ALT_EXIT,23,1,1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,NODE_MILL_QUIET_BEAM_ALT_HIGH,8,5,0
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_ALT,NODE_MILL_QUIET_BEAM_ALT_RECOVERY,18,1,1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,NODE_MILL_QUIET_BEAM_BASE_BUILD_UP,4,1,1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,NODE_MILL_QUIET_BEAM_BASE_CORE,14,1,1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,NODE_MILL_QUIET_BEAM_BASE_ENTRY,0,1,1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,NODE_MILL_QUIET_BEAM_BASE_EXIT,23,1,1
TC_MILL_QUIET_BEAM,SPINE_MILL_QUIET_BEAM_BASE,NODE_MILL_QUIET_BEAM_BASE_RECOVERY,18,1,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_BUILD_UP,4,9,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_CORE,14,9,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_ENTRY,0,9,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_EXIT,34,8,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_HIGH,8,12,0
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_RECOVERY,30,9,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_REWARD,17,10,0
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_TOUCH_1,14,1,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_ALT,NODE_ROOT_FORKED_CANOPY_RECOVERY_ALT_TOUCH_3,14,17,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_BUILD_UP,4,9,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_CORE,14,9,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_ENTRY,0,9,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_EXIT,34,8,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_RECOVERY,30,9,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_REWARD,17,10,0
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_TOUCH_1,14,1,1
TC_ROOT_FORKED_CANOPY_RECOVERY,SPINE_ROOT_FORKED_CANOPY_RECOVERY_BASE,NODE_ROOT_FORKED_CANOPY_RECOVERY_BASE_TOUCH_3,14,17,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,NODE_ROOT_HOLLOW_POCKET_ALT_BUILD_UP,4,1,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,NODE_ROOT_HOLLOW_POCKET_ALT_CORE,14,1,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,NODE_ROOT_HOLLOW_POCKET_ALT_ENTRY,0,1,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,NODE_ROOT_HOLLOW_POCKET_ALT_EXIT,34,7,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,NODE_ROOT_HOLLOW_POCKET_ALT_HIGH,8,4,0
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,NODE_ROOT_HOLLOW_POCKET_ALT_RECOVERY,30,1,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_ALT,NODE_ROOT_HOLLOW_POCKET_ALT_REWARD,17,2,0
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,NODE_ROOT_HOLLOW_POCKET_BASE_BUILD_UP,4,1,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,NODE_ROOT_HOLLOW_POCKET_BASE_CORE,14,1,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,NODE_ROOT_HOLLOW_POCKET_BASE_ENTRY,0,1,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,NODE_ROOT_HOLLOW_POCKET_BASE_EXIT,34,7,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,NODE_ROOT_HOLLOW_POCKET_BASE_RECOVERY,30,1,1
TC_ROOT_HOLLOW_POCKET,SPINE_ROOT_HOLLOW_POCKET_BASE,NODE_ROOT_HOLLOW_POCKET_BASE_REWARD,17,2,0
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,NODE_ROOT_QUIET_ARCH_ALT_BUILD_UP,4,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,NODE_ROOT_QUIET_ARCH_ALT_CORE,14,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,NODE_ROOT_QUIET_ARCH_ALT_ENTRY,0,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,NODE_ROOT_QUIET_ARCH_ALT_EXIT,23,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,NODE_ROOT_QUIET_ARCH_ALT_HIGH,8,4,0
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_ALT,NODE_ROOT_QUIET_ARCH_ALT_RECOVERY,18,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,NODE_ROOT_QUIET_ARCH_BASE_BUILD_UP,4,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,NODE_ROOT_QUIET_ARCH_BASE_CORE,14,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,NODE_ROOT_QUIET_ARCH_BASE_ENTRY,0,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,NODE_ROOT_QUIET_ARCH_BASE_EXIT,23,1,1
TC_ROOT_QUIET_ARCH,SPINE_ROOT_QUIET_ARCH_BASE,NODE_ROOT_QUIET_ARCH_BASE_RECOVERY,18,1,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,NODE_ROOT_VERTICAL_TUNNEL_ALT_BUILD_UP,4,1,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,NODE_ROOT_VERTICAL_TUNNEL_ALT_CORE,14,1,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,NODE_ROOT_VERTICAL_TUNNEL_ALT_ENTRY,1,7,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,NODE_ROOT_VERTICAL_TUNNEL_ALT_EXIT,46,0,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,NODE_ROOT_VERTICAL_TUNNEL_ALT_HIGH,8,4,0
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,NODE_ROOT_VERTICAL_TUNNEL_ALT_RECOVERY,42,1,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,NODE_ROOT_VERTICAL_TUNNEL_ALT_REWARD,17,2,0
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_ALT,NODE_ROOT_VERTICAL_TUNNEL_ALT_TOUCH_2,26,1,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,NODE_ROOT_VERTICAL_TUNNEL_BASE_BUILD_UP,4,1,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,NODE_ROOT_VERTICAL_TUNNEL_BASE_CORE,14,1,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,NODE_ROOT_VERTICAL_TUNNEL_BASE_ENTRY,1,7,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,NODE_ROOT_VERTICAL_TUNNEL_BASE_EXIT,46,0,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,NODE_ROOT_VERTICAL_TUNNEL_BASE_RECOVERY,42,1,1
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,NODE_ROOT_VERTICAL_TUNNEL_BASE_REWARD,17,2,0
TC_ROOT_VERTICAL_TUNNEL,SPINE_ROOT_VERTICAL_TUNNEL_BASE,NODE_ROOT_VERTICAL_TUNNEL_BASE_TOUCH_2,26,1,1
