x,y,role,collision_type,before_value,final_value,owner,body_clear,head_clear,support_value,top_only,grab_enabled,movement_enabled,visual_only,plan_digest
543,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,256,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,256,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
553,256,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,257,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,257,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,257,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,257,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,258,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,258,LEAF_DECORATION,NONE,AIR,AIR,,true,false,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,258,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
553,258,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,259,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,259,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,true,false,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
553,259,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,260,LEAF_DECORATION,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,260,DECORATIVE_BRANCH,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,261,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,261,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,true,false,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,261,LEAF_DECORATION,NONE,AIR,AIR,,true,false,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
545,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,262,LEAF_DECORATION,NONE,AIR,AIR,,true,true,SOLID,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,262,BRANCH_PLATFORM,TOP_ONLY,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,true,false,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
553,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
543,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
546,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
548,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
549,263,LEAF_DECORATION,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
551,263,LEAF_DECORATION,NONE,AIR,AIR,,true,true,AIR,false,false,false,true,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
552,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
553,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
542,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
550,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
553,264,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
544,265,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
547,265,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,ae2fed5ef829d8354eddf66bd4b319bd2213e535e14332b77df4ce05203270a3
