candidate_id,x,y,width,height,available_connections,path_cells,status,reason,hub_digest
HUB_CANDIDATE_309be4526855e8bc,136,80,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_30a08b64543f836c,512,96,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_30a7aa4b8253c64a,496,32,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_30af26db18a03c12,408,88,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_30b90db5a41bfe1d,240,224,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_30cd4bac05ea3d72,168,72,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_31332b5930b59030,232,8,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_314198d563d2fa90,40,152,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_315104502dae36d3,504,216,24,40,0,0,REJECTED,CONNECTION_SHORTFALL,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3151c847904a7a73,64,168,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_31559bff5b1bbb1e,472,248,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_315c73c865dd557c,152,232,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_317d83962a5817f3,152,88,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_317dda8e43b7f2d1,152,352,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_319f9f5f5dc1420f,192,344,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_31a55bb3378f2424,200,80,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_31bada5734ab55e7,488,128,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_31d5639b60ce9110,160,336,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_31e25e179b7593ad,400,96,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_31f11ce957f1b68a,448,360,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_322fdf35cc8ea887,552,160,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3253b80ecd3db48e,96,80,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3259ef34f454b577,536,360,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_325ac3dad213e185,136,184,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3286374a7680f18e,544,240,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3291ecc9cd4adbb4,48,368,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_329e933aef101499,112,312,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_32bba7cd8cdc9977,312,40,24,40,0,0,REJECTED,CONNECTION_SHORTFALL,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_32cfc616415713ef,144,88,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_32dbf1fd76d713a6,360,96,24,40,0,0,REJECTED,CONNECTION_SHORTFALL,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33140fc2b42ae00b,416,104,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_331f00cd2ef9a838,312,288,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3327ebe1ceef2ae6,296,328,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3328fa2ad03edc37,72,184,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_334a5943c18d96d1,512,80,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3370e23ef3de9090,64,320,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_338216620b76c11d,24,368,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3392446f2f6622f7,568,320,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33a6bb5c6327f396,112,88,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33a8cb09bb9f48d0,216,72,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33a94c321bf4553c,312,24,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33bb26b4c454171d,120,168,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33bbc2b5820132d1,248,232,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33cc20b498670fb0,288,8,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33da132cd52210a8,528,320,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33dbfd9da0e950bb,488,336,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_33e8f582670fda3c,336,16,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3404acd9a5ddcee1,248,8,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_342253bd7d5aeefa,120,40,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3429b5e48a956010,576,296,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_346cd085b03fd39b,40,240,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3472ca1d677d13a8,160,312,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_348af0bd133007db,544,296,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_34a7d09c170cc753,424,232,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_34b9633853ac3261,208,312,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_34de56dd928cd36a,104,136,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3541ebbc6e853b9b,536,280,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35477e5f01336a73,544,112,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_355f6eabefe9f9d7,208,264,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35638116dca48068,408,240,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3568052cb68a9ad7,136,144,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3571e9ee96c0759b,328,184,24,40,1,62,REJECTED,CANDIDATE_ROUTE_ATTEMPT_CAP,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3584c6d69274a730,160,96,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3586c3536ff0db12,232,368,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_358e7b4808a2fffd,192,232,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_359764cf6517b7d7,336,208,24,40,1,92,REJECTED,CANDIDATE_ROUTE_ATTEMPT_CAP,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35a44bea0decf541,104,320,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35bb9abd22be5780,304,352,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35ca143a45442abd,528,224,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35d1dad4489839f1,392,224,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35d3b5dd0d15583b,200,216,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35e2134365e4df21,256,64,24,40,0,0,REJECTED,CONNECTION_SHORTFALL,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_35ef54dd71da0c91,128,256,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_361c43186d06a85d,224,232,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_36260acf7ce305ad,576,8,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_363e9818a7c655b9,216,40,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_366df29ce8597508,336,168,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_367c39beb36ed041,552,328,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3687c07c312d11d8,248,192,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_369801985a9daade,320,112,24,40,0,0,REJECTED,CANDIDATE_ROUTE_ATTEMPT_CAP,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_36a402e8ad0a19fc,128,56,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_36d130b1e32e8b93,120,160,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_36d8b041e71c032b,504,32,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_370bd04fd28b4099,72,200,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_37132d4091de8a3b,368,344,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_371bdf35bbf4aee2,336,232,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_371f21749e45eec7,128,352,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_372f22eb526e90bf,264,16,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_376f70fa1c3af3ae,336,272,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_37985abbade812fb,272,32,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_37a5864c43f80e4a,232,264,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_37aeb2cc2ef49d9a,432,336,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_37d54bc2d49be9d3,96,360,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_37d561cd1a189bef,536,328,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_37fbe4d5501af016,552,240,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3805a2e5f948ac0e,472,152,24,40,0,0,REJECTED,CONNECTION_SHORTFALL,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38305a5125e76193,216,24,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_383ded8d34bd2d4a,512,128,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38497e56b46c77f0,184,288,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_385bc0140a4e2c00,264,296,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_388d267d23c64aa7,136,32,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38a5d919965fd06e,40,56,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38ad2b6ef5b9f54f,184,272,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38bc9330bdac2c80,320,264,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38c4b4787b7e9cde,496,288,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38d0bacc9a8f52af,384,152,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38e8376754a5b274,472,48,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38f345d61d774c09,144,288,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38f64c1c778efbe9,224,288,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_38fe0068e30c4b63,312,112,24,40,0,0,REJECTED,CANDIDATE_ROUTE_ATTEMPT_CAP,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3906f5d8009f11cd,88,32,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_390ffd4e8a74dc62,360,240,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_392524cbb4056f9e,216,192,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3936c9b3b3201ff9,32,120,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39549c94151ac7e4,408,16,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_398039f205d15dc4,536,216,24,40,0,0,REJECTED,CONNECTION_SHORTFALL,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39a27c977c37993c,200,352,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39a5343b2d2637d1,160,272,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39bfac38ffc1ca3e,328,144,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39c1b5242ed56099,336,328,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39c9f28304888548,88,200,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39cab64f4ed4806d,24,176,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39cb0cc0aef5ec73,416,368,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39d51c103a7bda6c,384,272,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_39e6af76dccd25a3,136,48,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a1a226c9dbf55ab,456,176,24,40,0,0,REJECTED,CONNECTION_SHORTFALL,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a1f84ce3a07b2ac,392,256,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a2574a2c55f2f99,88,80,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a2b19f69d544e72,520,144,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a39dd20b42bce76,104,296,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a4c5bab28cc58c8,344,160,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a522a26fc9c2069,432,32,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a5e55081c5c4745,424,96,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a90978773f9f1a3,528,56,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a954fee75a21ee8,424,8,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3a9a3416a2261467,136,368,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3aa17e060ecb3f8d,184,144,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
HUB_CANDIDATE_3aba37ca3d5c99fd,200,224,24,40,0,0,REJECTED,FOOTPRINT_CONFLICT,658f6805a3715cc792a0a281dded25c81c27eaf51fd6b903c1486b2c56e2d39d
