x,y,role,collision_type,before_value,final_value,owner,body_clear,head_clear,support_value,top_only,grab_enabled,movement_enabled,visual_only,plan_digest
564,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
565,259,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
566,259,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
567,259,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
560,260,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
561,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,AIR,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
562,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
564,260,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
565,260,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
566,260,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
560,261,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
561,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
562,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
563,261,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,false,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
564,261,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
565,261,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,false,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
567,261,BRANCH_PLATFORM,BRANCH_PLATFORM,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,true,false,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
560,262,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
561,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
562,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
563,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
564,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,false,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
565,262,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,AIR,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
566,262,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
567,262,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,SOLID,false,false,false,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
560,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
561,263,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
563,263,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,SOLID,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
564,263,TRUNK_CLIMB,TRUNK_CLIMB,AIR,SOLID,TREE_GRAB_ACTUAL,false,true,SOLID,false,true,true,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
565,263,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,SOLID,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
566,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
567,263,MOVEMENT_CLEARANCE,MOVEMENT_CLEARANCE,AIR,AIR,,true,true,AIR,false,false,false,false,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
560,264,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
562,264,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
564,264,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,SOLID,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
566,264,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
561,265,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
563,265,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
565,265,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
567,265,LEAF_DECORATION,LEAF_DECORATION,AIR,AIR,,true,true,AIR,false,false,false,true,228848555fbd11a4b3dc75ce7a21199f7662b295b334b73babe78f4ab1a21380
