x,y
"229","111"
"230","111"
"231","111"
"232","111"
"233","111"
"234","111"
"572","111"
"573","111"
"574","111"
"575","111"
"576","111"
"577","111"
"578","111"
"579","111"
"580","111"
"581","111"
"582","111"
"583","111"
"584","111"
"127","112"
"228","112"
"235","112"
"128","113"
"224","113"
"225","113"
"226","113"
"227","113"
"236","113"
"237","113"
"238","113"
"239","113"
"129","114"
"130","115"
"167","115"
"168","115"
"169","115"
"170","115"
"171","115"
"172","115"
"599","115"
"131","116"
"166","116"
"173","116"
"174","116"
"600","116"
"132","117"
"165","117"
"175","117"
"176","117"
"177","117"
"178","117"
"179","117"
"180","117"
"601","117"
"133","118"
"134","118"
"135","118"
"136","118"
"137","118"
"138","118"
"139","118"
"140","118"
"141","118"
"142","118"
"143","118"
"164","118"
"602","118"
"144","119"
"145","119"
"146","119"
"147","119"
"148","119"
"149","119"
"150","119"
"151","119"
"152","119"
"153","119"
"154","119"
"155","119"
"156","119"
"157","119"
"158","119"
"159","119"
"160","119"
"161","119"
"162","119"
"163","119"
"603","119"
"604","119"
"605","119"
"606","119"
"607","119"
"608","119"
"609","119"
"610","119"
"611","119"
"612","119"
"613","119"
"614","119"
"615","119"
"616","119"
"601","121"
"600","122"
"75","123"
"539","123"
"540","123"
"541","123"
"542","123"
"543","123"
"544","123"
"545","123"
"546","123"
"547","123"
"550","123"
"551","123"
"552","123"
"553","123"
"554","123"
"599","123"
"76","124"
"538","124"
"548","124"
"555","124"
"598","124"
"77","125"
"537","125"
"549","125"
"556","125"
"597","125"
"78","126"
"550","126"
"596","126"
"79","127"
"80","127"
"81","127"
"82","127"
"83","127"
"84","127"
"85","127"
"86","127"
"87","127"
"88","127"
"551","127"
"558","127"
"559","127"
"560","127"
"561","127"
"562","127"
"563","127"
"564","127"
"565","127"
"566","127"
"567","127"
"568","127"
"569","127"
"570","127"
"571","127"
"572","127"
"573","127"
"574","127"
"575","127"
"576","127"
"577","127"
"578","127"
"579","127"
"580","127"
"581","127"
"582","127"
"583","127"
"584","127"
"585","127"
"586","127"
"587","127"
"588","127"
"589","127"
"590","127"
"591","127"
"592","127"
"593","127"
"594","127"
"595","127"
"77","128"
"89","128"
"504","128"
"505","128"
"506","128"
"507","128"
"508","128"
"509","128"
"510","128"
"511","128"
"512","128"
"513","128"
"514","128"
"515","128"
"516","128"
"517","128"
"518","128"
"519","128"
"520","128"
"521","128"
"552","128"
"557","128"
"68","129"
"69","129"
"70","129"
"71","129"
"72","129"
"73","129"
"74","129"
"75","129"
"76","129"
"90","129"
"553","129"
"556","129"
"52","130"
"53","130"
"54","130"
"55","130"
"56","130"
"57","130"
"58","130"
"59","130"
"60","130"
"61","130"
"62","130"
"63","130"
"64","130"
"65","130"
"66","130"
"67","130"
"91","130"
"554","130"
"555","130"
"36","131"
"37","131"
"38","131"
"39","131"
"40","131"
"41","131"
"42","131"
"43","131"
"44","131"
"45","131"
"46","131"
"47","131"
"48","131"
"49","131"
"50","131"
"51","131"
"92","131"
"93","131"
"94","131"
"95","131"
"96","131"
"97","131"
"98","131"
"99","131"
"100","131"
"101","131"
"102","131"
"103","131"
"104","131"
"105","131"
"106","131"
"107","131"
"108","131"
"109","131"
"110","131"
"111","131"
"112","131"
"113","131"
"114","131"
"115","131"
"116","131"
"117","131"
"118","131"
"119","131"
"120","131"
"121","131"
"122","131"
"123","131"
"124","131"
"125","131"
"126","131"
"195","131"
"196","131"
"197","131"
"198","131"
"199","131"
"200","131"
"201","131"
"202","131"
"203","131"
"204","131"
"205","131"
"206","131"
"207","131"
"208","131"
"209","131"
"210","131"
"211","131"
"212","131"
"213","131"
"214","131"
"215","131"
"216","131"
"217","131"
"218","131"
"219","131"
"220","131"
"221","131"
"222","131"
"223","131"
"224","131"
"225","131"
"226","131"
"227","131"
"228","131"
"229","131"
"230","131"
"231","131"
"232","131"
"233","131"
"234","131"
"235","131"
"236","131"
"35","132"
"127","132"
"194","132"
"34","133"
"128","133"
"193","133"
"503","133"
"522","133"
"535","133"
"20","134"
"21","134"
"22","134"
"23","134"
"24","134"
"25","134"
"26","134"
"27","134"
"30","134"
"31","134"
"32","134"
"33","134"
"129","134"
"192","134"
"7","135"
"8","135"
"9","135"
"10","135"
"11","135"
"12","135"
"13","135"
"14","135"
"15","135"
"16","135"
"17","135"
"18","135"
"19","135"
"130","135"
"131","135"
"132","135"
"133","135"
"134","135"
"135","135"
"136","135"
"137","135"
"138","135"
"139","135"
"140","135"
"141","135"
"142","135"
"143","135"
"144","135"
"145","135"
"146","135"
"147","135"
"148","135"
"149","135"
"150","135"
"151","135"
"152","135"
"153","135"
"154","135"
"155","135"
"156","135"
"157","135"
"158","135"
"159","135"
"160","135"
"161","135"
"162","135"
"163","135"
"191","135"
"164","136"
"190","136"
"536","136"
"165","137"
"189","137"
"537","137"
"166","138"
"167","138"
"168","138"
"169","138"
"170","138"
"171","138"
"188","138"
"538","138"
"172","139"
"173","139"
"174","139"
"175","139"
"176","139"
"177","139"
"178","139"
"179","139"
"180","139"
"181","139"
"182","139"
"183","139"
"184","139"
"185","139"
"186","139"
"187","139"
"539","139"
"541","139"
"542","139"
"543","139"
"544","139"
"545","139"
"546","139"
"547","139"
"548","139"
"549","139"
"550","139"
"551","139"
"552","139"
"553","139"
"554","139"
"540","140"
"538","142"
"28","143"
"537","143"
"29","144"
"30","145"
"31","146"
"434","146"
"435","146"
"436","146"
"437","146"
"438","146"
"439","146"
"440","146"
"441","146"
"442","146"
"443","146"
"444","146"
"445","146"
"446","146"
"447","146"
"448","146"
"449","146"
"450","146"
"451","146"
"452","146"
"453","146"
"32","147"
"33","147"
"34","147"
"35","147"
"36","147"
"37","147"
"38","147"
"39","147"
"40","147"
"41","147"
"42","147"
"43","147"
"44","147"
"45","147"
"46","147"
"47","147"
"48","147"
"49","147"
"50","147"
"51","147"
"52","147"
"130","147"
"131","147"
"132","147"
"133","147"
"134","147"
"135","147"
"136","147"
"137","147"
"138","147"
"139","147"
"140","147"
"141","147"
"142","147"
"143","147"
"144","147"
"53","148"
"129","148"
"30","149"
"54","149"
"128","149"
"29","150"
"55","150"
"28","151"
"56","151"
"88","151"
"89","151"
"90","151"
"91","151"
"92","151"
"93","151"
"94","151"
"95","151"
"96","151"
"97","151"
"98","151"
"99","151"
"100","151"
"101","151"
"102","151"
"103","151"
"104","151"
"105","151"
"106","151"
"107","151"
"108","151"
"109","151"
"110","151"
"111","151"
"112","151"
"113","151"
"114","151"
"115","151"
"116","151"
"117","151"
"118","151"
"119","151"
"120","151"
"121","151"
"122","151"
"123","151"
"124","151"
"125","151"
"126","151"
"535","151"
"27","152"
"57","152"
"87","152"
"127","152"
"536","152"
"26","153"
"58","153"
"86","153"
"537","153"
"24","154"
"25","154"
"59","154"
"80","154"
"81","154"
"82","154"
"83","154"
"84","154"
"85","154"
"538","154"
"11","155"
"12","155"
"13","155"
"14","155"
"15","155"
"16","155"
"17","155"
"18","155"
"19","155"
"20","155"
"21","155"
"22","155"
"23","155"
"60","155"
"61","155"
"62","155"
"63","155"
"64","155"
"65","155"
"66","155"
"67","155"
"68","155"
"69","155"
"70","155"
"71","155"
"72","155"
"73","155"
"74","155"
"75","155"
"76","155"
"77","155"
"78","155"
"79","155"
"126","155"
"539","155"
"541","155"
"542","155"
"543","155"
"544","155"
"545","155"
"546","155"
"547","155"
"548","155"
"549","155"
"550","155"
"551","155"
"552","155"
"553","155"
"554","155"
"540","156"
"128","157"
"538","158"
"130","159"
"537","159"
"127","160"
"128","160"
"129","160"
"131","160"
"126","161"
"132","161"
"125","162"
"133","162"
"134","162"
"135","162"
"136","162"
"137","162"
"138","162"
"139","162"
"140","162"
"141","162"
"142","162"
"143","162"
"273","162"
"274","162"
"275","162"
"276","162"
"277","162"
"278","162"
"279","162"
"280","162"
"281","162"
"282","162"
"283","162"
"284","162"
"285","162"
"286","162"
"287","162"
"288","162"
"289","162"
"290","162"
"28","163"
"29","163"
"30","163"
"31","163"
"32","163"
"33","163"
"34","163"
"35","163"
"36","163"
"37","163"
"38","163"
"39","163"
"40","163"
"41","163"
"42","163"
"43","163"
"44","163"
"45","163"
"46","163"
"47","163"
"48","163"
"108","163"
"109","163"
"110","163"
"111","163"
"112","163"
"113","163"
"114","163"
"115","163"
"116","163"
"117","163"
"118","163"
"119","163"
"120","163"
"121","163"
"122","163"
"123","163"
"124","163"
"145","163"
"146","163"
"147","163"
"148","163"
"149","163"
"150","163"
"151","163"
"152","163"
"153","163"
"154","163"
"155","163"
"156","163"
"157","163"
"158","163"
"159","163"
"160","163"
"161","163"
"162","163"
"163","163"
"164","163"
"165","163"
"166","163"
"167","163"
"168","163"
"169","163"
"170","163"
"171","163"
"172","163"
"173","163"
"174","163"
"175","163"
"176","163"
"27","164"
"49","164"
"107","164"
"144","164"
"177","164"
"178","164"
"26","165"
"50","165"
"106","165"
"143","165"
"179","165"
"180","165"
"181","165"
"182","165"
"183","165"
"184","165"
"185","165"
"186","165"
"187","165"
"25","166"
"51","166"
"96","166"
"97","166"
"98","166"
"99","166"
"100","166"
"101","166"
"102","166"
"103","166"
"104","166"
"105","166"
"142","166"
"188","166"
"272","166"
"291","166"
"24","167"
"52","167"
"76","167"
"77","167"
"78","167"
"79","167"
"80","167"
"81","167"
"82","167"
"83","167"
"84","167"
"85","167"
"86","167"
"87","167"
"88","167"
"89","167"
"90","167"
"91","167"
"92","167"
"93","167"
"94","167"
"95","167"
"189","167"
"271","167"
"347","167"
"535","167"
"23","168"
"53","168"
"75","168"
"190","168"
"536","168"
"22","169"
"54","169"
"74","169"
"191","169"
"537","169"
"20","170"
"21","170"
"55","170"
"72","170"
"73","170"
"192","170"
"193","170"
"194","170"
"195","170"
"538","170"
"7","171"
"8","171"
"9","171"
"10","171"
"11","171"
"12","171"
"13","171"
"14","171"
"15","171"
"16","171"
"17","171"
"18","171"
"19","171"
"56","171"
"57","171"
"58","171"
"59","171"
"60","171"
"61","171"
"62","171"
"63","171"
"64","171"
"65","171"
"66","171"
"67","171"
"68","171"
"69","171"
"70","171"
"71","171"
"196","171"
"197","171"
"198","171"
"199","171"
"200","171"
"201","171"
"202","171"
"203","171"
"204","171"
"205","171"
"206","171"
"207","171"
"208","171"
"209","171"
"210","171"
"211","171"
"212","171"
"213","171"
"214","171"
"215","171"
"216","171"
"217","171"
"218","171"
"219","171"
"220","171"
"221","171"
"222","171"
"223","171"
"224","171"
"225","171"
"226","171"
"227","171"
"228","171"
"229","171"
"230","171"
"231","171"
"232","171"
"233","171"
"234","171"
"235","171"
"236","171"
"237","171"
"238","171"
"239","171"
"240","171"
"539","171"
"541","171"
"542","171"
"543","171"
"544","171"
"545","171"
"546","171"
"547","171"
"548","171"
"549","171"
"550","171"
"551","171"
"552","171"
"553","171"
"554","171"
"540","172"
"141","173"
"140","174"
"538","174"
"130","175"
"131","175"
"132","175"
"133","175"
"134","175"
"135","175"
"136","175"
"137","175"
"138","175"
"139","175"
"142","175"
"143","175"
"144","175"
"537","175"
"129","176"
"128","177"
"127","178"
"126","179"
"125","180"
"124","181"
"122","183"
"535","183"
"123","184"
"536","184"
"124","185"
"537","185"
"125","186"
"538","186"
"126","187"
"539","187"
"541","187"
"542","187"
"543","187"
"544","187"
"545","187"
"546","187"
"547","187"
"548","187"
"549","187"
"550","187"
"551","187"
"552","187"
"553","187"
"554","187"
"540","188"
"124","189"
"112","190"
"113","190"
"114","190"
"115","190"
"116","190"
"117","190"
"118","190"
"119","190"
"120","190"
"121","190"
"122","190"
"123","190"
"163","190"
"164","190"
"165","190"
"166","190"
"167","190"
"168","190"
"169","190"
"170","190"
"171","190"
"538","190"
"7","191"
"8","191"
"9","191"
"10","191"
"11","191"
"12","191"
"13","191"
"14","191"
"15","191"
"16","191"
"17","191"
"18","191"
"19","191"
"20","191"
"107","191"
"108","191"
"109","191"
"110","191"
"111","191"
"160","191"
"161","191"
"172","191"
"173","191"
"174","191"
"175","191"
"176","191"
"177","191"
"178","191"
"179","191"
"180","191"
"181","191"
"182","191"
"183","191"
"184","191"
"185","191"
"186","191"
"187","191"
"537","191"
"21","192"
"105","192"
"106","192"
"159","192"
"188","192"
"22","193"
"96","193"
"97","193"
"98","193"
"99","193"
"100","193"
"101","193"
"102","193"
"103","193"
"104","193"
"158","193"
"189","193"
"23","194"
"95","194"
"157","194"
"163","194"
"190","194"
"191","194"
"192","194"
"193","194"
"194","194"
"195","194"
"24","195"
"25","195"
"26","195"
"27","195"
"28","195"
"29","195"
"30","195"
"31","195"
"32","195"
"33","195"
"34","195"
"35","195"
"36","195"
"37","195"
"38","195"
"39","195"
"40","195"
"94","195"
"132","195"
"133","195"
"134","195"
"135","195"
"136","195"
"137","195"
"138","195"
"139","195"
"140","195"
"141","195"
"142","195"
"143","195"
"156","195"
"162","195"
"196","195"
"197","195"
"198","195"
"199","195"
"200","195"
"201","195"
"202","195"
"203","195"
"204","195"
"205","195"
"206","195"
"207","195"
"208","195"
"209","195"
"210","195"
"211","195"
"41","196"
"93","196"
"212","196"
"42","197"
"92","197"
"213","197"
"43","198"
"80","198"
"81","198"
"82","198"
"83","198"
"84","198"
"85","198"
"86","198"
"87","198"
"88","198"
"89","198"
"90","198"
"91","198"
"214","198"
"215","198"
"216","198"
"217","198"
"218","198"
"219","198"
"220","198"
"221","198"
"222","198"
"223","198"
"224","198"
"225","198"
"226","198"
"227","198"
"44","199"
"45","199"
"46","199"
"47","199"
"48","199"
"49","199"
"50","199"
"51","199"
"52","199"
"53","199"
"54","199"
"55","199"
"56","199"
"57","199"
"58","199"
"59","199"
"60","199"
"61","199"
"62","199"
"63","199"
"64","199"
"65","199"
"66","199"
"67","199"
"68","199"
"69","199"
"70","199"
"71","199"
"72","199"
"73","199"
"74","199"
"75","199"
"76","199"
"77","199"
"78","199"
"79","199"
"162","199"
"228","199"
"229","199"
"230","199"
"231","199"
"232","199"
"233","199"
"234","199"
"235","199"
"236","199"
"237","199"
"238","199"
"239","199"
"240","199"
"535","199"
"163","200"
"536","200"
"164","201"
"537","201"
"165","202"
"538","202"
"166","203"
"539","203"
"540","203"
"541","203"
"542","203"
"543","203"
"544","203"
"545","203"
"546","203"
"547","203"
"548","203"
"549","203"
"550","203"
"551","203"
"552","203"
"553","203"
"554","203"
"167","204"
"168","204"
"164","205"
"169","205"
"163","206"
"170","206"
"7","207"
"8","207"
"9","207"
"10","207"
"11","207"
"12","207"
"13","207"
"14","207"
"15","207"
"16","207"
"17","207"
"18","207"
"19","207"
"20","207"
"162","207"
"171","207"
"21","208"
"161","208"
"172","208"
"22","209"
"160","209"
"173","209"
"23","210"
"156","210"
"157","210"
"158","210"
"159","210"
"174","210"
"175","210"
"24","211"
"25","211"
"26","211"
"27","211"
"28","211"
"29","211"
"30","211"
"31","211"
"32","211"
"33","211"
"34","211"
"35","211"
"36","211"
"37","211"
"38","211"
"39","211"
"40","211"
"41","211"
"42","211"
"43","211"
"44","211"
"119","211"
"120","211"
"121","211"
"122","211"
"123","211"
"124","211"
"125","211"
"126","211"
"127","211"
"128","211"
"129","211"
"130","211"
"131","211"
"132","211"
"133","211"
"134","211"
"135","211"
"136","211"
"137","211"
"138","211"
"151","211"
"152","211"
"153","211"
"154","211"
"155","211"
"176","211"
"177","211"
"178","211"
"179","211"
"180","211"
"181","211"
"182","211"
"183","211"
"184","211"
"185","211"
"186","211"
"187","211"
"188","211"
"189","211"
"190","211"
"191","211"
"192","211"
"193","211"
"194","211"
"195","211"
"196","211"
"197","211"
"198","211"
"199","211"
"200","211"
"201","211"
"202","211"
"203","211"
"204","211"
"205","211"
"206","211"
"207","211"
"208","211"
"209","211"
"210","211"
"211","211"
"212","211"
"213","211"
"214","211"
"215","211"
"216","211"
"217","211"
"218","211"
"219","211"
"220","211"
"221","211"
"222","211"
"223","211"
"45","212"
"117","212"
"118","212"
"139","212"
"149","212"
"150","212"
"224","212"
"46","213"
"108","213"
"109","213"
"110","213"
"111","213"
"113","213"
"114","213"
"115","213"
"116","213"
"140","213"
"141","213"
"142","213"
"143","213"
"144","213"
"145","213"
"146","213"
"147","213"
"148","213"
"225","213"
"47","214"
"107","214"
"112","214"
"226","214"
"227","214"
"48","215"
"106","215"
"228","215"
"229","215"
"230","215"
"231","215"
"232","215"
"49","216"
"105","216"
"233","216"
"234","216"
"50","217"
"104","217"
"235","217"
"236","217"
"237","217"
"238","217"
"239","217"
"240","217"
"51","218"
"100","218"
"101","218"
"102","218"
"103","218"
"52","219"
"53","219"
"54","219"
"55","219"
"56","219"
"57","219"
"58","219"
"59","219"
"60","219"
"61","219"
"62","219"
"63","219"
"64","219"
"65","219"
"66","219"
"67","219"
"68","219"
"69","219"
"70","219"
"71","219"
"72","219"
"73","219"
"74","219"
"75","219"
"76","219"
"77","219"
"78","219"
"79","219"
"80","219"
"81","219"
"82","219"
"83","219"
"84","219"
"85","219"
"86","219"
"87","219"
"88","219"
"89","219"
"90","219"
"91","219"
"92","219"
"93","219"
"94","219"
"95","219"
"96","219"
"97","219"
"98","219"
"99","219"
"111","231"
"582","231"
"583","231"
"584","231"
"585","231"
"586","231"
"587","231"
"588","231"
"589","231"
"590","231"
"591","231"
"592","231"
"593","231"
"594","231"
"595","231"
"596","231"
"597","231"
"598","231"
"599","231"
"600","231"
"601","231"
"602","231"
"603","231"
"604","231"
"605","231"
"606","231"
"607","231"
"608","231"
"112","232"
"581","232"
"113","233"
"580","233"
"114","234"
"579","234"
"115","235"
"116","235"
"117","235"
"118","235"
"119","235"
"120","235"
"121","235"
"122","235"
"123","235"
"124","235"
"125","235"
"126","235"
"127","235"
"128","235"
"129","235"
"130","235"
"131","235"
"132","235"
"133","235"
"134","235"
"135","235"
"136","235"
"137","235"
"138","235"
"139","235"
"140","235"
"166","235"
"216","235"
"217","235"
"218","235"
"219","235"
"220","235"
"221","235"
"222","235"
"223","235"
"224","235"
"225","235"
"226","235"
"227","235"
"228","235"
"141","236"
"165","236"
"215","236"
"142","237"
"164","237"
"214","237"
"143","238"
"160","238"
"161","238"
"162","238"
"163","238"
"213","238"
"7","239"
"8","239"
"9","239"
"10","239"
"11","239"
"12","239"
"13","239"
"14","239"
"15","239"
"16","239"
"17","239"
"18","239"
"19","239"
"20","239"
"144","239"
"145","239"
"146","239"
"147","239"
"148","239"
"149","239"
"150","239"
"151","239"
"152","239"
"153","239"
"154","239"
"155","239"
"156","239"
"157","239"
"158","239"
"159","239"
"180","239"
"181","239"
"182","239"
"183","239"
"184","239"
"185","239"
"186","239"
"187","239"
"188","239"
"189","239"
"190","239"
"191","239"
"192","239"
"193","239"
"194","239"
"195","239"
"196","239"
"197","239"
"198","239"
"199","239"
"200","239"
"201","239"
"202","239"
"203","239"
"204","239"
"212","239"
"21","240"
"179","240"
"205","240"
"211","240"
"22","241"
"178","241"
"206","241"
"210","241"
"23","242"
"177","242"
"207","242"
"209","242"
"24","243"
"25","243"
"26","243"
"27","243"
"28","243"
"29","243"
"30","243"
"31","243"
"32","243"
"33","243"
"34","243"
"35","243"
"36","243"
"37","243"
"38","243"
"39","243"
"176","243"
"208","243"
"400","243"
"401","243"
"402","243"
"403","243"
"404","243"
"405","243"
"406","243"
"407","243"
"408","243"
"409","243"
"410","243"
"411","243"
"578","243"
"40","244"
"175","244"
"399","244"
"412","244"
"41","245"
"174","245"
"332","245"
"333","245"
"334","245"
"335","245"
"336","245"
"337","245"
"338","245"
"339","245"
"340","245"
"341","245"
"342","245"
"343","245"
"344","245"
"398","245"
"413","245"
"580","245"
"42","246"
"173","246"
"331","246"
"345","246"
"397","246"
"414","246"
"43","247"
"172","247"
"315","247"
"316","247"
"317","247"
"318","247"
"319","247"
"320","247"
"330","247"
"346","247"
"379","247"
"380","247"
"381","247"
"382","247"
"383","247"
"384","247"
"385","247"
"386","247"
"387","247"
"388","247"
"389","247"
"390","247"
"391","247"
"392","247"
"393","247"
"394","247"
"395","247"
"396","247"
"415","247"
"582","247"
"583","247"
"584","247"
"585","247"
"586","247"
"587","247"
"588","247"
"589","247"
"590","247"
"591","247"
"592","247"
"593","247"
"594","247"
"595","247"
"596","247"
"597","247"
"598","247"
"599","247"
"44","248"
"171","248"
"314","248"
"321","248"
"322","248"
"329","248"
"347","248"
"378","248"
"416","248"
"581","248"
"600","248"
"45","249"
"170","249"
"313","249"
"323","249"
"324","249"
"325","249"
"326","249"
"327","249"
"328","249"
"348","249"
"377","249"
"417","249"
"580","249"
"601","249"
"169","250"
"312","250"
"349","250"
"376","250"
"418","250"
"579","250"
"602","250"
"603","250"
"47","251"
"168","251"
"219","251"
"220","251"
"221","251"
"222","251"
"223","251"
"224","251"
"225","251"
"226","251"
"227","251"
"228","251"
"229","251"
"230","251"
"231","251"
"292","251"
"293","251"
"294","251"
"295","251"
"296","251"
"297","251"
"298","251"
"299","251"
"300","251"
"301","251"
"302","251"
"303","251"
"304","251"
"305","251"
"306","251"
"307","251"
"308","251"
"309","251"
"310","251"
"311","251"
"350","251"
"360","251"
"361","251"
"362","251"
"363","251"
"364","251"
"365","251"
"366","251"
"367","251"
"368","251"
"369","251"
"370","251"
"371","251"
"372","251"
"373","251"
"374","251"
"375","251"
"419","251"
"420","251"
"421","251"
"422","251"
"423","251"
"424","251"
"425","251"
"426","251"
"427","251"
"428","251"
"429","251"
"430","251"
"431","251"
"604","251"
"605","251"
"606","251"
"607","251"
"608","251"
"609","251"
"610","251"
"611","251"
"612","251"
"613","251"
"614","251"
"615","251"
"616","251"
"46","252"
"167","252"
"232","252"
"291","252"
"351","252"
"359","252"
"432","252"
"166","253"
"233","253"
"290","253"
"352","253"
"358","253"
"433","253"
"44","254"
"165","254"
"234","254"
"289","254"
"353","254"
"357","254"
"434","254"
"43","255"
"45","255"
"46","255"
"47","255"
"48","255"
"49","255"
"50","255"
"51","255"
"52","255"
"53","255"
"54","255"
"55","255"
"56","255"
"57","255"
"58","255"
"59","255"
"60","255"
"61","255"
"62","255"
"63","255"
"64","255"
"65","255"
"66","255"
"67","255"
"68","255"
"69","255"
"70","255"
"71","255"
"72","255"
"73","255"
"74","255"
"75","255"
"76","255"
"77","255"
"78","255"
"79","255"
"80","255"
"81","255"
"82","255"
"83","255"
"84","255"
"85","255"
"86","255"
"87","255"
"88","255"
"89","255"
"90","255"
"91","255"
"92","255"
"93","255"
"94","255"
"95","255"
"96","255"
"97","255"
"98","255"
"99","255"
"100","255"
"101","255"
"102","255"
"103","255"
"104","255"
"105","255"
"106","255"
"107","255"
"108","255"
"109","255"
"164","255"
"235","255"
"288","255"
"354","255"
"356","255"
"435","255"
"443","255"
"444","255"
"445","255"
"446","255"
"447","255"
"448","255"
"449","255"
"450","255"
"451","255"
"452","255"
"453","255"
"454","255"
"455","255"
"456","255"
"457","255"
"458","255"
"459","255"
"42","256"
"110","256"
"163","256"
"236","256"
"287","256"
"355","256"
"436","256"
"442","256"
"460","256"
"41","257"
"111","257"
"162","257"
"237","257"
"286","257"
"437","257"
"441","257"
"461","257"
"40","258"
"112","258"
"161","258"
"238","258"
"246","258"
"247","258"
"248","258"
"249","258"
"250","258"
"251","258"
"252","258"
"253","258"
"254","258"
"255","258"
"256","258"
"257","258"
"258","258"
"259","258"
"260","258"
"261","258"
"262","258"
"263","258"
"264","258"
"265","258"
"266","258"
"267","258"
"268","258"
"269","258"
"270","258"
"271","258"
"272","258"
"273","258"
"274","258"
"275","258"
"276","258"
"277","258"
"285","258"
"353","258"
"438","258"
"440","258"
"462","258"
"7","259"
"8","259"
"9","259"
"10","259"
"11","259"
"12","259"
"13","259"
"14","259"
"15","259"
"16","259"
"17","259"
"18","259"
"19","259"
"20","259"
"21","259"
"22","259"
"23","259"
"24","259"
"25","259"
"26","259"
"27","259"
"28","259"
"29","259"
"30","259"
"31","259"
"32","259"
"33","259"
"34","259"
"35","259"
"36","259"
"37","259"
"38","259"
"39","259"
"42","259"
"113","259"
"135","259"
"136","259"
"137","259"
"138","259"
"139","259"
"140","259"
"141","259"
"142","259"
"143","259"
"144","259"
"145","259"
"146","259"
"147","259"
"148","259"
"149","259"
"150","259"
"151","259"
"152","259"
"153","259"
"154","259"
"160","259"
"239","259"
"245","259"
"278","259"
"284","259"
"352","259"
"439","259"
"463","259"
"578","259"
"114","260"
"155","260"
"159","260"
"240","260"
"244","260"
"279","260"
"283","260"
"351","260"
"464","260"
"115","261"
"156","261"
"158","261"
"241","261"
"243","261"
"280","261"
"282","261"
"350","261"
"465","261"
"580","261"
"116","262"
"157","262"
"242","262"
"281","262"
"349","262"
"466","262"
"117","263"
"467","263"
"582","263"
"583","263"
"584","263"
"585","263"
"586","263"
"587","263"
"588","263"
"589","263"
"590","263"
"591","263"
"592","263"
"593","263"
"594","263"
"595","263"
"596","263"
"118","264"
"468","264"
"581","264"
"119","265"
"469","265"
"580","265"
"120","266"
"470","266"
"121","267"
"371","267"
"372","267"
"373","267"
"374","267"
"375","267"
"376","267"
"377","267"
"378","267"
"379","267"
"380","267"
"381","267"
"382","267"
"383","267"
"384","267"
"385","267"
"386","267"
"387","267"
"388","267"
"389","267"
"390","267"
"391","267"
"392","267"
"393","267"
"394","267"
"395","267"
"396","267"
"397","267"
"398","267"
"399","267"
"400","267"
"401","267"
"402","267"
"403","267"
"404","267"
"405","267"
"406","267"
"407","267"
"408","267"
"409","267"
"410","267"
"411","267"
"412","267"
"413","267"
"414","267"
"415","267"
"471","267"
"472","267"
"473","267"
"474","267"
"475","267"
"476","267"
"477","267"
"478","267"
"479","267"
"480","267"
"481","267"
"482","267"
"483","267"
"484","267"
"485","267"
"486","267"
"487","267"
"122","268"
"370","268"
"416","268"
"123","269"
"369","269"
"417","269"
"124","270"
"368","270"
"418","270"
"125","271"
"367","271"
"419","271"
"420","271"
"421","271"
"422","271"
"423","271"
"424","271"
"425","271"
"426","271"
"427","271"
"428","271"
"429","271"
"430","271"
"431","271"
"560","271"
"561","271"
"562","271"
"563","271"
"564","271"
"565","271"
"566","271"
"567","271"
"568","271"
"569","271"
"570","271"
"571","271"
"572","271"
"573","271"
"574","271"
"575","271"
"576","271"
"577","271"
"578","271"
"579","271"
"582","271"
"126","272"
"366","272"
"432","272"
"493","272"
"494","272"
"495","272"
"496","272"
"497","272"
"498","272"
"499","272"
"500","272"
"501","272"
"502","272"
"503","272"
"504","272"
"505","272"
"506","272"
"507","272"
"508","272"
"509","272"
"510","272"
"511","272"
"512","272"
"513","272"
"514","272"
"559","272"
"583","272"
"127","273"
"365","273"
"433","273"
"558","273"
"584","273"
"128","274"
"364","274"
"434","274"
"557","274"
"585","274"
"129","275"
"130","275"
"131","275"
"132","275"
"133","275"
"134","275"
"135","275"
"136","275"
"137","275"
"138","275"
"139","275"
"140","275"
"141","275"
"142","275"
"143","275"
"144","275"
"145","275"
"146","275"
"147","275"
"148","275"
"363","275"
"435","275"
"544","275"
"545","275"
"546","275"
"547","275"
"548","275"
"549","275"
"550","275"
"551","275"
"552","275"
"553","275"
"554","275"
"555","275"
"556","275"
"586","275"
"596","275"
"597","275"
"598","275"
"599","275"
"600","275"
"601","275"
"602","275"
"603","275"
"604","275"
"605","275"
"606","275"
"607","275"
"608","275"
"362","276"
"436","276"
"543","276"
"587","276"
"595","276"
"361","277"
"437","277"
"492","277"
"515","277"
"542","277"
"588","277"
"594","277"
"360","278"
"438","278"
"541","278"
"589","278"
"593","278"
"28","279"
"29","279"
"30","279"
"31","279"
"32","279"
"33","279"
"34","279"
"35","279"
"36","279"
"37","279"
"38","279"
"39","279"
"40","279"
"41","279"
"42","279"
"43","279"
"44","279"
"45","279"
"46","279"
"47","279"
"48","279"
"49","279"
"50","279"
"51","279"
"52","279"
"53","279"
"54","279"
"55","279"
"56","279"
"57","279"
"359","279"
"439","279"
"540","279"
"590","279"
"592","279"
"27","280"
"58","280"
"358","280"
"539","280"
"591","280"
"26","281"
