contact_id,kind,first_x,first_y,second_x,second_y,direction,route_a,route_b,first_kinds,second_kinds,split_node_id,crossing,predicate,logical_state_transition_checked,geometry_state,player_state,detail,plan_digest
FACE_415_248_415_249_da859a429468,FACE,415,248,415,249,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_248_415_249_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_248_415_249_fb83b9d5f70b,FACE,415,248,415,249,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_248_415_249_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_249_415_250_45bf762fcbcd,FACE,415,249,415,250,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_249_415_250_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_249_415_250_da859a429468,FACE,415,249,415,250,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_249_415_250_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_249_415_250_fb83b9d5f70b,FACE,415,249,415,250,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_249_415_250_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_250_415_251_45bf762fcbcd,FACE,415,250,415,251,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_250_415_251_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_250_415_251_da859a429468,FACE,415,250,415,251,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_250_415_251_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_250_415_251_fb83b9d5f70b,FACE,415,250,415,251,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_250_415_251_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_251_415_252_45bf762fcbcd,FACE,415,251,415,252,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_251_415_252_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_251_415_252_da859a429468,FACE,415,251,415,252,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_251_415_252_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_251_415_252_fb83b9d5f70b,FACE,415,251,415,252,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_251_415_252_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_252_415_253_45bf762fcbcd,FACE,415,252,415,253,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_252_415_253_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_252_415_253_da859a429468,FACE,415,252,415,253,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_252_415_253_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_252_415_253_fb83b9d5f70b,FACE,415,252,415,253,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_252_415_253_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_253_415_254_45bf762fcbcd,FACE,415,253,415,254,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_253_415_254_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_253_415_254_da859a429468,FACE,415,253,415,254,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_253_415_254_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_253_415_254_fb83b9d5f70b,FACE,415,253,415,254,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_253_415_254_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_254_415_255_45bf762fcbcd,FACE,415,254,415,255,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_254_415_255_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_254_415_255_da859a429468,FACE,415,254,415,255,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_254_415_255_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_254_415_255_fb83b9d5f70b,FACE,415,254,415,255,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_254_415_255_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_255_415_256_45bf762fcbcd,FACE,415,255,415,256,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_255_415_256_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_255_415_256_da859a429468,FACE,415,255,415,256,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_255_415_256_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_255_415_256_fb83b9d5f70b,FACE,415,255,415,256,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_255_415_256_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_256_415_257_45bf762fcbcd,FACE,415,256,415,257,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_256_415_257_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_256_415_257_da859a429468,FACE,415,256,415,257,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_256_415_257_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_256_415_257_fb83b9d5f70b,FACE,415,256,415,257,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_256_415_257_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_257_415_258_45bf762fcbcd,FACE,415,257,415,258,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_257_415_258_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_257_415_258_da859a429468,FACE,415,257,415,258,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_257_415_258_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_257_415_258_fb83b9d5f70b,FACE,415,257,415,258,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_257_415_258_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_258_415_259_45bf762fcbcd,FACE,415,258,415,259,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_258_415_259_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_258_415_259_da859a429468,FACE,415,258,415,259,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_258_415_259_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_258_415_259_fb83b9d5f70b,FACE,415,258,415,259,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_258_415_259_fb83b9d5f70b,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_259_415_260_45bf762fcbcd,FACE,415,259,415,260,UP,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_259_415_260_45bf762fcbcd,Join,"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0 || 21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
FACE_415_259_415_260_da859a429468,FACE,415,259,415,260,UP,0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3,16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998,Passage|Clearance,Passage|Clearance,SV5_CONTACT_NODE_FACE_415_259_415_260_da859a429468,Join,"0fc428a59647d62495d286c4c25fd66afac209842182354729188041dc5796e3:mask=0,forge=0,seal=0,boss=0 || 16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998:mask=0,forge=0,seal=0,boss=0",true,PLANNED_RESERVATION,PENDING,The complete pair is a shared split node evaluated by RMAP13; every outgoing segment repeats its source predicate.,fbbc847599b34b8b4695628d6e4970d0669938e04e35eb4b08220ef78d31cf84
