pattern_id,write_mask,cells_row_major_16,semantic_hash,plan_digest
"INFILL_8bd4d010caae99e62f15b09c57ae87d0d93cec5a01666c9f2390cc78e850a6a4","60612","Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Air|Air|Solid","8bd4d010caae99e62f15b09c57ae87d0d93cec5a01666c9f2390cc78e850a6a4","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_8be448abfaf99bd77e2b6271f638ea471ec3af90dd143c14ec94ba934cf6814c","4095","Air|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Unknown|Unknown|Unknown|Unknown","8be448abfaf99bd77e2b6271f638ea471ec3af90dd143c14ec94ba934cf6814c","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_8c027d32ea75f2e27b0e8d3284dfe6792542cb03186361b17758cb9e35a614a8","52430","Unknown|Air|Air|Air|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid","8c027d32ea75f2e27b0e8d3284dfe6792542cb03186361b17758cb9e35a614a8","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_8c29a7fde431bb0cf9794cf40bdb6d4e1776fdccab3db380f02e43f13a7dd4f3","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air","8c29a7fde431bb0cf9794cf40bdb6d4e1776fdccab3db380f02e43f13a7dd4f3","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_8dcf795b8b0389f6ae611d953d2a43b065ff4612b4051d4a5413a106417f5799","16383","Solid|Solid|Solid|Air|Solid|Solid|Air|Air|Solid|Air|Air|Solid|Air|Air|Unknown|Unknown","8dcf795b8b0389f6ae611d953d2a43b065ff4612b4051d4a5413a106417f5799","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9166a0cb61778af170b324fd32aefa12153edd7e1ab54e8cf23df1a36751c2f5","65535","Air|Air|Air|Air|Solid|Solid|Air|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","9166a0cb61778af170b324fd32aefa12153edd7e1ab54e8cf23df1a36751c2f5","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9352e71096d2b9a87cda6dafcc72409afa7ff4eeee8b0c9f50ac6b585cf1cf48","29491","Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Air|Air|Air|Unknown","9352e71096d2b9a87cda6dafcc72409afa7ff4eeee8b0c9f50ac6b585cf1cf48","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_93f88c98f3c58ab3c0204e9e108b0fa199dbbe30af8b6d23579da2b35a1f87c4","65122","Unknown|Solid|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Solid|Air|Air|Solid|Solid","93f88c98f3c58ab3c0204e9e108b0fa199dbbe30af8b6d23579da2b35a1f87c4","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_96da35e055b0c36b7dc7182b91d696aeeb7d4361fd1ad0fe90274a480857f4a0","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air","96da35e055b0c36b7dc7182b91d696aeeb7d4361fd1ad0fe90274a480857f4a0","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_98035ae996a33fb1ed7c82b44bb4747d65c57d29e746288b97042a715a74a5ca","52428","Unknown|Unknown|Air|Air|Unknown|Unknown|Solid|Air|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid","98035ae996a33fb1ed7c82b44bb4747d65c57d29e746288b97042a715a74a5ca","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9cabfde5e2273bc85abdb4ba60ea2c495bbaca2cb2e11efba413aad5e4a44db1","32768","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Air","9cabfde5e2273bc85abdb4ba60ea2c495bbaca2cb2e11efba413aad5e4a44db1","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9cb77670eb4bbb84979b3ec8e01cb16e2c4a1202c2de215615ad5b31a9e3b3ac","61440","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Solid|Solid","9cb77670eb4bbb84979b3ec8e01cb16e2c4a1202c2de215615ad5b31a9e3b3ac","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9ce41d03042988d0843bc941904bf30e67097f2174af231e07d0b18db5338d48","4113","Air|Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown","9ce41d03042988d0843bc941904bf30e67097f2174af231e07d0b18db5338d48","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9d68ec01f1c4d71e075101193efeca9dbf01e2a95e5ccdd17ac387a5993b79c4","28671","Solid|Air|Air|Solid|Air|Air|Solid|Solid|Air|Solid|Solid|Solid|Unknown|Solid|Solid|Unknown","9d68ec01f1c4d71e075101193efeca9dbf01e2a95e5ccdd17ac387a5993b79c4","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9e7290db0c63dd5bc607d3431fe3a0fd41d865357e98df2502eb0f1418c396f9","61167","Air|Air|Air|Solid|Unknown|Solid|Air|Air|Unknown|Solid|Solid|Air|Unknown|Solid|Solid|Solid","9e7290db0c63dd5bc607d3431fe3a0fd41d865357e98df2502eb0f1418c396f9","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9eecb911113e8cc6a7594a5ca41b1827d6a143c698187e2b92360358eca38130","65535","Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid","9eecb911113e8cc6a7594a5ca41b1827d6a143c698187e2b92360358eca38130","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_9f7eba7f92583e2eafcf2e333caaa23f11889af5533ec6ed2631f86024e29294","319","Solid|Air|Air|Solid|Air|Air|Unknown|Unknown|Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","9f7eba7f92583e2eafcf2e333caaa23f11889af5533ec6ed2631f86024e29294","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_a40063f10ca3214965cd94cd2f674eb464f728a4fcc008bb8fcb1f1af9e39fef","2047","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Unknown|Unknown|Unknown|Unknown|Unknown","a40063f10ca3214965cd94cd2f674eb464f728a4fcc008bb8fcb1f1af9e39fef","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_a6d4c9157cc6395648b9400ed38a66a076f4bbb8140f2895db4a7deda4f3ea5f","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Solid|Solid|Solid","a6d4c9157cc6395648b9400ed38a66a076f4bbb8140f2895db4a7deda4f3ea5f","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_a6ec576ac7f81a42a92eafc607bb205aab4e41854f73499fcfc468ffbc717fb4","140","Unknown|Unknown|Solid|Solid|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","a6ec576ac7f81a42a92eafc607bb205aab4e41854f73499fcfc468ffbc717fb4","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_a73ca6cdfb0cde2be11051522a0fd80a382c37363725df4544af88d1c8217eeb","29456","Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Solid|Unknown","a73ca6cdfb0cde2be11051522a0fd80a382c37363725df4544af88d1c8217eeb","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_ab917397ad4883104e06648e1e813fead077eaa78d2724b6d52ff72c7463cbd2","52430","Unknown|Air|Air|Air|Unknown|Unknown|Solid|Air|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid","ab917397ad4883104e06648e1e813fead077eaa78d2724b6d52ff72c7463cbd2","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_ab97e217d5b529fc6204c58fb6b1248de396d35d1c62c768f5f5f7729ea29804","14335","Air|Air|Solid|Solid|Air|Solid|Solid|Solid|Solid|Solid|Solid|Unknown|Solid|Solid|Unknown|Unknown","ab97e217d5b529fc6204c58fb6b1248de396d35d1c62c768f5f5f7729ea29804","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_ac0451c879bd0f1fcf382bf53080ab039ebb37fc5be3898bab5083c94e2ca34e","65535","Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","ac0451c879bd0f1fcf382bf53080ab039ebb37fc5be3898bab5083c94e2ca34e","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_af5d12b1eb7a73289412b856af1b8b749510f539552ff733d895d2437f97a3de","60544","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Solid|Unknown|Solid|Solid|Solid","af5d12b1eb7a73289412b856af1b8b749510f539552ff733d895d2437f97a3de","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_b19fc4e8361ee3dfb0802b94c47921ba968d95ff40d4ff7b0574a6d7e47f12d4","65535","Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Solid|Solid|Solid","b19fc4e8361ee3dfb0802b94c47921ba968d95ff40d4ff7b0574a6d7e47f12d4","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_b31d5ed2e8ad80131af4df8600aa1e7e823f6e71a731d07840a8309d391a2721","895","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Unknown|Solid|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","b31d5ed2e8ad80131af4df8600aa1e7e823f6e71a731d07840a8309d391a2721","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_b3966489995825c4289a9664fcdf37b2c372d9f83f106da6d2277ed1ceafab54","52991","Solid|Solid|Air|Air|Solid|Solid|Solid|Air|Unknown|Solid|Solid|Solid|Unknown|Unknown|Solid|Solid","b3966489995825c4289a9664fcdf37b2c372d9f83f106da6d2277ed1ceafab54","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_b44d204b6568d825087cc2b5cbe06f3e8555fc17ced8c61fa692e35a549c7cc6","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Air|Solid","b44d204b6568d825087cc2b5cbe06f3e8555fc17ced8c61fa692e35a549c7cc6","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_b6606a53950fbe224ff903f874d1f80ad24b0cc1124c412f9cbd02be59aee56e","12544","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown","b6606a53950fbe224ff903f874d1f80ad24b0cc1124c412f9cbd02be59aee56e","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_b8d5bef9c95bd4bb271f8606cba109417a54d704231c5d5253cf6c79d54172d9","13072","Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown","b8d5bef9c95bd4bb271f8606cba109417a54d704231c5d5253cf6c79d54172d9","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_ba7f1522e598040d64ee4acd8831df606ff2d2d0e8a4dd941560216ae59886ef","34944","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid","ba7f1522e598040d64ee4acd8831df606ff2d2d0e8a4dd941560216ae59886ef","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_bd5c038eb13d136307120529a58d481e80fedbd8157d9391591353f14b2bbf54","63488","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Solid|Solid|Solid","bd5c038eb13d136307120529a58d481e80fedbd8157d9391591353f14b2bbf54","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_bdbdef19bad6ea08b7bb06301ad641fcef3fe0f4ea3c7340af8682f1a86d7fcc","65516","Unknown|Unknown|Solid|Solid|Unknown|Solid|Solid|Solid|Solid|Solid|Solid|Air|Solid|Solid|Air|Air","bdbdef19bad6ea08b7bb06301ad641fcef3fe0f4ea3c7340af8682f1a86d7fcc","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_be073e6ac6532258856538a19733f552eb99e2bd79ba47fcd0c16e52856ff255","18295","Air|Solid|Solid|Unknown|Air|Air|Solid|Unknown|Solid|Air|Air|Unknown|Unknown|Unknown|Air|Unknown","be073e6ac6532258856538a19733f552eb99e2bd79ba47fcd0c16e52856ff255","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_be5b9f8e182421dfa74555b1ba923617927be63d7963961b9e875100f26a74da","4096","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Air|Unknown|Unknown|Unknown","be5b9f8e182421dfa74555b1ba923617927be63d7963961b9e875100f26a74da","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_c2509f3bd97d296acabe25ad10945e0b2115561a61f7cf69291c84f2367a59f0","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Air|Air|Air|Air|Air","c2509f3bd97d296acabe25ad10945e0b2115561a61f7cf69291c84f2367a59f0","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_c5b535535f4489bb993e63fe75fd37270844c04a1d4ccad00a8fbbe329782686","65535","Air|Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Solid|Air","c5b535535f4489bb993e63fe75fd37270844c04a1d4ccad00a8fbbe329782686","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_c83e549f84350d74c6b3fe9a2aa5ad8343b4f6bcbce8c76b2681dad79e4845b7","65535","Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Solid|Air|Air","c83e549f84350d74c6b3fe9a2aa5ad8343b4f6bcbce8c76b2681dad79e4845b7","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_c9a0e410f39c991d080f4f8be4288836e5d419b31f3494c7ec47080625ccedfc","36079","Solid|Solid|Solid|Air|Unknown|Solid|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Unknown|Solid","c9a0e410f39c991d080f4f8be4288836e5d419b31f3494c7ec47080625ccedfc","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_ca1cec2b2cc162892ac80d4ccdab46bbc9145cf361da813ca456041691c44a79","65395","Solid|Solid|Unknown|Unknown|Solid|Solid|Solid|Unknown|Air|Solid|Solid|Solid|Air|Air|Solid|Solid","ca1cec2b2cc162892ac80d4ccdab46bbc9145cf361da813ca456041691c44a79","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_cacd867bb3745143874973759cab4001e11e4cda0aeb0ced4f613a1bd109683a","65535","Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","cacd867bb3745143874973759cab4001e11e4cda0aeb0ced4f613a1bd109683a","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_cc5d1a135869c7de9860c6d94be2e7fb301e6ada4e82128659fbd51e2b3cc1aa","29490","Unknown|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Air|Air|Unknown","cc5d1a135869c7de9860c6d94be2e7fb301e6ada4e82128659fbd51e2b3cc1aa","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_cc5e98d2cd5f79a97c1a87655b1eb01b85888308e2c406d364aa0dc0faa8b9bb","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Air|Air","cc5e98d2cd5f79a97c1a87655b1eb01b85888308e2c406d364aa0dc0faa8b9bb","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_ce9f7b6e744accb1c654da31e73fd7debe63531083682e3389892d5c3af8ed3b","13111","Air|Air|Air|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Unknown|Unknown","ce9f7b6e744accb1c654da31e73fd7debe63531083682e3389892d5c3af8ed3b","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_cee76307d664c3d81378092554ff422523963ec1900141dfebb4179bbf32e681","51200","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Solid","cee76307d664c3d81378092554ff422523963ec1900141dfebb4179bbf32e681","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_d38c9a2e5a7889147a14516a1f456a94ad3235f855b15a1611a85765be0f90c1","65535","Solid|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air|Air","d38c9a2e5a7889147a14516a1f456a94ad3235f855b15a1611a85765be0f90c1","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_d463d7bd96280be3c002527446fd7e5d0c7040bfaf104a85831466b89bd4baf7","65262","Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Air|Air|Air|Air","d463d7bd96280be3c002527446fd7e5d0c7040bfaf104a85831466b89bd4baf7","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_d7bc8e76b4616e32be526a41629e95a3e28e8a265524cd15da88574d6f8296b3","65535","Solid|Solid|Air|Air|Solid|Air|Air|Solid|Air|Air|Solid|Solid|Air|Solid|Solid|Solid","d7bc8e76b4616e32be526a41629e95a3e28e8a265524cd15da88574d6f8296b3","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_d7be7a333089b15c39a3a5c3d5d863051349225caba7f93ad103432145a2c4a6","65535","Solid|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid|Air|Solid|Solid|Solid","d7be7a333089b15c39a3a5c3d5d863051349225caba7f93ad103432145a2c4a6","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_d881d592a4241c5296244159195e88bdd670d21826fe4e9f78ee26568abd5ed5","65535","Solid|Solid|Solid|Air|Solid|Solid|Air|Air|Air|Air|Air|Solid|Air|Air|Solid|Solid","d881d592a4241c5296244159195e88bdd670d21826fe4e9f78ee26568abd5ed5","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","65535","Air|Air|Air|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","d912cd5dd053890d9db3b0dbda3f4c8d0cd103f4cd3ab0c11da57faae96dbc8b","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_dccd0bc1d2abc1654f419516743233b98d6826f0e685ff00a5d536dca01cba67","4865","Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Unknown|Unknown|Unknown","dccd0bc1d2abc1654f419516743233b98d6826f0e685ff00a5d536dca01cba67","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_dd4ea925d4d01200341a49db7a8702632cbf5d8590d6f92ebb333e096c0cfcd4","887","Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","dd4ea925d4d01200341a49db7a8702632cbf5d8590d6f92ebb333e096c0cfcd4","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_df3d058f5c1ae75c33d720b62d05e9221c2e02561f6f4bdb0fcccfa2e114d12c","30719","Solid|Solid|Solid|Air|Solid|Solid|Air|Air|Air|Air|Air|Unknown|Air|Air|Solid|Unknown","df3d058f5c1ae75c33d720b62d05e9221c2e02561f6f4bdb0fcccfa2e114d12c","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_e764932a1e9afd38b53de564680a944c9bf9c9a3e2b32cc5d2d3247b4736c97b","65535","Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Air|Air|Air|Solid","e764932a1e9afd38b53de564680a944c9bf9c9a3e2b32cc5d2d3247b4736c97b","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_eb31c928e7caaffa933dc6fae30f81f08fe3d84a38f607d9c7fb8e98170359f4","61696","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Unknown|Solid|Solid|Solid|Solid","eb31c928e7caaffa933dc6fae30f81f08fe3d84a38f607d9c7fb8e98170359f4","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_eeafe224c06aab36c4e71fdea7e485959f8ddb18086d5fcba6cd27e7ea0399c6","63281","Solid|Unknown|Unknown|Unknown|Solid|Solid|Unknown|Unknown|Solid|Solid|Solid|Unknown|Air|Solid|Solid|Solid","eeafe224c06aab36c4e71fdea7e485959f8ddb18086d5fcba6cd27e7ea0399c6","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_f26912a5d505a18ef137125cc7e9c3c002fd26d2bd590589c1fcff7fe899df9a","49152","Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Solid|Solid","f26912a5d505a18ef137125cc7e9c3c002fd26d2bd590589c1fcff7fe899df9a","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_f459b6a4ea263325875a81dd68c2255b7c06b597a33314b4245c1eb50125f5be","61431","Solid|Solid|Solid|Unknown|Air|Solid|Solid|Solid|Air|Air|Solid|Solid|Unknown|Air|Air|Solid","f459b6a4ea263325875a81dd68c2255b7c06b597a33314b4245c1eb50125f5be","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_f5246d4548cca02b8459adeca4b73e692078c151abe77acc899ddb966c38cec3","47","Solid|Solid|Solid|Air|Unknown|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","f5246d4548cca02b8459adeca4b73e692078c151abe77acc899ddb966c38cec3","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_f587a0b7ce1fdbff4beb049fc68aa30584e692ec87ae8a93efb7d8640e5d10eb","30591","Air|Air|Air|Air|Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown","f587a0b7ce1fdbff4beb049fc68aa30584e692ec87ae8a93efb7d8640e5d10eb","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","1","Air|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","f960a458a0ceba7c1a05e9ff984a6199030b4aca1738ddf8dc6461038dff5d8d","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_f9e8d58bd1e38046dc3110c0a3ceddb102ea95fafd1a0f1b98768990307a174b","65535","Air|Air|Air|Air|Air|Air|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid|Solid","f9e8d58bd1e38046dc3110c0a3ceddb102ea95fafd1a0f1b98768990307a174b","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_fade5fb55cc942dc2723ce272c49c8ce7749055375965a1b3ff99c0002f915e5","65534","Unknown|Solid|Solid|Solid|Solid|Solid|Solid|Air|Solid|Solid|Air|Air|Solid|Air|Air|Solid","fade5fb55cc942dc2723ce272c49c8ce7749055375965a1b3ff99c0002f915e5","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_fbce7ea7c7bb0096a8c032469510f88ad3b4cbdc48c0f96d4c8a39afda924651","65224","Unknown|Unknown|Unknown|Solid|Unknown|Unknown|Solid|Solid|Unknown|Solid|Solid|Solid|Solid|Solid|Solid|Air","fbce7ea7c7bb0096a8c032469510f88ad3b4cbdc48c0f96d4c8a39afda924651","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_fdc99a1d1ab232285baac48a924074026ce43440a48f54e2783a026b28df83cc","127","Air|Solid|Solid|Solid|Solid|Solid|Solid|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown","fdc99a1d1ab232285baac48a924074026ce43440a48f54e2783a026b28df83cc","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"INFILL_fde768565e8a26e8060c005148757d6acb75249da796a4861cf83b662c151fd7","61167","Air|Air|Air|Air|Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Solid|Unknown|Solid|Solid|Solid","fde768565e8a26e8060c005148757d6acb75249da796a4861cf83b662c151fd7","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
