room_id,recipe,bounds,parent,host,depth,entry,deep,air,solid,legacy,reward,static_success,plan_digest
"SV5_INFILL_ROOM_026705890b73b6e88499","EMPTY_ROOM","56,356,16,12","SV5_OPTIONAL_10","SV5_OPTIONAL_10","1","56,359","68,359","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_026b73d3d2ae3cc12fd4","SMALL_CAVE","308,8,20,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","308,11","324,11","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02711aea7e9c6415e789","LANDING","84,200,16,16","SV5_OPTIONAL_RETURN_TO_START","SV5_OPTIONAL_RETURN_TO_START","1","99,203","87,205","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_027f8e725e8ac37cb0d2","EMPTY_ROOM","20,396,16,12","SV5_OPTIONAL_09","SV5_OPTIONAL_09","1","35,399","23,399","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0283b823104ed001e606","SMALL_CAVE","576,96,20,12","SV5_INFILL_ROOM_005b9e55a92ceb7c95e3","SV5_OPTIONAL_TO_VILLAGE","6","576,99","592,99","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02856ed59d5d9cc224d2","EMPTY_ROOM","544,52,16,12","SV5_INFILL_ROOM_081685c2f6bb2fa52703","SV5_OPTIONAL_TO_VILLAGE","5","544,55","556,55","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0289b8d0ca95de487d27","SMALL_CAVE","192,104,20,12","SV5_OPTIONAL_02","SV5_OPTIONAL_02","1","211,107","195,107","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0289cc11757c397d7581","LANDING","96,388,16,16","SV5_INFILL_ROOM_011db316148227e79036","SV5_OPTIONAL_08","5","111,391","99,393","92","164","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_029a293f436c32dd9906","EMPTY_ROOM","356,128,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","356,131","368,131","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02a33ad7687b166ba0c6","LANDING","544,32,16,16","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","544,35","556,37","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02b693a797d02de80e2d","EMPTY_ROOM","8,252,16,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","23,255","11,255","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02cb09edc886565ec72e","LANDING","68,128,16,16","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","83,131","71,133","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02d5975a92e6cb55fa01","DEAD_END","224,376,16,12","SV5_INFILL_ROOM_0614a1455ff9f85626c3","SV5_OPTIONAL_07","6","239,379","227,379","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02dd6e7ec0c413be453d","LANDING","144,364,16,16","SV5_INFILL_ROOM_07315b61a7bd66fb5251","SV5_OPTIONAL_10","4","144,367","156,369","92","164","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02e6c8c4e75d7a404b52","SMALL_CAVE","128,100,20,12","SV5_INFILL_ROOM_023380803ec780c55821","SV5_OPTIONAL_02","3","147,103","131,103","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02ecdef6e311fe12d899","SMALL_CAVE","356,396,20,12","SV5_OPTIONAL_08","SV5_OPTIONAL_08","1","375,399","359,399","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02ef15efee59c343d971","DEAD_END","268,376,16,12","SV5_INFILL_ROOM_32294386647fc122bcf5","SV5_OPTIONAL_07","4","283,379","271,379","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02ef5792819d4dc8681f","LANDING","412,280,16,16","SV5_OPTIONAL_04","SV5_OPTIONAL_04","1","427,283","415,285","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02f74ba748b7d6288939","DEAD_END","468,316,16,12","SV5_INFILL_ROOM_14a361b3834ddf49379e","SV5_OPTIONAL_06","2","483,319","471,319","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02fe8cc6c53c0f8358a0","LANDING","564,272,16,16","SV5_INFILL_ROOM_095b63fdbd406beac2ae","SV5_OPTIONAL_05","4","564,275","576,277","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_02feba5cecc79e93120b","DEAD_END","56,88,16,12","SV5_INFILL_ROOM_01f50c74556ca5a9c079","SV5_OPTIONAL_12","2","71,91","59,91","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03113049203f953d156a","LANDING","148,204,16,16","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","163,207","151,209","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_031c2a9a96404fecec33","DEAD_END","480,252,16,12","SV5_INFILL_ROOM_00176ac6891ee00e4fb3","SV5_OPTIONAL_04","2","480,255","492,255","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03205228e95c47880643","DEAD_END","456,304,16,12","SV5_INFILL_ROOM_000bf1077d38bb6e1062","SV5_OPTIONAL_06","2","471,307","459,307","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03236e537240a2d610ac","EMPTY_ROOM","224,8,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","224,11","236,11","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_032dc614316b34516d62","DEAD_END","592,76,16,12","SV5_INFILL_ROOM_0428e236a0b49b45c167","SV5_OPTIONAL_TO_VILLAGE","6","592,79","604,79","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_034750b997560316427b","EMPTY_ROOM","188,204,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","188,207","200,207","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03497e739e7a13f2f303","SMALL_CAVE","20,128,20,12","SV5_INFILL_ROOM_05b6d1d0319e6532f56f","SV5_OPTIONAL_12","3","39,131","23,131","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0349bac8583fd3a166af","EMPTY_ROOM","200,380,16,12","SV5_INFILL_ROOM_02d5975a92e6cb55fa01","SV5_OPTIONAL_07","7","215,383","203,383","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0349ee5b3fdd33a60224","LANDING","164,356,16,16","SV5_INFILL_ROOM_012b4e0a3ac74e78ef4a","SV5_OPTIONAL_10","5","164,359","176,361","92","164","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03501d090d25ed3d19fd","EMPTY_ROOM","300,328,16,12","SV5_INFILL_ROOM_012b3add70c8b147af56","SV5_OPTIONAL_06","8","315,331","303,331","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_037f1e2fd6cf8a089475","DEAD_END","412,324,16,12","SV5_INFILL_ROOM_010842244856239d2cad","SV5_OPTIONAL_06","4","427,327","415,327","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_038eca44248f58e26b1f","SMALL_CAVE","196,80,20,12","SV5_OPTIONAL_02","SV5_OPTIONAL_02","1","215,83","199,83","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03a6d8ed5c31889dd657","SMALL_CAVE","568,244,20,12","SV5_INFILL_ROOM_01bfcade2067863745e5","SV5_OPTIONAL_04","5","568,247","584,247","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03b12241a005091aa748","EMPTY_ROOM","208,400,16,12","SV5_OPTIONAL_08","SV5_OPTIONAL_08","1","223,403","211,403","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03c7237526fbe3d9d5a5","EMPTY_ROOM","116,280,16,12","SV5_INFILL_ROOM_01350a99b1ab813c0722","SV5_OPTIONAL_TO_VILLAGE","2","131,283","119,283","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03c758be323a4756dbff","DEAD_END","84,316,16,12","SV5_INFILL_ROOM_0901b8e57f59bd48a66d","SV5_OPTIONAL_10","2","84,319","96,319","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03c855b623b96a0a53e9","EMPTY_ROOM","428,104,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","428,107","440,107","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03ca3ddfb249a851f8fb","EMPTY_ROOM","532,368,16,12","SV5_INFILL_ROOM_00346ccd442e7261f894","SV5_OPTIONAL_07","6","532,371","544,371","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03d91a02fd10a03e4e0b","DEAD_END","604,8,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","604,11","616,11","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03e5b994bd4f35ac7d49","DEAD_END","460,8,16,12","SV5_OPTIONAL_13","SV5_OPTIONAL_13","1","460,11","472,11","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03e62de987d2796c6fef","EMPTY_ROOM","120,136,16,12","SV5_INFILL_ROOM_012104e7694d8182f944","SV5_OPTIONAL_TO_VILLAGE","2","135,139","123,139","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03e8852ec487ef91219a","DEAD_END","500,400,16,12","SV5_INFILL_ROOM_0049c0c22cb475645017","SV5_OPTIONAL_08","3","500,403","512,403","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03ef1bfc0e956578c053","EMPTY_ROOM","80,288,16,12","SV5_INFILL_ROOM_0c3b577d0a9ec45736f0","SV5_OPTIONAL_10","2","80,291","92,291","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_03efbe4facbb9318999d","DEAD_END","532,64,16,12","SV5_INFILL_ROOM_08d4093b4169f13e7a4b","SV5_OPTIONAL_TO_VILLAGE","4","532,67","544,67","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04031710ecef8de815e9","LANDING","12,12,16,16","SV5_INFILL_ROOM_011cc2cd3ef9134abc3e","SV5_OPTIONAL_12","4","27,15","15,17","92","164","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04286fd90a66ec3b8511","LANDING","112,220,16,16","SV5_INFILL_ROOM_00c315f0eef4aa302d79","SV5_OPTIONAL_TO_VILLAGE","2","127,223","115,225","92","164","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0428e236a0b49b45c167","LANDING","564,68,16,16","SV5_INFILL_ROOM_03efbe4facbb9318999d","SV5_OPTIONAL_TO_VILLAGE","5","564,71","576,73","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04313bf375ed422ee7b6","DEAD_END","584,276,16,12","SV5_INFILL_ROOM_02fe8cc6c53c0f8358a0","SV5_OPTIONAL_05","5","584,279","596,279","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04446a0d9f567d941358","SMALL_CAVE","440,48,20,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","440,51","456,51","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_044be8485ca33ed729d9","DEAD_END","556,380,16,12","SV5_INFILL_ROOM_05e57f572b7edc514f80","SV5_OPTIONAL_08","5","556,383","568,383","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_046893282205ca765f88","DEAD_END","284,128,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","284,131","296,131","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_046d3af9d5a961770756","DEAD_END","548,400,16,12","SV5_INFILL_ROOM_19c1622e6a0840005808","SV5_OPTIONAL_08","5","548,403","560,403","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_047bf556bf0502af564e","SMALL_CAVE","24,64,20,12","SV5_INFILL_ROOM_0b15bbbfb3d646b46f7c","SV5_OPTIONAL_12","3","43,67","27,67","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_048d78650eec79408f7a","SMALL_CAVE","296,356,20,12","SV5_INFILL_ROOM_000634f7130733af9e07","SV5_OPTIONAL_07","3","315,359","299,359","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0498d8fea33d6f472e60","DEAD_END","464,52,16,12","SV5_INFILL_ROOM_04446a0d9f567d941358","SV5_OPTIONAL_TO_VILLAGE","2","464,55","476,55","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04ca61208c8e9da01cef","DEAD_END","596,36,16,12","SV5_INFILL_ROOM_022a7c8a6264fcf2b89f","SV5_OPTIONAL_TO_VILLAGE","3","596,39","608,39","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04ce276bdb6ec0f30121","LANDING","428,308,16,16","SV5_INFILL_ROOM_03205228e95c47880643","SV5_OPTIONAL_06","3","443,311","431,313","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04dd75fb824da2b35024","LANDING","48,40,16,16","SV5_INFILL_ROOM_0103a9191510f8e2104e","SV5_OPTIONAL_12","2","63,43","51,45","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04e5f4e7a8fb43f70937","LANDING","152,176,16,16","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","167,179","155,181","92","164","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04e918985a6c70dc4353","EMPTY_ROOM","356,260,16,12","SV5_INFILL_ROOM_000f660c294c6ea071cf","SV5_OPTIONAL_04","3","371,263","359,263","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04edd39facc49addc53b","EMPTY_ROOM","72,152,16,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","87,155","75,155","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_04f068a99e8db94e3631","LANDING","500,216,16,16","SV5_INFILL_ROOM_008cc1021d195d700f37","SV5_OPTIONAL_04","3","500,219","512,221","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_051fec843cad1cc91309","SMALL_CAVE","120,8,20,12","SV5_OPTIONAL_12","SV5_OPTIONAL_12","1","139,11","123,11","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_05341fc7902d30d62e25","SMALL_CAVE","300,392,20,12","SV5_INFILL_ROOM_00faa2f72f5228e1a306","SV5_OPTIONAL_09","2","300,395","316,395","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_05546eed6f300f64b3b3","LANDING","188,236,16,16","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","188,239","200,241","92","164","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_055f757c8b62ce08f423","SMALL_CAVE","24,108,20,12","SV5_INFILL_ROOM_003687ea5241ae3b6162","SV5_OPTIONAL_12","2","43,111","27,111","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_056ad3d60da3e7f771f5","EMPTY_ROOM","368,312,16,12","SV5_INFILL_ROOM_078f2bfd018512ec7248","SV5_OPTIONAL_06","5","383,315","371,315","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_058028104567ee08539c","EMPTY_ROOM","332,264,16,12","SV5_INFILL_ROOM_04e918985a6c70dc4353","SV5_OPTIONAL_04","4","347,267","335,267","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_059520ff321ae5f84df2","EMPTY_ROOM","4,80,16,12","SV5_INFILL_ROOM_00cbca91eb2bd422cf33","SV5_OPTIONAL_12","4","19,83","7,83","66","126","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_05b6d1d0319e6532f56f","EMPTY_ROOM","48,128,16,12","SV5_INFILL_ROOM_02cb09edc886565ec72e","SV5_OPTIONAL_12","2","63,131","51,131","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_05d6bd37be83338c42b1","EMPTY_ROOM","576,340,16,12","SV5_OPTIONAL_07","SV5_OPTIONAL_07","1","576,343","588,343","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_05e39ee74956b5b334e0","LANDING","492,96,16,16","SV5_INFILL_ROOM_c1712f2855b8a535dba6","SV5_OPTIONAL_TO_VILLAGE","3","492,99","504,101","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_05e57f572b7edc514f80","EMPTY_ROOM","524,384,16,12","SV5_INFILL_ROOM_006c50fdc2aa46265d07","SV5_OPTIONAL_08","4","524,387","536,387","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0612aec47bf5ebb7ce22","SMALL_CAVE","316,244,20,12","SV5_INFILL_ROOM_000d6362df52ad0a0290","SV5_OPTIONAL_04","4","335,247","319,247","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0614a1455ff9f85626c3","EMPTY_ROOM","244,376,16,12","SV5_INFILL_ROOM_02ef15efee59c343d971","SV5_OPTIONAL_07","5","259,379","247,379","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_062551635658d833eb5d","SMALL_CAVE","564,140,20,12","SV5_INFILL_ROOM_00f1cc6b46b19d46e91a","SV5_OPTIONAL_TO_VILLAGE","6","564,143","580,143","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_067295564c29e0c51165","SMALL_CAVE","8,272,20,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","27,275","11,275","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_06807346391b5c5246e6","EMPTY_ROOM","356,336,16,12","SV5_INFILL_ROOM_02085ea98c7b80bae0e9","SV5_OPTIONAL_06","6","371,339","359,339","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_06bb820cc5f2207aaf9f","SMALL_CAVE","228,76,20,12","SV5_OPTIONAL_02","SV5_OPTIONAL_02","1","228,79","244,79","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0722e9f7cfda95c66afa","LANDING","148,60,16,16","SV5_OPTIONAL_00","SV5_OPTIONAL_00","1","148,63","160,65","92","164","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_07315b61a7bd66fb5251","SMALL_CAVE","108,360,20,12","SV5_INFILL_ROOM_01d7629e5f762e85d067","SV5_OPTIONAL_10","3","108,363","124,363","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0755d881d252e9c6d8b6","DEAD_END","44,148,16,12","SV5_INFILL_ROOM_04edd39facc49addc53b","SV5_OPTIONAL_12","2","59,151","47,151","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0775936a7a2283ddfb56","DEAD_END","404,88,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","419,91","407,91","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_078f2bfd018512ec7248","SMALL_CAVE","396,304,20,12","SV5_INFILL_ROOM_04ce276bdb6ec0f30121","SV5_OPTIONAL_06","4","415,307","399,307","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_07b377e6e57b14c86440","DEAD_END","364,4,16,12","SV5_INFILL_ROOM_00d2031f19fda23dc52c","SV5_OPTIONAL_13","2","379,7","367,7","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_07bb5f758ac5b852a672","LANDING","488,232,16,16","SV5_INFILL_ROOM_025c4e60b9d772faf548","SV5_OPTIONAL_04","2","488,235","500,237","98","158","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_07c8cc26ff6841742023","DEAD_END","4,112,16,12","SV5_INFILL_ROOM_055f757c8b62ce08f423","SV5_OPTIONAL_12","3","19,115","7,115","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_07d29505e10818de0eb5","SMALL_CAVE","4,216,20,12","SV5_OPTIONAL_11","SV5_OPTIONAL_11","1","23,219","7,219","91","149","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_07e28b01d9ab75166b7a","DEAD_END","148,152,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","163,155","151,155","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_07fb7fbb28e5644f2da2","DEAD_END","196,188,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","196,191","208,191","63","129","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_081685c2f6bb2fa52703","SMALL_CAVE","516,48,20,12","SV5_INFILL_ROOM_000106f4f4b0dc58e089","SV5_OPTIONAL_TO_VILLAGE","4","516,51","532,51","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_081eff19e7018386765e","DEAD_END","436,132,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","436,135","448,135","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_08d4093b4169f13e7a4b","DEAD_END","504,72,16,12","SV5_INFILL_ROOM_0acd6267ba676e4e57e5","SV5_OPTIONAL_TO_VILLAGE","3","504,75","516,75","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_0901b8e57f59bd48a66d","SMALL_CAVE","52,308,20,12","SV5_OPTIONAL_10","SV5_OPTIONAL_10","1","52,311","68,311","97","143","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_09211e1079d317519d1a","EMPTY_ROOM","500,4,16,12","SV5_OPTIONAL_TO_VILLAGE","SV5_OPTIONAL_TO_VILLAGE","1","515,7","503,7","72","120","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_09398fd34df6242c5609","DEAD_END","584,364,16,12","SV5_INFILL_ROOM_216b4e686b78d78ae3ec","SV5_OPTIONAL_07","8","584,367","596,367","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
"SV5_INFILL_ROOM_095b63fdbd406beac2ae","DEAD_END","540,276,16,12","SV5_INFILL_ROOM_0193f981b74017ce3f1c","SV5_OPTIONAL_05","3","540,279","552,279","69","123","False","NONE","True","f326683633fe684671994db9b68d41fffe29838c79b93034d8c957916c766933"
