sidepath_id,sequence,x,y,source_value,final_value,head_value,support_value,movement_role,plan_digest
SV5_SIDE_2280a9a1134577265929,17,148,118,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,18,149,118,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,19,149,117,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,20,150,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,21,151,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,22,152,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,23,153,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,24,154,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,25,155,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,26,156,117,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,27,157,117,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,28,157,116,SOLID,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,29,158,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,30,159,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,31,160,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,32,161,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,33,162,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,34,163,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,35,164,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,36,165,116,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_2280a9a1134577265929,37,166,116,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,0,187,54,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,1,188,54,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,2,189,54,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,3,190,54,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,4,191,54,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,5,192,54,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,6,193,54,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,7,194,54,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,8,195,54,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,9,195,53,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,10,196,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,11,197,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,12,198,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,13,199,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,14,200,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,15,201,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,16,202,53,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,17,202,52,SOLID,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,18,203,52,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,19,204,52,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,20,205,52,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,21,206,52,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,22,207,52,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,23,208,52,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,24,209,52,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,25,209,53,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,26,210,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,27,211,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,28,212,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,29,213,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,30,214,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,31,215,53,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_4a50a57cb6ba8a508bd8,32,216,53,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,0,58,153,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,1,59,153,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,2,60,153,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,3,61,153,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,4,62,153,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,5,63,153,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,6,64,153,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,7,64,152,SOLID,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,8,65,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,9,66,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,10,67,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,11,68,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,12,69,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,13,70,152,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,14,70,151,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,15,71,151,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,16,72,151,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,17,73,151,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,18,74,151,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,19,75,151,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,20,76,151,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,21,76,152,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,22,77,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,23,78,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,24,79,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,25,80,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,26,81,152,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,27,82,152,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,28,82,151,SOLID,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,29,83,151,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,30,84,151,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,31,85,151,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,32,86,151,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,33,87,151,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_60c359c1a27f17b6480d,34,88,151,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,0,141,236,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,1,142,236,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,2,143,236,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,3,144,236,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,4,145,236,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,5,146,236,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,6,147,236,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,7,148,236,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,8,148,235,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,9,149,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,10,150,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,11,151,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,12,152,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,13,153,235,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,14,154,235,UNKNOWN,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,15,154,234,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,16,155,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,17,156,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,18,157,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,19,158,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,20,159,234,UNKNOWN,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,21,160,234,UNKNOWN,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,22,160,235,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,23,161,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,24,162,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,25,163,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,26,164,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,27,165,235,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_61c990f336151388ad15,28,166,235,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,0,63,336,AIR,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,1,64,336,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,2,65,336,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,3,66,336,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,4,67,336,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,5,68,336,SOLID,AIR,AIR,UNKNOWN,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,6,68,337,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,7,69,337,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,8,70,337,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,9,71,337,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,10,72,337,SOLID,AIR,AIR,SOLID,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,11,72,338,SOLID,AIR,AIR,AIR,STEP_TRANSITION,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,12,73,338,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,13,74,338,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
SV5_SIDE_808e244973a683b5ea39,14,75,338,SOLID,AIR,AIR,SOLID,SUPPORTED_FOOT,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
