pair_key,sector_a,sector_b,lower_bound,endpoint_pairs,plan_digest
S02_00|S03_02,S02_00,S03_02,34,170,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_00|S04_00,S02_00,S04_00,49,187,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_01|S02_01,S02_01,S02_01,0,1,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_01|S02_02,S02_01,S02_02,1,16,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_01|S02_03,S02_01,S02_03,33,12,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_01|S03_00,S03_00,S02_01,2,20,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_01|S03_01,S02_01,S03_01,1,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_01|S03_02,S02_01,S03_02,2,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_01|S03_03,S02_01,S03_03,34,14,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_01|S04_01,S02_01,S04_01,49,7,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S02_02,S02_02,S02_02,0,256,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S02_03,S02_02,S02_03,1,192,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S02_04,S02_02,S02_04,33,176,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S03_00,S03_00,S02_02,34,320,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S03_01,S03_01,S02_02,2,96,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S03_02,S02_02,S03_02,1,160,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S03_03,S02_02,S03_03,2,224,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S03_04,S02_02,S03_04,34,176,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_02|S04_02,S02_02,S04_02,49,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S02_03,S02_03,S02_03,0,144,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S02_04,S02_03,S02_04,1,132,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S02_05,S02_03,S02_05,33,240,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S03_01,S03_01,S02_03,34,72,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S03_02,S03_02,S02_03,2,120,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S03_03,S02_03,S03_03,1,168,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S03_04,S02_03,S03_04,2,132,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S03_05,S02_03,S03_05,34,96,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_03|S04_03,S02_03,S04_03,49,60,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S02_04,S02_04,S02_04,0,121,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S02_05,S02_04,S02_05,1,220,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S02_06,S02_04,S02_06,33,154,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S03_02,S03_02,S02_04,34,110,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S03_03,S03_03,S02_04,2,154,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S03_04,S02_04,S03_04,1,121,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S03_05,S02_04,S03_05,2,88,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S03_06,S02_04,S03_06,34,154,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_04|S04_04,S02_04,S04_04,49,22,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S02_05,S02_05,S02_05,0,400,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S02_06,S02_05,S02_06,1,280,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S02_07,S02_05,S02_07,33,120,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S03_03,S03_03,S02_05,34,280,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S03_04,S03_04,S02_05,2,220,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S03_05,S02_05,S03_05,1,160,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S03_06,S02_05,S03_06,2,280,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S03_07,S02_05,S03_07,34,120,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_05|S04_05,S02_05,S04_05,49,40,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S02_06,S02_06,S02_06,0,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S02_07,S02_06,S02_07,1,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S02_08,S02_06,S02_08,33,14,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S03_04,S03_04,S02_06,34,154,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S03_05,S03_05,S02_06,2,112,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S03_06,S02_06,S03_06,1,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S03_07,S02_06,S03_07,2,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S03_08,S02_06,S03_08,34,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_06|S04_06,S02_06,S04_06,49,210,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S02_07,S02_07,S02_07,0,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S02_08,S02_07,S02_08,1,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S02_09,S02_07,S02_09,33,66,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S03_05,S03_05,S02_07,34,48,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S03_06,S03_06,S02_07,2,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S03_07,S02_07,S03_07,1,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S03_08,S02_07,S03_08,2,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S03_09,S02_07,S03_09,34,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_07|S04_07,S02_07,S04_07,49,48,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S02_08,S02_08,S02_08,0,1,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S02_09,S02_08,S02_09,1,11,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S02_10,S02_08,S02_10,33,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S03_06,S03_06,S02_08,34,14,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S03_07,S03_07,S02_08,2,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S03_08,S02_08,S03_08,1,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S03_09,S02_08,S03_09,2,7,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S03_10,S02_08,S03_10,34,13,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_08|S04_08,S02_08,S04_08,49,3,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S02_09,S02_09,S02_09,0,121,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S02_10,S02_09,S02_10,1,110,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S02_11,S02_09,S02_11,33,209,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S03_07,S03_07,S02_09,34,66,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S03_08,S03_08,S02_09,2,66,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S03_09,S02_09,S03_09,1,77,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S03_10,S02_09,S03_10,2,143,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S03_11,S02_09,S03_11,34,55,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_09|S04_09,S02_09,S04_09,49,99,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_10|S02_10,S02_10,S02_10,0,100,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_10|S02_11,S02_10,S02_11,1,190,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_10|S03_08,S03_08,S02_10,34,60,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_10|S03_09,S03_09,S02_10,2,70,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_10|S03_10,S02_10,S03_10,1,130,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_10|S03_11,S02_10,S03_11,2,50,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_10|S03_12,S02_10,S03_12,34,20,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_10|S04_10,S02_10,S04_10,49,140,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_11|S02_11,S02_11,S02_11,0,361,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_11|S03_09,S03_09,S02_11,34,133,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_11|S03_10,S03_10,S02_11,2,247,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_11|S03_11,S02_11,S03_11,1,95,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_11|S03_12,S02_11,S03_12,2,38,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S02_11|S04_11,S02_11,S04_11,49,418,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_00|S03_00,S03_00,S03_00,0,400,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_00|S03_01,S03_00,S03_01,1,120,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_00|S03_02,S03_00,S03_02,33,200,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_00|S04_00,S03_00,S04_00,1,220,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_00|S04_01,S03_00,S04_01,2,140,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_00|S04_02,S03_00,S04_02,34,80,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_01|S03_01,S03_01,S03_01,0,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_01|S03_02,S03_01,S03_02,1,60,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_01|S03_03,S03_01,S03_03,33,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_01|S04_00,S04_00,S03_01,2,66,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_01|S04_01,S03_01,S04_01,1,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_01|S04_02,S03_01,S04_02,2,24,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_01|S04_03,S03_01,S04_03,34,30,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_02|S03_02,S03_02,S03_02,0,100,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_02|S03_03,S03_02,S03_03,1,140,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_02|S03_04,S03_02,S03_04,33,110,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_02|S04_00,S04_00,S03_02,34,110,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_02|S04_01,S04_01,S03_02,2,70,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_02|S04_02,S03_02,S04_02,1,40,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_02|S04_03,S03_02,S04_03,2,50,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_02|S04_04,S03_02,S04_04,34,20,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_03|S03_03,S03_03,S03_03,0,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_03|S03_04,S03_03,S03_04,1,154,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_03|S03_05,S03_03,S03_05,33,112,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_03|S04_01,S04_01,S03_03,34,98,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_03|S04_02,S04_02,S03_03,2,56,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_03|S04_03,S03_03,S04_03,1,70,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_03|S04_04,S03_03,S04_04,2,28,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_03|S04_05,S03_03,S04_05,34,28,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_04|S03_04,S03_04,S03_04,0,121,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_04|S03_05,S03_04,S03_05,1,88,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_04|S03_06,S03_04,S03_06,33,154,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_04|S04_02,S04_02,S03_04,34,44,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_04|S04_03,S04_03,S03_04,2,55,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_04|S04_04,S03_04,S04_04,1,22,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_04|S04_05,S03_04,S04_05,2,22,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_04|S04_06,S03_04,S04_06,34,165,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_05|S03_05,S03_05,S03_05,0,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_05|S03_06,S03_05,S03_06,1,112,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_05|S03_07,S03_05,S03_07,33,48,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_05|S04_03,S04_03,S03_05,34,40,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_05|S04_04,S04_04,S03_05,2,16,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_05|S04_05,S03_05,S04_05,1,16,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_05|S04_06,S03_05,S04_06,2,120,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_05|S04_07,S03_05,S04_07,34,64,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_06|S03_06,S03_06,S03_06,0,196,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_06|S03_07,S03_06,S03_07,1,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_06|S03_08,S03_06,S03_08,33,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_06|S04_04,S04_04,S03_06,34,28,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_06|S04_05,S04_05,S03_06,2,28,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_06|S04_06,S03_06,S04_06,1,210,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_06|S04_07,S03_06,S04_07,2,112,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_06|S04_08,S03_06,S04_08,34,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_07|S03_07,S03_07,S03_07,0,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_07|S03_08,S03_07,S03_08,1,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_07|S03_09,S03_07,S03_09,33,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_07|S04_05,S04_05,S03_07,34,12,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_07|S04_06,S04_06,S03_07,2,90,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_07|S04_07,S03_07,S04_07,1,48,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_07|S04_08,S03_07,S04_08,2,18,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_07|S04_09,S03_07,S04_09,34,54,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S03_08,S03_08,S03_08,0,36,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S03_09,S03_08,S03_09,1,42,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S03_10,S03_08,S03_10,33,78,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S04_06,S04_06,S03_08,34,90,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S04_07,S04_07,S03_08,2,48,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S04_08,S03_08,S04_08,1,18,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S04_09,S03_08,S04_09,2,54,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S04_10,S03_08,S04_10,34,84,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_08|S05_08,S03_08,S05_08,49,30,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S03_09,S03_09,S03_09,0,49,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S03_10,S03_09,S03_10,1,91,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S03_11,S03_09,S03_11,33,35,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S04_07,S04_07,S03_09,34,56,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S04_08,S04_08,S03_09,2,21,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S04_09,S03_09,S04_09,1,63,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S04_10,S03_09,S04_10,2,98,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S04_11,S03_09,S04_11,34,154,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_09|S05_09,S03_09,S05_09,49,21,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S03_10,S03_10,S03_10,0,169,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S03_11,S03_10,S03_11,1,65,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S03_12,S03_10,S03_12,33,26,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S04_08,S04_08,S03_10,34,39,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S04_09,S04_09,S03_10,2,117,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S04_10,S03_10,S04_10,1,182,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S04_11,S03_10,S04_11,2,286,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S04_12,S03_10,S04_12,34,117,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_10|S05_10,S03_10,S05_10,49,182,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_11|S03_11,S03_11,S03_11,0,25,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_11|S03_12,S03_11,S03_12,1,10,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_11|S04_09,S04_09,S03_11,34,45,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_11|S04_10,S04_10,S03_11,2,70,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_11|S04_11,S03_11,S04_11,1,110,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_11|S04_12,S03_11,S04_12,2,45,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_11|S05_11,S03_11,S05_11,49,70,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_12|S03_12,S03_12,S03_12,0,4,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_12|S04_10,S04_10,S03_12,34,28,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_12|S04_11,S04_11,S03_12,2,44,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_12|S04_12,S03_12,S04_12,1,18,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S03_12|S05_12,S03_12,S05_12,49,6,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_00|S04_00,S04_00,S04_00,0,121,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_00|S04_01,S04_00,S04_01,1,77,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_00|S04_02,S04_00,S04_02,33,44,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_01|S04_01,S04_01,S04_01,0,49,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_01|S04_02,S04_01,S04_02,1,28,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
S04_01|S04_03,S04_01,S04_03,33,35,d034aec1de9d1fea770f9d7eb8607276e03dd7c0793d2c718435e4fe0a312fd4
