candidate_id,stable_rank,stable_hash,status,reason,eligible,from_room,to_room,host,sector_id,baseline_cost,new_cost,ordered_path,plan_digest
"SV5_LOOP_CAND_352da1e09d16d74a26b9","3831896844042426186","352da1e09d16d74a26b96d6ff4440d4a1b060b83a6e02952ef95cf7b019bca5a","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0211dda6690845617294_LINK","SV5_INFILL_ROOM_03bff8d63e21cbc62be9_LINK","SV5_OPTIONAL_06","S01_04","6","6","218,51|219,51|220,51|221,51|222,51|223,51","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_355a9040f8e27f0b50aa","3844543840642039563","355a9040f8e27f0b50aa62f30ba1f98022807024c65cfd5c3d7083f3ca5b886a","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","13","13","562,127|561,127|561,126|560,126|559,126|559,125|558,125|557,125|557,124|556,124|555,124|555,123|554,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_3604a5266d1b9a27e9ab","3892417562412816935","3604a5266d1b9a27e9abd026bb0d79099c5feaaceb0a19632bbd11cfac07e6f6","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0211dda6690845617294_LINK","SV5_INFILL_ROOM_03bff8d63e21cbc62be9_LINK","SV5_OPTIONAL_06","S01_04","20","20","207,54|208,54|208,53|209,53|210,53|211,53|212,53|213,53|213,52|214,52|215,52|216,52|217,52|218,52|218,51|219,51|220,51|221,51|222,51|223,51","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_36ac103bba22603978c4","3939541622754271289","36ac103bba22603978c45c0e1943dd2f4f8aa13cc97d30e7115ac341987e5984","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","6","6","558,23|557,23|556,23|555,23|554,23|553,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_3739020cc8129938aecf","3979213999678069048","3739020cc8129938aecf9e24ed198b74c3792a8ca3ccec009fd30908382ebd46","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_16de283f3026f06e031f_LINK","SV5_INFILL_ROOM_1ea3a9898e39ffe90dff_LINK","SV5_OPTIONAL_04","S03_11","20","20","569,110|568,110|568,109|567,109|566,109|565,109|564,109|563,109|563,108|562,108|561,108|560,108|559,108|558,108|558,107|557,107|556,107|555,107|554,107|553,107","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_39fe96f50c9d212a4832","4178943483469177130","39fe96f50c9d212a48325cfd43e3dc56ac4b7f68aa992020bdc69c250a949244","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","24","24","123,131|124,131|125,131|126,131|127,131|127,132|128,132|129,132|130,132|131,132|132,132|132,133|133,133|134,133|135,133|136,133|137,133|137,134|138,134|139,134|140,134|141,134|141,135|142,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_3b220c34633ec13aee21","4260981616588800314","3b220c34633ec13aee21cd4927b120716d684a275a6f2ee80f00145128adfdc6","ACCEPTED","PASS","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","20","20","126,131|127,131|128,131|129,131|129,132|130,132|131,132|132,132|133,132|133,133|134,133|135,133|136,133|137,133|137,134|138,134|139,134|140,134|140,135|141,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_3c6c682731ae9e24faa3","4353969457306967588","3c6c682731ae9e24faa37fce4d27090a669e3733117e71c9fc2c9bb63aa5d4f2","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_00e5c1799c48f53348c3_LINK","SV5_INFILL_ROOM_00fe6dfb4eef486a889c_LINK","SV5_OPTIONAL_04","S02_11","10","10","553,91|554,91|554,90|555,90|555,89|556,89|556,88|557,88|557,87|558,87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_3c845e330189d3b60161","4360713912363635638","3c845e330189d3b601616f0b59e5180ffb4513681d971ad3d7cd54fcd7732884","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0b825bde62b1eee79257_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142_LINK","SV5_OPTIONAL_12","S09_00","11","11","37,308|38,308|38,307|39,307|40,307|41,307|42,307|43,307|44,307|45,307|46,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_3f27de4dbf2632b7d647","4550850373981975223","3f27de4dbf2632b7d647fa8120d184a2101de8daf2f87bcd988d30cc3a440a6f","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","17","17","125,131|126,131|127,131|127,132|128,132|129,132|130,132|130,133|131,133|132,133|133,133|133,134|134,134|135,134|136,134|136,135|137,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_3f4336a3091d3577f136","4558547321689552247","3f4336a3091d3577f136f6d91924f54d9d8b6019030e465e67602808b1e03b47","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","21","21","114,151|115,151|115,150|116,150|117,150|118,150|119,150|119,149|120,149|121,149|122,149|123,149|123,148|124,148|125,148|126,148|127,148|127,147|128,147|129,147|130,147","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_406f311a6d582147a980","4642983730415673671","406f311a6d582147a980dd8406d1df42ae39545d04635f22af96c5558df26766","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SV5_OPTIONAL_06","S00_04","7","7","217,24|218,24|218,23|219,23|220,23|221,23|222,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_41c35c133468e37b461e","4738732470477316987","41c35c133468e37b461e821a501d61fb1246ab38ad6feb6080693cc194c8bc21","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","19","19","116,151|117,151|117,150|118,150|119,150|120,150|120,149|121,149|122,149|123,149|124,149|124,148|125,148|126,148|127,148|127,147|128,147|129,147|130,147","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_435c42b5789eebc58239","4853827845578746821","435c42b5789eebc5823921dc4ffe34c958cf4edc9438f44f81cea2d1d9de67fe","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","17","17","126,131|127,131|128,131|128,132|129,132|130,132|131,132|131,133|132,133|133,133|134,133|134,134|135,134|136,134|137,134|137,135|138,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4428c2e7ea52ccc672bf","4911389694972054726","4428c2e7ea52ccc672bfb1a67e4873f5cdc5812812e857473e1651b2afc63ec1","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","15","15","563,127|562,127|562,126|561,126|560,126|560,125|559,125|558,125|557,125|557,124|556,124|555,124|555,123|554,123|553,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_445496793c0815f00d54","4923725740065166832","445496793c0815f00d5496f98103874c9f674c7c47037e2642f64c3a8438502a","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","20","20","569,127|568,127|568,126|567,126|566,126|565,126|565,125|564,125|563,125|562,125|561,125|561,124|560,124|559,124|558,124|557,124|557,123|556,123|555,123|554,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4526541734adb98e9c2d","4982762496376813966","4526541734adb98e9c2ddc28220d22debc4145f823c9f731bb69c668bf8c1b90","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0211dda6690845617294_LINK","SV5_INFILL_ROOM_03bff8d63e21cbc62be9_LINK","SV5_OPTIONAL_06","S01_04","5","5","218,51|219,51|220,51|221,51|222,51","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_454869ef4f3269e89eaa","4992356663486999016","454869ef4f3269e89eaa7bc0d935048b1c168fcaf5f6b951b64c974876c23ccb","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","20","20","124,131|125,131|126,131|127,131|127,132|128,132|129,132|130,132|131,132|131,133|132,133|133,133|134,133|135,133|135,134|136,134|137,134|138,134|138,135|139,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_46c38e83622feeb04e02","5099075898052701872","46c38e83622feeb04e027d81303575400e6f4e886397afcfd52db0014d6adbce","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","23","23","540,75|541,75|541,74|542,74|543,74|544,74|545,74|545,73|546,73|547,73|548,73|549,73|550,73|550,72|551,72|552,72|553,72|554,72|554,71|555,71|556,71|557,71|558,71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_46c5922fa17da0496051","5099642886337437769","46c5922fa17da0496051291e426f6b6e09c057b33822ea72ba546c1b91351975","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0b825bde62b1eee79257_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142_LINK","SV5_OPTIONAL_12","S09_00","9","9","37,308|38,308|38,307|39,307|40,307|41,307|42,307|43,307|44,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_473099268fb917d36e64","5129768366474074067","473099268fb917d36e64f3a1153b7df1cfd571831765b39f5e37e82340b0d78b","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_033878718f1e33807663_LINK","SV5_INFILL_ROOM_03b08efc4624bc79bd40_LINK","SV5_OPTIONAL_12","S11_00","6","6","43,371|42,371|41,371|40,371|39,371|38,371","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4765d43ee402173fd3a6","5144751515919062847","4765d43ee402173fd3a6d1dc998f69a585bb74d4045dab87322801c082f2a38a","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0274815fcd6818f05a6a_LINK","SV5_INFILL_ROOM_136a2d749c8d7eddcf7e_LINK","SV5_OPTIONAL_09","S04_02","18","18","117,151|118,151|118,150|119,150|120,150|121,150|121,149|122,149|123,149|124,149|124,148|125,148|126,148|127,148|127,147|128,147|129,147|130,147","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4816616d64ad116dcdf8","5194446342686839149","4816616d64ad116dcdf80aa77f61278d7cde7a846a23cad76ad2c237729102ae","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_02284733d117494c6d27","SV5_INFILL_ROOM_7e2a072aec3341bfd326_LINK","SV5_OPTIONAL_12","S10_00","22","22","51,351|50,351|50,350|49,350|49,349|48,349|47,349|47,348|46,348|46,347|45,347|44,347|44,346|43,346|42,346|42,345|41,345|41,344|40,344|39,344|39,343|38,343","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4872a89e604e024eb73a","5220420316249850446","4872a89e604e024eb73abbfb2965e1809b0581f7b2f66adf8648347d0a0abc09","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","18","18","124,131|125,131|126,131|127,131|127,132|128,132|129,132|130,132|130,133|131,133|132,133|133,133|133,134|134,134|135,134|136,134|136,135|137,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_49ade8e7af434dde2711","5309155617515195870","49ade8e7af434dde27119c06682de18a01bcc119cce3edf878783a27fb35d42c","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_033878718f1e33807663_LINK","SV5_INFILL_ROOM_03b08efc4624bc79bd40_LINK","SV5_OPTIONAL_12","S11_00","7","7","42,371|41,371|40,371|39,371|38,371|38,372|37,372","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_49b1aa08ee989ee39bd0","5310212390985965283","49b1aa08ee989ee39bd03bedc4ce0fc38172f096d5cf0f8d3f5841bd481916f2","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_02284733d117494c6d27","SV5_INFILL_ROOM_7e2a072aec3341bfd326_LINK","SV5_OPTIONAL_12","S10_00","24","24","53,351|52,351|52,350|51,350|51,349|50,349|49,349|49,348|48,348|47,348|47,347|46,347|45,347|45,346|44,346|43,346|43,345|42,345|41,345|41,344|40,344|39,344|39,343|38,343","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4aa89017e20d0cd1e1d5","5379708187145211089","4aa89017e20d0cd1e1d56ed0316551d55bc9e227a2036dd0beb5f9b368c0b35e","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0b825bde62b1eee79257_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142_LINK","SV5_OPTIONAL_12","S09_00","7","7","38,307|39,307|40,307|41,307|42,307|43,307|44,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4b6630a1c98ac7255f0f","5433083471898265381","4b6630a1c98ac7255f0f76db89fe1abca21d9fed48cb081c3e4b8145549d2dd3","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","11","11","559,23|558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4c14b0a7ebe049c067ee","5482200881680107968","4c14b0a7ebe049c067ee0be25c14c30dd3d5d5c91b433e179aa42b1a9e70ce4c","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","8","8","558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4cba581ccf845a4c2478","5528828373314591308","4cba581ccf845a4c24789274451952593ad008f3a4602dc502aedf454eca7cf7","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","23","23","125,131|126,131|127,131|128,131|129,131|129,132|130,132|131,132|132,132|133,132|133,133|134,133|135,133|136,133|137,133|138,133|138,134|139,134|140,134|141,134|142,134|142,135|143,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4cc93750f9556d0ec60f","5533014438121401614","4cc93750f9556d0ec60fd25b68c82f3340eec92e9998675ea7ddd7236fb2cece","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","18","18","565,127|564,127|564,126|563,126|562,126|561,126|561,125|560,125|559,125|558,125|558,124|557,124|556,124|555,124|555,123|554,123|553,123|552,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4d5d6c75a5c069443883","5574731166302366020","4d5d6c75a5c069443883d2e28c9bc89b5bc6b781ea6c4fc6e4f1add79fa93bd6","ACCEPTED","PASS","True","SV5_INFILL_ROOM_0b825bde62b1eee79257_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142_LINK","SV5_OPTIONAL_12","S09_00","9","9","38,307|39,307|40,307|41,307|42,307|43,307|44,307|45,307|46,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4d7ed0029f0871333548","5584129297662636339","4d7ed0029f0871333548cc2336f388bbc225239ed24951943d60a17cf0362b43","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_00d2b967a3d3b2f6b4b1_LINK","SV5_INFILL_ROOM_01ab4f357f1a1a51e05d_LINK","SV5_OPTIONAL_06","S00_04","5","5","218,23|219,23|220,23|221,23|222,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4ebe3281be51a58015b5","5674028113358595456","4ebe3281be51a58015b5e299b536384bc2d719f123e3c224ce7b364ccdc181e5","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","24","24","125,131|126,131|127,131|128,131|129,131|129,132|130,132|131,132|132,132|133,132|134,132|134,133|135,133|136,133|137,133|138,133|139,133|139,134|140,134|141,134|142,134|143,134|143,135|144,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_4f4d074ddf53b2ca0904","5714231533243708106","4f4d074ddf53b2ca090496c7f49c8cb0630b3d0274e385cdbbc49b0aa13ceab1","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","10","10","553,75|554,75|554,74|555,74|555,73|556,73|556,72|557,72|557,71|558,71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_507409a11e361b0e7a19","5797269207933917966","507409a11e361b0e7a19e4eb93bfdef8d7fd619b34b262606438e9e679df6b87","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_0211dda6690845617294_LINK","SV5_INFILL_ROOM_03bff8d63e21cbc62be9_LINK","SV5_OPTIONAL_06","S01_04","19","19","207,54|208,54|208,53|209,53|210,53|211,53|212,53|213,53|213,52|214,52|215,52|216,52|217,52|218,52|218,51|219,51|220,51|221,51|222,51","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_5085dc6f47a2814c9858","5802286065438064972","5085dc6f47a2814c98584cb75537db3160a657d6ecdd0fec8e4f7280a86d82cf","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_16de283f3026f06e031f_LINK","SV5_INFILL_ROOM_1ea3a9898e39ffe90dff_LINK","SV5_OPTIONAL_04","S03_11","22","22","571,110|570,110|570,109|569,109|568,109|567,109|566,109|565,109|564,109|564,108|563,108|562,108|561,108|560,108|559,108|558,108|558,107|557,107|556,107|555,107|554,107|553,107","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_5087dc04c4155454233c","5802848557917885524","5087dc04c4155454233ce1f317bcd5acdd54930c9ad9098fb9050ec27fc60393","ACCEPTED","PASS","True","SV5_INFILL_ROOM_04458846b0c9a081817d_LINK","SV5_INFILL_ROOM_41bfb11db98643b33449_LINK","SV5_OPTIONAL_07","S02_03","8","8","181,87|180,87|179,87|178,87|177,87|176,87|175,87|174,87","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_52a44dd82f901b699c87","5954970198196886377","52a44dd82f901b699c875622e87a68258b64f113bad8fd1b9e9d92c5c1194b26","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_088f25cbc663d6d3b7a4_LINK","SV5_INFILL_ROOM_1a82971bf4756de9b6e1_LINK","SV5_OPTIONAL_00","S11_07","7","7","380,367|381,367|382,367|383,367|384,367|385,367|386,367","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_547f3847f73f8c875dc4","6088647102970170503","547f3847f73f8c875dc47d56e460f777ad101bba29c9bf3bd535301d1a4643c1","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","17","17","558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23|548,23|547,23|546,23|545,23|544,23|543,23|542,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_54b5582bfd0b5ae7df48","6103881815922793191","54b5582bfd0b5ae7df488106e209afa2d5a93c0bd55aaa599f55049a0b9abade","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_005a04bda9ede05b1190_LINK","SV5_INFILL_ROOM_1c4c6b34887f12eefac3_LINK","SV5_OPTIONAL_09","S04_02","19","19","126,131|127,131|128,131|129,131|129,132|130,132|131,132|132,132|132,133|133,133|134,133|135,133|136,133|136,134|137,134|138,134|139,134|139,135|140,135","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_561e3c0d229aac604d87","6205463363675925600","561e3c0d229aac604d87613f8552827d20e9af78877932747fc40eaa08574432","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_0b825bde62b1eee79257_LINK","SV5_INFILL_ROOM_0d8cf875280fe40a6142_LINK","SV5_OPTIONAL_12","S09_00","8","8","38,307|39,307|40,307|41,307|42,307|43,307|44,307|45,307","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_593d9c976e1301df9383","6430468017155670495","593d9c976e1301df93834c906692a3dbc30a5a6e46ab4a6868df78de63f38349","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_02284733d117494c6d27_LINK","SV5_INFILL_ROOM_030a02d7aa5a692e4bf7_LINK","SV5_OPTIONAL_12","S11_00","19","19","42,351|41,351|41,352|40,352|39,352|39,353|38,353|38,354|37,354|36,354|36,355|35,355|35,356|34,356|33,356|33,357|32,357|32,358|31,358","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_5988cc629784969a69db","6451631190029145754","5988cc629784969a69dbbfb1b17afe7087551bfba2e023b9d137b814351c2f52","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","19","19","558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23|548,23|547,23|546,23|545,23|544,23|543,23|542,23|541,23|540,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_5a84b6c25c577d782fea","6522539106228469112","5a84b6c25c577d782fea04a309fa9ce6f26356697b2a5b39e94378f86a113e5e","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_07fb3ac254e765673737_LINK","SV5_INFILL_ROOM_0f5736599d7acc3ea0a8_LINK","SV5_OPTIONAL_04","S03_11","23","23","572,127|571,127|571,126|570,126|569,126|568,126|567,126|567,125|566,125|565,125|564,125|563,125|562,125|562,124|561,124|560,124|559,124|558,124|558,123|557,123|556,123|555,123|554,123","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_5b7b697d6f543bb518b4","6591978467046472629","5b7b697d6f543bb518b4691bfb2e0530ec36c71438d33e5f12d6a03e7e02ed20","REJECTED","DUPLICATE_ENDPOINT_PAIR","True","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","20","20","543,75|544,75|544,74|545,74|546,74|547,74|547,73|548,73|549,73|550,73|551,73|551,72|552,72|553,72|554,72|555,72|555,71|556,71|557,71|558,71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_5cd512ebd98d3601b476","6689273625705264641","5cd512ebd98d3601b476488ebc674db89751bde1285aea378f58f6f887be4b16","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_046863d4c69cd86e081e_LINK","SV5_INFILL_ROOM_050904725fdcd82ff28e_LINK","SV5_OPTIONAL_04","S02_11","17","17","546,75|547,75|547,74|548,74|549,74|550,74|550,73|551,73|552,73|553,73|553,72|554,72|555,72|556,72|556,71|557,71|558,71","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
"SV5_LOOP_CAND_5ec22cd087a877744d71","6828069259187877748","5ec22cd087a877744d71cb8dc889b3c9d60b6eae7d1b7f601652a098ca472271","REJECTED","INELIGIBLE_HASH","False","SV5_INFILL_ROOM_002b1fdb38d3b5d62912_LINK","SV5_INFILL_ROOM_04b3ee2d2f798b163c8e_LINK","SV5_OPTIONAL_04","S00_11","15","15","559,23|558,23|557,23|556,23|555,23|554,23|553,23|552,23|551,23|550,23|549,23|548,23|547,23|546,23|545,23","208044b6478412daf2bad89002ce662f66af6b2f7a9c907a0071786d735e4e4d"
