tile_x,tile_y,open,pattern_x,pattern_y,room_id,route_ownership
117,9,TRUE,29,2,B01_LOWER_BRANCH,FILLER_DETAIL
118,9,FALSE,29,2,B01_LOWER_BRANCH,FILLER_DETAIL
119,9,TRUE,29,2,B01_LOWER_BRANCH,FILLER_DETAIL
120,9,TRUE,30,2,B01_LOWER_BRANCH,FILLER_DETAIL
121,9,TRUE,30,2,B01_LOWER_BRANCH,FILLER_DETAIL
122,9,FALSE,30,2,B01_LOWER_BRANCH,FILLER_DETAIL
123,9,TRUE,30,2,B01_LOWER_BRANCH,FILLER_DETAIL
124,9,TRUE,31,2,OUTSIDE_QUIET,FILLER_DETAIL
125,9,TRUE,31,2,OUTSIDE_QUIET,FILLER_DETAIL
126,9,TRUE,31,2,OUTSIDE_QUIET,FILLER_DETAIL
127,9,TRUE,31,2,OUTSIDE_QUIET,FILLER_DETAIL
128,9,FALSE,32,2,OUTSIDE_QUIET,FILLER_DETAIL
129,9,FALSE,32,2,OUTSIDE_QUIET,FILLER_DETAIL
130,9,TRUE,32,2,OUTSIDE_QUIET,FILLER_DETAIL
131,9,TRUE,32,2,OUTSIDE_QUIET,FILLER_DETAIL
132,9,FALSE,33,2,OUTSIDE_QUIET,FILLER_DETAIL
133,9,FALSE,33,2,OUTSIDE_QUIET,FILLER_DETAIL
134,9,FALSE,33,2,OUTSIDE_QUIET,FILLER_DETAIL
135,9,TRUE,33,2,OUTSIDE_QUIET,FILLER_DETAIL
136,9,TRUE,34,2,OUTSIDE_QUIET,FILLER_DETAIL
137,9,FALSE,34,2,OUTSIDE_QUIET,FILLER_DETAIL
138,9,TRUE,34,2,OUTSIDE_QUIET,FILLER_DETAIL
139,9,FALSE,34,2,OUTSIDE_QUIET,FILLER_DETAIL
140,9,FALSE,35,2,OUTSIDE_QUIET,FILLER_DETAIL
141,9,FALSE,35,2,OUTSIDE_QUIET,FILLER_DETAIL
142,9,FALSE,35,2,OUTSIDE_QUIET,FILLER_DETAIL
143,9,FALSE,35,2,OUTSIDE_QUIET,FILLER_DETAIL
144,9,TRUE,36,2,OUTSIDE_QUIET,FILLER_DETAIL
145,9,TRUE,36,2,OUTSIDE_QUIET,FILLER_DETAIL
146,9,FALSE,36,2,OUTSIDE_QUIET,FILLER_DETAIL
147,9,TRUE,36,2,OUTSIDE_QUIET,FILLER_DETAIL
148,9,TRUE,37,2,OUTSIDE_QUIET,FILLER_DETAIL
149,9,TRUE,37,2,OUTSIDE_QUIET,FILLER_DETAIL
150,9,FALSE,37,2,OUTSIDE_QUIET,FILLER_DETAIL
151,9,FALSE,37,2,OUTSIDE_QUIET,FILLER_DETAIL
152,9,TRUE,38,2,OUTSIDE_QUIET,FILLER_DETAIL
153,9,TRUE,38,2,OUTSIDE_QUIET,FILLER_DETAIL
154,9,TRUE,38,2,OUTSIDE_QUIET,FILLER_DETAIL
155,9,TRUE,38,2,OUTSIDE_QUIET,FILLER_DETAIL
156,9,TRUE,39,2,OUTSIDE_QUIET,FILLER_DETAIL
157,9,FALSE,39,2,OUTSIDE_QUIET,FILLER_DETAIL
158,9,FALSE,39,2,OUTSIDE_QUIET,FILLER_DETAIL
159,9,FALSE,39,2,OUTSIDE_QUIET,FILLER_DETAIL
160,9,TRUE,40,2,OUTSIDE_QUIET,FILLER_DETAIL
161,9,TRUE,40,2,OUTSIDE_QUIET,FILLER_DETAIL
162,9,TRUE,40,2,OUTSIDE_QUIET,FILLER_DETAIL
163,9,TRUE,40,2,OUTSIDE_QUIET,FILLER_DETAIL
164,9,FALSE,41,2,OUTSIDE_QUIET,FILLER_DETAIL
165,9,TRUE,41,2,OUTSIDE_QUIET,FILLER_DETAIL
166,9,TRUE,41,2,OUTSIDE_QUIET,FILLER_DETAIL
167,9,TRUE,41,2,OUTSIDE_QUIET,FILLER_DETAIL
168,9,FALSE,42,2,OUTSIDE_QUIET,FILLER_DETAIL
169,9,TRUE,42,2,OUTSIDE_QUIET,FILLER_DETAIL
170,9,TRUE,42,2,OUTSIDE_QUIET,FILLER_DETAIL
171,9,TRUE,42,2,OUTSIDE_QUIET,FILLER_DETAIL
172,9,FALSE,43,2,OUTSIDE_QUIET,FILLER_DETAIL
173,9,TRUE,43,2,OUTSIDE_QUIET,FILLER_DETAIL
174,9,TRUE,43,2,OUTSIDE_QUIET,FILLER_DETAIL
175,9,TRUE,43,2,OUTSIDE_QUIET,FILLER_DETAIL
176,9,TRUE,44,2,OUTSIDE_QUIET,FILLER_DETAIL
177,9,TRUE,44,2,OUTSIDE_QUIET,FILLER_DETAIL
178,9,FALSE,44,2,OUTSIDE_QUIET,FILLER_DETAIL
179,9,FALSE,44,2,OUTSIDE_QUIET,FILLER_DETAIL
180,9,TRUE,45,2,OUTSIDE_QUIET,FILLER_DETAIL
181,9,TRUE,45,2,OUTSIDE_QUIET,FILLER_DETAIL
182,9,FALSE,45,2,OUTSIDE_QUIET,FILLER_DETAIL
183,9,FALSE,45,2,OUTSIDE_QUIET,FILLER_DETAIL
184,9,TRUE,46,2,OUTSIDE_QUIET,FILLER_DETAIL
185,9,TRUE,46,2,OUTSIDE_QUIET,FILLER_DETAIL
186,9,TRUE,46,2,OUTSIDE_QUIET,FILLER_DETAIL
187,9,TRUE,46,2,OUTSIDE_QUIET,FILLER_DETAIL
188,9,TRUE,47,2,OUTSIDE_QUIET,FILLER_DETAIL
189,9,TRUE,47,2,OUTSIDE_QUIET,FILLER_DETAIL
190,9,TRUE,47,2,OUTSIDE_QUIET,FILLER_DETAIL
191,9,TRUE,47,2,OUTSIDE_QUIET,FILLER_DETAIL
192,9,TRUE,48,2,OUTSIDE_QUIET,FILLER_DETAIL
193,9,TRUE,48,2,OUTSIDE_QUIET,FILLER_DETAIL
194,9,FALSE,48,2,OUTSIDE_QUIET,FILLER_DETAIL
195,9,TRUE,48,2,OUTSIDE_QUIET,FILLER_DETAIL
196,9,TRUE,49,2,OUTSIDE_QUIET,FILLER_DETAIL
197,9,TRUE,49,2,OUTSIDE_QUIET,FILLER_DETAIL
198,9,FALSE,49,2,OUTSIDE_QUIET,FILLER_DETAIL
199,9,FALSE,49,2,OUTSIDE_QUIET,FILLER_DETAIL
200,9,TRUE,50,2,OUTSIDE_QUIET,FILLER_DETAIL
201,9,TRUE,50,2,OUTSIDE_QUIET,FILLER_DETAIL
202,9,FALSE,50,2,OUTSIDE_QUIET,FILLER_DETAIL
203,9,TRUE,50,2,OUTSIDE_QUIET,FILLER_DETAIL
204,9,FALSE,51,2,OUTSIDE_QUIET,FILLER_DETAIL
205,9,TRUE,51,2,OUTSIDE_QUIET,FILLER_DETAIL
206,9,TRUE,51,2,OUTSIDE_QUIET,FILLER_DETAIL
207,9,FALSE,51,2,OUTSIDE_QUIET,FILLER_DETAIL
208,9,TRUE,52,2,OUTSIDE_QUIET,FILLER_DETAIL
209,9,TRUE,52,2,OUTSIDE_QUIET,FILLER_DETAIL
210,9,TRUE,52,2,OUTSIDE_QUIET,FILLER_DETAIL
211,9,TRUE,52,2,OUTSIDE_QUIET,FILLER_DETAIL
212,9,FALSE,53,2,OUTSIDE_QUIET,FILLER_DETAIL
213,9,TRUE,53,2,OUTSIDE_QUIET,FILLER_DETAIL
214,9,TRUE,53,2,OUTSIDE_QUIET,FILLER_DETAIL
215,9,TRUE,53,2,OUTSIDE_QUIET,FILLER_DETAIL
216,9,TRUE,54,2,OUTSIDE_QUIET,FILLER_DETAIL
217,9,TRUE,54,2,OUTSIDE_QUIET,FILLER_DETAIL
218,9,TRUE,54,2,OUTSIDE_QUIET,FILLER_DETAIL
219,9,TRUE,54,2,OUTSIDE_QUIET,FILLER_DETAIL
220,9,TRUE,55,2,OUTSIDE_QUIET,FILLER_DETAIL
221,9,TRUE,55,2,OUTSIDE_QUIET,FILLER_DETAIL
222,9,TRUE,55,2,OUTSIDE_QUIET,FILLER_DETAIL
223,9,TRUE,55,2,OUTSIDE_QUIET,FILLER_DETAIL
224,9,FALSE,56,2,OUTSIDE_QUIET,FILLER_DETAIL
225,9,TRUE,56,2,OUTSIDE_QUIET,FILLER_DETAIL
226,9,TRUE,56,2,OUTSIDE_QUIET,FILLER_DETAIL
227,9,TRUE,56,2,OUTSIDE_QUIET,FILLER_DETAIL
228,9,TRUE,57,2,OUTSIDE_QUIET,FILLER_DETAIL
229,9,TRUE,57,2,OUTSIDE_QUIET,FILLER_DETAIL
230,9,FALSE,57,2,OUTSIDE_QUIET,FILLER_DETAIL
231,9,TRUE,57,2,OUTSIDE_QUIET,FILLER_DETAIL
232,9,FALSE,58,2,OUTSIDE_QUIET,FILLER_DETAIL
233,9,TRUE,58,2,OUTSIDE_QUIET,FILLER_DETAIL
234,9,FALSE,58,2,OUTSIDE_QUIET,FILLER_DETAIL
235,9,FALSE,58,2,OUTSIDE_QUIET,FILLER_DETAIL
236,9,TRUE,59,2,OUTSIDE_QUIET,FILLER_DETAIL
237,9,TRUE,59,2,OUTSIDE_QUIET,FILLER_DETAIL
238,9,FALSE,59,2,OUTSIDE_QUIET,FILLER_DETAIL
239,9,TRUE,59,2,OUTSIDE_QUIET,FILLER_DETAIL
240,9,FALSE,60,2,OUTSIDE_QUIET,FILLER_DETAIL
241,9,TRUE,60,2,OUTSIDE_QUIET,FILLER_DETAIL
242,9,FALSE,60,2,OUTSIDE_QUIET,FILLER_DETAIL
243,9,FALSE,60,2,OUTSIDE_QUIET,FILLER_DETAIL
244,9,FALSE,61,2,OUTSIDE_QUIET,FILLER_DETAIL
245,9,TRUE,61,2,OUTSIDE_QUIET,FILLER_DETAIL
246,9,FALSE,61,2,OUTSIDE_QUIET,FILLER_DETAIL
247,9,TRUE,61,2,OUTSIDE_QUIET,FILLER_DETAIL
248,9,TRUE,62,2,OUTSIDE_QUIET,FILLER_DETAIL
249,9,TRUE,62,2,OUTSIDE_QUIET,FILLER_DETAIL
250,9,TRUE,62,2,OUTSIDE_QUIET,FILLER_DETAIL
251,9,TRUE,62,2,OUTSIDE_QUIET,FILLER_DETAIL
252,9,FALSE,63,2,OUTSIDE_QUIET,FILLER_DETAIL
253,9,FALSE,63,2,OUTSIDE_QUIET,FILLER_DETAIL
254,9,TRUE,63,2,OUTSIDE_QUIET,FILLER_DETAIL
255,9,TRUE,63,2,OUTSIDE_QUIET,FILLER_DETAIL
256,9,FALSE,64,2,OUTSIDE_QUIET,FILLER_DETAIL
257,9,FALSE,64,2,OUTSIDE_QUIET,FILLER_DETAIL
258,9,TRUE,64,2,OUTSIDE_QUIET,FILLER_DETAIL
259,9,TRUE,64,2,OUTSIDE_QUIET,FILLER_DETAIL
260,9,TRUE,65,2,OUTSIDE_QUIET,FILLER_DETAIL
261,9,TRUE,65,2,OUTSIDE_QUIET,FILLER_DETAIL
262,9,TRUE,65,2,OUTSIDE_QUIET,FILLER_DETAIL
263,9,TRUE,65,2,OUTSIDE_QUIET,FILLER_DETAIL
264,9,FALSE,66,2,OUTSIDE_QUIET,FILLER_DETAIL
265,9,TRUE,66,2,OUTSIDE_QUIET,FILLER_DETAIL
266,9,TRUE,66,2,OUTSIDE_QUIET,FILLER_DETAIL
267,9,TRUE,66,2,OUTSIDE_QUIET,FILLER_DETAIL
268,9,FALSE,67,2,OUTSIDE_QUIET,FILLER_DETAIL
269,9,FALSE,67,2,OUTSIDE_QUIET,FILLER_DETAIL
270,9,TRUE,67,2,OUTSIDE_QUIET,FILLER_DETAIL
271,9,TRUE,67,2,OUTSIDE_QUIET,FILLER_DETAIL
272,9,FALSE,68,2,OUTSIDE_QUIET,FILLER_DETAIL
273,9,TRUE,68,2,OUTSIDE_QUIET,FILLER_DETAIL
274,9,FALSE,68,2,OUTSIDE_QUIET,FILLER_DETAIL
275,9,FALSE,68,2,OUTSIDE_QUIET,FILLER_DETAIL
276,9,FALSE,69,2,OUTSIDE_QUIET,FILLER_DETAIL
277,9,FALSE,69,2,OUTSIDE_QUIET,FILLER_DETAIL
278,9,TRUE,69,2,OUTSIDE_QUIET,FILLER_DETAIL
279,9,TRUE,69,2,OUTSIDE_QUIET,FILLER_DETAIL
280,9,TRUE,70,2,OUTSIDE_QUIET,FILLER_DETAIL
281,9,TRUE,70,2,OUTSIDE_QUIET,FILLER_DETAIL
282,9,TRUE,70,2,OUTSIDE_QUIET,FILLER_DETAIL
283,9,FALSE,70,2,OUTSIDE_QUIET,FILLER_DETAIL
284,9,TRUE,71,2,OUTSIDE_QUIET,FILLER_DETAIL
285,9,TRUE,71,2,OUTSIDE_QUIET,FILLER_DETAIL
286,9,TRUE,71,2,OUTSIDE_QUIET,FILLER_DETAIL
287,9,FALSE,71,2,OUTSIDE_QUIET,FILLER_DETAIL
288,9,TRUE,72,2,OUTSIDE_QUIET,FILLER_DETAIL
289,9,TRUE,72,2,OUTSIDE_QUIET,FILLER_DETAIL
290,9,TRUE,72,2,OUTSIDE_QUIET,FILLER_DETAIL
291,9,FALSE,72,2,OUTSIDE_QUIET,FILLER_DETAIL
292,9,TRUE,73,2,OUTSIDE_QUIET,FILLER_DETAIL
293,9,FALSE,73,2,OUTSIDE_QUIET,FILLER_DETAIL
294,9,TRUE,73,2,OUTSIDE_QUIET,FILLER_DETAIL
295,9,TRUE,73,2,OUTSIDE_QUIET,FILLER_DETAIL
296,9,FALSE,74,2,OUTSIDE_QUIET,FILLER_DETAIL
297,9,TRUE,74,2,OUTSIDE_QUIET,FILLER_DETAIL
298,9,TRUE,74,2,OUTSIDE_QUIET,FILLER_DETAIL
299,9,FALSE,74,2,OUTSIDE_QUIET,FILLER_DETAIL
300,9,FALSE,75,2,OUTSIDE_QUIET,FILLER_DETAIL
301,9,TRUE,75,2,OUTSIDE_QUIET,FILLER_DETAIL
302,9,FALSE,75,2,OUTSIDE_QUIET,FILLER_DETAIL
303,9,FALSE,75,2,OUTSIDE_QUIET,FILLER_DETAIL
304,9,TRUE,76,2,OUTSIDE_QUIET,FILLER_DETAIL
305,9,FALSE,76,2,OUTSIDE_QUIET,FILLER_DETAIL
306,9,TRUE,76,2,OUTSIDE_QUIET,FILLER_DETAIL
307,9,TRUE,76,2,OUTSIDE_QUIET,FILLER_DETAIL
308,9,FALSE,77,2,OUTSIDE_QUIET,FILLER_DETAIL
309,9,TRUE,77,2,OUTSIDE_QUIET,FILLER_DETAIL
310,9,TRUE,77,2,OUTSIDE_QUIET,FILLER_DETAIL
311,9,FALSE,77,2,OUTSIDE_QUIET,FILLER_DETAIL
312,9,TRUE,78,2,OUTSIDE_QUIET,FILLER_DETAIL
313,9,FALSE,78,2,OUTSIDE_QUIET,FILLER_DETAIL
314,9,FALSE,78,2,OUTSIDE_QUIET,FILLER_DETAIL
315,9,TRUE,78,2,OUTSIDE_QUIET,FILLER_DETAIL
316,9,TRUE,79,2,OUTSIDE_QUIET,FILLER_DETAIL
317,9,FALSE,79,2,OUTSIDE_QUIET,FILLER_DETAIL
318,9,TRUE,79,2,OUTSIDE_QUIET,FILLER_DETAIL
319,9,FALSE,79,2,OUTSIDE_QUIET,FILLER_DETAIL
0,10,TRUE,0,2,OUTSIDE_QUIET,FILLER_DETAIL
1,10,TRUE,0,2,OUTSIDE_QUIET,FILLER_DETAIL
2,10,TRUE,0,2,OUTSIDE_QUIET,FILLER_DETAIL
3,10,TRUE,0,2,OUTSIDE_QUIET,FILLER_DETAIL
4,10,TRUE,1,2,OUTSIDE_QUIET,FILLER_DETAIL
5,10,TRUE,1,2,OUTSIDE_QUIET,FILLER_DETAIL
6,10,FALSE,1,2,OUTSIDE_QUIET,FILLER_DETAIL
7,10,TRUE,1,2,OUTSIDE_QUIET,FILLER_DETAIL
8,10,FALSE,2,2,OUTSIDE_QUIET,FILLER_DETAIL
9,10,TRUE,2,2,OUTSIDE_QUIET,FILLER_DETAIL
10,10,FALSE,2,2,OUTSIDE_QUIET,FILLER_DETAIL
11,10,TRUE,2,2,OUTSIDE_QUIET,FILLER_DETAIL
12,10,FALSE,3,2,OUTSIDE_QUIET,FILLER_DETAIL
13,10,TRUE,3,2,OUTSIDE_QUIET,FILLER_DETAIL
14,10,FALSE,3,2,OUTSIDE_QUIET,FILLER_DETAIL
15,10,TRUE,3,2,OUTSIDE_QUIET,FILLER_DETAIL
16,10,TRUE,4,2,OUTSIDE_QUIET,FILLER_DETAIL
17,10,TRUE,4,2,OUTSIDE_QUIET,FILLER_DETAIL
18,10,TRUE,4,2,OUTSIDE_QUIET,FILLER_DETAIL
19,10,TRUE,4,2,OUTSIDE_QUIET,FILLER_DETAIL
20,10,TRUE,5,2,OUTSIDE_QUIET,FILLER_DETAIL
21,10,TRUE,5,2,OUTSIDE_QUIET,FILLER_DETAIL
22,10,TRUE,5,2,OUTSIDE_QUIET,FILLER_DETAIL
23,10,TRUE,5,2,OUTSIDE_QUIET,FILLER_DETAIL
24,10,TRUE,6,2,OUTSIDE_QUIET,FILLER_DETAIL
25,10,TRUE,6,2,OUTSIDE_QUIET,FILLER_DETAIL
26,10,FALSE,6,2,OUTSIDE_QUIET,FILLER_DETAIL
27,10,TRUE,6,2,OUTSIDE_QUIET,FILLER_DETAIL
28,10,TRUE,7,2,OUTSIDE_QUIET,FILLER_DETAIL
29,10,TRUE,7,2,OUTSIDE_QUIET,FILLER_DETAIL
30,10,FALSE,7,2,OUTSIDE_QUIET,FILLER_DETAIL
31,10,TRUE,7,2,OUTSIDE_QUIET,FILLER_DETAIL
32,10,FALSE,8,2,OUTSIDE_QUIET,FILLER_DETAIL
33,10,FALSE,8,2,OUTSIDE_QUIET,FILLER_DETAIL
34,10,FALSE,8,2,OUTSIDE_QUIET,FILLER_DETAIL
35,10,TRUE,8,2,OUTSIDE_QUIET,FILLER_DETAIL
36,10,TRUE,9,2,OUTSIDE_QUIET,FILLER_DETAIL
37,10,TRUE,9,2,OUTSIDE_QUIET,FILLER_DETAIL
38,10,TRUE,9,2,OUTSIDE_QUIET,FILLER_DETAIL
39,10,TRUE,9,2,OUTSIDE_QUIET,FILLER_DETAIL
40,10,TRUE,10,2,OUTSIDE_QUIET,FILLER_DETAIL
41,10,FALSE,10,2,OUTSIDE_QUIET,FILLER_DETAIL
42,10,TRUE,10,2,OUTSIDE_QUIET,FILLER_DETAIL
43,10,TRUE,10,2,OUTSIDE_QUIET,FILLER_DETAIL
44,10,FALSE,11,2,OUTSIDE_QUIET,FILLER_DETAIL
45,10,FALSE,11,2,OUTSIDE_QUIET,FILLER_DETAIL
46,10,TRUE,11,2,OUTSIDE_QUIET,FILLER_DETAIL
47,10,TRUE,11,2,OUTSIDE_QUIET,FILLER_DETAIL
48,10,TRUE,12,2,OUTSIDE_QUIET,FILLER_DETAIL
49,10,TRUE,12,2,OUTSIDE_QUIET,FILLER_DETAIL
50,10,FALSE,12,2,OUTSIDE_QUIET,FILLER_DETAIL
51,10,TRUE,12,2,OUTSIDE_QUIET,FILLER_DETAIL
52,10,TRUE,13,2,OUTSIDE_QUIET,FILLER_DETAIL
53,10,FALSE,13,2,OUTSIDE_QUIET,FILLER_DETAIL
54,10,FALSE,13,2,OUTSIDE_QUIET,FILLER_DETAIL
55,10,TRUE,13,2,OUTSIDE_QUIET,FILLER_DETAIL
56,10,TRUE,14,2,OUTSIDE_QUIET,FILLER_DETAIL
57,10,TRUE,14,2,OUTSIDE_QUIET,FILLER_DETAIL
58,10,TRUE,14,2,OUTSIDE_QUIET,FILLER_DETAIL
59,10,TRUE,14,2,OUTSIDE_QUIET,FILLER_DETAIL
60,10,FALSE,15,2,OUTSIDE_QUIET,FILLER_DETAIL
61,10,TRUE,15,2,OUTSIDE_QUIET,FILLER_DETAIL
62,10,TRUE,15,2,OUTSIDE_QUIET,FILLER_DETAIL
63,10,TRUE,15,2,OUTSIDE_QUIET,FILLER_DETAIL
64,10,FALSE,16,2,OUTSIDE_QUIET,FILLER_DETAIL
65,10,TRUE,16,2,OUTSIDE_QUIET,FILLER_DETAIL
66,10,TRUE,16,2,OUTSIDE_QUIET,FILLER_DETAIL
67,10,TRUE,16,2,OUTSIDE_QUIET,FILLER_DETAIL
68,10,FALSE,17,2,OUTSIDE_QUIET,FILLER_DETAIL
69,10,FALSE,17,2,OUTSIDE_QUIET,FILLER_DETAIL
70,10,TRUE,17,2,OUTSIDE_QUIET,FILLER_DETAIL
71,10,TRUE,17,2,OUTSIDE_QUIET,FILLER_DETAIL
72,10,TRUE,18,2,OUTSIDE_QUIET,FILLER_DETAIL
73,10,TRUE,18,2,OUTSIDE_QUIET,FILLER_DETAIL
74,10,FALSE,18,2,OUTSIDE_QUIET,FILLER_DETAIL
75,10,TRUE,18,2,OUTSIDE_QUIET,FILLER_DETAIL
76,10,TRUE,19,2,OUTSIDE_QUIET,FILLER_DETAIL
77,10,FALSE,19,2,OUTSIDE_QUIET,FILLER_DETAIL
78,10,FALSE,19,2,OUTSIDE_QUIET,FILLER_DETAIL
79,10,TRUE,19,2,OUTSIDE_QUIET,FILLER_DETAIL
80,10,TRUE,20,2,OUTSIDE_QUIET,FILLER_DETAIL
81,10,TRUE,20,2,OUTSIDE_QUIET,FILLER_DETAIL
82,10,TRUE,20,2,OUTSIDE_QUIET,FILLER_DETAIL
83,10,TRUE,20,2,OUTSIDE_QUIET,FILLER_DETAIL
84,10,TRUE,21,2,B01_LOWER_BRANCH,FILLER_DETAIL
85,10,TRUE,21,2,B01_LOWER_BRANCH,FILLER_DETAIL
86,10,TRUE,21,2,B01_LOWER_BRANCH,FILLER_DETAIL
87,10,TRUE,21,2,B01_LOWER_BRANCH,FILLER_DETAIL
88,10,TRUE,22,2,B01_LOWER_BRANCH,FILLER_DETAIL
89,10,FALSE,22,2,B01_LOWER_BRANCH,FILLER_DETAIL
90,10,TRUE,22,2,B01_LOWER_BRANCH,FILLER_DETAIL
91,10,TRUE,22,2,B01_LOWER_BRANCH,FILLER_DETAIL
92,10,TRUE,23,2,B01_LOWER_BRANCH,FILLER_DETAIL
93,10,TRUE,23,2,B01_LOWER_BRANCH,FILLER_DETAIL
94,10,FALSE,23,2,B01_LOWER_BRANCH,FILLER_DETAIL
95,10,TRUE,23,2,B01_LOWER_BRANCH,FILLER_DETAIL
96,10,TRUE,24,2,B01_LOWER_BRANCH,FILLER_DETAIL
97,10,FALSE,24,2,B01_LOWER_BRANCH,FILLER_DETAIL
98,10,FALSE,24,2,B01_LOWER_BRANCH,FILLER_DETAIL
99,10,TRUE,24,2,B01_LOWER_BRANCH,FILLER_DETAIL
100,10,TRUE,25,2,B01_LOWER_BRANCH,BRANCH
101,10,FALSE,25,2,B01_LOWER_BRANCH,BRANCH
102,10,FALSE,25,2,B01_LOWER_BRANCH,BRANCH
103,10,TRUE,25,2,B01_LOWER_BRANCH,BRANCH
104,10,TRUE,26,2,B01_LOWER_BRANCH,FILLER_DETAIL
105,10,TRUE,26,2,B01_LOWER_BRANCH,FILLER_DETAIL
106,10,TRUE,26,2,B01_LOWER_BRANCH,FILLER_DETAIL
107,10,TRUE,26,2,B01_LOWER_BRANCH,FILLER_DETAIL
108,10,TRUE,27,2,B01_LOWER_BRANCH,FILLER_DETAIL
109,10,FALSE,27,2,B01_LOWER_BRANCH,FILLER_DETAIL
110,10,TRUE,27,2,B01_LOWER_BRANCH,FILLER_DETAIL
111,10,TRUE,27,2,B01_LOWER_BRANCH,FILLER_DETAIL
112,10,TRUE,28,2,B01_LOWER_BRANCH,FILLER_DETAIL
113,10,TRUE,28,2,B01_LOWER_BRANCH,FILLER_DETAIL
114,10,FALSE,28,2,B01_LOWER_BRANCH,FILLER_DETAIL
115,10,TRUE,28,2,B01_LOWER_BRANCH,FILLER_DETAIL
116,10,TRUE,29,2,B01_LOWER_BRANCH,FILLER_DETAIL
117,10,TRUE,29,2,B01_LOWER_BRANCH,FILLER_DETAIL
118,10,FALSE,29,2,B01_LOWER_BRANCH,FILLER_DETAIL
119,10,TRUE,29,2,B01_LOWER_BRANCH,FILLER_DETAIL
120,10,FALSE,30,2,B01_LOWER_BRANCH,FILLER_DETAIL
121,10,TRUE,30,2,B01_LOWER_BRANCH,FILLER_DETAIL
122,10,FALSE,30,2,B01_LOWER_BRANCH,FILLER_DETAIL
123,10,TRUE,30,2,B01_LOWER_BRANCH,FILLER_DETAIL
124,10,FALSE,31,2,OUTSIDE_QUIET,FILLER_DETAIL
125,10,TRUE,31,2,OUTSIDE_QUIET,FILLER_DETAIL
126,10,TRUE,31,2,OUTSIDE_QUIET,FILLER_DETAIL
127,10,TRUE,31,2,OUTSIDE_QUIET,FILLER_DETAIL
128,10,TRUE,32,2,OUTSIDE_QUIET,FILLER_DETAIL
129,10,TRUE,32,2,OUTSIDE_QUIET,FILLER_DETAIL
130,10,FALSE,32,2,OUTSIDE_QUIET,FILLER_DETAIL
131,10,TRUE,32,2,OUTSIDE_QUIET,FILLER_DETAIL
132,10,TRUE,33,2,OUTSIDE_QUIET,FILLER_DETAIL
133,10,FALSE,33,2,OUTSIDE_QUIET,FILLER_DETAIL
134,10,FALSE,33,2,OUTSIDE_QUIET,FILLER_DETAIL
135,10,TRUE,33,2,OUTSIDE_QUIET,FILLER_DETAIL
136,10,TRUE,34,2,OUTSIDE_QUIET,FILLER_DETAIL
137,10,TRUE,34,2,OUTSIDE_QUIET,FILLER_DETAIL
138,10,TRUE,34,2,OUTSIDE_QUIET,FILLER_DETAIL
139,10,TRUE,34,2,OUTSIDE_QUIET,FILLER_DETAIL
140,10,TRUE,35,2,OUTSIDE_QUIET,FILLER_DETAIL
141,10,TRUE,35,2,OUTSIDE_QUIET,FILLER_DETAIL
142,10,TRUE,35,2,OUTSIDE_QUIET,FILLER_DETAIL
143,10,TRUE,35,2,OUTSIDE_QUIET,FILLER_DETAIL
144,10,TRUE,36,2,OUTSIDE_QUIET,FILLER_DETAIL
145,10,TRUE,36,2,OUTSIDE_QUIET,FILLER_DETAIL
146,10,FALSE,36,2,OUTSIDE_QUIET,FILLER_DETAIL
147,10,FALSE,36,2,OUTSIDE_QUIET,FILLER_DETAIL
148,10,TRUE,37,2,OUTSIDE_QUIET,FILLER_DETAIL
149,10,TRUE,37,2,OUTSIDE_QUIET,FILLER_DETAIL
150,10,FALSE,37,2,OUTSIDE_QUIET,FILLER_DETAIL
151,10,FALSE,37,2,OUTSIDE_QUIET,FILLER_DETAIL
152,10,TRUE,38,2,OUTSIDE_QUIET,FILLER_DETAIL
153,10,FALSE,38,2,OUTSIDE_QUIET,FILLER_DETAIL
154,10,FALSE,38,2,OUTSIDE_QUIET,FILLER_DETAIL
155,10,FALSE,38,2,OUTSIDE_QUIET,FILLER_DETAIL
156,10,TRUE,39,2,OUTSIDE_QUIET,FILLER_DETAIL
157,10,TRUE,39,2,OUTSIDE_QUIET,FILLER_DETAIL
158,10,TRUE,39,2,OUTSIDE_QUIET,FILLER_DETAIL
159,10,FALSE,39,2,OUTSIDE_QUIET,FILLER_DETAIL
160,10,TRUE,40,2,OUTSIDE_QUIET,FILLER_DETAIL
161,10,FALSE,40,2,OUTSIDE_QUIET,FILLER_DETAIL
162,10,TRUE,40,2,OUTSIDE_QUIET,FILLER_DETAIL
163,10,FALSE,40,2,OUTSIDE_QUIET,FILLER_DETAIL
164,10,TRUE,41,2,OUTSIDE_QUIET,FILLER_DETAIL
165,10,FALSE,41,2,OUTSIDE_QUIET,FILLER_DETAIL
166,10,TRUE,41,2,OUTSIDE_QUIET,FILLER_DETAIL
167,10,FALSE,41,2,OUTSIDE_QUIET,FILLER_DETAIL
168,10,FALSE,42,2,OUTSIDE_QUIET,FILLER_DETAIL
169,10,TRUE,42,2,OUTSIDE_QUIET,FILLER_DETAIL
170,10,FALSE,42,2,OUTSIDE_QUIET,FILLER_DETAIL
171,10,TRUE,42,2,OUTSIDE_QUIET,FILLER_DETAIL
172,10,FALSE,43,2,OUTSIDE_QUIET,FILLER_DETAIL
