case_id,step,input_x,input_move_x,input_up,input_down,input_jump,input_shift,body_x,body_y,velocity_x,velocity_y,is_grounded,grounded_before_step,walkable_frontier_x,frontier_distance,jump_threshold,scheduler_policy_id,is_grabbing,is_climbing,is_dropping_through,contact_kind,event,actual_component_sample,reused_logical_trace
FULL_R0,59,-1,-1,false,false,true,false,6.747223,3.679444,-1.166667,0.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,60,-1,-1,false,false,true,false,6.716668,3.688333,-1.833333,0.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,61,-1,-1,false,false,true,false,6.675001,3.691666,-2.5,0.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,62,-1,-1,false,false,true,false,6.622223,3.689444,-3.166667,-0.133335,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,63,1,1,false,false,true,false,6.580557,3.68,-2.5,-0.566668,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,64,1,1,false,false,true,false,6.550001,3.663333,-1.833333,-1.000001,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,65,1,1,false,false,true,false,6.530557,3.639444,-1.166667,-1.433335,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,66,1,1,false,false,true,false,6.522223,3.608333,-0.5,-1.866668,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,67,1,1,false,false,true,false,6.525001,3.569999,0.166667,-2.300002,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,68,-1,-1,false,false,true,false,6.516668,3.524444,-0.5,-2.733335,false,false,-1,-1,-1,,false,false,false,AIR,AIR_00,true,false
FULL_R0,69,1,1,false,false,true,false,6.516668,3.454444,0,0,true,false,-1,-1,-1,,false,false,false,TOP_ONLY,LINK_TARGET_00,true,false
FULL_R0,70,1,1,false,false,false,false,6.525001,3.454444,0.5,0,true,true,12,5.123332,0.01,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,71,1,1,false,false,false,false,6.541668,3.454444,1,0,true,true,12,5.114999,0.018333,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,72,1,1,false,false,false,false,6.566668,3.454444,1.5,0,true,true,12,5.098332,0.026667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,73,1,1,false,false,false,false,6.600001,3.454444,2,0,true,true,12,5.073332,0.035,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,74,1,1,false,false,false,false,6.641668,3.454444,2.5,0,true,true,12,5.039999,0.043333,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,75,1,1,false,false,false,false,6.691668,3.454444,3,0,true,true,12,4.998332,0.051667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,76,1,1,false,false,false,false,6.750001,3.454444,3.5,0,true,true,12,4.948332,0.06,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,77,1,1,false,false,false,false,6.816668,3.454444,4,0,true,true,12,4.889998,0.068333,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,78,1,1,false,false,false,false,6.891668,3.454444,4.5,0,true,true,12,4.823332,0.076667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,79,1,1,false,false,false,false,6.975001,3.454444,5,0,true,true,12,4.748332,0.085,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,80,1,1,false,false,false,false,7.066668,3.454444,5.5,0,true,true,12,4.664999,0.093333,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,81,1,1,false,false,false,false,7.158335,3.454444,5.5,0,true,true,12,4.573332,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,82,1,1,false,false,false,false,7.250001,3.454444,5.5,0,true,true,12,4.481665,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,83,1,1,false,false,false,false,7.341668,3.454444,5.5,0,true,true,12,4.389998,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,84,1,1,false,false,false,false,7.433335,3.454444,5.5,0,true,true,12,4.298332,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,85,1,1,false,false,false,false,7.525002,3.454444,5.5,0,true,true,12,4.206665,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,86,1,1,false,false,false,false,7.616668,3.454444,5.5,0,true,true,12,4.114998,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,87,1,1,false,false,false,false,7.708335,3.454444,5.5,0,true,true,12,4.023332,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,88,1,1,false,false,false,false,7.800002,3.454444,5.5,0,true,true,12,3.931665,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,89,1,1,false,false,false,false,7.891668,3.454444,5.5,0,true,true,12,3.839998,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,90,1,1,false,false,false,false,7.983335,3.454444,5.5,0,true,true,12,3.748332,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,91,1,1,false,false,false,false,8.075002,3.454444,5.5,0,true,true,12,3.656665,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,92,1,1,false,false,false,false,8.166668,3.454444,5.5,0,true,true,12,3.564999,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,93,1,1,false,false,false,false,8.258334,3.454444,5.5,0,true,true,12,3.473332,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,94,1,1,false,false,false,false,8.35,3.454444,5.5,0,true,true,12,3.381666,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,95,1,1,false,false,false,false,8.441667,3.454444,5.5,0,true,true,12,3.29,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,96,1,1,false,false,false,false,8.533333,3.454444,5.5,0,true,true,12,3.198334,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,97,1,1,false,false,false,false,8.624999,3.454444,5.5,0,true,true,12,3.106668,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,98,1,1,false,false,false,false,8.716665,3.454444,5.5,0,true,true,12,3.015001,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,99,1,1,false,false,false,false,8.808331,3.454444,5.5,0,true,true,12,2.923335,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,100,1,1,false,false,false,false,8.899998,3.454444,5.5,0,true,true,12,2.831669,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,101,1,1,false,false,false,false,8.991664,3.454444,5.5,0,true,true,12,2.740003,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,102,1,1,false,false,false,false,9.08333,3.454444,5.5,0,true,true,12,2.648336,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,103,1,1,false,false,false,false,9.174996,3.454444,5.5,0,true,true,12,2.55667,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,104,1,1,false,false,false,false,9.266663,3.454444,5.5,0,true,true,12,2.465004,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,105,1,1,false,false,false,false,9.358329,3.454444,5.5,0,true,true,12,2.373338,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,106,1,1,false,false,false,false,9.449995,3.454444,5.5,0,true,true,12,2.281672,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,107,1,1,false,false,false,false,9.541661,3.454444,5.5,0,true,true,12,2.190005,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,108,1,1,false,false,false,false,9.633327,3.454444,5.5,0,true,true,12,2.098339,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,109,1,1,false,false,false,false,9.724994,3.454444,5.5,0,true,true,12,2.006673,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,110,1,1,false,false,false,false,9.81666,3.454444,5.5,0,true,true,12,1.915007,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,111,1,1,false,false,false,false,9.908326,3.454444,5.5,0,true,true,12,1.82334,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,112,1,1,false,false,false,false,9.999992,3.454444,5.5,0,true,true,12,1.731674,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,113,1,1,false,false,false,false,10.09166,3.454444,5.5,0,true,true,12,1.640008,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,114,1,1,false,false,false,false,10.18332,3.454444,5.5,0,true,true,12,1.548342,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,115,1,1,false,false,false,false,10.27499,3.454444,5.5,0,true,true,12,1.456676,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,116,1,1,false,false,false,false,10.36666,3.454444,5.5,0,true,true,12,1.365009,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,117,1,1,false,false,false,false,10.45832,3.454444,5.5,0,true,true,12,1.273343,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,118,1,1,false,false,false,false,10.54999,3.454444,5.5,0,true,true,12,1.181677,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,119,1,1,false,false,false,false,10.64166,3.454444,5.5,0,true,true,12,1.090011,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,120,1,1,false,false,false,false,10.73332,3.454444,5.5,0,true,true,12,0.998344,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,121,1,1,false,false,false,false,10.82499,3.454444,5.5,0,true,true,12,0.906678,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,122,1,1,false,false,false,false,10.91665,3.454444,5.5,0,true,true,12,0.815012,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,123,1,1,false,false,false,false,11.00832,3.454444,5.5,0,true,true,12,0.723346,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,124,1,1,false,false,false,false,11.09999,3.454444,5.5,0,true,true,12,0.63168,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,125,1,1,false,false,false,false,11.19165,3.454444,5.5,0,true,true,12,0.540013,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,126,1,1,false,false,false,false,11.28332,3.454444,5.5,0,true,true,12,0.448347,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,127,1,1,false,false,false,false,11.37499,3.454444,5.5,0,true,true,12,0.356681,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,128,1,1,false,false,false,false,11.46665,3.454444,5.5,0,true,true,12,0.265015,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,129,1,1,false,false,false,false,11.55832,3.454444,5.5,0,true,true,12,0.173348,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,TOP_ONLY,EDGE_RUNUP_01,true,false
FULL_R0,130,1,1,false,false,true,false,11.635,3.568888,0,6.866666,false,true,12,0.081682,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,AIR,JUMP_01,true,false
FULL_R0,131,1,1,false,false,true,false,11.63556,3.677777,0,6.533333,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,132,1,1,false,false,true,false,11.63611,3.781111,0,6.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,133,1,1,false,false,true,false,11.63611,3.878888,0,5.866666,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,134,1,1,false,false,true,false,11.63611,3.971111,0,5.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,135,1,1,false,false,true,false,11.63611,4.057777,0,5.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,136,1,1,false,false,true,false,11.63611,4.138888,0,4.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,137,1,1,false,false,true,false,11.63838,4.214444,0,4.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,138,1,1,false,false,true,false,11.64949,4.284444,0.666667,4.199998,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,139,1,1,false,false,true,false,11.67171,4.348888,1.333333,3.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,140,1,1,false,false,true,false,11.70505,4.407777,2,3.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,141,1,1,false,false,true,false,11.74949,4.461111,2.666667,3.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,142,1,1,false,false,true,false,11.80505,4.508888,3.333333,2.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,143,1,1,false,false,true,false,11.87171,4.55111,4,2.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,144,1,1,false,false,true,false,11.94949,4.587777,4.666667,2.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,145,1,1,false,false,true,false,12.03838,4.618888,5.333333,1.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,146,1,1,false,false,true,false,12.13004,4.644444,5.5,1.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,147,1,1,false,false,true,false,12.22171,4.664444,5.5,1.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,148,1,1,false,false,true,false,12.31338,4.678888,5.5,0.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,149,1,1,false,false,true,false,12.40504,4.687777,5.5,0.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,150,-1,-1,false,false,true,false,12.4856,4.69111,4.833333,0.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,151,-1,-1,false,false,true,false,12.55504,4.688888,4.166667,-0.133335,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,152,-1,-1,false,false,true,false,12.61338,4.679444,3.5,-0.566668,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,153,-1,-1,false,false,true,false,12.6606,4.662777,2.833333,-1.000001,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,154,-1,-1,false,false,true,false,12.69671,4.638888,2.166667,-1.433335,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,155,-1,-1,false,false,true,false,12.72171,4.607777,1.5,-1.866668,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,156,-1,-1,false,false,true,false,12.7356,4.569443,0.833333,-2.300002,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,157,-1,-1,false,false,true,false,12.73838,4.523888,0.166667,-2.733335,false,false,-1,-1,-1,,false,false,false,AIR,AIR_01,true,false
FULL_R0,158,-1,-1,false,false,true,false,12.73282,4.453888,-0.333333,0,true,false,-1,-1,-1,,false,false,false,SOLID,LINK_TARGET_01,true,false
FULL_R0,159,1,1,false,false,false,false,12.7356,4.453888,0.166667,0,true,true,15,1.907178,0.015556,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,160,1,1,false,false,false,false,12.74671,4.453888,0.666667,0,true,true,15,1.9044,0.012778,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,161,1,1,false,false,false,false,12.76616,4.453888,1.166667,0,true,true,15,1.893289,0.021111,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,162,1,1,false,false,false,false,12.79393,4.453888,1.666667,0,true,true,15,1.873844,0.029444,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,163,1,1,false,false,false,false,12.83004,4.453888,2.166667,0,true,true,15,1.846066,0.037778,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,164,1,1,false,false,false,false,12.87449,4.453888,2.666667,0,true,true,15,1.809956,0.046111,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,165,1,1,false,false,false,false,12.92727,4.453888,3.166667,0,true,true,15,1.765512,0.054444,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,166,1,1,false,false,false,false,12.98838,4.453888,3.666667,0,true,true,15,1.712733,0.062778,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,167,1,1,false,false,false,false,13.05782,4.453888,4.166667,0,true,true,15,1.651622,0.071111,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,168,1,1,false,false,false,false,13.1356,4.453888,4.666667,0,true,true,15,1.582177,0.079444,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,169,1,1,false,false,false,false,13.22171,4.453888,5.166667,0,true,true,15,1.504399,0.087778,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,170,1,1,false,false,false,false,13.31338,4.453888,5.5,0,true,true,15,1.418288,0.096111,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,171,1,1,false,false,false,false,13.40504,4.453888,5.5,0,true,true,15,1.326622,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,172,1,1,false,false,false,false,13.49671,4.453888,5.5,0,true,true,15,1.234956,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,173,1,1,false,false,false,false,13.58838,4.453888,5.5,0,true,true,15,1.14329,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,174,1,1,false,false,false,false,13.68004,4.453888,5.5,0,true,true,15,1.051623,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,175,1,1,false,false,false,false,13.77171,4.453888,5.5,0,true,true,15,0.959957,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,176,1,1,false,false,false,false,13.86338,4.453888,5.5,0,true,true,15,0.868291,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,177,1,1,false,false,false,false,13.95504,4.453888,5.5,0,true,true,15,0.776625,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,178,1,1,false,false,false,false,14.04671,4.453888,5.5,0,true,true,15,0.684959,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,179,1,1,false,false,false,false,14.13837,4.453888,5.5,0,true,true,15,0.593292,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,180,1,1,false,false,false,false,14.23004,4.453888,5.5,0,true,true,15,0.501626,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,181,1,1,false,false,false,false,14.32171,4.453888,5.5,0,true,true,15,0.40996,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,182,1,1,false,false,false,false,14.41337,4.453888,5.5,0,true,true,15,0.318294,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,183,1,1,false,false,false,false,14.50504,4.453888,5.5,0,true,true,15,0.226627,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,184,1,1,false,false,false,false,14.59671,4.453888,5.5,0,true,true,15,0.134961,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,SOLID,EDGE_RUNUP_02,true,false
FULL_R0,185,1,1,false,false,true,false,14.68837,4.568332,5.5,6.866666,false,true,15,0.043295,0.101667,WALKABLE_FRONTIER_AND_GRAB_EXIT_V2,false,false,false,AIR,JUMP_02,true,false
FULL_R0,186,1,1,false,false,true,false,14.78004,4.677221,5.5,6.533333,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,187,1,1,false,false,true,false,14.8717,4.780555,5.5,6.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,188,1,1,false,false,true,false,14.96337,4.878333,5.5,5.866666,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,189,1,1,false,false,true,false,15.05504,4.970555,5.5,5.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,190,1,1,false,false,true,false,15.1467,5.057221,5.5,5.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,191,1,1,false,false,true,false,15.23837,5.138332,5.5,4.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,192,1,1,false,false,true,false,15.33004,5.213888,5.5,4.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,193,1,1,false,false,true,false,15.4217,5.283888,5.5,4.199998,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,194,1,1,false,false,true,false,15.51337,5.348332,5.5,3.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,195,1,1,false,false,true,false,15.60503,5.407221,5.5,3.533332,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,196,1,1,false,false,true,false,15.6967,5.460555,5.5,3.199999,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
FULL_R0,197,1,1,false,false,true,false,15.78837,5.508332,5.5,2.866665,false,false,-1,-1,-1,,false,false,false,AIR,AIR_02,true,false
