route_id,ordinal,reservation_kind,world_x,world_y,required_base,from_port_id,to_port_id,condition,source_id
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","158","Passage","415","202","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","158","Clearance","415","203","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","159","Passage","415","203","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","159","Clearance","415","204","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","160","Passage","415","204","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","160","Clearance","415","205","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","161","Passage","415","205","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","161","Clearance","415","206","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","162","Passage","415","206","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","162","Clearance","415","207","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","163","Passage","415","207","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","163","Clearance","415","208","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","164","Passage","415","208","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","164","Clearance","415","209","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","165","Passage","415","209","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","165","Clearance","415","210","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","166","Passage","415","210","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","166","Clearance","415","211","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","167","Passage","415","211","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","167","Clearance","415","212","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","168","Passage","415","212","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","168","Clearance","415","213","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","169","Passage","415","213","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","169","Clearance","415","214","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","170","Passage","415","214","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","170","Clearance","415","215","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","171","Passage","415","215","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","171","Clearance","415","216","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","172","Passage","415","216","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","172","Clearance","415","217","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","173","Passage","415","217","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","173","Clearance","415","218","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","174","Passage","415","218","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","174","Clearance","415","219","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","175","Passage","415","219","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","175","Clearance","415","220","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","176","Passage","415","220","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","176","Clearance","415","221","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","177","Passage","415","221","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","177","Clearance","415","222","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","178","Passage","415","222","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","178","Clearance","415","223","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","179","Passage","415","223","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","179","Clearance","415","224","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","180","Passage","415","224","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","180","Clearance","415","225","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","181","Passage","415","225","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","181","Clearance","415","226","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","182","Passage","415","226","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","182","Clearance","415","227","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","183","Passage","415","227","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","183","Clearance","415","228","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","184","Passage","415","228","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","184","Clearance","415","229","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","185","Passage","415","229","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","185","Clearance","415","230","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","186","Passage","415","230","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","186","Clearance","415","231","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","187","Passage","415","231","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","187","Clearance","415","232","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","188","Passage","415","232","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","188","Clearance","415","233","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","189","Passage","415","233","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","189","Clearance","415","234","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","190","Passage","415","234","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","190","Clearance","415","235","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","191","Passage","415","235","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","191","Clearance","415","236","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","192","Passage","415","236","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","192","Clearance","415","237","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","193","Passage","415","237","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","193","Clearance","415","238","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","194","Passage","415","238","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
"16f8c96de43cf0ec7882d78bdcae5b4cc79a1e08fd38fcfbbb7e90b19bfc8998","194","Clearance","415","239","A","RMAP15_SITE_CONDENSEDCOEFFICIENTSAP_PORT_EXIT","RMAP15_SITE_START_PORT_ENTRY","NORMAL_RESOURCE_RETURN","21e6a90771dd0ec3a5924c7bed7cedd6df7b87118024ccd550005017a8e7ebd0"
