site_id,local_x,local_y,world_x,world_y,patch_id,base,protection,owner,source_special_digest
"RMAP15_SITE_DEEPSTARYEAST","4","11","585","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","5","11","586","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","6","11","587","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","7","11","588","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","8","11","589","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","9","11","590","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","10","11","591","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","11","11","592","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","12","11","593","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","13","11","594","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","14","11","595","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","15","11","596","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","16","11","597","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","17","11","598","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","18","11","599","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","19","11","600","338","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","S","FixedSolid","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","0","12","581","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","S","FixedSolid","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","1","12","582","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","2","12","583","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","3","12","584","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","4","12","585","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","5","12","586","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","6","12","587","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","7","12","588","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","8","12","589","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","9","12","590","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","10","12","591","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","11","12","592","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","12","12","593","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","13","12","594","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","14","12","595","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","15","12","596","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","16","12","597","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","17","12","598","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","18","12","599","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","19","12","600","339","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","S","FixedSolid","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","0","13","581","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","S","FixedSolid","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","1","13","582","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","2","13","583","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","3","13","584","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","4","13","585","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","5","13","586","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","6","13","587","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","7","13","588","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","8","13","589","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","9","13","590","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","10","13","591","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","11","13","592","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","12","13","593","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","13","13","594","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","14","13","595","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","15","13","596","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","16","13","597","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","17","13","598","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","18","13","599","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","A","ProtectedAir","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_DEEPSTARYEAST","19","13","600","340","9ac8c2c84e5607b8c54048a1f3567d6b84cd553b2175dd6e226f156eb7a0e137","S","FixedSolid","RMAP15_SITE_DEEPSTARYEAST","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","0","0","350","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","1","0","351","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","2","0","352","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","3","0","353","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","4","0","354","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","5","0","355","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","6","0","356","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","7","0","357","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","8","0","358","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","9","0","359","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","10","0","360","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","11","0","361","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","12","0","362","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","13","0","363","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","14","0","364","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","15","0","365","290","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","0","1","350","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","1","1","351","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","2","1","352","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","3","1","353","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","4","1","354","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","5","1","355","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","6","1","356","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","7","1","357","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","8","1","358","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","9","1","359","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","10","1","360","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","11","1","361","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","12","1","362","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","13","1","363","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","14","1","364","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","15","1","365","291","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","0","2","350","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","S","FixedSolid","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","1","2","351","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","2","2","352","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","3","2","353","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","4","2","354","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","5","2","355","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","6","2","356","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","7","2","357","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","8","2","358","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
"RMAP15_SITE_EXIT","9","2","359","292","d5da5c44c92f08e787f26d89b32ddae72a8961d70ada664250e2ec6d075f45b9","A","ProtectedAir","RMAP15_SITE_EXIT","09d0feeecb89f1c6d25f9559301bf9f3e9ef09216233084327270f9550840f07"
